證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,3.06,112,29.46,1.06,2024Q1
1102,亞泥,5.17,112,12.93,0.84,2024Q1
1103,嘉泥,2.74,112,608.33,0.58,2024Q1
1104,環泥,5.94,112,10.89,1.0,2024Q1
1108,幸福,5.93,112,13.06,1.43,2024Q1
1109,信大,6.23,112,9.92,0.79,2024Q1
1110,東泥,0.82,112,97.2,1.53,2024Q1
1201,味全,1.44,112,34.81,1.29,2024Q1
1203,味王,2.21,112,23.58,2.0,2024Q1
1210,大成,3.85,112,11.63,2.1,2024Q1
1215,卜蜂,5.14,112,14.23,3.17,2024Q1
1216,統一,3.74,112,24.19,3.4,2024Q1
1217,愛之味,1.91,112,28.02,0.85,2024Q1
1219,福壽,4.26,112,20.89,1.36,2024Q1
1220,台榮,1.32,111,13.9,1.13,2024Q1
1225,福懋油,1.5,112,57.3,5.98,2024Q1
1227,佳格,3.0,112,26.33,2.09,2024Q1
1229,聯華,3.12,112,25.49,2.21,2024Q1
1231,聯華食,2.55,112,24.52,4.15,2024Q1
1232,大統益,4.57,112,20.27,4.07,2024Q1
1233,天仁,2.64,112,31.53,2.24,2024Q1
1234,黑松,4.37,112,18.73,0.97,2024Q1
1235,興泰,1.1,112,34.49,1.44,2024Q1
1236,宏亞,2.71,112,100.0,0.91,2024Q1
1256,鮮活果汁-KY,3.35,112,15.87,1.71,2024Q1
1301,台塑,1.6,112,76.1,1.18,2024Q1
1303,南亞,1.39,112,60.0,1.1,2024Q1
1305,華夏,2.05,112,131.15,1.04,2024Q1
1307,三芳,4.74,112,12.41,1.39,2024Q1
1315,達新,6.92,112,19.33,0.68,2024Q1
1319,東陽,3.51,112,18.21,2.52,2024Q1
1321,大洋,1.03,112,47.84,1.39,2024Q1
1323,永裕,3.19,112,34.78,1.17,2024Q1
1324,地球,1.51,112,30.11,1.04,2024Q1
1325,恆大,2.16,112,73.16,0.85,2024Q1
1326,台化,2.46,112,27.51,0.91,2024Q1
1339,昭輝,4.32,112,10.19,1.33,2024Q1
1341,富林-KY,6.34,112,15.64,3.14,2024Q1
1342,八貫,5.19,112,14.98,4.09,2024Q1
1402,遠東新,3.98,112,21.76,0.79,2024Q1
1409,新纖,3.35,112,24.12,0.74,2024Q1
1410,南染,0.8,112,104.31,2.22,2024Q1
1414,東和,1.19,112,77.78,1.47,2024Q1
1416,廣豐,3.88,112,19.25,0.64,2024Q1
1419,新紡,2.49,112,22.19,1.05,2024Q1
1423,利華,1.56,112,89.42,1.29,2024Q1
1434,福懋,2.22,112,70.47,0.76,2024Q1
1436,華友聯,4.6,112,16.36,4.77,2024Q1
1437,勤益控,3.11,112,12.06,0.96,2024Q1
1439,雋揚,1.1,112,13.61,0.95,2024Q1
1440,南紡,1.96,112,12.01,1.02,2024Q1
1442,名軒,5.73,112,10.68,2.9,2024Q1
1444,力麗,4.14,111,120.75,0.88,2024Q1
1445,大宇,10.87,112,3.03,1.12,2024Q1
1446,宏和,1.18,112,19.67,4.51,2024Q1
1449,佳和,0.22,112,20.0,0.96,2024Q1
1452,宏益,1.76,112,37.07,0.82,2024Q1
1453,大將,1.07,112,38.89,2.06,2024Q1
1454,台富,1.49,112,49.41,1.29,2024Q1
1456,怡華,1.03,112,88.41,1.24,2024Q1
1457,宜進,6.82,112,8.91,0.94,2024Q1
1463,強盛,2.49,112,37.13,1.43,2024Q1
1464,得力,1.69,112,98.33,1.15,2024Q1
1465,偉全,3.28,112,16.94,0.96,2024Q1
1470,大統新創,2.8,112,39.06,1.84,2024Q1
1472,三洋實業,2.8,112,16.76,2.06,2024Q1
1473,台南,2.4,112,16.39,1.82,2024Q1
1474,弘裕,2.95,111,30.8,0.83,2024Q1
1475,業旺,3.5,112,11.51,2.74,2024Q1
1476,儒鴻,2.58,112,24.89,6.09,2024Q1
1477,聚陽,4.1,112,23.24,7.35,2024Q1
1503,士電,1.27,112,44.95,3.1,2024Q1
1504,東元,3.82,112,22.68,1.63,2024Q1
1513,中興電,2.17,112,45.73,4.43,2024Q1
1514,亞力,1.67,112,32.19,5.02,2024Q1
1515,力山,2.64,112,13.14,2.15,2024Q1
1516,川飛,1.29,112,45.28,1.99,2024Q1
1519,華城,1.02,112,60.42,35.34,2024Q1
1521,大億,1.75,112,55.49,1.69,2024Q1
1522,堤維西,3.05,112,14.75,2.26,2024Q1
1524,耿鼎,3.54,112,12.7,2.27,2024Q1
1525,江申,4.29,112,21.72,1.15,2024Q1
1527,鑽全,4.66,112,13.62,1.22,2024Q1
1529,樂事綠能,1.88,112,65.0,2.75,2024Q1
1530,亞崴,4.63,112,14.73,0.94,2024Q1
1531,高林股,1.35,112,51.21,0.74,2024Q1
1532,勤美,2.93,112,13.06,1.46,2024Q1
1535,中宇,4.72,112,15.43,2.3,2024Q1
1536,和大,1.8,112,46.72,1.75,2024Q1
1537,廣隆,4.78,112,17.28,2.69,2024Q1
1539,巨庭,2.54,112,14.25,0.95,2024Q1
1540,喬福,5.43,112,11.19,1.16,2024Q1
1541,錩泰,1.58,112,17.27,1.27,2024Q1
1558,伸興,3.78,112,19.94,1.22,2024Q1
1560,中砂,1.45,112,43.14,6.85,2024Q1
1563,巧新,2.55,112,27.71,2.2,2024Q1
1568,倉佑,4.61,112,9.22,1.68,2024Q1
1582,信錦,3.72,112,18.6,2.15,2024Q1
1583,程泰,5.6,112,12.8,1.41,2024Q1
1587,吉茂,1.71,112,102.46,2.9,2024Q1
1590,亞德客-KY,1.74,112,27.89,4.81,2024Q1
1597,直得,1.16,112,62.25,2.59,2024Q1
1603,華電,2.8,112,14.31,1.1,2024Q1
1604,聲寶,5.17,112,13.74,1.33,2024Q1
1605,華新,3.02,112,37.58,1.04,2024Q1
1608,華榮,2.77,112,17.36,1.92,2024Q1
1609,大亞,3.46,112,29.58,2.44,2024Q1
1611,中電,2.83,112,33.94,1.29,2024Q1
1612,宏泰,5.26,112,18.36,1.52,2024Q1
1614,三洋電,2.44,112,39.15,2.14,2024Q1
1615,大山,4.03,112,19.89,3.67,2024Q1
1616,億泰,1.66,112,17.88,2.21,2024Q1
1617,榮星,1.36,112,368.33,1.71,2024Q1
1618,合機,2.04,112,20.89,1.74,2024Q1
1701,中化,2.25,112,20.23,0.89,2024Q1
1702,南僑,4.32,112,11.31,1.48,2024Q1
1707,葡萄王,4.31,112,16.56,2.31,2024Q1
1708,東鹼,4.63,112,25.92,1.27,2024Q1
1709,和益,2.97,112,18.88,1.18,2024Q1
1711,永光,0.79,112,136.07,1.25,2024Q1
1712,興農,6.72,112,16.33,2.28,2024Q1
1713,國化,2.78,112,23.66,2.62,2024Q1
1714,和桐,3.12,112,13.01,0.76,2024Q1
1717,長興,2.6,112,19.97,1.42,2024Q1
1720,生達,3.85,112,14.28,2.36,2024Q1
1722,台肥,4.04,112,16.9,1.13,2024Q1
1723,中碳,3.65,112,18.31,3.03,2024Q1
1725,元禎,1.88,112,36.16,1.76,2024Q1
1726,永記,4.23,112,15.57,1.31,2024Q1
1727,中華化,1.06,112,257.73,1.71,2024Q1
1730,花仙子,4.99,112,16.95,1.87,2024Q1
1731,美吾華,4.51,112,19.47,1.6,2024Q1
1733,五鼎,3.36,112,30.05,1.91,2024Q1
1734,杏輝,4.87,112,15.27,1.92,2024Q1
1735,日勝化,2.82,112,20.88,1.14,2024Q1
1736,喬山,1.09,112,22.81,2.95,2024Q1
1737,臺鹽,3.53,112,22.94,1.03,2024Q1
1752,南光,3.72,112,34.05,2.44,2024Q1
1760,寶齡富錦,1.55,112,84.17,4.53,2024Q1
1762,中化生,1.68,112,29.26,1.09,2024Q1
1773,勝一,1.99,112,24.96,4.41,2024Q1
1776,展宇,2.8,112,30.78,1.18,2024Q1
1783,和康生,2.23,112,26.73,2.96,2024Q1
1786,科妍,2.1,112,40.89,5.25,2024Q1
1789,神隆,1.05,112,58.16,2.14,2024Q1
1795,美時,1.62,112,19.26,4.43,2024Q1
1808,潤隆,14.02,112,6.72,3.86,2024Q1
1809,中釉,0.82,112,270.56,1.39,2024Q1
1810,和成,1.06,112,379.0,0.85,2024Q1
1817,凱撒衛,4.52,112,10.66,1.37,2024Q1
1904,正隆,1.74,112,37.4,1.11,2024Q1
1906,寶隆,0.93,112,20.77,0.56,2024Q1
1907,永豐餘,3.02,112,23.46,0.81,2024Q1
2002,中鋼,1.49,112,117.5,1.15,2024Q1
2006,東和鋼鐵,6.1,112,10.7,1.72,2024Q1
2008,高興昌,4.03,112,12.72,1.39,2024Q1
2010,春源,4.96,112,15.04,1.14,2024Q1
2012,春雨,3.79,112,26.09,1.62,2024Q1
2013,中鋼構,3.29,112,20.76,2.12,2024Q1
2015,豐興,4.89,112,17.46,2.04,2024Q1
