資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140326,1240,茂生農經,13.17,3.4,5.8,1.31,113Q3
1140326,1259,安心,30.88,1.2,1.9,0.82,113Q4
1140326,1264,德麥,15.58,14.5,4.63,3.54,113Q3
1140326,1268,漢來美食,15.11,7.0,4.61,2.83,113Q4
1140326,1294,漢田生技,15.2,4.23,4.34,3.42,113Q3
1140326,1336,台翰,12.62,0.945,3.57,1.06,113Q4
1140326,1565,精華,13.33,9.5,4.81,1.52,113Q4
1140326,1570,力肯,12.51,1.0,3.55,1.42,113Q4
1140326,1580,新麥,12.15,9.0,5.88,2.55,113Q3
1140326,1584,精剛,19.3,0.7,2.31,1.41,113Q4
1140326,1586,和勤,71.28,0.3,0.98,1.63,113Q4
1140326,1593,祺驊,22.53,1.6,4.18,1.14,113Q4
1140326,1599,宏佳騰,25.04,0.5,1.65,1.1,113Q4
1140326,1742,台蠟,20.11,0.0,0.0,1.19,113Q4
1140326,1777,生泰,11.79,5.3,5.1,1.81,113Q4
1140326,1781,合世,31.86,0.0,0.0,1.96,113Q4
1140326,1784,訊聯,54.24,1.40949789,1.57,3.41,113Q4
1140326,1785,光洋科,19.94,1.20013385,1.88,2.67,113Q4
1140326,1788,杏昌,17.7,7.0,4.9,2.12,113Q4
1140326,1815,富喬,268.08,0.0,0.0,2.33,113Q4
1140326,2063,世鎧,20.08,2.0,5.16,1.71,113Q4
1140326,2065,世豐,14.44,3.19619673,6.22,1.61,113Q4
1140326,2066,世德,15.62,3.0,3.12,1.92,113Q4
1140326,2070,精湛,21.01,1.5,2.4,2.41,113Q4
1140326,2073,雄順,44.76,0.7,2.48,1.75,113Q4
1140326,2221,大甲,14.65,1.3,4.39,1.21,113Q4
1140326,2230,泰茂,20.5,3.0,2.42,5.58,113Q3
1140326,2235,謚源,18.8,3.0,5.98,1.38,113Q4
1140326,2596,綠意,61.72,1.0,2.42,2.05,113Q4
1140326,2640,大車隊,15.17,7.0,5.17,3.87,113Q4
1140326,2641,正德,11.93,0.5,2.18,0.95,113Q4
1140326,2643,捷迅,12.59,4.5,5.85,1.37,113Q4
1140326,2718,全心投控,2.08,3.0,4.09,1.23,113Q4
1140326,2719,燦星旅,31.9,0.0,0.0,3.89,113Q4
1140326,2724,藝舍-KY,10.63,0.0,0.0,4.08,113Q4
1140326,2726,雅茗-KY,10.14,0.0,0.0,1.67,113Q3
1140326,2729,瓦城,22.2,9.0,4.5,3.05,113Q4
1140326,2732,六角,19.85,4.9997807,5.26,2.22,113Q4
1140326,2734,易飛網,14.97,0.0,0.0,2.46,113Q3
1140326,2743,山富,13.4,5.0,5.15,3.35,113Q4
1140326,2745,五福,11.08,6.5,6.47,3.99,113Q4
1140326,2751,王座,15.6,4.5,6.34,3.05,113Q4
1140326,2752,豆府,16.0,14.0,5.59,4.92,113Q4
1140326,2754,亞洲藏壽司,36.62,1.5,1.77,2.35,113Q4
1140326,2755,揚秦,22.17,5.0,3.86,4.74,113Q4
1140326,2756,聯發國際,33.24,2.5,3.12,3.67,113Q4
1140326,2916,滿心,12.79,3.6,6.72,2.15,113Q4
1140326,2926,誠品生活,192.22,0.2,0.39,4.04,113Q4
1140326,2937,集雅社,12.06,3.0,6.44,1.79,113Q4
1140326,2941,米斯特,20.54,3.2,4.71,2.8,113Q4
1140326,2947,振宇五金,25.52,3.1,3.51,2.22,113Q4
1140326,2948,寶陞,20.5,2.15333333,4.8,1.27,113Q4
1140326,2949,欣新網,25.54,3.1,3.63,2.11,113Q4
1140326,3064,泰偉,1210.0,0.0,0.0,7.53,113Q4
1140326,3066,李洲,17.12,0.0,0.0,1.55,113Q4
1140326,3071,協禧,29.57,1.03,4.3,1.72,113Q4
1140326,3073,天方能源,59.33,0.65,1.46,3.18,113Q4
