資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1150630,1240,茂生農經,12.31,3.5,6.09,1.63
1150630,1259,安心,25.45,1.2,2.11,0.72
1150630,1264,德麥,12.98,15.0,5.57,2.98
1150630,1268,漢來美食,14.57,8.0,4.73,2.8
1150630,1294,漢田生技,16.13,5.0,6.34,2.74
1150630,1295,生合,11.03,3.0,6.25,1.32
1150630,1336,台翰,40.0,0.26,1.76,0.61
1150630,1565,精華,13.98,5.8,5.94,0.78
1150630,1570,力肯,102.56,1.0,2.5,1.98
1150630,1580,新麥,9.68,8.5,6.97,2.01
1150630,1584,精剛,73.27,0.258355,1.36,0.91
1150630,1586,和勤,163.75,0.0,0.0,1.01
1150630,1593,祺驊,13.1,2.0,6.53,0.95
1150630,1777,生泰,12.34,4.0,5.62,1.28
1150630,1780,立弘,22.84,1.25,4.93,1.91
1150630,1784,訊聯,73.59,0.87236746,1.29,2.75
1150630,1785,光洋科,28.5,2.0,1.38,5.18
1150630,1788,杏昌,14.91,7.0,5.38,1.83
1150630,1796,金穎生技,83.82,0.7,2.2,1.69
1150630,1815,富喬,56.92,1.0,0.9,4.93
1150630,2063,世鎧,15.96,1.5,6.22,1.25
1150630,2065,世豐,26.89,1.5,4.57,1.19
1150630,2066,世德,53.6,2.15,3.21,1.34
1150630,2070,精湛,33.53,1.5,2.43,2.26
1150630,2221,大甲,20.47,1.5,3.12,1.85
1150630,2235,謚源,42.93,1.5,4.99,0.87
1150630,2596,綠意,19.09,1.5,4.91,1.44
1150630,2640,大車隊,17.3,8.0,5.02,5.09
1150630,2641,正德,7.48,0.5,2.79,0.72
1150630,2643,捷迅,11.94,4.5,7.23,1.07
1150630,2718,全心投控,2.73,5.5,10.7,0.69
1150630,2719,燦星旅,53.89,0.0,0.0,2.21
1150630,2729,瓦城,26.71,6.8,4.24,2.72
1150630,2732,六角,33.85,3.5,5.38,1.67
1150630,2743,山富,33.95,3.2,4.83,2.47
1150630,2745,五福,11.63,7.5,7.04,3.23
1150630,2751,王座,11.22,3.99134413,7.6,2.56
1150630,2752,豆府,11.55,13.5,7.65,4.16
1150630,2754,亞洲藏壽司,16.65,1.0,1.46,1.77
1150630,2755,揚秦,21.05,6.0,4.29,4.56
1150630,2756,聯發國際,15.39,3.3,5.53,2.76
1150630,2916,滿心,10.26,3.6,8.75,1.79
1150630,2926,誠品生活,61.45,0.46,1.36,2.64
1150630,2937,集雅社,12.87,3.1,6.34,2.01
1150630,2941,米斯特,12.92,2.28,6.49,1.6
1150630,2947,振宇五金,27.1,1.0,1.26,2.14
1150630,2948,寶陞,17.34,2.25123096,6.01,1.09
1150630,2949,欣新網,19.94,2.0,2.9,1.98
1150630,3066,李洲,345.71,0.0,0.0,1.75
1150630,3071,協禧,46.0,0.8,2.48,2.26
1150630,3078,僑威,10.75,4.0,7.55,1.79
1150630,3081,聯亞,265.44,4.0,0.2,44.09
1150630,3083,網龍,45.74,0.33,1.18,1.85
1150630,3088,艾訊,25.35,3.0,2.09,3.04
1150630,3093,港建*,82.76,1.15,1.6,10.96
1150630,3105,穩懋,81.61,2.0,0.47,4.41
1150630,3114,好德,18.43,1.40847439,2.9,1.93
1150630,3118,進階,13.36,2.2,6.92,1.73
1150630,3128,昇銳,22.55,1.0,4.11,1.44
1150630,3131,弘塑,69.09,46.22494054,1.27,26.45
1150630,3141,晶宏,77.33,0.35759067,0.46,2.18
1150630,3147,大綜,28.22,6.5,2.58,6.87
1150630,3152,璟德,19.62,4.02,1.24,3.31
1150630,3158,嘉實,12.47,6.5,7.77,2.35
1150630,3162,精確,77.4,0.86510256,1.07,3.02
1150630,3163,波若威,91.67,3.5,0.44,19.98
1150630,3169,亞信,30.48,3.2,2.99,3.53
1150630,3171,炎洲流通,14.1,4.64034443,6.68,3.71
1150630,3188,鑫龍騰,3.97,3.19551547,13.34,1.44
1150630,3191,雲嘉南,87.05,0.0,0.0,3.47
1150630,3206,志豐,22.62,1.5,3.99,1.38
1150630,3211,順達,41.63,11.46554,2.78,7.33
1150630,3213,茂訊,16.83,7.0,5.81,1.77
1150630,3217,優群,14.26,10.0,5.59,3.1
1150630,3218,大學光,12.08,7.75,5.66,3.18
1150630,3219,倚強科,36.21,1.3688834,1.86,3.64
1150630,3221,台嘉碩,202.07,0.27699409,0.47,2.94
1150630,3227,原相,21.62,10.00693945,4.2,3.15
1150630,3232,昱捷,98.04,0.5,2.22,1.55
1150630,3236,千如,164.05,0.5,0.73,4.45
1150630,3252,海灣,118.33,0.0,0.0,0.45
1150630,3260,威剛,8.17,17.0,4.16,4.71
1150630,3264,欣銓,34.42,4.2,1.89,5.2
1150630,3265,台星科,31.49,4.1,2.28,4.05
1150630,3276,宇環,83.25,0.06,0.36,1.36
1150630,3284,太普高,12.62,0.5,1.75,1.95
1150630,3285,微端,52.18,0.5,1.02,3.51
1150630,3287,廣寰科,11.38,1.5,4.66,2.14
1150630,3289,宜特,36.13,4.46005246,2.56,3.16
1150630,3290,東浦,14.28,1.5,2.26,2.54
1150630,3293,鈊象,19.54,36.0,4.56,18.47
1150630,3297,杭特,62.0,0.0,0.0,1.93
1150630,3303,岱稜,13.61,3.0,5.16,2.42
1150630,3306,鼎天,21.93,1.7,3.52,0.75
1150630,3310,佳穎,42.66,3.5,5.33,2.44
1150630,3317,尼克森,48.59,0.5,0.56,2.49
1150630,3324,雙鴻,29.15,11.90330569,1.18,7.0
1150630,3332,幸康,16.44,2.0,3.1,1.61
1150630,3357,臺慶科,32.82,5.08481026,1.59,3.7
1150630,3374,精材,55.74,2.5,0.87,7.67
1150630,3379,彬台,20.54,1.2,3.72,1.96
1150630,3388,崇越電,18.8,3.33740548,4.03,1.35
1150630,3402,漢科,20.19,6.0,4.05,5.51
1150630,3430,奇鈦科,41.86,1.6,1.11,4.25
1150630,3438,類比科,77.44,1.5,2.15,1.32
1150630,3441,聯一光,70.18,0.85,1.06,3.84
1150630,3444,利機,51.36,1.8,1.98,4.02
1150630,3455,由田,132.02,3.5,1.49,6.08
1150630,3467,台灣精材,91.03,0.5,0.81,3.19
1150630,3479,安勤,20.91,4.6230529,3.26,3.18
1150630,3483,力致,23.43,3.0,3.33,1.85
1150630,3484,崧騰,13.09,2.5,4.87,1.19
1150630,3485,敘豐,56.77,4.5,1.53,7.26
1150630,3490,單井,11.51,0.5,1.62,1.25
1150630,3491,昇達科,146.06,6.8,0.51,26.36
1150630,3492,長盛,15.03,1.1,4.88,1.2
1150630,3498,陽程,90.46,0.0,0.0,3.16
1150630,3512,皇龍,11.67,1.8,8.87,0.92
1150630,3516,亞帝歐,100.0,0.2,0.69,1.12
1150630,3521,台鋼建設,5.22,0.0,0.0,1.0
1150630,3526,凡甲,17.76,16.84112667,5.42,5.71
1150630,3529,力旺,106.75,20.5,0.7,49.22
1150630,3531,先益,94.58,0.5,2.2,0.74
1150630,3537,堡達,30.86,2.0,2.54,3.27
1150630,3540,曜越,90.0,0.3,1.15,1.03
1150630,3546,宇峻,24.63,2.50000015,2.98,3.01
1150630,3548,兆利,1700.0,1.0,1.18,0.92
1150630,3551,世禾,24.85,4.8,2.35,2.47
1150630,3552,同致,79.5,0.5,1.05,1.04
1150630,3555,博士旺,29.03,0.0,0.0,10.45
