證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,2.94,112,30.68,1.1,2024Q1
1102,亞泥,4.66,112,14.35,0.94,2024Q1
1103,嘉泥,2.67,112,623.33,0.59,2024Q1
1104,環泥,5.52,112,11.73,1.07,2024Q1
1108,幸福,6.06,112,12.79,1.4,2024Q1
1109,信大,6.08,112,10.18,0.81,2024Q1
1110,東泥,0.9,112,88.4,1.39,2024Q1
1201,味全,1.46,112,34.26,1.27,2024Q1
1203,味王,2.11,112,24.69,2.1,2024Q1
1210,大成,3.84,112,11.65,2.11,2024Q1
1215,卜蜂,5.39,112,13.56,3.02,2024Q1
1216,統一,3.51,112,25.75,3.62,2024Q1
1217,愛之味,1.82,112,29.42,0.89,2024Q1
1219,福壽,4.37,112,20.33,1.32,2024Q1
1220,台榮,2.54,112,14.45,1.17,2024Q1
1225,福懋油,1.06,112,80.98,8.45,2024Q1
1227,佳格,3.06,112,25.85,2.05,2024Q1
1229,聯華,2.99,112,26.59,2.3,2024Q1
1231,聯華食,2.2,112,28.37,4.81,2024Q1
1232,大統益,4.47,112,20.69,4.15,2024Q1
1233,天仁,2.68,112,31.06,2.21,2024Q1
1234,黑松,4.42,112,18.51,0.96,2024Q1
1235,興泰,0.98,112,38.78,1.62,2024Q1
1236,宏亞,2.58,112,105.0,0.95,2024Q1
1256,鮮活果汁-KY,3.42,112,15.55,1.67,2024Q1
1301,台塑,1.75,112,69.51,1.08,2024Q1
1303,南亞,1.44,112,57.98,1.06,2024Q1
1305,華夏,2.01,112,134.23,1.06,2024Q1
1307,三芳,4.94,112,11.9,1.33,2024Q1
1315,達新,6.93,112,19.28,0.68,2024Q1
1319,東陽,3.94,112,16.21,2.24,2024Q1
1321,大洋,1.08,112,45.74,1.33,2024Q1
1323,永裕,3.34,112,33.28,1.12,2024Q1
1324,地球,1.4,112,32.5,1.12,2024Q1
1325,恆大,1.93,112,81.71,0.95,2024Q1
1326,台化,2.62,112,25.78,0.86,2024Q1
1339,昭輝,4.72,112,9.32,1.22,2024Q1
1341,富林-KY,6.66,112,14.56,2.92,2024Q1
1342,八貫,5.29,112,14.72,4.02,2024Q1
1402,遠東新,3.55,112,24.36,0.88,2024Q1
1409,新纖,3.15,112,25.66,0.79,2024Q1
1410,南染,0.81,112,103.06,2.19,2024Q1
1414,東和,1.03,112,90.0,1.7,2024Q1
1416,廣豐,4.07,112,18.36,0.61,2024Q1
1419,新紡,2.53,112,21.89,1.03,2024Q1
1423,利華,1.34,112,103.95,1.5,2024Q1
1434,福懋,2.23,112,70.16,0.75,2024Q1
1436,華友聯,3.48,112,21.62,6.31,2024Q1
1437,勤益控,2.97,112,12.64,1.0,2024Q1
1439,雋揚,1.04,112,14.33,1.0,2024Q1
1440,南紡,2.01,112,11.71,1.0,2024Q1
1442,名軒,5.32,112,11.5,3.12,2024Q1
1445,大宇,13.77,112,2.39,0.89,2024Q1
1446,宏和,1.32,112,17.52,4.02,2024Q1
1449,佳和,0.21,112,20.38,0.98,2024Q1
1452,宏益,1.76,112,36.96,0.82,2024Q1
1453,大將,1.18,112,35.42,1.88,2024Q1
1454,台富,1.34,112,54.85,1.43,2024Q1
1456,怡華,1.0,112,91.36,1.28,2024Q1
1457,宜進,6.99,112,8.68,0.92,2024Q1
1463,強盛,2.27,112,40.74,1.57,2024Q1
1464,得力,1.81,112,92.0,1.08,2024Q1
1465,偉全,3.27,112,17.0,0.97,2024Q1
1470,大統新創,2.81,112,38.96,1.83,2024Q1
1472,三洋實業,2.99,112,15.7,1.93,2024Q1
1473,台南,2.92,112,13.48,1.5,2024Q1
1475,業旺,2.88,112,14.01,3.33,2024Q1
1476,儒鴻,2.5,112,25.7,6.29,2024Q1
1477,聚陽,3.88,112,24.58,7.77,2024Q1
1503,士電,1.03,112,55.71,3.84,2024Q1
1504,東元,4.29,112,20.2,1.46,2024Q1
1513,中興電,1.58,112,62.81,6.08,2024Q1
1514,亞力,1.13,112,47.6,7.42,2024Q1
1515,力山,2.64,112,13.15,2.15,2024Q1
1516,川飛,1.27,112,46.23,2.03,2024Q1
1519,華城,0.75,112,82.23,48.1,2024Q1
1521,大億,1.8,112,53.89,1.64,2024Q1
1522,堤維西,2.83,112,15.9,2.44,2024Q1
1524,耿鼎,3.97,112,11.33,2.02,2024Q1
1525,江申,4.44,112,20.99,1.11,2024Q1
1527,鑽全,4.46,112,14.22,1.27,2024Q1
1529,樂事綠能,1.57,112,78.06,3.3,2024Q1
1530,亞崴,4.69,112,14.55,0.93,2024Q1
1531,高林股,1.32,112,52.07,0.75,2024Q1
1532,勤美,3.4,112,11.25,1.26,2024Q1
1535,中宇,4.73,112,15.39,2.29,2024Q1
1536,和大,1.4,112,60.17,2.26,2024Q1
1537,廣隆,4.86,112,16.98,2.65,2024Q1
1539,巨庭,2.53,112,14.31,0.96,2024Q1
1540,喬福,4.24,112,14.34,1.49,2024Q1
1541,錩泰,1.57,112,17.43,1.29,2024Q1
1558,伸興,3.76,112,20.04,1.22,2024Q1
1560,中砂,1.13,112,55.23,8.78,2024Q1
1563,巧新,2.52,112,25.14,1.99,2024Q1
1568,倉佑,4.29,112,9.9,1.8,2024Q1
1582,信錦,3.84,112,17.68,2.05,2024Q1
1583,程泰,5.66,112,12.67,1.4,2024Q1
1587,吉茂,1.75,112,100.0,2.83,2024Q1
1590,亞德客-KY,1.79,112,27.55,4.75,2024Q1
1597,直得,0.9,112,80.36,3.35,2024Q1
1603,華電,2.9,112,13.84,1.06,2024Q1
1604,聲寶,5.27,112,13.48,1.3,2024Q1
1605,華新,3.1,112,36.55,1.01,2024Q1
1608,華榮,2.54,112,18.92,2.09,2024Q1
1609,大亞,3.13,112,32.71,2.69,2024Q1
1611,中電,2.58,112,37.21,1.42,2024Q1
1612,宏泰,5.37,112,18.0,1.49,2024Q1
1614,三洋電,2.51,112,37.99,2.07,2024Q1
1615,大山,4.13,112,19.44,3.59,2024Q1
1616,億泰,1.46,112,20.32,2.51,2024Q1
1617,榮星,1.19,112,419.17,1.94,2024Q1
1618,合機,1.72,112,24.77,2.07,2024Q1
1701,中化,2.24,112,20.27,0.89,2024Q1
1702,南僑,4.32,112,11.31,1.48,2024Q1
1707,葡萄王,4.62,112,15.48,2.16,2024Q1
1708,東鹼,4.45,112,26.96,1.32,2024Q1
1709,和益,2.63,112,21.31,1.33,2024Q1
1711,永光,0.74,112,144.64,1.33,2024Q1
1712,興農,6.35,112,17.29,2.41,2024Q1
1713,國化,2.36,112,27.89,3.08,2024Q1
1714,和桐,2.99,112,13.58,0.8,2024Q1
1717,長興,2.53,112,20.55,1.46,2024Q1
1720,生達,3.71,112,14.81,2.45,2024Q1
1722,台肥,4.12,112,16.56,1.11,2024Q1
1723,中碳,3.94,112,16.97,2.81,2024Q1
1725,元禎,1.8,112,37.68,1.83,2024Q1
1726,永記,4.29,112,15.37,1.29,2024Q1
