日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20250317,1101,台泥,33.7,2.97,113,23.08,1.05,2024Q4
20250317,1102,亞泥,44.3,4.97,113,12.2,0.87,2024Q4
20250317,1103,嘉泥,16.35,3.06,112,34.06,0.52,2024Q4
20250317,1104,環泥,30.2,5.63,113,13.98,0.88,2024Q4
20250317,1108,幸福,15.3,6.54,112,14.71,1.23,2024Q3
20250317,1109,信大,17.9,5.03,113,12.97,0.74,2024Q4
20250317,1110,東泥,20.5,1.46,113,33.61,1.24,2024Q4
20250317,1201,味全,17.95,2.79,113,20.4,1.18,2024Q4
20250317,1203,味王,37.95,2.9,112,18.79,1.51,2024Q3
20250317,1210,大成,57.4,4.88,113,13.76,1.89,2024Q4
20250317,1215,卜蜂,102.0,5.39,112,15.57,2.81,2024Q4
20250317,1216,統一,81.5,3.68,113,22.39,3.43,2024Q4
20250317,1217,愛之味,11.95,3.1,113,20.6,0.78,2024Q4
20250317,1218,泰山,21.15,6.38,113,13.82,0.8,2024Q4
20250317,1219,福壽,15.05,5.32,112,28.4,1.13,2024Q4
20250317,1220,台榮,15.55,4.5,113,13.18,1.12,2024Q4
20250317,1225,福懋油,38.65,1.79,113,21.71,2.56,2024Q3
20250317,1227,佳格,36.15,3.87,113,21.26,1.85,2024Q3
20250317,1229,聯華,51.2,3.52,113,20.81,1.67,2024Q4
20250317,1231,聯華食,133.0,1.95,113,31.52,5.52,2024Q4
20250317,1232,大統益,151.5,4.62,113,18.39,4.26,2024Q4
20250317,1233,天仁,32.0,2.97,113,32.99,1.99,2024Q4
20250317,1234,黑松,40.9,4.65,113,17.33,0.87,2024Q4
20250317,1235,興泰,97.2,1.03,112,20.95,1.25,2024Q3
20250317,1256,鮮活果汁-KY,146.0,3.22,113,17.06,1.44,2024Q4
20250317,1303,南亞,34.45,2.03,113,82.02,0.79,2024Q4
20250317,1307,三芳,46.7,5.78,113,12.55,1.8,2024Q4
20250317,1315,達新,69.8,7.16,113,32.47,0.71,2024Q4
20250317,1319,東陽,128.5,4.12,113,17.36,2.75,2024Q4
20250317,1321,大洋,38.1,1.0,113,50.13,1.39,2024Q4
20250317,1323,永裕,24.15,3.73,113,9.4,0.83,2024Q4
20250317,1324,地球,12.7,1.57,113,141.11,0.99,2024Q4
20250317,1326,台化,29.3,1.71,113,488.33,0.63,2024Q4
20250317,1339,昭輝,58.0,5.17,113,11.58,1.05,2024Q4
20250317,1341,富林-KY,74.4,6.99,113,13.91,2.72,2024Q4
20250317,1342,八貫,104.5,4.58,113,16.75,3.42,2024Q4
20250317,1402,遠東新,33.4,4.79,113,17.86,0.76,2024Q4
20250317,1409,新纖,14.7,4.08,113,13.87,0.62,2024Q4
20250317,1410,南染,36.15,0.83,112,106.32,2.11,2024Q3
20250317,1414,東和,21.25,1.08,113,81.73,1.48,2024Q4
20250317,1416,廣豐,12.55,3.98,112,15.89,0.54,2024Q4
20250317,1419,新紡,43.65,3.44,113,15.05,0.84,2024Q4
20250317,1423,利華,37.3,2.14,113,46.05,1.15,2024Q4
20250317,1434,福懋,19.55,4.09,113,21.97,0.89,2024Q4
