資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1130522,1240,茂生農經,11.24,2.7,5.07,1.5
1130522,1259,安心,14.49,1.8,2.42,0.96
1130522,1264,德麥,16.68,14.0,4.45,4.1
1130522,1268,漢來美食,18.22,7.0,4.12,3.04
1130522,1336,台翰,12.66,0.41,2.02,0.86
1130522,1565,精華,16.68,7.0,3.69,1.6
1130522,1569,濱川,133.06,1.0,4.18,0.89
1130522,1570,力肯,117.08,1.0,3.56,1.55
1130522,1580,新麥,12.71,9.0,5.7,3.08
1130522,1584,精剛,12.87,1.5,4.37,1.76
1130522,1586,和勤,92.79,0.13,0.41,1.71
1130522,1593,祺驊,42.4,1.6,3.63,1.39
1130522,1595,川寶,31.74,1.0,2.81,0.65
1130522,1599,宏佳騰,265.42,0.0,0.0,1.25
1130522,1742,台蠟,14.2,0.0,0.0,1.22
1130522,1777,生泰,14.54,3.5,3.93,1.76
1130522,1784,訊聯,44.62,1.41847555,2.04,2.82
1130522,1785,光洋科,21.06,1.2,2.51,2.12
1130522,1788,杏昌,17.8,7.0,4.88,2.07
1130522,1796,金穎生技,30.68,2.0,3.15,3.28
1130522,1813,寶利徠,36.79,0.5,2.43,1.21
1130522,2063,世鎧,11.02,4.5,8.33,2.56
1130522,2065,世豐,14.04,4.34545793,6.86,2.01
1130522,2066,世德,14.76,4.0,3.1,2.89
1130522,2070,精湛,13.04,1.5,4.07,1.52
1130522,2073,雄順,79.1,0.6,1.94,1.88
1130522,2221,大甲,20.48,1.3,4.07,1.36
1130522,2230,泰茂,40.95,1.0,0.6,8.49
1130522,2235,謚源,16.84,2.5,4.84,1.39
1130522,2596,綠意,44.82,1.0,2.69,1.82
1130522,2640,大車隊,16.97,6.0,4.96,4.32
1130522,2641,正德,12.47,0.5,2.39,0.95
1130522,2643,捷迅,13.44,5.0,5.9,1.53
1130522,2718,晶悅,17.03,3.0,2.93,3.61
1130522,2719,燦星旅,32.02,0.0,0.0,6.55
1130522,2726,雅茗-KY,153.91,0.0,0.0,2.82
1130522,2729,瓦城,21.93,11.0,4.74,3.11
1130522,2732,六角,19.5,6.49655101,5.55,2.94
1130522,2734,易飛網,72.18,0.0,0.0,5.14
1130522,2743,山富,12.31,3.0,1.87,5.33
1130522,2745,五福,12.18,3.5,2.86,5.39
1130522,2752,豆府,19.57,13.3,4.63,8.04
1130522,2754,亞洲藏壽司,21.7,1.5,1.47,2.74
1130522,2755,揚秦,21.26,3.6,3.69,3.73
1130522,2756,聯發國際,19.87,4.5,5.07,4.19
1130522,2916,滿心,13.14,4.0,6.37,3.44
1130522,2937,集雅社,13.11,2.0,5.89,1.51
1130522,2941,米斯特,25.44,3.5,3.9,4.11
1130522,2947,振宇五金,33.61,1.3,1.45,2.33
1130522,2948,寶陞,18.29,3.31428571,5.08,1.71
1130522,2949,欣新網,18.7,2.5,2.52,2.31
1130522,3064,泰偉,130.43,0.0,0.0,10.32
1130522,3067,全域,37.01,0.0,0.0,2.83
1130522,3071,協禧,33.06,1.03,2.81,2.63
1130522,3078,僑威,10.79,4.8,6.27,2.91
1130522,3083,網龍,90.17,0.0,0.0,3.33
1130522,3086,華義,54.17,1.50000004,1.21,8.56
1130522,3088,艾訊,12.08,4.3,4.83,2.29
1130522,3093,港建*,17.18,1.8,5.92,4.75
1130522,3095,及成,26.89,0.0,0.0,5.25
1130522,3105,穩懋,82.85,0.0,0.0,1.71
1130522,3114,好德,14.92,1.2,4.12,1.18
1130522,3118,進階,16.73,1.7,5.03,1.93
1130522,3128,昇銳,39.29,0.8,2.64,1.97
1130522,3131,弘塑,49.17,16.0,1.42,8.64
1130522,3141,晶宏,70.71,0.50705826,0.51,3.08
1130522,3147,大綜,15.35,5.0,3.77,4.45
1130522,3152,璟德,42.82,3.68,1.65,4.16
1130522,3162,精確,77.91,0.0,0.0,1.67
1130522,3163,波若威,17.19,3.6,3.3,3.52
1130522,3169,亞信,33.15,3.5,2.85,4.25
1130522,3171,新洲,16.22,2.0,6.81,2.02
1130522,3178,公準,28.87,2.25,2.05,3.84
1130522,3188,鑫龍騰,11.13,1.6,5.14,2.29
1130522,3206,志豐,9.73,2.5,5.07,1.88
1130522,3207,耀勝,151.09,0.9,0.65,5.9
1130522,3211,順達,16.11,5.52904,5.91,1.76
1130522,3213,茂訊,10.79,5.4,5.14,2.19
1130522,3217,優群,18.13,6.4,3.82,3.39
1130522,3218,大學光,20.15,7.0,2.72,7.63
1130522,3219,倚強科,90.23,0.3659499,0.94,2.18
1130522,3221,台嘉碩,100.86,0.7,2.39,1.39
1130522,3226,至寶電,7.65,0.5,0.89,2.18
1130522,3227,原相,22.53,4.58887776,2.76,2.52
1130522,3232,昱捷,62.56,0.5,1.78,1.85
1130522,3252,海灣,198.18,0.0,0.0,0.55
1130522,3260,威剛,13.68,3.0,2.65,2.1
1130522,3264,欣銓,13.28,3.3,4.55,1.88
1130522,3265,台星科,19.55,4.8,3.66,3.13
1130522,3268,海德威,52.94,0.0,0.0,1.71
1130522,3276,宇環,30.93,0.2,1.1,1.59
1130522,3284,太普高,28.74,0.6,1.75,2.79
1130522,3285,微端,22.96,1.0,3.85,1.79
1130522,3287,廣寰科,31.09,0.843929,1.65,3.78
1130522,3289,宜特,22.41,3.73024747,2.93,2.8
1130522,3290,東浦,20.45,1.0,3.65,1.67
1130522,3293,鈊象,21.08,45.0,4.29,16.12
1130522,3297,杭特,691.67,0.0,0.0,1.32
1130522,3303,岱稜,15.4,1.75,4.0,2.17
1130522,3306,鼎天,28.87,1.3,2.22,0.88
1130522,3310,佳穎,26.44,4.2,4.16,3.33
1130522,3313,斐成,14.18,0.0,0.0,2.16
1130522,3317,尼克森,17.93,1.80013374,3.36,1.32
1130522,3322,建舜電,47.6,0.25,1.09,1.73
1130522,3324,雙鴻,53.41,6.5,0.81,9.61
1130522,3325,旭品,302.73,0.0,0.0,2.92
1130522,3332,幸康,15.99,1.6,3.72,1.19
1130522,3339,泰谷,118.85,0.0,0.0,3.41
1130522,3357,臺慶科,22.5,4.5,3.64,1.89
1130522,3362,先進光,54.47,1.0,0.48,8.47
1130522,3374,精材,21.73,2.0,1.69,3.87
1130522,3388,崇越電,21.55,3.1,3.91,1.36
1130522,3390,旭軟,22.91,0.7,2.06,1.92
1130522,3402,漢科,16.8,4.5,4.37,4.09
1130522,3426,台興,16.51,2.0,4.69,1.58
1130522,3430,奇鈦科,14.04,2.0,3.34,2.0
1130522,3434,哲固,26.99,0.5,1.72,2.48
1130522,3438,類比科,71.39,0.5,0.65,2.1
1130522,3441,聯一光,52.36,0.5,1.29,2.0
1130522,3444,利機,48.29,2.5,2.21,4.97
1130522,3455,由田,16.89,5.0,5.26,2.37
1130522,3465,進泰電子,63.5,3.0,4.59,2.85
1130522,3479,安勤,16.16,6.0,5.33,2.78
1130522,3483,力致,21.09,5.0,2.67,4.03
1130522,3484,崧騰,17.76,1.2,2.22,1.42
1130522,3489,森寶,312.78,0.4,1.42,1.86
1130522,3490,單井,12.79,1.2,3.45,1.45
1130522,3491,昇達科,74.79,3.36102753,1.29,8.29
1130522,3492,長盛,20.65,0.33,1.6,1.25
1130522,3512,皇龍,8.99,3.6,8.01,2.12
1130522,3516,亞帝歐,69.39,0.2,0.87,0.89
1130522,3520,華盈,91.36,0.1,0.5,1.73
1130522,3526,凡甲,17.64,11.6,4.92,4.65
1130522,3527,聚積,1886.0,2.0,2.12,1.74
1130522,3529,力旺,109.29,17.5,0.75,50.31
1130522,3531,先益,9.91,1.7,5.11,1.1
1130522,3537,堡達,14.51,2.5,5.07,2.33
1130522,3540,曜越,47.42,0.9,1.96,1.73
1130522,3546,宇峻,17.89,4.5,5.1,2.76
1130522,3548,兆利,19.69,4.5,2.17,2.43
1130522,3551,世禾,19.96,2.8,2.52,1.72
1130522,3552,同致,24.12,3.0,2.73,2.19
1130522,3556,禾瑞亞,66.2,0.9,1.72,3.07
1130522,3558,神準,13.25,4.0,2.36,1.75
1130522,3564,其陽,277.0,0.35,0.42,3.95
1130522,3567,逸昌,13.67,2.7,6.47,2.19
1130522,3570,大塚,14.41,8.0,4.66,3.53
1130522,3577,泓格,59.65,1.0,1.95,2.55
