證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,3.02,112,29.82,1.07,2024Q1
1102,亞泥,5.2,112,12.85,0.84,2024Q1
1103,嘉泥,2.91,112,573.33,0.54,2024Q1
1104,環泥,6.64,112,9.74,0.89,2024Q1
1108,幸福,6.58,112,11.78,1.29,2024Q1
1109,信大,7.04,112,8.79,0.7,2024Q1
1110,東泥,0.94,112,85.0,1.34,2024Q1
1201,味全,1.53,112,32.69,1.21,2024Q1
1203,味王,2.18,112,23.93,2.03,2024Q1
1210,大成,4.33,112,10.43,1.89,2024Q1
1215,卜蜂,5.61,112,13.05,2.9,2024Q1
1216,統一,3.89,112,23.25,3.27,2024Q1
1217,愛之味,2.02,112,26.51,0.8,2024Q1
1219,福壽,4.68,112,19.0,1.24,2024Q1
1220,台榮,2.76,112,13.3,1.08,2024Q1
1225,福懋油,1.15,112,74.85,7.81,2024Q1
1227,佳格,3.31,112,23.89,1.9,2024Q1
1229,聯華,3.6,112,22.12,1.92,2024Q1
1231,聯華食,2.64,112,23.68,4.01,2024Q1
1232,大統益,4.66,112,17.32,4.48,2024Q2
1233,天仁,2.8,112,29.77,2.11,2024Q1
1234,黑松,4.66,112,17.56,0.91,2024Q1
1235,興泰,0.93,112,41.06,1.72,2024Q1
1236,宏亞,2.73,112,99.38,0.9,2024Q1
1256,鮮活果汁-KY,3.96,112,13.42,1.44,2024Q1
1301,台塑,1.82,112,66.83,1.03,2024Q1
1303,南亞,1.52,112,54.7,1.0,2024Q1
1305,華夏,2.15,112,125.0,0.99,2024Q1
1307,三芳,5.19,112,11.33,1.27,2024Q1
1315,達新,7.12,112,18.77,0.66,2024Q1
1319,東陽,4.76,112,13.43,1.86,2024Q1
1321,大洋,1.18,112,41.98,1.22,2024Q1
1323,永裕,3.37,112,32.94,1.11,2024Q1
1324,地球,1.54,112,29.55,1.02,2024Q1
1325,恆大,2.3,112,68.55,0.8,2024Q1
1326,台化,2.72,112,24.86,0.83,2024Q1
1339,昭輝,5.23,112,8.43,1.1,2024Q1
1341,富林-KY,7.04,112,13.77,2.76,2024Q1
1342,八貫,6.83,112,11.43,2.89,2024Q2
1402,遠東新,4.07,112,21.28,0.77,2024Q1
1409,新纖,3.57,112,22.65,0.7,2024Q1
1410,南染,0.84,112,99.58,2.12,2024Q1
1414,東和,1.21,112,76.48,1.45,2024Q1
1416,廣豐,4.55,112,16.42,0.55,2024Q1
1419,新紡,2.62,112,21.08,0.99,2024Q1
1423,利華,1.45,112,96.05,1.39,2024Q1
1434,福懋,2.38,112,65.63,0.7,2024Q1
1436,華友聯,4.32,112,16.31,4.76,2024Q1
1437,勤益控,3.45,112,10.88,0.86,2024Q1
1439,雋揚,1.02,112,14.68,1.03,2024Q1
1440,南紡,2.22,112,10.57,0.9,2024Q1
1442,名軒,5.83,112,10.49,2.85,2024Q1
1445,大宇,16.29,112,2.02,0.75,2024Q1
1446,宏和,1.53,112,15.12,3.47,2024Q1
1449,佳和,0.23,112,18.97,0.91,2024Q1
1452,宏益,1.9,112,34.35,0.76,2024Q1
1453,大將,1.35,112,30.9,1.64,2024Q1
1454,台富,1.33,112,55.15,1.44,2024Q1
1456,怡華,0.92,112,98.86,1.39,2024Q1
1457,宜進,7.77,112,7.81,0.83,2024Q1
1463,強盛,2.12,112,43.61,1.68,2024Q1
1464,得力,2.01,112,83.0,0.97,2024Q1
