證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,2.9,112,31.04,1.11,2024Q1
1102,亞泥,4.83,112,13.85,0.9,2024Q1
1103,嘉泥,2.82,112,590.0,0.56,2024Q1
1104,環泥,6.42,112,10.25,0.93,2024Q2
1108,幸福,6.29,112,12.33,1.35,2024Q1
1109,信大,6.88,112,8.99,0.72,2024Q1
1110,東泥,0.88,112,91.0,1.44,2024Q1
1201,味全,1.49,112,27.09,1.22,2024Q2
1203,味王,2.1,112,23.5,2.16,2024Q2
1210,大成,4.2,112,10.73,1.94,2024Q1
1215,卜蜂,5.53,112,14.72,3.17,2024Q2
1216,統一,3.66,112,25.08,3.75,2024Q2
1217,愛之味,1.96,112,18.65,0.78,2024Q2
1219,福壽,4.6,112,20.47,1.29,2024Q2
1220,台榮,2.72,112,11.22,1.09,2024Q2
1225,福懋油,0.94,112,91.72,9.56,2024Q1
1227,佳格,3.24,112,24.4,1.94,2024Q1
1229,聯華,3.42,112,23.26,2.02,2024Q1
1231,聯華食,2.42,112,25.84,4.38,2024Q1
1232,大統益,4.55,112,17.75,4.59,2024Q2
1233,天仁,2.77,112,33.51,2.02,2024Q2
1234,黑松,4.47,112,17.42,0.93,2024Q2
1235,興泰,0.81,112,47.15,1.97,2024Q1
1236,宏亞,2.65,112,102.29,0.93,2024Q1
1256,鮮活果汁-KY,4.11,112,12.93,1.39,2024Q1
1301,台塑,1.85,112,64.29,1.01,2024Q2
1303,南亞,1.48,112,50.37,1.02,2024Q2
1305,華夏,2.08,112,56.0,1.03,2024Q2
1307,三芳,4.45,112,11.91,1.42,2024Q2
1315,達新,7.0,112,19.09,0.67,2024Q1
1319,東陽,4.42,112,13.45,2.11,2024Q2
1321,大洋,1.0,112,38.19,1.43,2024Q2
1323,永裕,3.34,112,30.82,1.1,2024Q2
1324,地球,1.51,112,38.97,1.03,2024Q2
1325,恆大,2.26,112,70.0,0.81,2024Q1
1326,台化,2.7,112,24.63,0.83,2024Q2
1339,昭輝,5.01,112,8.8,1.15,2024Q1
1341,富林-KY,6.61,112,14.67,2.94,2024Q1
1342,八貫,6.59,112,11.86,3.0,2024Q2
1402,遠東新,3.92,112,22.08,0.8,2024Q1
1409,新纖,3.42,112,23.68,0.73,2024Q1
1410,南染,0.8,112,104.31,2.22,2024Q1
1414,東和,1.14,112,81.11,1.52,2024Q2
1416,廣豐,4.31,112,17.31,0.58,2024Q1
1419,新紡,2.53,112,21.87,1.03,2024Q1
1423,利華,1.38,112,61.06,1.38,2024Q2
1434,福懋,2.35,112,112.11,0.74,2024Q2
1436,華友聯,3.78,112,11.28,4.55,2024Q2
1437,勤益控,3.27,112,11.5,0.91,2024Q1
1439,雋揚,0.98,112,15.27,1.07,2024Q1
1440,南紡,2.15,112,10.87,0.91,2024Q2
1442,名軒,5.23,112,11.7,3.18,2024Q1
1445,大宇,14.66,112,2.27,0.94,2024Q2
1446,宏和,1.42,112,9.63,3.39,2024Q2
1449,佳和,0.23,112,18.86,0.9,2024Q1
1452,宏益,1.83,112,21.03,0.76,2024Q2
1453,大將,1.36,112,30.56,1.6,2024Q2
1454,台富,1.33,112,55.15,1.44,2024Q1
1457,宜進,7.19,112,8.44,0.89,2024Q1
1463,強盛,1.88,112,49.17,1.9,2024Q1
1464,得力,1.87,112,27.24,1.04,2024Q2
1465,偉全,3.36,112,16.56,0.94,2024Q1
1470,大統新創,2.76,112,30.0,1.82,2024Q2
1472,三洋實業,3.54,112,14.05,1.72,2024Q2
1473,台南,3.35,112,11.05,1.32,2024Q2
1475,業旺,3.08,112,11.0,3.07,2024Q2
1476,儒鴻,2.68,112,22.57,5.43,2024Q2
1477,聚陽,4.47,112,21.03,6.29,2024Q2
1503,士電,1.32,112,43.33,2.99,2024Q1
1504,東元,4.75,112,18.23,1.31,2024Q1
1513,中興電,1.98,112,26.57,5.01,2024Q2
1514,亞力,1.35,112,39.97,6.23,2024Q1
1515,力山,3.25,112,9.37,1.7,2024Q2
1516,川飛,1.47,112,39.91,1.75,2024Q1
1519,華城,1.02,112,60.42,35.34,2024Q1
1521,大億,1.86,112,39.58,1.6,2024Q2
1522,堤維西,2.97,112,12.67,2.35,2024Q2
1524,耿鼎,4.36,112,9.85,1.79,2024Q2
1525,江申,4.91,112,18.11,1.03,2024Q2
1527,鑽全,4.45,112,14.25,1.28,2024Q1
1529,樂事綠能,1.89,112,64.69,2.74,2024Q1
1530,亞崴,5.0,112,12.24,0.89,2024Q2
1531,高林股,1.4,112,28.5,0.71,2024Q2
1532,勤美,3.73,112,10.25,1.15,2024Q1
1535,中宇,5.61,112,13.55,2.09,2024Q2
1536,和大,1.56,112,110.34,2.07,2024Q2
1537,廣隆,4.84,112,17.04,2.65,2024Q1
1539,巨庭,2.6,112,13.92,0.94,2024Q2
1540,喬福,2.74,112,19.23,2.34,2024Q2
1541,錩泰,1.6,112,12.14,1.23,2024Q2
1558,伸興,3.71,112,20.34,1.24,2024Q1
1560,中砂,1.35,112,44.57,6.72,2024Q2
1563,巧新,2.74,112,21.65,1.63,2024Q2
1568,倉佑,4.93,112,9.38,1.55,2024Q2
1582,信錦,3.82,112,14.96,2.1,2024Q2
1583,程泰,5.86,112,12.24,1.35,2024Q1
1590,亞德客-KY,2.2,112,22.39,3.86,2024Q1
1597,直得,0.75,112,129.27,3.94,2024Q2
1603,華電,3.17,112,13.44,0.97,2024Q2
1604,聲寶,5.39,112,13.2,1.27,2024Q1
1605,華新,3.28,112,26.38,0.95,2024Q2
1608,華榮,2.88,112,16.95,1.95,2024Q2
1609,大亞,2.95,112,34.7,2.86,2024Q1
1611,中電,2.89,112,33.27,1.27,2024Q1
1612,宏泰,5.63,112,17.15,1.42,2024Q1
1614,三洋電,2.73,112,50.91,1.88,2024Q2
1615,大山,4.12,112,19.47,3.6,2024Q1
1616,億泰,1.73,112,17.08,2.11,2024Q1
1617,榮星,1.23,112,120.0,1.6,2024Q2
1618,合機,2.1,112,20.3,1.69,2024Q1
1701,中化,2.35,112,19.36,0.85,2024Q1
1702,南僑,4.36,112,11.19,1.46,2024Q1
1707,葡萄王,4.83,112,14.8,2.06,2024Q1
1708,東鹼,4.48,112,12.03,1.24,2024Q2
1709,和益,2.62,112,21.4,1.33,2024Q1
1711,永光,0.75,112,142.5,1.31,2024Q1
1712,興農,6.44,112,17.88,2.31,2024Q2
1713,國化,2.45,112,15.17,2.72,2024Q2
1714,和桐,3.26,112,16.71,0.74,2024Q2
1717,長興,2.74,112,18.14,1.3,2024Q2
1720,生達,4.1,112,13.77,2.02,2024Q2
1722,台肥,4.17,112,38.52,1.14,2024Q2
1723,中碳,4.02,112,18.44,2.97,2024Q2
1725,元禎,2.08,112,32.64,1.59,2024Q1
1726,永記,4.46,112,14.76,1.29,2024Q2
1727,中華化,1.01,112,143.5,1.78,2024Q2
1730,花仙子,5.19,112,15.47,1.91,2024Q2
1731,美吾華,4.94,112,17.79,1.46,2024Q1
1733,五鼎,3.76,112,26.83,1.68,2024Q2
1734,杏輝,4.86,112,15.29,1.93,2024Q1
1735,日勝化,2.84,112,20.71,1.13,2024Q1
1736,喬山,0.95,112,26.99,3.28,2024Q2
1737,臺鹽,3.53,112,18.99,1.05,2024Q2
1752,南光,4.46,112,40.73,1.99,2024Q2
1760,寶齡富錦,1.65,112,78.96,4.25,2024Q1
1762,中化生,1.83,112,26.81,1.0,2024Q1
1773,勝一,2.26,112,21.28,4.01,2024Q2
1776,展宇,2.87,112,30.09,1.15,2024Q1
1783,和康生,2.34,112,25.91,2.86,2024Q2
1786,科妍,2.1,112,36.58,4.61,2024Q2
1789,神隆,1.19,112,49.61,1.93,2024Q2
1795,美時,1.7,112,18.03,3.92,2024Q2
1808,潤隆,12.99,112,6.9,3.61,2024Q2
1809,中釉,0.93,112,195.0,1.23,2024Q2
1810,和成,1.17,112,342.0,0.76,2024Q1
1817,凱撒衛,4.47,112,9.55,1.42,2024Q2
1904,正隆,1.95,112,27.63,0.98,2024Q2
1906,寶隆,0.99,112,107.86,0.56,2024Q2
1907,永豐餘,3.03,112,23.39,0.8,2024Q1
2002,中鋼,1.57,112,111.25,1.09,2024Q1
2006,東和鋼鐵,5.48,112,11.75,1.85,2024Q2
2008,高興昌,3.53,112,70.88,1.58,2024Q2
2010,春源,5.49,112,12.82,1.01,2024Q2
2012,春雨,3.6,112,18.7,1.65,2024Q2
2013,中鋼構,3.62,112,18.29,2.02,2024Q2
2015,豐興,4.28,112,18.68,2.24,2024Q2
2020,美亞,14.29,112,4.85,1.52,2024Q1
2022,聚亨,1.98,112,59.41,0.95,2024Q1
2027,大成鋼,3.43,112,16.91,1.13,2024Q1
2028,威致,3.4,112,19.75,1.69,2024Q1
2029,盛餘,4.97,112,11.33,0.82,2024Q2
2030,彰源,2.9,112,55.65,0.98,2024Q2
2031,新光鋼,5.0,112,6.49,1.46,2024Q2
2049,上銀,1.24,112,35.83,2.05,2024Q1
2059,川湖,1.3,112,23.85,5.81,2024Q2
2062,橋椿,2.5,112,10.42,0.82,2024Q2
2069,運錩,2.96,112,105.63,0.74,2024Q2
2103,台橡,2.48,112,19.32,0.92,2024Q2
2105,正新,4.21,112,19.02,1.81,2024Q2
2106,建大,3.22,112,17.47,1.49,2024Q1
2107,厚生,4.97,112,14.21,0.59,2024Q2
2108,南帝,2.62,112,33.42,1.31,2024Q2
2109,華豐,6.35,112,10.62,1.52,2024Q2
2114,鑫永銓,5.08,112,16.24,2.41,2024Q1
2115,六暉-KY,3.31,112,31.79,0.95,2024Q1
2201,裕隆,2.58,112,13.24,0.93,2024Q1
2204,中華,7.09,112,8.63,1.38,2024Q1
2206,三陽工業,4.03,112,9.31,2.46,2024Q1
2207,和泰車,3.29,112,14.3,5.15,2024Q1
2211,長榮鋼,5.49,112,13.48,1.95,2024Q1
2227,裕日車,2.91,112,22.01,1.94,2024Q2
2228,劍麟,5.41,112,10.25,1.57,2024Q2
2231,為升,2.8,112,37.15,3.45,2024Q1
2233,宇隆,3.85,112,14.13,2.17,2024Q1
2236,百達-KY,0.64,112,47.28,3.51,2024Q1
2239,英利-KY,1.53,112,19.46,0.43,2024Q1
2247,汎德永業,6.09,112,13.22,2.02,2024Q1
2250,IKKA-KY,3.42,112,17.58,1.58,2024Q1
2301,光寶科,4.3,112,17.86,2.77,2024Q2
2302,麗正,1.85,112,29.39,1.59,2024Q1
2303,聯電,5.48,112,12.84,1.93,2024Q2
2308,台達電,1.61,112,30.43,5.02,2024Q2
2312,金寶,1.25,112,38.02,1.65,2024Q1
2313,華通,2.12,112,15.72,2.06,2024Q2
2316,楠梓電,1.05,112,7.05,0.92,2024Q2
2317,鴻海,3.07,112,16.13,1.64,2024Q1
2323,中環,5.71,112,16.3,0.71,2024Q1
2324,仁寶,3.84,112,16.71,1.13,2024Q1
2327,國巨,2.99,112,17.14,2.25,2024Q1
2328,廣宇,3.89,112,15.34,1.32,2024Q1
2329,華泰,2.76,112,15.69,2.87,2024Q2
2330,台積電,1.38,112,28.45,6.71,2024Q1
2331,精英,3.69,112,23.57,1.2,2024Q2
2332,友訊,3.15,112,27.22,1.16,2024Q1
2338,光罩,2.37,112,16.21,2.48,2024Q1
2340,台亞,1.47,112,485.71,1.86,2024Q2
2345,智邦,1.96,112,30.03,10.58,2024Q2
2347,聯強,4.21,112,15.07,1.62,2024Q2
2348,海悅,3.67,112,15.49,4.9,2024Q1
2351,順德,2.1,112,32.21,3.35,2024Q2
2352,佳世達,3.6,112,25.62,1.76,2024Q2
2353,宏碁,3.78,112,22.62,1.7,2024Q2
2354,鴻準,2.43,112,22.68,0.81,2024Q2
2355,敬鵬,2.99,112,13.6,1.01,2024Q2
2356,英業達,3.11,112,27.29,2.89,2024Q1
2357,華碩,3.41,112,11.48,1.41,2024Q2
2359,所羅門,1.07,112,51.46,5.33,2024Q1
2360,致茂,2.22,112,28.7,5.79,2024Q2
2362,藍天,2.9,112,19.23,0.73,2024Q2
2364,倫飛,3.36,112,23.38,5.71,2024Q1
2365,昆盈,0.48,112,139.78,4.55,2024Q2
2368,金像電,1.69,112,20.08,5.52,2024Q2
2373,震旦行,6.05,112,14.01,2.26,2024Q1
2374,佳能,1.89,112,23.63,2.01,2024Q2
2375,凱美,1.3,112,20.1,0.74,2024Q1
2376,技嘉,2.69,112,26.14,3.78,2024Q1
2377,微星,3.19,112,18.63,2.83,2024Q2
2379,瑞昱,3.05,112,21.28,5.82,2024Q2
2382,廣達,3.37,112,20.48,5.54,2024Q2
2383,台光電,2.24,112,18.27,5.37,2024Q2
2385,群光,4.98,112,13.53,2.8,2024Q2
2387,精元,5.21,112,8.53,1.16,2024Q2
2388,威盛,0.1,112,89.38,3.64,2024Q1
2392,正崴,2.99,112,12.51,1.28,2024Q1
