資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140623,1240,茂生農經,13.03,3.4,5.72,1.68,114Q1
1140623,1259,安心,41.6,1.2,2.2,0.74,114Q1
1140623,1264,德麥,15.37,14.5,4.57,3.76,114Q1
1140623,1268,漢來美食,15.64,7.5,4.93,2.63,114Q1
1140623,1294,漢田生技,13.21,4.23,5.81,2.42,114Q1
1140623,1295,生合,22.36,3.5,2.85,3.78,114Q1
1140623,1336,台翰,8.83,0.945,5.09,0.75,114Q1
1140623,1565,精華,10.66,9.5,6.15,1.25,114Q1
1140623,1570,力肯,9.53,1.3,5.39,1.2,114Q1
1140623,1580,新麥,10.21,9.0,6.5,2.39,114Q1
1140623,1584,精剛,17.26,0.7,3.0,1.08,114Q1
1140623,1593,祺驊,13.3,1.6,5.67,0.87,114Q1
1140623,1599,宏佳騰,16.91,0.5,1.74,1.07,114Q1
1140623,1777,生泰,10.02,5.3,6.18,1.59,114Q1
1140623,1781,合世,45.45,0.0,0.0,1.79,114Q1
1140623,1784,訊聯,49.03,1.40949789,2.0,2.84,114Q1
1140623,1785,光洋科,18.27,2.0,3.57,2.28,114Q1
1140623,1788,杏昌,17.84,7.0,5.02,2.01,114Q1
1140623,1815,富喬,63.86,0.0,0.0,2.38,114Q1
1140623,2063,世鎧,18.46,2.0,6.69,1.46,114Q1
1140623,2065,世豐,13.79,3.03200675,7.72,1.3,114Q1
1140623,2066,世德,14.3,3.0,4.01,1.52,114Q1
1140623,2070,精湛,14.95,1.5,3.68,1.59,114Q1
1140623,2073,雄順,63.64,0.7,2.5,1.73,114Q1
1140623,2221,大甲,10.55,1.3,4.7,1.1,114Q1
1140623,2230,泰茂,29.22,3.0,2.44,5.13,114Q1
1140623,2235,謚源,19.53,3.0,6.59,1.23,114Q1
1140623,2596,綠意,28.63,1.0,2.82,1.72,114Q1
1140623,2640,大車隊,14.66,7.0,5.22,4.45,114Q1
1140623,2641,正德,11.65,0.49064449,2.57,0.8,114Q1
1140623,2643,捷迅,10.66,4.5,6.46,1.29,114Q1
1140623,2718,全心投控,1.38,3.0,6.26,0.84,114Q1
1140623,2719,燦星旅,39.26,0.0,0.0,3.78,114Q1
1140623,2724,藝舍-KY,6.1,0.0,0.0,3.0,114Q1
1140623,2729,瓦城,22.96,9.0,4.27,3.1,114Q1
1140623,2732,六角,21.95,4.9997807,6.08,2.02,114Q1
1140623,2734,易飛網,58.57,0.0,0.0,1.66,114Q1
1140623,2743,山富,16.37,5.0,4.59,3.23,114Q1
1140623,2745,五福,11.17,6.5,5.68,3.88,114Q1
1140623,2751,王座,14.69,4.5,7.19,3.17,114Q1
1140623,2752,豆府,13.69,14.0,6.59,5.21,114Q1
