資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140526,1240,茂生農經,12.74,3.4,5.85,1.64,114Q1
1140526,1259,安心,45.19,1.2,2.03,0.81,114Q1
1140526,1264,德麥,15.51,14.5,4.52,3.79,114Q1
1140526,1268,漢來美食,16.0,7.5,4.82,2.69,114Q1
1140526,1294,漢田生技,14.79,4.23,5.19,2.71,114Q1
1140526,1336,台翰,9.76,0.945,4.61,0.83,114Q1
1140526,1565,精華,11.8,9.5,5.56,1.38,114Q1
1140526,1570,力肯,9.29,1.3,5.53,1.17,114Q1
1140526,1580,新麥,10.84,9.0,6.12,2.54,114Q1
1140526,1584,精剛,19.67,0.7,2.64,1.23,114Q1
1140526,1593,祺驊,14.88,1.6,5.07,0.97,114Q1
1140526,1599,宏佳騰,16.97,0.5,1.73,1.08,114Q1
1140526,1777,生泰,10.54,5.3,5.88,1.68,114Q1
1140526,1781,合世,45.91,0.0,0.0,1.8,114Q1
1140526,1784,訊聯,49.44,1.40949789,1.98,2.87,114Q1
1140526,1785,光洋科,19.12,2.0,3.41,2.38,114Q1
1140526,1788,杏昌,18.29,7.0,4.9,2.06,114Q1
1140526,1815,富喬,57.02,0.0,0.0,2.12,114Q1
1140526,2063,世鎧,19.26,2.0,6.41,1.52,114Q1
1140526,2065,世豐,14.39,3.03200675,7.4,1.35,114Q1
1140526,2066,世德,16.0,3.0,3.58,1.7,114Q1
1140526,2070,精湛,17.73,1.5,3.1,1.89,114Q1
1140526,2073,雄順,63.64,0.7,2.5,1.73,114Q1
1140526,2221,大甲,10.61,1.3,4.68,1.11,114Q1
1140526,2230,泰茂,27.32,3.0,2.61,4.8,114Q1
1140526,2235,謚源,19.31,3.0,6.67,1.22,114Q1
1140526,2596,綠意,31.37,1.0,2.57,1.88,114Q1
1140526,2640,大車隊,15.1,7.0,5.07,4.58,114Q1
1140526,2641,正德,12.59,0.5,2.42,0.86,114Q1
1140526,2643,捷迅,11.68,4.5,5.89,1.41,114Q1
1140526,2718,全心投控,1.53,3.0,5.64,0.93,114Q1
1140526,2719,燦星旅,45.2,0.0,0.0,4.35,114Q1
1140526,2724,藝舍-KY,6.63,0.0,0.0,3.26,114Q1
1140526,2729,瓦城,22.63,9.0,4.33,3.05,114Q1
1140526,2732,六角,23.71,4.9997807,5.62,2.18,114Q1
1140526,2734,易飛網,71.14,0.0,0.0,2.01,114Q1
1140526,2743,山富,19.82,5.0,3.79,3.91,114Q1
1140526,2745,五福,12.39,6.5,5.12,4.31,114Q1
1140526,2751,王座,15.38,4.5,6.87,3.32,114Q1
1140526,2752,豆府,14.18,14.0,6.36,5.4,114Q1
1140526,2755,揚秦,20.94,5.0,3.76,4.52,114Q1
1140526,2756,聯發國際,45.71,2.5,2.52,4.71,114Q1
1140526,2916,滿心,13.35,3.6,6.95,2.3,114Q1
1140526,2926,誠品生活,78.39,0.2,0.41,3.75,114Q1
1140526,2937,集雅社,10.5,3.0,6.6,1.82,114Q1
1140526,2941,米斯特,18.57,3.2,5.88,2.52,114Q1
1140526,2947,振宇五金,24.35,3.1,3.33,2.32,114Q1
1140526,2948,寶陞,19.59,2.15333333,5.64,1.05,114Q1
1140526,2949,欣新網,24.55,3.1,3.64,2.11,114Q1
1140526,3066,李洲,31.67,0.0,0.0,1.36,114Q1
1140526,3071,協禧,24.09,0.81,4.37,1.3,114Q1
1140526,3073,天方能源,31.41,0.65,1.27,2.62,114Q1
1140526,3078,僑威,13.55,4.0,4.94,2.8,114Q1
1140526,3081,聯亞,986.67,0.5,0.17,7.25,114Q1
1140526,3083,網龍,87.79,0.0,0.0,2.55,114Q1
1140526,3086,華義,1066.67,0.65000021,0.41,12.2,114Q1
1140526,3088,艾訊,13.53,4.5,4.74,2.14,114Q1
1140526,3093,港建*,20.41,1.08,3.98,4.02,114Q1
1140526,3105,穩懋,100.0,1.0,1.12,1.04,114Q1
1140526,3114,好德,15.14,1.2,5.36,0.91,114Q1
1140526,3118,進階,16.56,1.8,5.38,1.87,114Q1
1140526,3128,昇銳,15.0,1.2,3.83,1.85,114Q1
1140526,3131,弘塑,37.75,22.0,1.83,8.47,114Q1
1140526,3141,晶宏,60.1,0.50624798,0.83,1.81,114Q1
1140526,3147,大綜,16.43,6.2,2.81,5.75,114Q1
1140526,3152,璟德,19.43,5.59,4.86,2.05,114Q1
1140526,3162,精確,30.42,0.5,0.98,2.3,114Q1
1140526,3163,波若威,35.68,3.0,1.8,5.08,114Q1
1140526,3169,亞信,24.46,3.0,3.25,3.11,114Q1
1140526,3171,炎洲流通,13.2,3.0,7.1,2.15,114Q1
1140526,3178,公準,44.46,0.5,1.0,1.8,114Q1
1140526,3188,鑫龍騰,19.15,1.8,5.91,2.28,114Q1
1140526,3206,志豐,10.97,2.5,6.49,1.38,114Q1
1140526,3211,順達,11.64,12.49778,6.23,3.37,114Q1
1140526,3213,茂訊,12.83,6.0,5.43,1.52,114Q1
1140526,3217,優群,12.8,8.8,5.73,2.83,114Q1
1140526,3218,大學光,15.69,7.5,3.61,5.25,114Q1
1140526,3219,倚強科,62.99,0.2660765,0.55,2.61,114Q1
1140526,3221,台嘉碩,28.62,0.9,4.56,0.95,114Q1
1140526,3226,龍鋒,9.49,0.5,1.06,1.56,114Q1
1140526,3227,原相,15.75,10.0,4.58,3.08,114Q1
1140526,3230,錦明,10.43,0.35,0.97,2.68,114Q1
1140526,3232,昱捷,73.13,0.5,1.71,1.98,114Q1
1140526,3236,千如,94.74,0.35,1.94,1.21,114Q1
1140526,3260,威剛,13.76,5.0,5.45,1.53,114Q1
1140526,3264,欣銓,17.32,4.0,5.25,1.9,114Q1
1140526,3265,台星科,16.1,4.6,4.84,2.16,114Q1
1140526,3284,太普高,11.1,2.0,6.85,2.04,114Q1
1140526,3285,微端,28.41,1.0,4.0,1.83,114Q1
1140526,3287,廣寰科,41.88,1.5,3.73,2.95,114Q1
1140526,3289,宜特,16.61,4.29313142,4.05,2.26,114Q1
1140526,3290,東浦,15.56,0.0,0.0,1.53,114Q1
1140526,3293,鈊象,24.59,29.0,3.44,21.8,114Q1
1140526,3303,岱稜,12.28,2.75,5.37,2.27,114Q1
1140526,3306,鼎天,16.61,2.1,4.98,0.77,114Q1
1140526,3310,佳穎,20.98,3.27,3.91,2.9,114Q1
1140526,3317,尼克森,16.34,1.51111111,3.45,1.14,114Q1
1140526,3324,雙鴻,25.64,10.0,1.78,5.3,114Q1
1140526,3332,幸康,18.3,1.1,2.56,1.13,114Q1
1140526,3357,臺慶科,12.44,5.0,4.95,1.44,114Q1
1140526,3362,先進光,66.15,1.0,0.78,4.56,114Q1
1140526,3374,精材,22.71,2.5,1.77,4.06,114Q1
1140526,3379,彬台,45.06,0.8,1.03,4.99,114Q1
1140526,3388,崇越電,15.43,3.5,5.4,1.06,114Q1
1140526,3390,旭軟,23.02,1.0,4.52,1.16,114Q1
1140526,3402,漢科,13.07,5.0,5.39,3.46,114Q1
1140526,3426,台興,12.53,2.5,5.56,1.46,114Q1
1140526,3430,奇鈦科,11.31,2.5,4.84,1.61,114Q1
1140526,3434,哲固,33.15,1.51,2.52,4.4,114Q1
1140526,3438,類比科,36.48,1.5,3.05,1.08,114Q1
1140526,3441,聯一光,26.82,0.75,2.17,1.67,114Q1
1140526,3444,利機,23.13,2.0,3.47,2.54,114Q1
1140526,3455,由田,19.01,4.5,5.08,2.2,114Q1
1140526,3465,進泰電子,34.08,1.0,1.87,2.22,114Q1
1140526,3467,台灣精材,58.91,0.9,1.51,3.04,114Q1
1140526,3479,安勤,13.16,5.2,5.23,2.28,114Q1
1140526,3483,力致,16.79,5.0,4.5,2.03,114Q1
1140526,3484,崧騰,12.26,2.5,4.95,1.19,114Q1
1140526,3491,昇達科,35.64,6.62698284,2.01,8.68,114Q1
1140526,3492,長盛,15.22,1.0,3.59,1.52,114Q1
1140526,3512,皇龍,26.35,1.2,4.55,1.19,114Q1
1140526,3516,亞帝歐,63.13,0.25,1.24,0.77,114Q1
1140526,3520,華盈,70.0,0.1,0.65,1.3,114Q1
1140526,3526,凡甲,13.56,16.46122845,7.03,4.68,114Q1
1140526,3527,聚積,288.57,2.0,3.3,1.15,114Q1
1140526,3529,力旺,91.27,22.0,0.96,42.28,114Q1
1140526,3531,先益,29.43,0.8,3.44,0.75,114Q1
1140526,3537,堡達,14.21,2.3,4.73,2.26,114Q1
1140526,3546,宇峻,21.3,5.1,4.93,3.24,114Q1
1140526,3548,兆利,17.02,2.25,1.87,1.26,114Q1
1140526,3551,世禾,17.8,3.4,2.65,1.83,114Q1
1140526,3552,同致,78.55,1.2,1.84,1.37,114Q1
1140526,3556,禾瑞亞,23.07,2.08,5.04,2.46,114Q1
1140526,3558,神準,31.06,3.0,1.67,1.71,114Q1
1140526,3564,其陽,75.06,0.89,1.43,2.72,114Q1
1140526,3567,逸昌,16.69,1.8,6.38,1.56,114Q1
1140526,3570,大塚,15.9,9.0,3.98,4.17,114Q1
1140526,3577,泓格,27.02,1.5,2.47,2.82,114Q1
1140526,3580,友威科,12.55,3.0,4.33,2.5,114Q1
1140526,3581,博磊,95.88,0.5,1.53,1.95,114Q1
1140526,3587,閎康,16.31,7.0,4.79,2.14,114Q1
1140526,3594,磐儀,45.27,0.8,1.88,1.84,114Q1
1140526,3597,映興,20.38,0.85,3.16,1.72,114Q1
1140526,3611,鼎翰,13.11,10.0,5.22,1.74,114Q1
1140526,3624,光頡,15.14,1.23,3.81,1.09,114Q1
1140526,3628,盈正,19.08,2.0,4.72,1.15,114Q1
1140526,3646,艾恩特,23.94,1.65,5.6,2.04,114Q1
1140526,3663,鑫科,129.33,0.4,0.69,3.36,114Q1
1140526,3675,德微,19.61,5.0,3.33,2.79,114Q1
1140526,3680,家登,31.44,8.89614644,2.32,3.81,114Q1
1140526,3684,榮昌,15.41,2.3,5.11,1.96,114Q1
1140526,3687,歐買尬,32.77,1.56299494,2.0,1.64,114Q1
1140526,3689,湧德,11.54,3.0,3.31,1.84,114Q1
1140526,3693,營邦,11.46,11.0,3.34,2.61,114Q1
1140526,3709,鑫聯大投控,17.5,1.0,2.34,1.76,114Q1
1140526,4102,永日,27.44,1.15,4.66,1.58,114Q1
1140526,4105,東洋,11.99,4.2,5.59,3.06,114Q1
1140526,4107,邦特,15.68,5.0,4.12,2.6,114Q1
1140526,4109,加捷生醫,9.94,0.5,2.82,1.28,114Q1
1140526,4111,濟生,13.81,1.5,4.89,1.33,114Q1
1140526,4113,聯上,7.62,0.85,3.79,1.14,114Q1
1140526,4114,健喬,22.29,1.6,4.69,1.9,114Q1
1140526,4116,明基醫,17.63,1.65,4.0,1.71,114Q1
1140526,4126,太醫,14.19,5.0,5.41,2.18,114Q1
1140526,4127,天良,77.19,0.0,0.0,3.41,114Q1
1140526,4129,聯合,17.42,4.0,4.0,2.36,114Q1
1140526,4130,健亞,125.88,0.3,1.4,1.67,114Q1
1140526,4138,曜亞,15.08,5.15,6.24,2.11,114Q1
1140526,4139,馬光-KY,55.0,0.0,0.0,2.64,114Q1
1140526,4153,鈺緯,26.75,2.0,4.76,2.55,114Q1
1140526,4160,訊聯基因,29.56,1.84733387,3.47,2.5,114Q1
1140526,4161,聿新科,18.13,1.6,5.16,1.81,114Q1
1140526,4162,智擎,7.49,6.0,6.59,2.38,114Q1
1140526,4163,鐿鈦,19.98,3.5,3.41,2.01,114Q1
1140526,4167,松瑞藥,13.54,0.4,1.88,1.73,114Q1
1140526,4173,久裕,17.46,1.18820221,5.0,0.95,114Q1
1140526,4175,杏一,24.64,1.6,2.37,1.89,114Q1
1140526,4183,福永生技,71.43,0.67,3.35,1.56,114Q1
1140526,4205,中華食,20.42,3.0,3.23,3.77,114Q1
1140526,4207,環泰,14.91,1.0,6.04,1.25,114Q1
1140526,4303,信立,4.24,3.0,3.61,2.08,114Q1
1140526,4305,世坤,11.55,3.2,6.96,1.98,114Q1
1140526,4401,東隆興,16.19,0.7,4.12,0.77,114Q1
1140526,4417,金洲,9.12,2.8,6.0,1.24,114Q1
1140526,4420,光明,4.93,21.5,37.13,1.58,114Q1
1140526,4432,銘旺實,7.88,1.0,5.08,0.69,114Q1
1140526,4433,興采,20.14,1.0,3.52,0.89,114Q1
1140526,4442,竣邦-KY,13.22,2.47439604,4.67,2.26,114Q1
1140526,4502,健信,90.79,0.0,0.0,1.42,114Q1
1140526,4506,崇友,19.17,4.5,4.0,3.42,114Q1
1140526,4510,高鋒,50.39,0.8,1.56,2.79,114Q1
1140526,4527,方土霖,12.18,3.2,6.44,2.36,114Q1
1140526,4528,江興鍛,475.0,0.2,1.05,0.7,114Q1
1140526,4533,協易機,23.39,1.2,4.46,1.66,114Q1
1140526,4535,至興,13.17,1.6,5.17,0.9,114Q1
1140526,4538,大詠城,101.11,0.4,2.2,1.22,114Q1
1140526,4541,晟田,24.14,0.75,1.53,2.05,114Q1
1140526,4543,萬在,19.18,1.0,3.41,0.99,114Q1
1140526,4549,桓達,25.22,4.3,3.71,3.19,114Q1
1140526,4550,長佳,10.06,2.0,7.34,1.05,114Q1
1140526,4554,橙的,20.48,1.65,3.71,2.15,114Q1
1140526,4556,旭然,62.0,0.3,1.21,1.25,114Q1
1140526,4558,寶緯,235.0,0.5,2.13,1.36,114Q1
1140526,4561,健椿,19.62,1.2,2.34,2.12,114Q1
1140526,4563,百德,17.39,3.0,4.32,2.36,114Q1
1140526,4568,科際精密,14.31,2.00290073,4.22,1.38,114Q1
1140526,4580,捷流閥業,11.86,5.3,6.61,1.32,114Q1
1140526,4584,君帆,15.17,2.2,3.57,1.73,114Q1
1140526,4702,中美實,136.11,0.0,0.0,0.71,114Q1
1140526,4706,大恭,35.99,0.7,2.4,1.48,114Q1
1140526,4707,磐亞,11.13,0.25,2.31,0.73,114Q1
1140526,4711,永純,254.17,0.5,3.28,0.9,114Q1
1140526,4714,永捷,31.36,0.2,1.16,1.29,114Q1
1140526,4716,大立,205.0,0.75,4.57,1.23,114Q1
1140526,4721,美琪瑪,18.73,2.36,3.79,3.37,114Q1
1140526,4728,雙美,31.18,11.6,2.79,20.43,114Q1
1140526,4729,熒茂,35.89,0.5,2.49,1.41,114Q1
1140526,4735,豪展,20.45,1.25,3.45,1.39,114Q1
1140526,4741,泓瀚,17.86,1.8,6.95,0.94,114Q1
1140526,4744,皇將,19.23,0.4,1.78,1.04,114Q1
1140526,4747,強生,35.11,1.75,2.62,1.74,114Q1
1140526,4749,新應材,71.52,6.0,1.06,6.28,114Q1
1140526,4754,國碳科,14.46,2.0,4.85,2.29,114Q1
1140526,4760,勤凱,14.83,4.2,4.0,3.7,114Q1
1140526,4767,誠泰科技,13.01,1.8,5.56,1.1,114Q1
1140526,4768,晶呈科技,57.73,4.5,4.02,3.05,114Q1
1140526,4772,台特化,79.35,2.0,0.91,10.64,114Q1
1140526,4903,聯光通,210.77,0.0,0.0,2.78,114Q1
1140526,4905,台聯電,39.21,1.5,2.52,0.62,114Q1
1140526,4907,富宇,8.15,1.8,3.65,2.26,114Q1
1140526,4908,前鼎,27.19,1.75,2.29,3.39,114Q1
1140526,4909,新復興,8.02,6.0,8.89,1.95,114Q1
1140526,4911,德英,27.03,1.5569093,2.85,3.7,114Q1
1140526,4931,新盛力,25.01,2.0,2.27,4.56,114Q1
1140526,4933,友輝,11.4,6.0,7.13,2.01,114Q1
1140526,4939,亞電,166.67,0.5,2.5,1.25,114Q1
1140526,4945,陞達科技,22.01,2.8,4.0,3.25,114Q1
1140526,4951,精拓科,14.46,3.2,4.86,2.4,114Q1
1140526,4953,緯軟,16.75,4.0,4.04,1.8,114Q1
1140526,4966,譜瑞-KY,17.3,16.11806219,2.82,2.0,114Q1
1140526,4973,廣穎,75.59,1.0,3.89,0.84,114Q1
1140526,4974,亞泰,12.54,5.45,5.77,2.16,114Q1
1140526,4979,華星光,36.95,1.54463283,0.92,7.05,114Q1
1140526,4987,科誠,11.0,5.2,6.55,2.28,114Q1
1140526,4995,晶達,14.89,3.99848827,6.66,2.93,114Q1
1140526,5009,榮剛,11.1,2.6,5.9,1.47,114Q1
1140526,5013,強新,16.82,0.8,2.94,0.95,114Q1
1140526,5014,建錩,21.15,0.3,2.33,0.73,114Q1
1140526,5015,華祺,15.94,2.3,6.44,1.54,114Q1
1140526,5016,松和,14.86,1.2,4.49,0.88,114Q1
1140526,5201,凱衛,27.2,1.35,3.12,3.34,114Q1
1140526,5202,力新,18.41,0.5,2.06,1.76,114Q1
1140526,5206,坤悅,11.26,1.5,3.87,1.81,114Q1
1140526,5209,新鼎,11.34,11.33,8.96,4.97,114Q1
1140526,5212,凌網,11.89,3.5,7.61,3.11,114Q1
1140526,5213,亞昕,11.35,1.52,4.52,1.6,114Q1
1140526,5220,萬達光電,99.75,0.5,2.51,1.0,114Q1
1140526,5236,凌陽創新,15.61,8.0,6.11,3.38,114Q1
1140526,5251,天鉞電,466.36,0.0,0.0,4.25,114Q1
1140526,5263,智崴,368.33,0.9,0.81,2.0,114Q1
1140526,5274,信驊,46.24,52.0,1.39,31.07,114Q1
1140526,5276,達輝-KY,14.1,0.6,4.05,1.17,114Q1
1140526,5278,尚凡*,29.85,0.7990176,2.62,13.18,114Q1
1140526,5287,數字,13.99,10.46,5.89,4.89,114Q1
1140526,5289,宜鼎,19.94,9.6,4.04,2.77,114Q1
1140526,5291,邑昇,92.86,0.0,0.0,1.11,114Q1
1140526,5299,杰力,15.73,4.15,5.21,1.31,114Q1
1140526,5309,系統電,99.73,0.70072962,1.9,2.28,114Q1
1140526,5310,天剛,21.33,0.0,0.0,5.03,114Q1
1140526,5312,寶島科,21.09,7.5,4.52,2.77,114Q1
1140526,5314,世紀*,41.96,0.2725,0.02,27.65,114Q1
1140526,5315,光聯,14.66,1.5,6.28,1.6,114Q1
1140526,5321,美而快,50.62,0.0,0.0,2.81,114Q1
1140526,5324,士開,16.67,0.0,0.0,2.02,114Q1
1140526,5328,華容,33.78,0.6,4.33,1.25,114Q1
1140526,5340,建榮,45.63,0.2,0.5,3.7,114Q1
1140526,5344,立衛,48.89,0.0,0.0,2.0,114Q1
1140526,5347,世界,19.93,4.5,5.14,2.45,114Q1
1140526,5353,台林,13.43,1.3,4.48,1.65,114Q1
1140526,5356,協益,22.64,2.3,7.88,0.64,114Q1
1140526,5371,中光電,33.26,1.5,2.53,0.96,114Q1
1140526,5381,合正,23.97,0.0,0.0,2.5,114Q1
1140526,5386,青雲,20.36,2.0,2.75,3.49,114Q1
1140526,5403,中菲,15.35,6.50284321,5.08,4.26,114Q1
1140526,5410,國眾,16.14,1.5,5.03,1.81,114Q1
1140526,5425,台半,26.16,2.0,4.22,1.46,114Q1
1140526,5426,振發,18.08,0.5,2.08,1.47,114Q1
1140526,5432,新門,99.2,1.0,0.81,7.01,114Q1
1140526,5438,東友,23.72,0.65,3.04,0.86,114Q1
1140526,5439,高技,41.19,2.2,1.22,6.38,114Q1
1140526,5443,均豪,39.74,2.0,2.58,2.42,114Q1
1140526,5450,南良,16.48,0.5,3.33,0.99,114Q1
1140526,5452,佶優,78.95,0.25,0.83,2.04,114Q1
1140526,5455,昇益,12.4,0.0,0.0,2.18,114Q1
1140526,5457,宣德,14.28,1.3,2.93,1.5,114Q1
1140526,5460,同協,59.35,0.0,0.0,1.09,114Q1
1140526,5464,霖宏,54.62,1.0,3.45,1.43,114Q1
1140526,5465,富驊,18.74,1.8,4.66,2.19,114Q1
1140526,5468,凱鈺,462.5,0.0,0.0,2.34,114Q1
1140526,5474,聰泰,22.47,4.0,2.65,3.27,114Q1
1140526,5478,智冠,15.28,7.5,6.94,1.83,114Q1
1140526,5483,中美晶,17.13,6.5,5.83,1.43,114Q1
1140526,5488,松普,199.6,0.0,0.0,0.94,114Q1
1140526,5489,彩富,20.62,1.8,3.59,2.1,114Q1
1140526,5490,同亨,32.76,0.35,1.09,2.28,114Q1
1140526,5493,三聯,14.52,2.6,3.71,1.62,114Q1
1140526,5508,永信建,10.62,14.5,10.94,5.43,114Q1
1140526,5511,德昌,7.98,3.8,6.47,1.07,114Q1
1140526,5512,力麒,80.58,0.18,1.86,0.54,114Q1
1140526,5514,三豐,53.06,0.4,2.09,1.36,114Q1
1140526,5520,力泰,8.66,5.5,6.76,1.96,114Q1
