證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,1.56,111,26.31,1.1,2023Q2
1102,亞泥,5.75,111,11.94,0.88,2023Q2
1103,嘉泥,2.79,111,36.53,0.51,2023Q2
1104,環泥,6.96,111,9.04,0.78,2023Q2
1108,幸福,5.88,111,8.0,1.14,2023Q2
1109,信大,4.58,111,8.77,0.77,2023Q2
1110,東泥,0.55,111,37.04,1.17,2023Q2
1201,味全,1.3,111,42.91,1.3,2023Q2
1203,味王,2.59,111,16.43,1.84,2023Q2
1210,大成,2.89,111,14.83,2.05,2023Q2
1215,卜蜂,3.83,111,15.3,3.18,2023Q2
1216,統一,4.63,111,20.09,3.28,2023Q2
1217,愛之味,3.39,111,17.61,0.85,2023Q2
1218,泰山,2.79,111,1.91,0.84,2023Q2
1219,福壽,4.28,111,49.21,1.38,2023Q2
1220,台榮,1.48,111,104.23,1.08,2023Q2
1225,福懋油,3.75,111,95.18,3.59,2023Q2
1227,佳格,3.43,111,29.19,2.05,2023Q2
1229,聯華,3.25,111,25.45,2.31,2023Q2
1231,聯華食,2.97,111,23.74,3.84,2023Q2
1232,大統益,4.26,111,20.09,4.45,2023Q3
1233,天仁,2.43,111,34.31,2.21,2023Q2
1234,黑松,4.71,111,15.74,0.85,2023Q2
1235,興泰,2.73,111,19.73,1.7,2023Q2
1236,宏亞,4.01,111,108.48,1.06,2023Q2
1256,鮮活果汁-KY,2.74,111,14.85,2.25,2023Q2
1301,台塑,5.47,111,256.0,1.43,2023Q2
1303,南亞,4.83,111,108.95,1.4,2023Q2
1304,台聚,3.65,111,34.29,0.88,2023Q2
1307,三芳,3.38,111,17.17,1.1,2023Q2
1308,亞聚,5.11,111,16.32,1.03,2023Q2
1315,達新,8.45,111,8.66,0.62,2023Q2
1316,上曜,5.34,111,171.67,0.86,2023Q2
1319,東陽,3.38,111,19.12,1.85,2023Q2
1323,永裕,3.52,111,17.96,1.2,2023Q2
1324,地球,1.08,111,57.97,1.47,2023Q2
1325,恆大,2.26,111,65.15,0.69,2023Q2
1339,昭輝,5.0,111,13.1,1.21,2023Q2
1341,富林-KY,9.56,111,12.17,2.65,2023Q2
1342,八貫,4.79,111,15.38,4.08,2023Q2
1402,遠東新,4.59,111,26.02,0.74,2023Q2
1409,新纖,6.64,111,17.71,0.69,2023Q2
1410,南染,2.14,111,51.1,2.2,2023Q2
1414,東和,1.84,111,87.0,1.24,2023Q2
1416,廣豐,4.81,111,30.59,0.53,2023Q2
1417,嘉裕,3.12,111,19.43,0.85,2023Q2
1419,新紡,3.4,111,21.23,1.11,2023Q2
1423,利華,0.67,111,67.39,1.34,2023Q2
