證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,1.53,111,27.63,1.08,2023Q3
1102,亞泥,5.76,111,13.9,0.84,2023Q3
1103,嘉泥,2.77,111,69.42,0.56,2023Q3
1104,環泥,6.21,111,8.66,0.89,2023Q3
1108,幸福,5.23,111,8.32,1.24,2023Q3
1109,信大,4.47,111,10.53,0.77,2023Q3
1110,東泥,0.54,111,39.36,1.18,2023Q3
1201,味全,1.29,111,66.61,1.28,2023Q3
1203,味王,1.97,111,32.44,2.36,2023Q3
1210,大成,2.61,111,13.07,2.12,2023Q3
1215,卜蜂,3.68,111,13.77,3.04,2023Q3
1216,統一,4.42,111,20.97,3.2,2023Q3
1217,愛之味,3.42,111,35.45,0.85,2023Q3
1218,泰山,2.71,111,1.97,0.86,2023Q3
1219,福壽,4.22,111,25.27,1.41,2023Q3
1220,台榮,1.44,111,31.48,1.08,2023Q3
1225,福懋油,3.77,111,46.58,3.6,2023Q3
1227,佳格,3.42,111,29.04,1.97,2023Q3
1229,聯華,3.1,111,25.53,2.37,2023Q3
1231,聯華食,3.02,111,27.95,4.01,2023Q3
1232,大統益,4.27,111,20.01,4.44,2023Q3
1233,天仁,2.49,111,29.65,2.12,2023Q3
1234,黑松,4.53,111,16.56,0.87,2023Q3
1235,興泰,2.66,111,51.43,1.76,2023Q3
1236,宏亞,4.21,111,55.23,0.86,2023Q3
1256,鮮活果汁-KY,2.88,111,15.33,1.98,2023Q3
1301,台塑,5.83,111,160.22,1.31,2023Q3
1303,南亞,4.94,111,87.97,1.32,2023Q3
1304,台聚,3.78,111,30.33,0.83,2023Q3
1305,華夏,1.46,111,36.7,1.24,2023Q3
1307,三芳,3.17,111,14.77,1.1,2023Q3
1308,亞聚,5.39,111,23.18,0.97,2023Q3
1315,達新,8.34,111,16.8,0.65,2023Q3
1319,東陽,3.09,111,18.66,1.93,2023Q3
1323,永裕,3.53,111,22.57,1.15,2023Q3
1324,地球,1.18,111,29.74,1.31,2023Q3
1325,恆大,1.3,111,98.33,1.17,2023Q3
1326,台化,1.67,111,355.0,0.99,2023Q3
1339,昭輝,4.95,111,13.96,1.17,2023Q3
1341,富林-KY,9.89,111,12.84,2.45,2023Q3
1342,八貫,4.59,111,15.46,3.95,2023Q3
1402,遠東新,4.41,111,28.6,0.75,2023Q3
1409,新纖,6.69,111,34.77,0.67,2023Q3
1410,南染,2.12,111,62.92,2.21,2023Q3
1414,東和,1.8,111,254.29,1.27,2023Q3
1416,廣豐,4.35,111,19.49,0.6,2023Q3
1417,嘉裕,3.07,111,37.66,0.86,2023Q3
1419,新紡,3.3,111,21.04,1.09,2023Q3
1423,利華,0.65,111,32.42,1.11,2023Q3
1434,福懋,6.28,111,48.78,0.74,2023Q3
1436,華友聯,6.08,111,124.26,2.97,2023Q3
1437,勤益控,2.61,111,10.89,0.83,2023Q3
1439,雋揚,1.24,111,19.72,0.93,2023Q3
1442,名軒,4.4,111,17.93,2.33,2023Q3
1445,大宇,0.48,111,48.49,1.56,2023Q3
1449,佳和,1.48,111,36.98,0.98,2023Q3
1452,宏益,4.72,111,121.07,0.85,2023Q3
1453,大將,2.07,111,483.33,1.12,2023Q3
1454,台富,1.6,111,195.63,1.19,2023Q3
1457,宜進,5.43,111,83.64,0.83,2023Q3
1463,強盛,2.31,111,21.9,1.25,2023Q3
1464,得力,7.6,111,219.17,1.03,2023Q3
1465,偉全,6.16,111,20.91,0.85,2023Q3
1470,大統新創,2.36,111,33.42,1.66,2023Q3
1473,台南,3.54,111,13.71,1.1,2023Q3
1475,業旺,1.06,111,11.61,2.57,2023Q3
1476,儒鴻,3.14,111,32.49,6.05,2023Q3
1477,聚陽,4.08,111,22.28,5.67,2023Q3
1503,士電,1.63,111,27.47,2.0,2023Q3
1504,東元,3.32,111,16.62,1.21,2023Q3
1513,中興電,2.77,111,38.18,4.0,2023Q3
1514,亞力,1.54,111,36.14,4.96,2023Q3
1516,川飛,7.1,111,23.05,1.52,2023Q3
1519,華城,0.64,111,52.76,20.74,2023Q3
1521,大億,1.72,111,35.97,1.69,2023Q3
1522,堤維西,4.72,111,13.34,1.44,2023Q3
1524,耿鼎,3.25,111,16.44,1.91,2023Q3
1525,江申,2.8,111,14.47,1.15,2023Q3
1526,日馳,10.73,111,13.26,1.3,2023Q3
1527,鑽全,6.04,111,13.71,1.17,2023Q3
1528,恩德,0.71,111,42.73,1.11,2023Q3
1529,樂事綠能,1.63,111,52.62,2.92,2023Q3
1530,亞崴,5.07,111,13.54,0.92,2023Q3
1531,高林股,6.11,111,109.17,0.65,2023Q3
1532,勤美,3.04,111,17.46,1.13,2023Q3
1535,中宇,5.15,111,15.71,2.04,2023Q3
1536,和大,2.94,111,30.73,1.72,2023Q3
1537,廣隆,7.63,111,18.63,2.6,2023Q3
1539,巨庭,10.73,111,35.85,0.96,2023Q3
1540,喬福,3.4,111,16.97,1.07,2023Q3
1558,伸興,5.42,111,30.39,1.25,2023Q3
1560,中砂,2.12,111,30.78,4.62,2023Q3
1568,倉佑,3.72,111,8.97,1.66,2023Q3
1582,信錦,4.01,111,19.01,1.6,2023Q3
1583,程泰,4.58,111,11.43,1.35,2023Q3
1587,吉茂,4.36,111,27.0,1.12,2023Q3
1590,亞德客-KY,1.33,111,29.75,4.73,2023Q3
1597,直得,3.16,111,27.64,2.33,2023Q3
1603,華電,1.47,111,13.28,0.87,2023Q3
1604,聲寶,5.29,111,15.08,1.27,2023Q3
1605,華新,4.96,111,27.29,1.02,2023Q3
1608,華榮,1.92,111,10.67,1.19,2023Q3
1609,大亞,1.64,111,9.02,1.85,2023Q3
1611,中電,1.76,111,40.6,1.28,2023Q3
1612,宏泰,5.42,111,14.95,1.2,2023Q3
1614,三洋電,2.6,111,30.98,1.8,2023Q3
1615,大山,5.35,111,14.55,2.74,2023Q3
1617,榮星,1.83,111,49.55,1.21,2023Q3
1618,合機,1.97,111,18.77,1.23,2023Q3
1701,中化,3.42,111,21.87,0.95,2023Q3
1702,南僑,3.89,111,16.63,1.32,2023Q3
1707,葡萄王,4.44,111,15.82,2.42,2023Q3
1709,和益,8.8,111,18.76,1.22,2023Q3
1710,東聯,1.05,111,17.32,1.35,2023Q3
1711,永光,1.84,111,70.37,1.25,2023Q3
1712,興農,7.3,111,14.92,1.95,2023Q3
1713,國化,2.18,111,18.51,2.49,2023Q3
1714,和桐,1.12,111,17.57,0.72,2023Q3
1717,長興,4.25,111,22.97,1.33,2023Q3
1720,生達,3.91,111,13.47,2.27,2023Q3
1722,台肥,3.92,111,14.85,1.14,2023Q3
1723,中碳,4.39,111,17.67,3.36,2023Q3
1725,元禎,4.8,111,19.31,0.87,2023Q3
1726,永記,4.67,111,14.51,1.25,2023Q3
1727,中華化,2.64,111,30.44,1.77,2023Q3
1730,花仙子,5.28,111,16.14,2.0,2023Q3
1731,美吾華,4.95,111,18.2,1.47,2023Q3
1733,五鼎,4.15,111,23.4,1.89,2023Q3
1734,杏輝,3.04,111,19.94,1.82,2023Q3
1735,日勝化,2.99,111,22.33,1.11,2023Q3
1736,喬山,0.91,111,33.9,2.11,2023Q3
1737,臺鹽,4.42,111,17.47,1.04,2023Q3
1752,南光,4.65,111,12.65,2.07,2023Q3
1762,中化生,2.49,111,13.98,1.23,2023Q3
1773,勝一,2.7,111,21.53,4.02,2023Q3
1776,展宇,3.61,111,110.67,1.13,2023Q3
1783,和康生,2.19,111,21.23,2.96,2023Q3
1786,科妍,2.55,111,31.04,3.29,2023Q3
1789,神隆,1.41,111,87.76,1.97,2023Q3
1795,美時,1.24,111,18.98,4.38,2023Q3
1808,潤隆,0.58,111,7.13,3.86,2023Q3
1817,凱撒衛,6.31,111,12.07,1.34,2023Q3
1904,正隆,3.78,111,41.57,1.14,2023Q3
1906,寶隆,3.28,111,80.26,0.53,2023Q3
1907,永豐餘,2.98,111,39.29,0.89,2023Q3
2006,東和鋼鐵,4.83,111,12.55,1.77,2023Q3
2008,高興昌,2.44,111,9.02,1.29,2023Q3
2009,第一銅,1.28,111,284.09,1.91,2023Q3
2010,春源,3.37,111,15.75,1.01,2023Q3
2012,春雨,6.48,111,27.89,1.52,2023Q3
2013,中鋼構,3.2,111,22.5,2.06,2023Q3
2015,豐興,5.97,111,15.99,1.84,2023Q3
2020,美亞,3.11,111,10.09,1.97,2023Q3
2027,大成鋼,11.81,111,14.61,1.21,2023Q3
2028,威致,5.38,111,21.18,1.81,2023Q3
2029,盛餘,3.63,111,17.72,0.93,2023Q3
2030,彰源,7.96,111,60.81,1.07,2023Q3
2031,新光鋼,1.81,111,11.97,1.69,2023Q3
2038,海光,2.43,111,37.36,1.06,2023Q3
2049,上銀,2.52,111,35.76,2.23,2023Q3
2059,川湖,1.92,111,35.16,6.23,2023Q3
2062,橋椿,3.99,111,21.78,0.68,2023Q3
2103,台橡,4.82,111,41.48,0.94,2023Q3
2105,正新,3.17,111,21.86,1.68,2023Q3
2107,厚生,5.04,111,13.76,0.6,2023Q3
2108,南帝,5.54,111,25.6,1.24,2023Q3
2109,華豐,6.27,111,12.7,1.21,2023Q3
2114,鑫永銓,4.74,111,17.88,2.78,2023Q3
2115,六暉-KY,4.48,111,14.36,0.94,2023Q3
2201,裕隆,1.31,111,94.4,1.33,2023Q3
2204,中華,3.56,111,49.78,1.82,2023Q3
2206,三陽工業,2.52,111,10.42,2.64,2023Q3
2207,和泰車,0.34,111,38.41,5.71,2023Q3
2211,長榮鋼,4.76,111,11.62,1.9,2023Q3
2227,裕日車,4.19,111,38.5,2.84,2023Q3
2228,劍麟,4.55,111,14.92,1.57,2023Q3
2231,為升,2.15,111,29.26,4.33,2023Q3
2233,宇隆,4.74,111,15.48,2.18,2023Q3
2236,百達-KY,0.42,111,26.74,2.34,2023Q3
2239,英利-KY,0.83,111,31.41,0.61,2023Q3
2247,汎德永業,5.11,111,13.2,1.91,2023Q3
2250,IKKA-KY,3.52,111,22.85,1.51,2023Q3
2301,光寶科,4.02,111,17.26,3.08,2023Q3
2302,麗正,4.34,111,28.38,1.73,2023Q3
2303,聯電,7.11,111,9.46,1.81,2023Q3
2308,台達電,3.4,111,23.21,3.8,2023Q3
2312,金寶,1.9,111,32.24,1.14,2023Q3
2313,華通,3.84,111,17.47,2.17,2023Q3
2316,楠梓電,1.38,111,47.7,0.8,2023Q3
2317,鴻海,5.27,111,10.81,0.94,2023Q3
2324,仁寶,3.26,111,23.03,1.32,2023Q3
2327,國巨,1.81,111,13.74,1.7,2023Q3
2328,廣宇,4.14,111,13.52,1.32,2023Q3
2329,華泰,1.36,111,30.59,4.33,2023Q3
2330,台積電,1.75,111,18.15,4.86,2023Q3
2331,精英,2.54,111,26.47,1.47,2023Q3
2332,友訊,1.13,111,14.13,1.26,2023Q3
2338,光罩,3.63,111,16.23,3.02,2023Q3
2340,台亞,2.22,111,65.14,2.33,2023Q3
2345,智邦,1.44,111,32.32,12.59,2023Q3
2347,聯強,4.82,111,15.96,1.72,2023Q3
2348,海悅,5.15,111,13.62,2.35,2023Q3
2351,順德,3.05,111,24.36,2.85,2023Q3
2352,佳世達,4.33,111,30.97,2.44,2023Q3
2353,宏碁,3.17,111,45.97,1.88,2023Q3
2354,鴻準,3.17,111,17.68,0.68,2023Q3
2355,敬鵬,1.93,111,23.91,1.09,2023Q3
2356,英業達,2.65,111,36.69,3.34,2023Q3
2357,華碩,3.3,111,41.33,1.45,2023Q3
2359,所羅門,3.68,111,13.12,1.34,2023Q3
2360,致茂,3.8,111,22.06,4.16,2023Q3
2362,藍天,3.44,111,25.62,0.6,2023Q3
2363,矽統,2.31,111,55.58,1.9,2023Q3
2364,倫飛,2.67,111,22.91,5.29,2023Q3
2365,昆盈,1.34,111,48.23,1.1,2023Q3
2368,金像電,1.62,111,31.38,6.95,2023Q3
2373,震旦行,6.39,111,13.89,2.27,2023Q3
2374,佳能,1.78,111,38.85,1.13,2023Q3
2375,凱美,2.28,111,21.13,0.78,2023Q3
2376,技嘉,2.11,111,39.61,5.17,2023Q3
2377,微星,3.61,111,21.06,3.11,2023Q3
2379,瑞昱,6.02,111,25.25,5.42,2023Q3
2382,廣達,2.4,111,25.1,5.31,2023Q3
2383,台光電,1.98,111,29.83,5.83,2023Q3
2385,群光,4.48,111,17.06,3.23,2023Q3
2387,精元,6.13,111,8.23,1.19,2023Q3
2388,威盛,0.1,111,623.91,5.3,2023Q3
2392,正崴,4.89,111,15.36,0.86,2023Q3
2393,億光,5.1,111,17.03,1.17,2023Q3
2395,研華,3.25,111,26.18,6.29,2023Q3
2397,友通,6.13,111,18.14,2.41,2023Q3
2402,毅嘉,2.89,111,21.92,1.63,2023Q3
2404,漢唐,5.52,111,10.89,4.44,2023Q3
