資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1130229,1240,茂生農經,17.79,2.7,2.41,1.54
1130229,1259,安心,13.8,1.8,3.44,1.01
1130229,1264,德麥,16.55,14.0,4.01,3.68
1130229,1268,漢來美食,20.3,7.0,1.94,3.03
1130229,1336,台翰,18.43,0.41,1.84,0.96
1130229,1565,精華,16.33,7.0,6.75,1.67
1130229,1570,力肯,33.78,1.0,4.0,1.45
1130229,1580,新麥,14.29,9.0,3.92,2.77
1130229,1584,精剛,25.58,1.5,2.11,1.88
1130229,1593,祺驊,27.08,1.6,6.12,1.57
1130229,1595,川寶,26.2,1.0,5.64,0.64
1130229,1599,宏佳騰,28.21,0.0,4.32,1.28
1130229,1777,生泰,14.7,3.5,4.27,1.6
1130229,1784,訊聯,37.22,1.41847555,1.11,2.62
1130229,1785,光洋科,22.93,1.2,3.39,2.04
1130229,1788,杏昌,17.35,7.0,5.04,2.07
1130229,1796,金穎生技,19.32,2.0,2.5,2.82
1130229,2063,世鎧,10.97,4.5,5.51,2.43
1130229,2065,世豐,12.71,4.34545793,6.89,2.05
1130229,2066,世德,12.0,4.0,4.7,2.15
1130229,2070,精湛,20.91,1.5,4.37,1.43
1130229,2073,雄順,78.82,0.6,6.07,1.89
1130229,2221,大甲,12.7,1.3,11.49,1.52
1130229,2230,泰茂,131.85,1.0,0.87,10.0
1130229,2235,謚源,28.93,2.5,8.7,1.27
1130229,2596,綠意,144.09,1.0,3.15,1.59
1130229,2640,大車隊,16.79,6.0,4.55,3.65
1130229,2641,正德,7.53,0.5,7.18,0.94
1130229,2643,捷迅,9.56,5.0,9.86,1.39
1130229,2718,晶悅,9.23,3.0,0.0,2.7
1130229,2729,瓦城,20.05,11.0,2.16,3.27
1130229,2732,六角,17.62,6.49655101,4.87,3.2
1130229,2734,易飛網,267.14,0.0,0.0,4.75
1130229,2736,富野,257.0,0.0,0.78,1.1
1130229,2743,山富,15.4,3.0,0.0,4.9
1130229,2745,五福,13.71,3.5,0.0,4.39
1130229,2752,豆府,17.05,13.3,3.72,6.38
1130229,2754,亞洲藏壽司,20.67,1.5,1.31,3.27
1130229,2755,揚秦,26.02,3.6,3.51,4.28
1130229,2756,聯發國際,17.13,4.5,5.12,3.93
1130229,2916,滿心,11.36,4.0,6.0,2.63
1130229,2937,集雅社,11.58,2.0,3.8,1.49
1130229,2947,振宇五金,36.83,1.3,1.75,1.98
1130229,2948,寶陞,16.53,3.31428571,4.56,2.03
1130229,2949,欣新網,15.15,2.5,0.78,3.25
1130229,3066,李洲,25.14,0.0,0.0,2.08
1130229,3067,全域,34.32,0.0,0.0,2.47
1130229,3071,協禧,28.99,1.03,4.16,2.93
1130229,3073,天方能源,242.86,0.0,0.0,2.57
1130229,3078,僑威,12.54,4.8,2.87,2.86
1130229,3086,華義,132.56,1.50000004,1.05,8.36
1130229,3088,艾訊,11.96,4.3,5.0,2.08
1130229,3093,港建*,13.23,1.8,2.44,4.06
1130229,3114,好德,19.31,1.2,5.79,1.18
1130229,3118,進階,16.41,1.7,5.6,1.86
1130229,3128,昇銳,26.99,0.8,3.77,2.13
1130229,3131,弘塑,41.72,16.0,2.18,6.74
1130229,3141,晶宏,80.35,0.50705826,2.94,2.88
1130229,3147,大綜,19.09,5.0,3.53,4.09
1130229,3152,璟德,55.26,3.68,1.63,4.35
1130229,3162,精確,71.19,0.0,0.0,2.09
1130229,3163,波若威,17.65,3.6,4.12,3.16
1130229,3169,亞信,38.01,3.5,2.51,5.03
1130229,3171,新洲,10.76,2.0,4.26,1.5
1130229,3178,公準,24.85,2.25,2.05,4.42
1130229,3188,鑫龍騰,25.27,1.6,1.6,1.5
1130229,3206,志豐,10.32,2.5,4.51,1.99
1130229,3207,耀勝,30.0,0.9,1.49,3.79
1130229,3211,順達,17.08,5.52904,7.43,1.45
1130229,3213,茂訊,13.12,5.4,4.06,2.16
1130229,3217,優群,25.82,6.4,2.95,3.86
1130229,3218,大學光,24.63,7.0,2.19,8.55
1130229,3219,倚強科,44.16,0.3659499,2.45,2.24
1130229,3226,至寶電,17.29,0.5,4.08,2.59
1130229,3227,原相,54.46,4.58887776,2.68,2.63
1130229,3232,昱捷,67.45,0.5,1.45,2.27
1130229,3236,千如,19.58,0.22,6.67,1.4
1130229,3260,威剛,33.22,3.0,2.0,2.09
1130229,3264,欣銓,12.26,3.3,4.93,1.91
1130229,3265,台星科,20.45,4.8,3.81,2.86
1130229,3276,宇環,36.37,0.2,2.22,1.99
1130229,3284,太普高,33.98,0.6,0.92,1.88
1130229,3285,微端,49.31,1.0,0.0,2.03
1130229,3287,廣寰科,72.02,0.843929,0.0,3.08
1130229,3289,宜特,22.63,3.73024747,1.52,2.86
1130229,3290,東浦,21.93,1.0,2.28,1.5
1130229,3293,鈊象,19.41,45.0,4.11,11.35
1130229,3303,岱稜,14.37,1.75,5.51,1.52
1130229,3306,鼎天,45.95,1.3,1.04,0.84
1130229,3310,佳穎,34.75,4.2,2.85,4.01
1130229,3313,斐成,2375.0,0.0,0.0,2.8
1130229,3317,尼克森,19.69,1.80013374,3.53,1.42
1130229,3322,建舜電,28.18,0.25,2.42,1.9
1130229,3324,雙鴻,38.92,6.5,1.22,7.63
1130229,3332,幸康,12.33,1.6,5.6,1.27
1130229,3339,泰谷,65.81,0.0,0.0,1.98
1130229,3357,臺慶科,20.19,4.5,3.83,1.8
1130229,3362,先進光,112.75,1.0,0.35,12.42
1130229,3363,上詮,268.89,0.5,0.41,6.63
1130229,3374,精材,26.04,2.0,1.52,4.5
1130229,3388,崇越電,23.73,3.1,6.03,1.21
1130229,3390,旭軟,52.08,0.7,1.81,2.2
1130229,3402,漢科,18.33,4.5,4.44,3.91
1130229,3426,台興,17.53,2.0,5.78,1.54
1130229,3430,奇鈦科,11.05,2.0,6.17,1.62
1130229,3434,哲固,46.95,0.5,5.32,2.65
1130229,3441,聯一光,39.37,0.5,4.01,1.94
1130229,3444,利機,40.19,2.5,3.64,4.24
1130229,3455,由田,12.92,5.0,10.73,1.91
1130229,3479,安勤,12.83,6.0,4.19,2.78
1130229,3483,力致,23.18,5.0,2.32,3.49
1130229,3484,崧騰,37.57,1.2,5.79,1.19
1130229,3489,森寶,39.9,0.4,1.47,1.32
1130229,3490,單井,23.52,1.2,4.68,1.22
1130229,3491,昇達科,49.24,3.36102753,2.46,5.06
1130229,3492,長盛,25.55,0.33,4.77,1.28
1130229,3498,陽程,66.6,0.0,6.39,0.77
1130229,3512,皇龍,20.99,3.6,8.88,1.65
1130229,3516,亞帝歐,37.18,0.2,2.07,1.12
1130229,3520,華盈,182.73,0.1,1.49,1.73
1130229,3526,凡甲,21.29,11.6,4.42,5.0
1130229,3529,力旺,137.15,17.5,0.65,66.91
1130229,3531,先益,14.39,1.7,6.02,1.07
1130229,3537,堡達,12.28,2.5,6.19,1.87
1130229,3540,曜越,26.38,0.9,0.65,1.72
1130229,3541,西柏,86.28,0.0,13.48,1.93
1130229,3546,宇峻,15.36,4.5,7.84,2.73
1130229,3548,兆利,36.66,4.5,1.2,3.18
1130229,3551,世禾,22.63,2.8,2.53,2.05
1130229,3552,同致,26.28,3.0,2.63,2.64
1130229,3556,禾瑞亞,60.72,0.9,1.53,3.46
1130229,3558,神準,13.98,4.0,1.69,2.5
1130229,3564,其陽,59.04,0.35,1.63,2.33
1130229,3567,逸昌,15.77,2.7,5.01,2.35
1130229,3570,大塚,13.59,8.0,4.63,3.2
1130229,3577,泓格,42.01,1.0,3.23,3.94
1130229,3580,友威科,15.67,2.02,7.91,2.51
1130229,3581,博磊,39.3,0.5,2.37,2.04
1130229,3587,閎康,24.07,9.0,2.98,4.04
1130229,3594,磐儀,25.06,0.6,1.89,1.85
1130229,3597,映興,32.16,0.3,7.14,1.64
1130229,3611,鼎翰,10.74,13.0,5.93,2.1
1130229,3615,安可,36.41,0.7,0.0,0.85
1130229,3624,光頡,20.44,1.2,4.63,2.02
1130229,3628,盈正,14.64,2.0,4.74,1.11
1130229,3632,研勤,163.33,0.0,0.0,4.02
1130229,3646,艾恩特,23.36,1.5,6.76,2.21
1130229,3663,鑫科,71.21,0.58697327,1.28,2.89
1130229,3675,德微,32.8,5.0,2.49,7.93
1130229,3680,家登,45.18,7.50736239,1.77,6.15
1130229,3684,榮昌,39.66,0.8,1.72,2.3
1130229,3687,歐買尬,66.14,1.57424091,1.44,2.17
1130229,3689,湧德,14.74,2.47,2.99,1.74
1130229,3693,營邦,16.48,10.0,1.4,6.05
1130229,3707,漢磊,125.63,0.0,0.0,3.62
1130229,3709,鑫聯大投控,21.16,0.8,3.53,1.35
1130229,3713,新晶投控,166.07,0.0,0.0,2.76
1130229,4102,永日,25.97,0.8,1.94,2.8
1130229,4105,東洋,17.23,3.5,4.2,3.46
1130229,4107,邦特,17.97,4.5,3.77,2.68
1130229,4111,濟生,12.93,1.0,4.57,1.23
1130229,4114,健喬,26.71,1.6,3.81,2.28
1130229,4116,明基醫,26.64,2.0,3.49,2.52
1130229,4126,太醫,15.4,4.8,5.38,2.29
1130229,4127,天良,25.61,0.5,0.0,1.38
1130229,4129,聯合,25.08,4.00407196,2.29,2.78
1130229,4130,健亞,92.14,0.45,0.68,1.92
1130229,4138,曜亞,18.08,7.75,3.9,2.29
1130229,4153,鈺緯,31.29,1.25,2.66,2.18
1130229,4160,訊聯基因,38.14,1.01193677,2.28,2.61
1130229,4161,聿新科,29.96,0.7,1.32,2.52
1130229,4162,智擎,51.75,1.5,1.93,3.89
1130229,4163,鐿鈦,15.94,3.5,3.2,2.46
1130229,4173,久裕,24.13,0.91967604,2.93,0.81
1130229,4175,杏一,65.6,1.6,4.52,2.41
1130229,4183,福永生技,25.37,0.8,4.71,1.64
1130229,4205,中華食,24.66,3.0,3.05,4.66
1130229,4207,環泰,17.65,1.0,5.78,1.36
1130229,4303,信立,25.27,1.36,2.94,3.28
1130229,4305,世坤,13.75,2.5,5.19,1.9
1130229,4413,飛寶企業,27.75,0.4,2.61,1.66
1130229,4417,金洲,8.96,2.0,7.32,1.2
1130229,4432,銘旺實,11.07,0.69,1.23,0.91
1130229,4442,竣邦-KY,13.52,0.8,0.0,1.36
1130229,4506,崇友,16.87,4.0,4.02,2.95
1130229,4510,高鋒,19.22,0.7,2.51,0.91
1130229,4513,福裕,16.9,0.8,0.0,1.8
1130229,4523,永彰,69.64,0.0,0.0,2.54
1130229,4527,方土霖,12.34,2.4,5.26,1.9
