日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20260708,1102,亞泥,35.8,6.42,114,12.01,0.72,2026Q1
20260708,1103,嘉泥,13.45,3.87,114,16.81,0.49,2026Q1
20260708,1104,環泥,27.1,6.83,114,10.59,0.74,2026Q1
20260708,1108,幸福,13.9,7.19,114,6.88,1.04,2026Q1
20260708,1109,信大,14.7,6.12,114,18.61,0.59,2026Q1
20260708,1110,東泥,15.95,1.88,114,49.84,0.96,2026Q1
20260708,1201,味全,12.5,1.68,114,32.89,0.81,2026Q1
20260708,1203,味王,43.4,2.3,114,25.23,1.58,2026Q1
20260708,1210,大成,56.9,5.27,114,13.48,1.89,2026Q1
20260708,1215,卜蜂,111.5,6.28,114,12.02,3.1,2026Q1
20260708,1216,統一,78.6,3.82,114,21.24,3.09,2026Q1
20260708,1217,愛之味,10.0,2.5,114,20.83,0.67,2026Q1
20260708,1218,泰山,17.1,7.72,114,11.1,0.67,2026Q1
20260708,1219,福壽,12.2,4.1,114,25.96,0.9,2026Q1
20260708,1220,台榮,11.6,1.72,114,580.0,0.89,2026Q1
20260708,1225,福懋油,27.95,3.58,114,16.35,1.68,2026Q1
20260708,1227,佳格,29.8,4.5,114,20.41,1.42,2026Q1
20260708,1229,聯華,40.1,4.99,114,15.42,1.29,2026Q1
20260708,1231,聯華食,86.7,2.88,114,19.7,3.43,2026Q1
20260708,1232,大統益,145.5,4.95,114,16.82,3.71,2026Q1
20260708,1233,天仁,27.8,0.72,114,33.9,1.8,2026Q1
20260708,1234,黑松,33.1,4.98,114,19.82,0.73,2026Q1
20260708,1256,鮮活果汁-KY,199.5,3.31,114,15.07,1.71,2026Q1
20260708,1303,南亞,182.0,0.44,114,78.79,3.76,2026Q1
20260708,1307,三芳,32.0,6.88,114,11.68,1.3,2026Q1
20260708,1315,達新,63.8,7.05,114,41.43,0.59,2026Q1
20260708,1319,東陽,76.2,6.56,114,13.68,1.55,2026Q1
20260708,1323,永裕,20.4,4.41,114,36.43,0.72,2026Q1
20260708,1326,台化,64.7,0.93,114,431.33,1.01,2026Q1
20260708,1339,昭輝,45.15,5.54,114,10.67,0.82,2026Q1
20260708,1341,富林-KY,57.6,6.94,114,14.12,2.57,2026Q1
20260708,1342,八貫,111.5,5.38,114,18.74,4.16,2026Q1
20260708,1402,遠東新,27.85,4.49,114,17.3,0.63,2026Q1
20260708,1409,新纖,29.25,3.08,114,21.67,1.12,2026Q1
20260708,1410,南染,26.65,0.75,114,49.35,1.58,2026Q1
20260708,1414,東和,19.6,1.02,114,67.59,1.35,2026Q1
20260708,1416,廣豐,11.0,5.18,114,12.79,0.45,2026Q1
20260708,1417,嘉裕,8.84,2.83,114,19.64,0.72,2026Q1
20260708,1419,新紡,66.5,2.71,114,5.05,0.97,2026Q1
20260708,1423,利華,36.75,9.8,114,9.75,0.99,2026Q1
20260708,1432,大魯閣,15.1,13.25,114,2.77,1.02,2026Q1
20260708,1434,福懋,18.05,2.77,114,30.08,0.67,2026Q1
20260708,1436,華友聯,45.1,11.2,114,10.49,1.6,2026Q1
20260708,1437,勤益控,30.7,3.13,114,11.08,0.75,2026Q1
20260708,1438,三地開發,21.95,0.91,114,7.95,0.76,2026Q1
20260708,1439,雋揚,23.7,2.11,114,7.69,0.73,2026Q1
20260708,1442,名軒,28.6,8.39,114,14.59,1.29,2026Q1
20260708,1446,宏和,17.2,8.72,114,10.12,0.83,2026Q1
20260708,1451,年興,17.15,5.83,114,19.27,0.46,2026Q1
20260708,1453,大將,11.2,2.68,114,101.82,0.88,2026Q1
20260708,1457,宜進,14.4,6.94,114,15.82,0.65,2026Q1
20260708,1459,聯發,11.8,1.69,114,7.61,1.06,2026Q1
20260708,1464,得力,10.65,2.35,114,28.78,0.82,2026Q1
20260708,1470,大統新創,21.8,2.98,114,25.06,1.9,2026Q1
20260708,1472,三洋實業,87.6,6.85,114,13.62,1.94,2026Q1
20260708,1474,弘裕,10.45,2.39,114,43.54,0.62,2026Q1
20260708,1475,業旺,27.2,5.51,114,10.67,1.18,2026Q1
20260708,1476,儒鴻,336.0,4.46,114,16.26,3.35,2026Q1
20260708,1477,聚陽,224.0,6.7,114,16.17,4.25,2026Q1
20260708,1503,士電,225.5,2.22,114,33.61,3.09,2026Q1
20260708,1504,東元,68.6,2.92,114,30.49,1.91,2026Q1
20260708,1513,中興電,171.5,3.5,114,20.84,3.94,2026Q1
20260708,1514,亞力,121.5,1.81,114,35.42,5.03,2026Q1
20260708,1515,力山,41.5,1.45,114,42.35,1.94,2026Q1
20260708,1519,華城,740.0,1.62,114,50.86,28.37,2026Q1
20260708,1521,大億,26.1,2.87,114,36.76,1.08,2026Q1
20260708,1522,堤維西,29.95,4.01,114,96.61,1.02,2026Q1
20260708,1524,耿鼎,28.45,4.92,114,18.97,1.63,2026Q1
20260708,1525,江申,66.9,4.19,114,41.81,0.96,2026Q1
20260708,1527,鑽全,33.65,4.46,114,36.98,0.95,2026Q1
20260708,1529,樂事綠能,22.35,4.47,114,19.61,1.89,2026Q1
20260708,1530,亞崴,28.55,3.5,114,24.83,0.83,2026Q1
20260708,1532,勤美,23.15,3.46,114,19.79,0.64,2026Q1
20260708,1535,中宇,49.75,6.03,114,12.79,1.55,2026Q1
20260708,1537,廣隆,125.5,5.74,114,16.51,2.23,2026Q1
20260708,1540,喬福,22.3,4.48,114,23.98,1.27,2026Q1
20260708,1558,伸興,92.3,5.42,114,16.42,1.12,2026Q1
20260708,1560,中砂,698.0,0.71,114,68.84,12.62,2026Q1
20260708,1563,巧新,69.0,2.9,114,156.82,1.82,2026Q1
20260708,1568,倉佑,33.75,2.96,114,25.19,1.88,2026Q1
20260708,1582,信錦,80.3,3.74,114,29.2,1.54,2026Q1
20260708,1583,程泰,48.3,2.07,114,17.31,0.92,2026Q1
20260708,1590,亞德客-KY,1345.0,2.16,114,29.44,5.29,2026Q1
20260708,1597,直得,140.5,0.5,114,118.07,5.12,2026Q1
20260708,1603,華電,32.35,6.18,114,12.03,0.68,2026Q1
20260708,1604,聲寶,23.35,6.42,114,14.15,1.0,2026Q1
20260708,1605,華新,34.85,1.43,114,25.44,0.94,2026Q1
20260708,1608,華榮,33.95,5.89,114,6.16,1.48,2026Q1
20260708,1609,大亞,39.5,1.77,114,16.53,1.77,2026Q1
20260708,1611,中電,13.25,6.04,114,331.25,1.09,2026Q1
20260708,1612,宏泰,33.65,7.43,114,11.22,1.31,2026Q1
20260708,1614,三洋電,31.85,3.05,114,24.13,1.48,2026Q1
20260708,1615,大山,45.35,5.73,114,9.57,1.83,2026Q1
20260708,1616,億泰,23.25,5.85,114,18.9,1.94,2026Q1
20260708,1617,榮星,24.45,2.45,114,27.78,1.81,2026Q1
20260708,1618,合機,40.5,4.2,114,8.9,1.21,2026Q1
20260708,1623,大東電,231.0,3.46,114,18.66,3.81,2026Q1
20260708,1702,南僑,33.15,4.83,114,46.04,0.69,2026Q1
20260708,1707,葡萄王,91.0,6.59,114,11.38,1.35,2026Q1
20260708,1708,東鹼,60.0,2.67,114,17.8,2.02,2026Q1
20260708,1709,和益,23.95,4.18,114,17.23,1.31,2026Q1
20260708,1712,興農,39.35,6.35,114,15.87,2.11,2026Q1
20260708,1713,國化,47.7,6.5,114,10.65,1.78,2026Q1
20260708,1714,和桐,17.75,1.01,114,27.73,1.37,2026Q1
20260708,1717,長興,76.7,1.3,114,51.82,3.12,2026Q1
20260708,1720,生達,63.6,4.72,114,11.78,1.88,2026Q1
20260708,1722,台肥,48.05,4.16,114,46.2,0.86,2026Q1
20260708,1723,中碳,82.6,2.24,114,33.31,2.38,2026Q1
20260708,1725,元禎,32.55,3.29,114,20.09,0.88,2026Q1
20260708,1726,永記,78.3,4.73,114,13.2,1.17,2026Q1
20260708,1727,中華化,91.7,0.16,114,247.84,5.56,2026Q1
20260708,1730,花仙子,51.3,5.85,114,11.08,1.51,2026Q1
20260708,1731,美吾華,20.65,5.91,114,14.75,1.24,2026Q1
20260708,1732,毛寶,26.7,2.25,114,29.67,2.3,2026Q1
