日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20260728,1102,亞泥,33.0,6.97,114,11.07,0.66,2026Q1
20260728,1103,嘉泥,13.45,3.87,114,16.81,0.49,2026Q1
20260728,1104,環泥,26.65,6.94,114,10.41,0.73,2026Q1
20260728,1108,幸福,12.05,8.3,114,5.97,0.9,2026Q1
20260728,1109,信大,13.7,6.57,114,17.34,0.55,2026Q1
20260728,1110,東泥,15.9,1.89,114,49.69,0.96,2026Q1
20260728,1201,味全,12.15,1.73,114,31.97,0.79,2026Q1
20260728,1203,味王,48.15,2.08,114,27.99,1.76,2026Q1
20260728,1210,大成,57.5,5.22,114,13.63,1.91,2026Q1
20260728,1215,卜蜂,106.0,6.6,114,11.42,2.95,2026Q1
20260728,1216,統一,77.4,3.88,114,20.92,3.04,2026Q1
20260728,1217,愛之味,9.98,2.51,114,20.79,0.67,2026Q1
20260728,1218,泰山,15.85,8.33,114,10.29,0.62,2026Q1
20260728,1219,福壽,11.65,4.29,114,24.79,0.86,2026Q1
20260728,1220,台榮,11.2,1.79,114,560.0,0.86,2026Q1
20260728,1225,福懋油,26.7,3.75,114,15.61,1.61,2026Q1
20260728,1227,佳格,29.5,4.54,114,20.21,1.4,2026Q1
20260728,1229,聯華,40.9,4.89,114,15.73,1.32,2026Q1
20260728,1231,聯華食,91.8,2.72,114,20.86,3.63,2026Q1
20260728,1232,大統益,153.5,4.69,114,17.75,3.91,2026Q1
20260728,1233,天仁,29.05,0.69,114,35.43,1.89,2026Q1
20260728,1234,黑松,33.75,4.89,114,20.21,0.74,2026Q1
20260728,1256,鮮活果汁-KY,179.5,3.68,114,13.56,1.54,2026Q1
20260728,1303,南亞,157.0,0.51,114,67.97,3.24,2026Q1
20260728,1307,三芳,31.0,7.1,114,11.31,1.26,2026Q1
20260728,1315,達新,63.7,7.06,114,41.36,0.59,2026Q1
20260728,1319,東陽,70.1,7.13,114,12.59,1.42,2026Q1
20260728,1323,永裕,19.8,4.55,114,35.36,0.7,2026Q1
20260728,1326,台化,60.9,0.99,114,406.0,0.95,2026Q1
20260728,1339,昭輝,44.2,5.66,114,10.45,0.81,2026Q1
20260728,1341,富林-KY,58.4,6.85,114,14.31,2.6,2026Q1
20260728,1342,八貫,105.5,5.69,114,17.73,3.93,2026Q1
20260728,1402,遠東新,27.4,4.56,114,17.02,0.62,2026Q1
20260728,1409,新纖,21.3,4.23,114,15.78,0.82,2026Q1
20260728,1410,南染,24.8,0.81,114,45.93,1.47,2026Q1
20260728,1414,東和,18.6,1.08,114,64.14,1.28,2026Q1
20260728,1416,廣豐,10.8,5.28,114,12.56,0.45,2026Q1
20260728,1417,嘉裕,8.34,3.0,114,18.53,0.68,2026Q1
20260728,1419,新紡,68.2,2.64,114,5.18,1.0,2026Q1
20260728,1423,利華,35.7,10.08,114,9.47,0.96,2026Q1
20260728,1432,大魯閣,15.0,13.33,114,2.75,1.01,2026Q1
20260728,1434,福懋,18.0,2.78,114,30.0,0.67,2026Q1
20260728,1436,華友聯,36.1,13.99,114,8.4,1.28,2026Q1
20260728,1437,勤益控,30.9,3.11,114,11.16,0.75,2026Q1
20260728,1438,三地開發,21.9,0.91,114,7.93,0.76,2026Q1
20260728,1439,雋揚,26.85,1.86,114,8.72,0.83,2026Q1
20260728,1442,名軒,29.9,8.03,114,15.26,1.35,2026Q1
20260728,1446,宏和,13.7,10.95,114,8.06,0.66,2026Q1
20260728,1451,年興,17.4,5.75,114,19.55,0.47,2026Q1
20260728,1453,大將,11.15,2.69,114,101.36,0.88,2026Q1
