資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140318,1240,茂生農經,12.27,3.4,6.23,1.22,113Q3
1140318,1259,安心,31.41,1.2,1.86,0.84,113Q4
1140318,1264,德麥,15.88,14.5,4.55,3.61,113Q3
1140318,1268,漢來美食,15.11,7.0,4.61,2.83,113Q4
1140318,1294,漢田生技,14.77,4.23,4.47,3.32,113Q3
1140318,1336,台翰,12.98,0.945,3.47,1.09,113Q4
1140318,1565,精華,13.33,9.5,4.81,1.52,113Q4
1140318,1570,力肯,16.53,1.0,3.42,1.53,113Q3
1140318,1580,新麥,12.15,9.0,5.88,2.55,113Q3
1140318,1584,精剛,17.13,0.7,2.6,1.25,113Q4
1140318,1586,和勤,69.42,0.3,1.01,1.59,113Q4
1140318,1593,祺驊,21.94,1.6,4.29,1.11,113Q4
1140318,1599,宏佳騰,24.88,0.5,1.66,1.1,113Q4
1140318,1742,台蠟,19.94,0.0,0.0,1.18,113Q4
1140318,1777,生泰,12.19,5.3,4.93,1.87,113Q4
1140318,1781,合世,31.76,0.0,0.0,1.95,113Q4
1140318,1784,訊聯,49.39,1.40949789,1.73,3.1,113Q4
1140318,1785,光洋科,18.6,1.20013385,2.01,2.49,113Q4
1140318,1788,杏昌,17.76,7.0,4.88,2.13,113Q4
1140318,1815,富喬,248.08,0.0,0.0,2.16,113Q4
1140318,2063,世鎧,19.87,2.0,5.22,1.69,113Q4
1140318,2065,世豐,14.69,3.19619673,6.11,1.64,113Q4
1140318,2066,世德,13.21,3.0,3.01,2.0,113Q3
1140318,2070,精湛,21.78,1.5,2.32,2.5,113Q4
1140318,2073,雄順,44.76,0.7,2.48,1.75,113Q4
1140318,2221,大甲,14.5,1.3,4.44,1.2,113Q4
1140318,2230,泰茂,20.99,3.0,2.36,5.72,113Q3
1140318,2235,謚源,18.33,3.0,6.13,1.34,113Q4
1140318,2596,綠意,61.12,1.0,2.44,2.03,113Q4
1140318,2640,大車隊,15.4,7.0,5.09,3.93,113Q4
1140318,2641,正德,12.06,0.5,2.16,0.96,113Q4
1140318,2643,捷迅,12.55,4.5,5.87,1.37,113Q4
1140318,2718,全心投控,2.01,3.0,4.22,1.2,113Q4
1140318,2719,燦星旅,32.38,0.0,0.0,3.95,113Q4
1140318,2724,藝舍-KY,11.61,0.0,0.0,4.08,113Q3
1140318,2726,雅茗-KY,10.61,0.0,0.0,1.75,113Q3
1140318,2729,瓦城,22.31,9.0,4.48,3.06,113Q4
1140318,2732,六角,19.02,4.9997807,5.15,2.28,113Q3
1140318,2734,易飛網,15.03,0.0,0.0,2.47,113Q3
1140318,2743,山富,10.56,5.0,5.3,3.35,113Q3
1140318,2745,五福,11.25,6.5,6.37,4.05,113Q4
