資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140115,1240,茂生農經,11.64,2.7,5.21,1.16,113Q3
1140115,1259,安心,22.7,1.8,2.82,0.85,113Q3
1140115,1264,德麥,15.75,14.0,4.42,3.58,113Q3
1140115,1268,漢來美食,17.6,7.0,4.65,2.88,113Q3
1140115,1294,漢田生技,14.98,4.0,4.17,3.37,113Q3
1140115,1336,台翰,12.47,0.41,1.77,0.95,113Q3
1140115,1565,精華,15.09,7.0,3.72,1.5,113Q3
1140115,1570,力肯,15.54,1.0,3.64,1.44,113Q3
1140115,1580,新麥,11.8,9.0,6.06,2.47,113Q3
1140115,1584,精剛,8.08,1.5,5.69,1.36,113Q3
1140115,1586,和勤,42.19,0.1303314,0.48,1.42,113Q3
1140115,1593,祺驊,27.48,1.6,4.58,1.07,113Q3
1140115,1599,宏佳騰,137.62,0.0,0.0,1.07,113Q3
1140115,1742,台蠟,55.16,0.0,0.0,1.12,113Q3
1140115,1777,生泰,12.51,3.5,3.81,1.66,113Q3
1140115,1784,訊聯,78.0,1.41847555,1.73,3.32,113Q3
1140115,1785,光洋科,26.33,1.20013385,2.06,2.54,113Q3
1140115,1788,杏昌,16.77,7.0,5.02,2.1,113Q3
1140115,2063,世鎧,15.42,4.5,13.57,1.49,113Q3
1140115,2065,世豐,13.35,4.34545793,8.8,1.52,113Q3
1140115,2066,世德,10.64,3.77751226,4.71,1.61,113Q3
1140115,2070,精湛,17.76,1.5,2.37,2.5,113Q3
1140115,2073,雄順,38.99,0.6,2.23,1.69,113Q3
1140115,2221,大甲,16.71,1.3,4.58,1.21,113Q3
1140115,2230,泰茂,16.78,0.93861079,0.92,4.57,113Q3
1140115,2235,謚源,20.46,2.5,5.58,1.25,113Q3
1140115,2596,綠意,159.04,1.0,2.42,2.15,113Q3
1140115,2640,大車隊,15.26,6.0,4.72,3.91,113Q3
1140115,2641,正德,9.16,0.48155935,2.68,0.79,113Q3
1140115,2643,捷迅,10.73,5.0,6.81,1.37,113Q3
1140115,2718,全心投控,1.97,3.0,4.36,1.17,113Q3
1140115,2719,燦星旅,12.87,0.0,0.0,3.85,113Q3
1140115,2724,藝舍-KY,14.06,0.0,0.0,4.95,113Q3
1140115,2726,雅茗-KY,12.03,0.0,0.0,1.98,113Q3
1140115,2729,瓦城,23.27,11.0,5.46,3.15,113Q3
1140115,2732,六角,18.8,6.49655101,6.77,2.26,113Q3
1140115,2734,易飛網,15.32,0.0,0.0,2.52,113Q3
1140115,2743,山富,10.07,3.0,3.33,3.19,113Q3
1140115,2745,五福,9.22,3.5,3.5,4.06,113Q3
1140115,2751,王座,16.68,0.0,0.0,3.0,113Q3
1140115,2752,豆府,16.65,13.3,5.67,5.04,113Q3
1140115,2754,亞洲藏壽司,38.88,1.5,1.79,2.34,113Q3
