資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140514,1240,茂生農經,12.63,3.4,5.9,1.63,114Q1
1140514,1259,安心,44.96,1.2,2.04,0.8,114Q1
1140514,1264,德麥,15.3,14.5,4.59,3.74,114Q1
1140514,1268,漢來美食,15.43,7.5,5.0,2.6,114Q1
1140514,1294,漢田生技,13.65,4.23,5.15,2.77,113Q4
1140514,1336,台翰,10.17,0.945,4.43,0.86,114Q1
1140514,1565,精華,12.04,9.5,5.44,1.41,114Q1
1140514,1570,力肯,10.2,1.3,5.66,1.15,113Q4
1140514,1580,新麥,10.93,9.0,6.06,2.35,113Q4
1140514,1584,精剛,21.3,0.7,2.43,1.33,114Q1
1140514,1593,祺驊,15.05,1.6,5.02,0.98,114Q1
1140514,1599,宏佳騰,17.06,0.5,1.72,1.08,114Q1
1140514,1777,生泰,10.42,5.3,5.94,1.66,114Q1
1140514,1781,合世,42.12,0.0,0.0,1.65,114Q1
1140514,1784,訊聯,51.32,1.40949789,1.91,2.97,114Q1
1140514,1785,光洋科,18.6,2.0,3.5,2.32,114Q1
1140514,1788,杏昌,18.35,7.0,4.88,2.07,114Q1
1140514,1815,富喬,52.98,0.0,0.0,1.97,114Q1
1140514,2063,世鎧,19.41,2.0,6.36,1.55,114Q1
1140514,2065,世豐,15.12,3.03200675,7.03,1.42,114Q1
1140514,2066,世德,15.89,3.0,3.61,1.69,114Q1
1140514,2070,精湛,18.53,1.5,2.96,1.97,114Q1
1140514,2073,雄順,65.45,0.7,2.43,1.78,114Q1
1140514,2221,大甲,10.92,1.3,4.55,1.14,114Q1
1140514,2230,泰茂,26.6,3.0,2.68,4.67,114Q1
1140514,2235,謚源,19.81,3.0,6.5,1.25,114Q1
1140514,2596,綠意,27.9,1.0,2.89,1.67,114Q1
1140514,2640,大車隊,14.77,7.0,5.19,4.48,114Q1
1140514,2641,正德,13.05,0.5,2.34,0.89,114Q1
1140514,2643,捷迅,11.76,4.5,5.85,1.42,114Q1
1140514,2718,全心投控,1.49,3.0,5.68,0.89,113Q4
1140514,2719,燦星旅,41.39,0.0,0.0,3.98,114Q1
1140514,2724,藝舍-KY,8.78,0.0,0.0,3.38,113Q4
1140514,2726,雅茗-KY,5.54,0.0,0.0,1.53,113Q4
1140514,2729,瓦城,22.81,9.0,4.38,3.13,113Q4
1140514,2732,六角,18.73,4.9997807,5.57,2.09,113Q4
1140514,2734,易飛網,71.43,0.0,0.0,2.02,114Q1
1140514,2743,山富,14.85,5.0,5.06,2.93,114Q1
1140514,2745,五福,11.9,6.5,5.33,4.14,114Q1
1140514,2751,王座,14.68,4.5,6.74,2.87,113Q4
1140514,2752,豆府,14.3,14.0,6.25,4.4,113Q4
1140514,2754,亞洲藏壽司,34.46,0.8,1.01,2.21,113Q4
1140514,2755,揚秦,19.61,5.0,4.02,4.23,114Q1
1140514,2756,聯發國際,39.13,2.5,2.65,4.32,113Q4
1140514,2916,滿心,12.86,3.6,7.21,2.21,114Q1
1140514,2926,誠品生活,79.52,0.2,0.41,3.8,114Q1
1140514,2937,集雅社,10.44,3.0,6.64,1.81,114Q1
1140514,2941,米斯特,19.15,3.2,5.7,2.6,114Q1
1140514,2947,振宇五金,23.95,3.1,3.39,2.28,114Q1
1140514,2948,寶陞,20.0,2.15333333,5.52,1.07,114Q1
1140514,2949,欣新網,25.9,3.1,3.58,2.14,113Q4
1140514,3064,泰偉,1228.0,0.0,0.0,7.65,113Q4
1140514,3066,李洲,31.05,0.0,0.0,1.33,114Q1
1140514,3071,協禧,26.49,0.81,3.97,1.43,114Q1
1140514,3073,天方能源,31.53,0.65,1.26,2.63,114Q1
1140514,3078,僑威,13.66,4.0,4.9,2.83,114Q1
1140514,3081,聯亞,1010.0,0.5,0.17,7.42,114Q1
1140514,3083,網龍,90.12,0.0,0.0,2.62,114Q1
1140514,3086,華義,1140.0,0.65000021,0.38,13.03,114Q1
1140514,3088,艾訊,14.46,4.5,4.43,2.28,114Q1
1140514,3093,港建*,21.05,1.08,3.86,4.14,114Q1
1140514,3105,穩懋,101.35,1.0,1.11,1.05,114Q1
1140514,3114,好德,15.74,1.2,5.15,0.94,114Q1
1140514,3118,進階,16.71,1.8,5.33,1.89,114Q1
1140514,3128,昇銳,12.68,1.2,4.53,1.57,114Q1
1140514,3131,弘塑,31.77,22.0,2.18,7.13,114Q1
1140514,3141,晶宏,60.69,0.50624798,0.83,1.83,114Q1
1140514,3147,大綜,19.0,6.2,2.43,6.65,114Q1
1140514,3152,璟德,20.86,5.59,4.53,2.2,114Q1
1140514,3162,精確,30.6,0.5,0.97,2.32,114Q1
1140514,3163,波若威,36.43,3.0,1.76,5.18,114Q1
1140514,3169,亞信,25.25,3.0,3.15,3.21,114Q1
1140514,3171,炎洲流通,13.69,3.0,6.85,2.23,114Q1
1140514,3178,公準,45.36,0.5,0.98,1.84,114Q1
1140514,3188,鑫龍騰,18.46,1.8,6.13,2.19,114Q1
1140514,3206,志豐,10.64,2.5,6.69,1.34,114Q1
1140514,3211,順達,11.69,12.5,6.2,3.39,114Q1
1140514,3213,茂訊,13.12,6.0,5.31,1.56,114Q1
1140514,3217,優群,13.26,8.8,5.53,2.93,114Q1
1140514,3218,大學光,14.6,7.5,4.09,4.29,113Q4
1140514,3219,倚強科,55.0,0.2660765,0.63,2.28,114Q1
1140514,3221,台嘉碩,20.51,0.9,4.48,0.97,113Q4
1140514,3226,龍鋒,9.8,0.5,1.03,1.61,114Q1
1140514,3227,原相,15.9,10.0,4.54,3.11,114Q1
1140514,3230,錦明,11.51,0.35,0.88,2.96,114Q1
1140514,3232,昱捷,75.0,0.5,1.67,2.03,114Q1
1140514,3236,千如,420.0,0.35,2.08,1.14,113Q4
1140514,3260,威剛,13.57,5.0,5.52,1.5,114Q1
1140514,3264,欣銓,17.95,4.0,5.06,1.97,114Q1
1140514,3265,台星科,16.02,4.6,4.87,2.15,114Q1
1140514,3284,太普高,11.12,2.0,6.84,2.04,114Q1
1140514,3285,微端,30.4,1.0,3.74,1.96,114Q1
1140514,3287,廣寰科,44.43,1.5,3.52,3.12,114Q1
1140514,3289,宜特,17.16,4.29313142,3.92,2.34,114Q1
1140514,3290,東浦,15.83,0.0,0.0,1.55,114Q1
1140514,3293,鈊象,27.41,29.0,3.29,15.16,113Q4
1140514,3303,岱稜,12.33,2.75,5.35,2.28,114Q1
1140514,3306,鼎天,17.4,2.1,4.75,0.8,114Q1
1140514,3310,佳穎,20.95,3.27,3.91,2.89,114Q1
1140514,3317,尼克森,16.06,1.51111111,3.51,1.12,114Q1
1140514,3324,雙鴻,26.55,10.0,1.72,5.58,114Q1
1140514,3332,幸康,17.72,1.1,2.64,1.1,114Q1
1140514,3357,臺慶科,12.93,5.0,4.76,1.49,114Q1
1140514,3362,先進光,70.77,1.0,0.72,4.88,114Q1
1140514,3374,精材,23.35,2.5,1.72,4.17,114Q1
1140514,3379,彬台,42.73,0.8,1.09,4.73,114Q1
1140514,3388,崇越電,15.4,3.5,5.41,1.05,114Q1
1140514,3390,旭軟,15.89,1.0,4.46,1.24,113Q4
1140514,3402,漢科,12.88,5.0,5.48,3.4,114Q1
1140514,3426,台興,12.95,2.5,5.38,1.51,114Q1
1140514,3430,奇鈦科,10.98,2.5,4.75,1.58,113Q4
1140514,3434,哲固,34.09,1.51,2.45,4.52,114Q1
1140514,3438,類比科,38.0,1.5,2.92,1.13,114Q1
1140514,3441,聯一光,26.43,0.75,2.2,1.65,114Q1
1140514,3444,利機,24.42,2.0,3.29,2.68,114Q1
1140514,3455,由田,19.83,4.5,4.87,2.3,114Q1
1140514,3465,進泰電子,36.5,1.0,1.75,2.38,114Q1
1140514,3467,台灣精材,48.17,0.9,1.85,2.49,114Q1
1140514,3479,安勤,13.62,5.2,5.05,2.36,114Q1
1140514,3483,力致,16.79,5.0,4.5,2.03,114Q1
1140514,3484,崧騰,12.67,2.5,4.79,1.23,114Q1
1140514,3491,昇達科,41.56,6.62698284,1.86,9.31,113Q4
1140514,3492,長盛,14.29,1.0,3.82,1.42,114Q1
