證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,1.57,111,30.92,1.07,2023Q4
1102,亞泥,5.2,112,14.08,0.85,2023Q3
1103,嘉泥,2.89,111,144.17,0.53,2023Q4
1104,環泥,5.8,111,9.27,0.95,2023Q3
1108,幸福,5.11,111,8.51,1.27,2023Q3
1109,信大,4.55,111,10.35,0.75,2023Q3
1110,東泥,0.56,111,38.3,1.15,2023Q3
1201,味全,1.27,111,67.5,1.29,2023Q3
1203,味王,2.14,111,29.94,2.18,2023Q3
1210,大成,2.53,111,13.5,2.19,2023Q3
1215,卜蜂,3.54,111,14.35,3.16,2023Q3
1216,統一,4.16,111,23.44,3.44,2023Q4
1217,愛之味,3.42,111,35.45,0.85,2023Q3
1218,泰山,2.68,111,1.99,0.87,2023Q3
1219,福壽,4.3,111,24.8,1.38,2023Q3
1220,台榮,1.44,111,31.59,1.09,2023Q3
1225,福懋油,3.64,111,48.25,3.73,2023Q3
1227,佳格,3.46,111,28.65,1.95,2023Q3
1229,聯華,3.04,111,25.97,2.41,2023Q3
1231,聯華食,2.96,111,28.47,4.09,2023Q3
1232,大統益,4.6,112,19.06,4.25,2023Q4
1233,天仁,2.46,111,30.0,2.14,2023Q3
1234,黑松,4.5,111,16.67,0.87,2023Q3
1235,興泰,2.75,111,49.69,1.7,2023Q3
1236,宏亞,2.75,112,131.11,0.85,2023Q4
1256,鮮活果汁-KY,2.71,111,16.28,2.1,2023Q3
1301,台塑,6.12,111,59.65,1.26,2023Q4
1303,南亞,5.41,111,80.43,1.21,2023Q3
1304,台聚,4.12,111,27.87,0.76,2023Q3
1305,華夏,1.83,112,34.2,1.15,2023Q3
1307,三芳,3.03,111,15.44,1.15,2023Q3
1308,亞聚,5.8,111,21.56,0.9,2023Q3
1315,達新,8.3,111,16.89,0.66,2023Q3
1319,東陽,2.59,111,22.24,2.29,2023Q3
1323,永裕,3.22,112,33.39,1.17,2023Q4
1324,地球,1.29,111,27.19,1.2,2023Q3
1325,恆大,1.59,111,80.64,0.96,2023Q3
1326,台化,1.73,111,37.53,0.94,2023Q4
1339,昭輝,4.37,111,15.81,1.33,2023Q3
1341,富林-KY,9.7,111,13.09,2.5,2023Q3
1342,八貫,4.58,112,17.63,4.17,2023Q4
1402,遠東新,4.17,112,30.28,0.8,2023Q3
1409,新纖,6.23,111,37.33,0.72,2023Q3
1410,南染,2.18,111,61.25,2.15,2023Q3
1414,東和,1.78,111,119.67,1.26,2023Q4
1416,廣豐,3.85,111,22.03,0.68,2023Q3
1417,嘉裕,3.14,111,36.88,0.84,2023Q3
1419,新紡,3.37,111,20.63,1.07,2023Q3
1423,利華,0.64,111,32.68,1.12,2023Q3
1434,福懋,6.58,111,46.53,0.7,2023Q3
1436,華友聯,5.34,111,141.47,3.38,2023Q3
1437,勤益控,2.55,111,11.17,0.85,2023Q3
1439,雋揚,1.22,111,19.96,0.94,2023Q3
1440,南紡,2.33,111,11.81,0.84,2023Q4
1442,名軒,4.2,111,18.77,2.44,2023Q3
1445,大宇,0.4,111,58.37,1.87,2023Q3
1449,佳和,1.39,111,39.25,1.05,2023Q3
1452,宏益,1.85,112,41.67,0.79,2023Q4
1453,大將,2.03,111,493.33,1.15,2023Q3
1454,台富,1.54,112,101.25,1.24,2023Q4
1456,怡華,1.04,112,22.8,1.14,2023Q3
1457,宜進,5.32,111,85.45,0.85,2023Q3
1463,強盛,2.2,111,22.97,1.32,2023Q3
1464,得力,7.63,111,218.33,1.03,2023Q3
1465,偉全,5.8,111,22.2,0.9,2023Q3
1470,大統新創,2.25,111,35.09,1.74,2023Q3
1473,台南,3.58,111,13.57,1.09,2023Q3
1475,業旺,0.98,111,12.51,2.76,2023Q3
1476,儒鴻,2.38,112,30.1,6.07,2023Q4
1477,聚陽,3.97,111,22.94,5.84,2023Q3
1503,士電,1.21,111,37.0,2.7,2023Q3
1504,東元,3.04,111,18.16,1.32,2023Q3
1513,中興電,2.05,111,51.6,5.41,2023Q3
1514,亞力,1.21,111,46.14,6.33,2023Q3
1515,力山,2.57,112,27.5,2.24,2023Q4
1516,川飛,1.84,112,49.56,1.45,2023Q4
