資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1130304,1240,茂生農經,17.8,2.7,2.41,1.54
1130304,1259,安心,14.7,1.8,2.37,1.04
1130304,1264,德麥,16.69,14.0,3.97,3.71
1130304,1268,漢來美食,19.84,7.0,1.99,2.96
1130304,1336,台翰,18.35,0.41,1.85,0.96
1130304,1565,精華,16.37,7.0,6.73,1.68
1130304,1570,力肯,35.0,1.0,3.86,1.5
1130304,1580,新麥,14.43,9.0,3.88,2.8
1130304,1584,精剛,11.58,1.5,4.3,1.82
1130304,1593,祺驊,27.03,1.6,6.13,1.56
1130304,1595,川寶,26.35,1.0,5.61,0.64
1130304,1599,宏佳騰,28.37,0.0,4.3,1.29
1130304,1777,生泰,14.58,3.5,4.26,1.58
1130304,1784,訊聯,36.98,1.41847555,1.11,2.61
1130304,1785,光洋科,23.47,1.2,3.31,2.09
1130304,1788,杏昌,17.42,7.0,5.02,2.08
1130304,1796,金穎生技,19.42,2.0,2.49,2.84
1130304,2063,世鎧,10.99,4.5,5.5,2.44
1130304,2065,世豐,12.81,4.34545793,6.83,2.07
1130304,2066,世德,12.76,4.0,4.42,2.29
1130304,2070,精湛,20.88,1.5,4.38,1.42
1130304,2073,雄順,79.61,0.6,6.01,1.91
1130304,2221,大甲,12.88,1.3,11.33,1.54
1130304,2230,泰茂,150.81,1.0,0.76,11.44
1130304,2235,謚源,29.15,2.5,8.63,1.28
1130304,2596,綠意,140.23,1.0,3.24,1.55
1130304,2640,大車隊,16.56,6.0,4.61,3.6
1130304,2641,正德,7.64,0.5,7.08,0.95
1130304,2643,捷迅,9.53,5.0,9.89,1.38
1130304,2718,晶悅,9.11,3.0,0.0,2.66
1130304,2729,瓦城,19.92,11.0,2.18,3.25
1130304,2732,六角,18.51,6.49655101,4.64,3.36
1130304,2734,易飛網,270.0,0.0,0.0,4.8
1130304,2736,富野,256.5,0.0,0.78,1.09
1130304,2743,山富,15.75,3.0,0.0,5.01
1130304,2745,五福,14.05,3.5,0.0,4.5
1130304,2752,豆府,17.43,13.3,3.64,6.52
1130304,2754,亞洲藏壽司,20.58,1.5,1.32,3.26
1130304,2755,揚秦,23.41,3.6,3.5,4.13
1130304,2756,聯發國際,17.68,4.5,4.96,4.05
1130304,2916,滿心,11.68,4.0,5.84,2.71
1130304,2937,集雅社,11.51,2.0,3.83,1.48
1130304,2947,振宇五金,36.78,1.3,1.75,1.98
1130304,2948,寶陞,16.78,3.31428571,4.49,2.06
1130304,2949,欣新網,16.52,2.5,0.72,3.55
1130304,3066,李洲,24.07,0.0,0.0,1.99
1130304,3067,全域,34.32,0.0,0.0,2.47
1130304,3071,協禧,26.7,1.03,4.52,2.7
1130304,3073,天方能源,232.86,0.0,0.0,2.46
1130304,3078,僑威,12.69,4.8,2.83,2.89
1130304,3083,網龍,4430.0,0.0,0.0,2.9
1130304,3086,華義,132.56,1.50000004,1.05,8.36
1130304,3088,艾訊,12.52,4.3,4.78,2.18
1130304,3093,港建*,13.21,1.8,2.44,4.05
1130304,3114,好德,19.38,1.2,5.77,1.19
1130304,3118,進階,16.3,1.7,5.64,1.85
1130304,3128,昇銳,29.19,0.8,3.48,2.31
1130304,3131,弘塑,46.03,16.0,1.98,7.43
1130304,3141,晶宏,79.38,0.50705826,2.97,2.85
1130304,3147,大綜,22.01,5.0,3.06,4.71
1130304,3152,璟德,54.77,3.68,1.64,4.31
1130304,3162,精確,73.14,0.0,0.0,2.15
1130304,3163,波若威,18.56,3.6,3.44,3.22
1130304,3169,亞信,37.6,3.5,2.54,4.97
1130304,3171,新洲,10.78,2.0,4.26,1.5
1130304,3178,公準,24.75,2.25,2.06,4.41
1130304,3188,鑫龍騰,25.68,1.6,1.58,1.52
1130304,3206,志豐,10.36,2.5,4.49,2.0
1130304,3207,耀勝,31.18,0.9,1.44,3.94
1130304,3211,順達,17.39,5.52904,7.3,1.48
1130304,3213,茂訊,13.55,5.4,3.93,2.23
1130304,3217,優群,26.17,6.4,2.91,3.91
1130304,3218,大學光,24.55,7.0,2.2,8.52
1130304,3219,倚強科,42.89,0.3659499,2.53,2.17
1130304,3226,至寶電,17.63,0.5,4.01,2.64
1130304,3227,原相,53.82,4.58887776,2.72,2.6
1130304,3232,昱捷,71.57,0.5,1.37,2.4
1130304,3236,千如,19.53,0.22,6.68,1.4
1130304,3260,威剛,33.06,3.0,2.01,2.08
1130304,3264,欣銓,13.14,3.3,4.34,2.05
1130304,3265,台星科,20.37,4.8,3.82,2.85
1130304,3276,宇環,36.85,0.2,2.19,2.01
1130304,3284,太普高,34.22,0.6,0.91,1.9
1130304,3285,微端,47.93,1.0,0.0,1.97
1130304,3287,廣寰科,73.27,0.843929,0.0,3.14
1130304,3289,宜特,24.35,3.73024747,1.41,3.08
1130304,3290,東浦,21.93,1.0,2.28,1.5
