證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,1.52,111,27.8,1.08,2023Q3
1102,亞泥,5.67,111,14.13,0.86,2023Q3
1103,嘉泥,2.72,111,70.58,0.57,2023Q3
1104,環泥,6.69,111,8.03,0.82,2023Q3
1108,幸福,5.48,111,7.93,1.18,2023Q3
1109,信大,4.53,111,10.38,0.76,2023Q3
1110,東泥,0.54,111,39.15,1.18,2023Q3
1201,味全,1.27,111,67.5,1.29,2023Q3
1203,味王,2.54,111,25.17,1.83,2023Q3
1210,大成,2.83,111,12.05,1.96,2023Q3
1215,卜蜂,3.8,111,13.36,2.95,2023Q3
1216,統一,4.51,111,20.53,3.13,2023Q3
1217,愛之味,3.42,111,35.45,0.85,2023Q3
1218,泰山,2.81,111,1.9,0.83,2023Q2
1219,福壽,4.17,111,25.6,1.43,2023Q3
1220,台榮,1.52,111,30.0,1.03,2023Q3
1225,福懋油,3.74,111,95.54,3.6,2023Q2
1227,佳格,3.43,111,29.19,2.05,2023Q2
1229,聯華,3.21,111,24.62,2.29,2023Q3
1231,聯華食,2.99,111,28.28,4.06,2023Q3
1232,大統益,4.26,111,20.09,4.45,2023Q3
1233,天仁,2.46,111,30.09,2.15,2023Q3
1234,黑松,4.66,111,16.1,0.84,2023Q3
1235,興泰,2.72,111,19.8,1.71,2023Q2
1236,宏亞,4.13,111,56.28,0.87,2023Q3
1256,鮮活果汁-KY,2.84,111,15.5,2.0,2023Q3
1301,台塑,5.42,111,172.22,1.41,2023Q3
1303,南亞,4.63,111,93.91,1.41,2023Q3
1304,台聚,3.72,111,30.82,0.84,2023Q3
1305,華夏,1.36,111,39.29,1.32,2023Q3
1307,三芳,3.08,111,15.18,1.13,2023Q3
1308,亞聚,5.15,111,24.27,1.01,2023Q3
1315,達新,8.43,111,16.64,0.65,2023Q3
1319,東陽,3.19,111,18.06,1.86,2023Q3
1323,永裕,3.5,111,22.79,1.16,2023Q3
1324,地球,1.15,111,30.53,1.34,2023Q3
1325,恆大,2.23,111,57.44,0.68,2023Q3
1326,台化,1.52,111,390.63,1.09,2023Q3
1339,昭輝,4.85,111,14.24,1.2,2023Q3
1341,富林-KY,9.64,111,13.17,2.52,2023Q3
1342,八貫,4.71,111,15.06,3.85,2023Q3
1402,遠東新,4.45,111,26.86,0.77,2023Q2
1409,新纖,6.6,111,35.23,0.68,2023Q3
1410,南染,2.14,111,62.33,2.19,2023Q3
1414,東和,1.83,111,250.0,1.25,2023Q3
1416,廣豐,4.67,111,18.14,0.56,2023Q3
1417,嘉裕,3.11,111,37.19,0.85,2023Q3
1419,新紡,3.42,111,21.06,1.11,2023Q2
1423,利華,0.65,111,32.53,1.12,2023Q3
1434,福懋,5.92,111,51.73,0.78,2023Q3
1436,華友聯,6.69,111,112.94,2.7,2023Q3
1437,勤益控,2.68,111,10.64,0.81,2023Q3
1439,雋揚,1.35,111,18.13,0.85,2023Q3
1442,名軒,4.34,111,18.18,2.36,2023Q3
1445,大宇,0.52,111,45.0,1.45,2023Q3
1449,佳和,1.44,111,38.11,1.02,2023Q3
1452,宏益,4.85,111,117.86,0.83,2023Q3
1453,大將,2.16,111,463.33,1.08,2023Q3
1454,台富,1.5,111,208.13,1.27,2023Q3
