證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,2.94,112,30.63,1.1,2024Q1
1102,亞泥,4.78,112,14.0,0.91,2024Q1
1103,嘉泥,2.76,112,603.33,0.57,2024Q1
1104,環泥,6.04,112,10.71,0.98,2024Q1
1108,幸福,6.02,112,12.87,1.41,2024Q1
1109,信大,6.22,112,9.95,0.79,2024Q1
1110,東泥,1.02,112,78.2,1.23,2024Q1
1201,味全,1.46,112,34.26,1.27,2024Q1
1203,味王,2.19,112,23.79,2.02,2024Q1
1210,大成,3.85,112,11.63,2.1,2024Q1
1215,卜蜂,5.21,112,14.03,3.12,2024Q1
1216,統一,3.71,112,24.34,3.43,2024Q1
1217,愛之味,1.91,112,28.02,0.85,2024Q1
1218,泰山,2.63,111,72.33,0.86,2024Q1
1219,福壽,4.23,112,21.0,1.37,2024Q1
1220,台榮,1.31,111,14.04,1.14,2024Q1
1225,福懋油,1.79,112,47.91,5.0,2024Q1
1227,佳格,2.98,112,26.52,2.1,2024Q1
1229,聯華,3.11,112,25.61,2.22,2024Q1
1231,聯華食,2.6,112,24.04,4.07,2024Q1
1232,大統益,4.55,112,20.34,4.08,2024Q1
1233,天仁,2.65,112,31.48,2.24,2024Q1
1234,黑松,4.48,112,18.3,0.94,2024Q1
1235,興泰,1.16,112,32.89,1.37,2024Q1
1236,宏亞,2.7,112,100.42,0.91,2024Q1
1256,鮮活果汁-KY,3.03,112,17.57,1.89,2024Q1
1301,台塑,1.49,112,81.71,1.26,2024Q1
1303,南亞,1.3,112,63.93,1.17,2024Q1
1305,華夏,1.92,112,140.38,1.11,2024Q1
1307,三芳,4.69,112,12.53,1.4,2024Q1
1315,達新,7.01,112,19.06,0.67,2024Q1
1319,東陽,3.57,112,17.89,2.48,2024Q1
1321,大洋,1.05,112,46.91,1.36,2024Q1
1323,永裕,3.21,112,34.61,1.17,2024Q1
1324,地球,1.43,112,31.82,1.1,2024Q1
1325,恆大,2.12,112,74.47,0.87,2024Q1
1326,台化,2.28,112,29.62,0.98,2024Q1
1339,昭輝,4.2,112,10.48,1.37,2024Q1
1341,富林-KY,6.45,112,15.37,3.08,2024Q1
1342,八貫,5.22,112,14.92,4.07,2024Q1
1402,遠東新,4.01,112,21.57,0.78,2024Q1
1409,新纖,3.35,112,24.12,0.74,2024Q1
1410,南染,0.79,112,105.0,2.23,2024Q1
1414,東和,1.29,112,72.04,1.36,2024Q1
