日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20260714,1102,亞泥,34.2,6.73,114,11.48,0.68,2026Q1
20260714,1103,嘉泥,13.4,3.88,114,16.75,0.49,2026Q1
20260714,1104,環泥,26.75,6.92,114,10.45,0.74,2026Q1
20260714,1108,幸福,13.5,7.41,114,6.68,1.01,2026Q1
20260714,1109,信大,14.55,6.19,114,18.42,0.59,2026Q1
20260714,1110,東泥,15.75,1.9,114,49.22,0.95,2026Q1
20260714,1201,味全,12.55,1.67,114,33.03,0.82,2026Q1
20260714,1203,味王,44.2,2.26,114,25.7,1.61,2026Q1
20260714,1210,大成,57.1,5.25,114,13.53,1.9,2026Q1
20260714,1215,卜蜂,113.0,6.19,114,12.18,3.15,2026Q1
20260714,1216,統一,78.5,3.82,114,21.22,3.08,2026Q1
20260714,1217,愛之味,9.9,2.53,114,20.63,0.66,2026Q1
20260714,1218,泰山,16.0,8.25,114,10.39,0.62,2026Q1
20260714,1219,福壽,11.8,4.24,114,25.11,0.87,2026Q1
20260714,1220,台榮,11.45,1.75,114,572.5,0.87,2026Q1
20260714,1225,福懋油,26.5,3.77,114,15.5,1.6,2026Q1
20260714,1227,佳格,29.85,4.49,114,20.45,1.42,2026Q1
20260714,1229,聯華,40.0,5.0,114,15.38,1.29,2026Q1
20260714,1231,聯華食,85.8,2.91,114,19.5,3.39,2026Q1
20260714,1232,大統益,151.5,4.75,114,17.51,3.86,2026Q1
20260714,1233,天仁,28.15,0.71,114,34.33,1.83,2026Q1
20260714,1234,黑松,33.45,4.93,114,20.03,0.73,2026Q1
20260714,1256,鮮活果汁-KY,186.0,3.55,114,14.05,1.59,2026Q1
20260714,1303,南亞,210.0,0.38,114,90.91,4.34,2026Q1
20260714,1307,三芳,32.5,6.77,114,11.86,1.32,2026Q1
20260714,1315,達新,63.8,7.05,114,41.43,0.59,2026Q1
20260714,1319,東陽,75.4,6.63,114,13.54,1.53,2026Q1
20260714,1323,永裕,19.95,4.51,114,35.63,0.71,2026Q1
20260714,1326,台化,67.0,0.9,114,446.67,1.05,2026Q1
20260714,1339,昭輝,44.2,5.66,114,10.45,0.81,2026Q1
20260714,1341,富林-KY,59.0,6.78,114,14.46,2.63,2026Q1
20260714,1342,八貫,117.5,5.11,114,19.75,4.38,2026Q1
20260714,1402,遠東新,26.35,4.74,114,16.37,0.6,2026Q1
20260714,1409,新纖,26.4,3.41,114,19.56,1.01,2026Q1
20260714,1410,南染,26.05,0.77,114,48.24,1.55,2026Q1
20260714,1414,東和,18.75,1.07,114,64.66,1.29,2026Q1
20260714,1416,廣豐,11.2,5.09,114,13.02,0.46,2026Q1
20260714,1417,嘉裕,8.63,2.9,114,19.18,0.7,2026Q1
20260714,1419,新紡,66.0,2.73,114,5.02,0.97,2026Q1
20260714,1423,利華,36.7,9.81,114,9.73,0.99,2026Q1
20260714,1432,大魯閣,15.15,13.2,114,2.78,1.02,2026Q1
20260714,1434,福懋,18.3,2.73,114,30.5,0.68,2026Q1
20260714,1436,華友聯,44.45,11.36,114,10.34,1.58,2026Q1
20260714,1437,勤益控,30.45,3.15,114,10.99,0.74,2026Q1
20260714,1438,三地開發,21.4,0.93,114,7.75,0.74,2026Q1
20260714,1439,雋揚,23.9,2.09,114,7.76,0.74,2026Q1
20260714,1442,名軒,28.75,8.35,114,14.67,1.3,2026Q1
20260714,1446,宏和,14.5,10.34,114,8.53,0.7,2026Q1
20260714,1451,年興,17.05,5.87,114,19.16,0.46,2026Q1
20260714,1453,大將,11.1,2.7,114,100.91,0.88,2026Q1
20260714,1457,宜進,14.1,7.09,114,15.49,0.64,2026Q1
20260714,1459,聯發,11.6,1.72,114,7.48,1.04,2026Q1
20260714,1464,得力,10.55,2.37,114,28.51,0.81,2026Q1
20260714,1470,大統新創,21.5,3.02,114,24.71,1.87,2026Q1
20260714,1472,三洋實業,86.9,6.9,114,13.51,1.92,2026Q1
20260714,1474,弘裕,10.4,2.4,114,43.33,0.61,2026Q1
20260714,1475,業旺,26.85,5.59,114,10.53,1.17,2026Q1
20260714,1476,儒鴻,343.5,4.37,114,16.62,3.43,2026Q1
20260714,1477,聚陽,220.0,6.82,114,15.88,4.17,2026Q1
20260714,1503,士電,205.0,2.44,114,30.55,2.81,2026Q1
20260714,1504,東元,63.6,3.14,114,28.27,1.77,2026Q1
20260714,1513,中興電,164.0,3.66,114,19.93,3.76,2026Q1
20260714,1514,亞力,109.5,2.01,114,31.92,4.54,2026Q1
20260714,1515,力山,41.0,1.46,114,41.84,1.91,2026Q1
20260714,1519,華城,692.0,1.73,114,47.56,26.53,2026Q1
20260714,1521,大億,25.5,2.94,114,35.92,1.06,2026Q1
20260714,1522,堤維西,29.85,4.02,114,96.29,1.01,2026Q1
20260714,1524,耿鼎,27.5,5.09,114,18.33,1.58,2026Q1
20260714,1525,江申,65.9,4.25,114,41.19,0.95,2026Q1
20260714,1527,鑽全,33.95,4.42,114,37.31,0.96,2026Q1
20260714,1529,樂事綠能,21.05,4.75,114,18.46,1.78,2026Q1
20260714,1530,亞崴,29.35,3.41,114,25.52,0.86,2026Q1
20260714,1532,勤美,22.65,3.53,114,19.36,0.63,2026Q1
20260714,1535,中宇,49.9,6.01,114,12.83,1.56,2026Q1
20260714,1537,廣隆,125.5,5.74,114,16.51,2.23,2026Q1
20260714,1540,喬福,23.0,4.35,114,24.73,1.31,2026Q1
20260714,1558,伸興,92.3,5.42,114,16.42,1.12,2026Q1
20260714,1560,中砂,675.0,0.73,114,66.57,12.2,2026Q1
20260714,1563,巧新,64.5,3.1,114,146.59,1.71,2026Q1
20260714,1568,倉佑,31.1,3.22,114,23.21,1.74,2026Q1
20260714,1582,信錦,76.2,3.94,114,27.71,1.46,2026Q1
20260714,1583,程泰,48.7,2.05,114,17.46,0.93,2026Q1
20260714,1590,亞德客-KY,1290.0,2.26,114,28.24,5.07,2026Q1
20260714,1597,直得,133.5,0.52,114,112.18,4.87,2026Q1
20260714,1603,華電,29.15,6.86,114,10.84,0.61,2026Q1
20260714,1604,聲寶,23.5,6.38,114,14.24,1.01,2026Q1
20260714,1605,華新,33.25,1.5,114,24.27,0.9,2026Q1
20260714,1608,華榮,32.7,6.12,114,5.93,1.42,2026Q1
20260714,1609,大亞,38.65,1.81,114,16.17,1.73,2026Q1
