資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140606,1240,茂生農經,13.16,3.4,5.67,1.7,114Q1
1140606,1259,安心,42.9,1.2,2.14,0.76,114Q1
1140606,1264,德麥,15.51,14.5,4.52,3.79,114Q1
1140606,1268,漢來美食,15.74,7.5,4.9,2.65,114Q1
1140606,1294,漢田生技,14.19,4.23,5.41,2.6,114Q1
1140606,1295,生合,17.62,3.5,3.61,2.98,114Q1
1140606,1336,台翰,9.6,0.945,4.69,0.81,114Q1
1140606,1565,精華,11.59,9.5,5.65,1.35,114Q1
1140606,1570,力肯,9.31,1.3,5.52,1.18,114Q1
1140606,1580,新麥,10.55,9.0,6.29,2.47,114Q1
1140606,1584,精剛,19.41,0.7,2.67,1.21,114Q1
1140606,1593,祺驊,14.72,1.6,5.13,0.96,114Q1
1140606,1599,宏佳騰,17.03,0.5,1.73,1.08,114Q1
1140606,1777,生泰,10.32,5.3,6.0,1.64,114Q1
1140606,1781,合世,45.91,0.0,0.0,1.8,114Q1
1140606,1784,訊聯,48.61,1.40949789,2.01,2.82,114Q1
1140606,1785,光洋科,19.12,2.0,3.41,2.38,114Q1
1140606,1788,杏昌,18.29,7.0,4.9,2.06,114Q1
1140606,1815,富喬,69.3,0.0,0.0,2.58,114Q1
1140606,2063,世鎧,18.67,2.0,6.61,1.47,114Q1
1140606,2065,世豐,14.11,3.03200675,7.54,1.33,114Q1
1140606,2066,世德,15.28,3.0,3.75,1.62,114Q1
1140606,2070,精湛,16.3,1.5,3.37,1.73,114Q1
1140606,2073,雄順,62.5,0.7,2.55,1.7,114Q1
1140606,2221,大甲,10.55,1.3,4.7,1.1,114Q1
1140606,2230,泰茂,27.79,3.0,2.56,4.88,114Q1
1140606,2235,謚源,19.89,3.0,6.47,1.25,114Q1
1140606,2596,綠意,30.6,1.0,2.64,1.84,114Q1
1140606,2640,大車隊,14.61,7.0,5.24,4.43,114Q1
1140606,2641,正德,12.13,0.5,2.51,0.83,114Q1
1140606,2643,捷迅,11.62,4.5,5.92,1.41,114Q1
1140606,2718,全心投控,1.49,3.0,5.77,0.91,114Q1
1140606,2719,燦星旅,40.59,0.0,0.0,3.91,114Q1
1140606,2724,藝舍-KY,6.8,0.0,0.0,3.35,114Q1
1140606,2729,瓦城,22.91,9.0,4.28,3.09,114Q1
1140606,2732,六角,23.68,4.9997807,5.63,2.17,114Q1
1140606,2734,易飛網,62.29,0.0,0.0,1.76,114Q1
1140606,2743,山富,17.19,5.0,4.37,3.39,114Q1
1140606,2745,五福,11.46,6.5,5.53,3.98,114Q1
1140606,2751,王座,14.55,4.5,7.26,3.14,114Q1
1140606,2752,豆府,13.85,14.0,6.51,5.28,114Q1
1140606,2755,揚秦,21.42,5.0,3.68,4.62,114Q1
1140606,2756,聯發國際,48.62,2.5,2.37,5.0,114Q1
1140606,2916,滿心,13.02,3.6,7.13,2.24,114Q1
1140606,2926,誠品生活,75.0,0.2,0.43,3.59,114Q1
1140606,2937,集雅社,10.39,3.0,6.67,1.81,114Q1
1140606,2941,米斯特,18.05,3.2,6.05,2.45,114Q1
1140606,2947,振宇五金,23.43,3.1,3.46,2.23,114Q1
1140606,2948,寶陞,20.67,2.15333333,5.34,1.11,114Q1
1140606,2949,欣新網,23.8,3.1,3.75,2.04,114Q1
1140606,3066,李洲,27.72,0.0,0.0,1.19,114Q1
1140606,3071,協禧,24.68,0.81,4.26,1.33,114Q1
1140606,3073,天方能源,32.82,0.65,1.21,2.74,114Q1
1140606,3078,僑威,13.28,4.0,5.04,2.75,114Q1
1140606,3081,聯亞,846.67,0.5,0.2,6.22,114Q1
1140606,3083,網龍,87.56,0.0,0.0,2.54,114Q1
1140606,3086,華義,993.33,0.65000021,0.44,11.36,114Q1
1140606,3088,艾訊,12.86,4.5,4.98,2.03,114Q1
1140606,3093,港建*,22.48,1.08,3.61,4.42,114Q1
1140606,3105,穩懋,94.38,1.0,1.19,0.98,114Q1
1140606,3114,好德,15.34,1.2,5.29,0.92,114Q1
1140606,3118,進階,16.88,1.8,5.28,1.91,114Q1
1140606,3128,昇銳,18.66,1.2,3.08,2.31,114Q1
1140606,3131,弘塑,40.89,22.0,1.69,9.18,114Q1
1140606,3141,晶宏,58.22,0.50624798,0.86,1.76,114Q1
1140606,3147,大綜,14.31,6.2,3.22,5.01,114Q1
1140606,3152,璟德,18.58,5.59,5.08,1.96,114Q1
1140606,3162,精確,27.41,0.5,1.09,2.08,114Q1
1140606,3163,波若威,35.68,3.0,1.8,5.08,114Q1
1140606,3169,亞信,23.71,3.0,3.36,3.02,114Q1
1140606,3171,炎洲流通,13.28,3.0,7.06,2.16,114Q1
1140606,3178,公準,43.75,0.5,1.02,1.77,114Q1
1140606,3188,鑫龍騰,19.21,1.8,5.89,2.28,114Q1
1140606,3206,志豐,10.84,2.5,6.57,1.37,114Q1
1140606,3211,順達,11.29,12.49778,6.43,3.27,114Q1
1140606,3213,茂訊,11.57,6.0,6.02,1.37,114Q1
1140606,3217,優群,13.14,8.8,5.59,2.9,114Q1
1140606,3218,大學光,15.38,7.5,3.68,5.15,114Q1
1140606,3219,倚強科,72.6,0.2660765,0.48,3.0,114Q1
1140606,3221,台嘉碩,27.75,0.9,4.7,0.92,114Q1
1140606,3226,龍鋒,9.48,0.5,1.06,1.56,114Q1
1140606,3227,原相,16.08,10.0,4.48,3.15,114Q1
1140606,3230,錦明,9.51,0.35,1.06,2.44,114Q1
1140606,3232,昱捷,71.0,0.5,1.76,1.93,114Q1
1140606,3236,千如,86.58,0.35,2.13,1.1,114Q1
1140606,3260,威剛,14.84,5.0,5.05,1.65,114Q1
1140606,3264,欣銓,17.27,4.0,5.26,1.9,114Q1
1140606,3265,台星科,16.27,4.6,4.79,2.19,114Q1
1140606,3284,太普高,10.65,2.0,7.14,1.96,114Q1
1140606,3285,微端,28.35,1.0,4.01,1.83,114Q1
1140606,3287,廣寰科,37.71,1.5,4.14,2.65,114Q1
1140606,3289,宜特,16.77,4.29313142,4.01,2.28,114Q1
1140606,3290,東浦,14.54,0.0,0.0,1.43,114Q1
1140606,3293,鈊象,24.77,29.0,3.42,21.95,114Q1
1140606,3303,岱稜,11.83,2.75,5.57,2.19,114Q1
1140606,3306,鼎天,16.02,2.1,5.16,0.74,114Q1
1140606,3310,佳穎,18.7,3.27,4.38,2.58,114Q1
1140606,3317,尼克森,16.12,1.51111111,3.5,1.13,114Q1
1140606,3324,雙鴻,27.83,9.99865134,1.64,5.76,114Q1
1140606,3332,幸康,20.53,1.1,2.28,1.27,114Q1
1140606,3357,臺慶科,12.62,5.0,4.88,1.46,114Q1
1140606,3362,先進光,65.9,1.0,0.78,4.55,114Q1
1140606,3374,精材,24.15,2.5,1.67,4.32,114Q1
1140606,3379,彬台,44.53,0.8,1.04,4.93,114Q1
1140606,3388,崇越電,15.48,3.5,5.38,1.06,114Q1
1140606,3390,旭軟,22.29,1.0,4.67,1.12,114Q1
1140606,3402,漢科,12.96,5.0,5.44,3.43,114Q1
1140606,3426,台興,12.94,2.5,5.38,1.51,114Q1
1140606,3430,奇鈦科,11.44,2.5,4.78,1.63,114Q1
1140606,3434,哲固,30.83,1.51,2.71,4.09,114Q1
1140606,3438,類比科,35.63,1.5,3.12,1.06,114Q1
1140606,3441,聯一光,25.54,0.75,2.28,1.59,114Q1
1140606,3444,利機,22.85,2.0,3.51,2.51,114Q1
1140606,3455,由田,18.61,4.5,5.19,2.16,114Q1
1140606,3465,進泰電子,34.9,1.0,1.82,2.28,114Q1
1140606,3467,台灣精材,57.13,0.9,1.56,2.95,114Q1
1140606,3479,安勤,12.66,5.2,5.43,2.2,114Q1
1140606,3483,力致,18.0,5.0,4.2,2.18,114Q1
1140606,3484,崧騰,12.16,2.5,4.99,1.19,114Q1
1140606,3491,昇達科,35.75,6.62698284,2.0,8.7,114Q1
1140606,3492,長盛,13.93,1.0,3.92,1.39,114Q1
