證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,3.18,112,33.46,1.02,2024Q2
1102,亞泥,4.68,112,14.19,0.89,2024Q2
1103,嘉泥,2.87,112,116.0,0.54,2024Q2
1104,環泥,6.86,112,9.59,0.87,2024Q2
1108,幸福,6.85,112,11.77,1.2,2024Q2
1109,信大,6.65,112,9.5,0.76,2024Q2
1110,東泥,0.92,112,90.21,1.36,2024Q2
1201,味全,1.5,112,26.94,1.21,2024Q2
1203,味王,2.32,112,21.23,1.95,2024Q2
1210,大成,4.36,112,11.14,1.84,2024Q2
1215,卜蜂,5.66,112,14.38,3.1,2024Q2
1216,統一,3.45,112,26.61,3.98,2024Q2
1217,愛之味,1.85,112,19.68,0.82,2024Q2
1219,福壽,4.71,112,20.0,1.26,2024Q2
1220,台榮,2.46,112,12.4,1.21,2024Q2
1225,福懋油,0.85,112,80.0,11.06,2024Q2
1227,佳格,3.25,112,22.49,2.02,2024Q2
1229,聯華,3.51,112,22.02,2.0,2024Q2
1231,聯華食,2.45,112,22.84,4.45,2024Q2
1232,大統益,4.55,112,17.75,4.59,2024Q2
1233,天仁,2.8,112,33.09,2.0,2024Q2
1234,黑松,4.61,112,16.89,0.9,2024Q2
1235,興泰,0.8,112,26.48,1.47,2024Q2
1236,宏亞,2.81,112,178.08,0.8,2024Q2
1256,鮮活果汁-KY,4.82,112,15.17,1.43,2024Q2
1301,台塑,2.26,112,52.62,0.82,2024Q2
1303,南亞,1.8,112,41.33,0.83,2024Q2
1305,華夏,2.37,112,49.17,0.91,2024Q2
1307,三芳,4.34,112,12.21,1.45,2024Q2
1315,達新,7.15,112,36.6,0.65,2024Q2
1319,東陽,3.77,112,15.75,2.47,2024Q2
1321,大洋,1.07,112,35.67,1.33,2024Q2
1323,永裕,3.38,112,30.46,1.09,2024Q2
1324,地球,1.57,112,37.5,0.99,2024Q2
1325,恆大,2.26,112,295.0,0.83,2024Q2
1326,台化,3.4,112,19.55,0.66,2024Q2
1339,昭輝,5.13,112,9.15,1.1,2024Q2
1341,富林-KY,6.64,112,14.57,2.71,2024Q2
1342,八貫,6.59,112,11.86,3.0,2024Q2
1402,遠東新,3.72,112,20.39,0.85,2024Q2
1409,新纖,3.51,112,19.09,0.68,2024Q2
1410,南染,0.82,112,98.65,2.14,2024Q2
1414,東和,1.1,112,84.07,1.57,2024Q2
1416,廣豐,4.03,112,13.19,0.59,2024Q2
1419,新紡,2.64,112,19.61,0.92,2024Q2
1423,利華,1.35,112,62.54,1.42,2024Q2
1434,福懋,2.62,112,100.53,0.66,2024Q2
1436,華友聯,4.51,112,9.46,3.82,2024Q2
1437,勤益控,3.31,112,9.93,0.86,2024Q2
1439,雋揚,0.94,112,20.41,1.09,2024Q2
1440,南紡,2.28,112,10.23,0.86,2024Q2
1442,名軒,5.69,112,7.77,3.08,2024Q2
1445,大宇,13.89,112,2.39,0.99,2024Q2
1446,宏和,1.48,112,9.26,3.26,2024Q2
1449,佳和,0.22,112,16.09,0.91,2024Q2
1452,宏益,1.82,112,21.09,0.76,2024Q2
1453,大將,1.62,112,25.69,1.35,2024Q2
1454,台富,1.4,112,68.65,1.37,2024Q2
1457,宜進,7.46,112,6.91,0.85,2024Q2
1463,強盛,2.05,112,47.75,1.81,2024Q2
1464,得力,1.82,112,27.96,1.07,2024Q2
1465,偉全,3.37,112,19.8,0.93,2024Q2
1470,大統新創,2.76,112,30.07,1.82,2024Q2
1472,三洋實業,3.36,112,14.8,1.81,2024Q2
1473,台南,3.23,112,11.48,1.37,2024Q2
1475,業旺,3.32,112,10.22,2.85,2024Q2
1476,儒鴻,2.57,112,23.55,5.67,2024Q2
1477,聚陽,4.28,112,22.0,6.58,2024Q2
1503,士電,1.51,112,36.45,2.6,2024Q2
1504,東元,4.74,112,20.11,1.27,2024Q2
1513,中興電,2.34,112,22.55,4.25,2024Q2
1514,亞力,1.55,112,34.23,5.59,2024Q2
1515,力山,3.35,112,9.09,1.65,2024Q2
1516,川飛,1.6,112,23.31,1.57,2024Q2
1519,華城,1.3,112,42.45,23.57,2024Q2
1521,大億,1.85,112,39.89,1.62,2024Q2
1522,堤維西,2.95,112,12.74,2.37,2024Q2
1524,耿鼎,4.04,112,10.61,1.93,2024Q2
1525,江申,4.88,112,18.22,1.04,2024Q2
1527,鑽全,4.41,112,13.18,1.33,2024Q2
1529,樂事綠能,2.14,112,140.0,2.42,2024Q2
1530,亞崴,4.62,112,13.24,0.97,2024Q2
1531,高林股,1.47,112,27.2,0.68,2024Q2
1532,勤美,3.78,112,7.21,1.01,2024Q2
1535,中宇,5.69,112,13.36,2.06,2024Q2
1536,和大,1.68,112,102.41,1.92,2024Q2
1537,廣隆,4.84,112,14.88,2.82,2024Q2
1539,巨庭,2.0,112,18.07,1.22,2024Q2
1540,喬福,2.5,112,21.08,2.57,2024Q2
1541,錩泰,1.58,112,12.3,1.25,2024Q2
1558,伸興,3.41,112,19.73,1.39,2024Q2
1560,中砂,1.37,112,44.12,6.65,2024Q2
1563,巧新,3.02,112,19.7,1.48,2024Q2
1568,倉佑,4.9,112,9.43,1.56,2024Q2
1582,信錦,3.6,112,15.89,2.23,2024Q2
1583,程泰,6.69,112,9.71,1.22,2024Q2
1590,亞德客-KY,2.32,112,19.74,3.45,2024Q2
1597,直得,0.91,112,107.68,3.28,2024Q2
1603,華電,3.56,112,11.97,0.86,2024Q2
1604,聲寶,5.42,112,12.98,1.23,2024Q2
1605,華新,3.58,112,24.21,0.87,2024Q2
1608,華榮,3.29,112,14.83,1.71,2024Q2
1609,大亞,3.66,112,20.62,2.27,2024Q2
1611,中電,3.01,112,30.18,1.23,2024Q2
1612,宏泰,6.11,112,13.53,1.38,2024Q2
1614,三洋電,2.66,112,52.27,1.93,2024Q2
1615,大山,4.65,112,14.81,3.15,2024Q2
1616,億泰,1.98,112,21.69,1.93,2024Q2
1617,榮星,1.35,112,109.47,1.46,2024Q2
1618,合機,2.34,112,14.86,1.38,2024Q2
1702,南僑,4.69,112,10.19,1.31,2024Q2
1707,葡萄王,4.86,112,14.81,2.2,2024Q2
1708,東鹼,3.83,112,14.1,1.45,2024Q2
1709,和益,2.67,112,16.3,1.18,2024Q2
1711,永光,0.63,112,68.14,1.55,2024Q2
1712,興農,6.65,112,17.33,2.24,2024Q2
1713,國化,2.63,112,14.14,2.53,2024Q2
1714,和桐,3.52,112,15.51,0.69,2024Q2
1717,長興,2.76,112,17.98,1.29,2024Q2
1720,生達,4.23,112,13.37,1.96,2024Q2
1722,台肥,4.72,112,34.01,1.01,2024Q2
1723,中碳,4.16,112,17.85,2.88,2024Q2
1725,元禎,2.24,112,27.74,1.33,2024Q2
1726,永記,4.57,112,14.4,1.26,2024Q2
1727,中華化,0.9,112,162.0,2.01,2024Q2
1730,花仙子,5.27,112,15.21,1.88,2024Q2
1731,美吾華,5.08,112,17.42,1.49,2024Q2
1733,五鼎,3.76,112,26.83,1.68,2024Q2
1734,杏輝,5.63,112,14.88,1.72,2024Q2
1735,日勝化,2.17,112,21.75,1.51,2024Q2
1736,喬山,0.82,112,31.36,3.81,2024Q2
1737,臺鹽,3.44,112,19.47,1.08,2024Q2
1752,南光,4.57,112,39.82,1.94,2024Q2
1760,寶齡富錦,1.71,112,74.24,4.05,2024Q2
1762,中化生,1.93,112,27.2,0.96,2024Q2
1773,勝一,1.99,112,24.14,4.55,2024Q2
1776,展宇,2.48,112,24.88,1.36,2024Q2
1783,和康生,2.21,112,27.36,3.02,2024Q2
1786,科妍,1.92,112,40.1,5.05,2024Q2
1789,神隆,1.24,112,47.55,1.85,2024Q2
1795,美時,1.67,112,18.36,3.99,2024Q2
1808,潤隆,12.2,112,7.34,3.85,2024Q2
1809,中釉,1.02,112,177.73,1.12,2024Q2
1810,和成,1.11,112,163.64,0.8,2024Q2
1817,凱撒衛,4.36,112,9.79,1.45,2024Q2
1904,正隆,2.1,112,25.65,0.91,2024Q2
1906,寶隆,1.03,112,104.29,0.54,2024Q2
1907,永豐餘,3.12,112,24.87,0.72,2024Q2
2002,中鋼,1.72,112,92.73,1.01,2024Q2
2006,東和鋼鐵,5.47,112,11.78,1.85,2024Q2
2008,高興昌,3.19,112,78.38,1.75,2024Q2
2010,春源,5.88,112,11.97,0.94,2024Q2
2012,春雨,3.69,112,18.26,1.61,2024Q2
2013,中鋼構,3.7,112,17.87,1.98,2024Q2
2015,豐興,4.29,112,18.63,2.23,2024Q2
2020,美亞,14.52,112,4.66,1.4,2024Q2
2022,聚亨,2.22,112,69.31,0.88,2024Q2
2027,大成鋼,3.74,112,18.55,1.05,2024Q2
2028,威致,3.58,112,21.7,1.56,2024Q2
2029,盛餘,5.14,112,10.95,0.79,2024Q2
2030,彰源,3.01,112,53.55,0.94,2024Q2
2031,新光鋼,5.43,112,5.97,1.34,2024Q2
2049,上銀,1.28,112,35.52,1.96,2024Q2
2059,川湖,1.26,112,24.5,5.97,2024Q2
2062,橋椿,2.3,112,11.34,0.89,2024Q2
2069,運錩,2.96,112,105.63,0.74,2024Q2
2103,台橡,2.56,112,18.72,0.89,2024Q2
2105,正新,4.11,112,19.48,1.85,2024Q2
2106,建大,3.37,112,16.29,1.38,2024Q2
2107,厚生,5.02,112,14.08,0.58,2024Q2
2108,南帝,2.72,112,32.24,1.26,2024Q2
2109,華豐,6.27,112,10.76,1.54,2024Q2
2114,鑫永銓,5.21,112,16.9,2.59,2024Q2
2115,六暉-KY,3.29,112,19.36,0.97,2024Q2
2201,裕隆,2.77,112,12.02,0.87,2024Q2
2204,中華,8.68,112,7.53,1.08,2024Q2
2206,三陽工業,4.05,112,10.99,2.55,2024Q2
2207,和泰車,3.24,112,15.3,4.95,2024Q2
2211,長榮鋼,5.33,112,19.58,2.01,2024Q2
