日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20260604,1102,亞泥,34.35,6.7,114,11.53,0.69,2026Q1
20260604,1103,嘉泥,13.65,4.03,114,17.06,0.5,2026Q1
20260604,1104,環泥,29.25,6.32,114,11.43,0.8,2026Q1
20260604,1108,幸福,14.1,7.09,114,6.98,1.05,2026Q1
20260604,1109,信大,14.9,6.04,114,18.86,0.6,2026Q1
20260604,1110,東泥,16.0,1.88,114,50.0,0.96,2026Q1
20260604,1201,味全,12.55,1.67,114,33.03,0.82,2026Q1
20260604,1203,味王,43.1,2.32,114,25.06,1.57,2026Q1
20260604,1210,大成,54.2,5.54,114,12.84,1.8,2026Q1
20260604,1215,卜蜂,116.0,6.03,114,12.5,3.23,2026Q1
20260604,1216,統一,73.6,4.08,114,19.89,2.89,2026Q1
20260604,1217,愛之味,10.0,2.5,114,20.83,0.67,2026Q1
20260604,1218,泰山,19.5,6.77,114,12.66,0.76,2026Q1
20260604,1219,福壽,13.0,3.85,114,27.66,0.96,2026Q1
20260604,1220,台榮,11.95,1.67,114,597.5,0.91,2026Q1
20260604,1225,福懋油,29.7,3.37,114,17.37,1.79,2026Q1
20260604,1227,佳格,28.45,4.71,114,19.49,1.35,2026Q1
20260604,1229,聯華,43.0,4.65,114,16.54,1.38,2026Q1
20260604,1231,聯華食,86.9,2.88,114,19.75,3.43,2026Q1
20260604,1232,大統益,149.0,4.83,114,17.23,3.8,2026Q1
20260604,1233,天仁,27.8,0.72,114,33.9,1.8,2026Q1
20260604,1234,黑松,35.15,4.69,114,21.05,0.77,2026Q1
20260604,1256,鮮活果汁-KY,200.0,3.3,114,15.11,1.71,2026Q1
20260604,1303,南亞,111.0,0.72,114,48.05,2.29,2026Q1
20260604,1307,三芳,34.45,6.39,114,12.57,1.4,2026Q1
20260604,1315,達新,61.8,7.28,114,40.13,0.57,2026Q1
20260604,1319,東陽,96.5,5.18,114,17.32,1.96,2026Q1
20260604,1323,永裕,20.45,4.4,114,36.52,0.72,2026Q1
20260604,1326,台化,55.2,1.09,114,368.0,0.86,2026Q1
20260604,1339,昭輝,43.8,5.71,114,10.35,0.8,2026Q1
20260604,1341,富林-KY,63.5,6.3,114,15.56,2.83,2026Q1
20260604,1342,八貫,100.5,5.97,114,16.89,3.75,2026Q1
20260604,1402,遠東新,27.55,4.54,114,17.11,0.63,2026Q1
20260604,1409,新纖,27.3,3.3,114,20.22,1.05,2026Q1
20260604,1410,南染,26.7,0.75,114,49.44,1.58,2026Q1
20260604,1414,東和,16.1,1.24,114,55.52,1.11,2026Q1
20260604,1416,廣豐,11.8,4.83,114,13.72,0.49,2026Q1
20260604,1417,嘉裕,8.44,2.96,114,18.76,0.69,2026Q1
20260604,1419,新紡,66.6,2.7,114,5.06,0.97,2026Q1
20260604,1423,利華,43.75,8.23,114,11.6,1.18,2026Q1
20260604,1432,大魯閣,17.1,11.7,114,3.14,1.16,2026Q1
20260604,1434,福懋,16.9,2.96,114,28.17,0.63,2026Q1
20260604,1436,華友聯,46.4,10.88,114,10.79,1.65,2026Q1
20260604,1437,勤益控,29.25,3.28,114,10.56,0.71,2026Q1
20260604,1438,三地開發,20.3,0.99,114,7.36,0.7,2026Q1
20260604,1439,雋揚,25.7,1.95,114,8.34,0.8,2026Q1
20260604,1442,名軒,27.75,8.65,114,14.16,1.26,2026Q1
20260604,1446,宏和,16.75,8.96,114,9.85,0.81,2026Q1
20260604,1451,年興,16.8,5.95,114,18.88,0.45,2026Q1
20260604,1453,大將,11.5,2.61,114,104.55,0.91,2026Q1
20260604,1457,宜進,15.55,6.43,114,17.09,0.71,2026Q1
20260604,1459,聯發,11.8,1.69,114,7.61,1.06,2026Q1
20260604,1464,得力,10.7,2.34,114,28.92,0.82,2026Q1
20260604,1470,大統新創,22.2,2.93,114,25.52,1.93,2026Q1
20260604,1472,三洋實業,91.0,6.59,114,14.15,2.01,2026Q1
20260604,1474,弘裕,10.4,2.4,114,43.33,0.61,2026Q1
20260604,1475,業旺,26.05,5.76,114,10.22,1.13,2026Q1
20260604,1476,儒鴻,363.5,4.13,114,17.59,3.63,2026Q1
20260604,1477,聚陽,230.0,6.52,114,16.61,4.36,2026Q1
20260604,1503,士電,268.0,1.87,114,39.94,3.68,2026Q1
