證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,3.01,112,27.9,1.04,2024Q3
1102,亞泥,4.81,112,14.86,0.87,2024Q3
1103,嘉泥,2.78,112,25.71,0.55,2024Q3
1104,環泥,6.84,112,12.83,0.86,2024Q3
1108,幸福,6.9,112,13.94,1.16,2024Q3
1109,信大,6.56,112,10.52,0.76,2024Q3
1110,東泥,0.94,112,43.37,1.3,2024Q3
1201,味全,1.49,112,22.07,1.2,2024Q3
1203,味王,2.54,112,21.41,1.72,2024Q3
1210,大成,4.2,112,13.04,1.81,2024Q3
1215,卜蜂,5.59,112,15.62,2.84,2024Q3
1216,統一,3.51,112,25.45,3.74,2024Q3
1217,愛之味,1.92,112,17.84,0.78,2024Q3
1219,福壽,4.76,112,28.47,1.27,2024Q3
1220,台榮,2.27,112,12.34,1.28,2024Q3
1225,福懋油,1.74,112,45.22,5.32,2024Q3
1227,佳格,3.32,112,22.12,1.92,2024Q3
1229,聯華,3.65,112,24.72,2.05,2024Q3
1231,聯華食,2.27,112,25.67,5.08,2024Q3
1232,大統益,4.54,112,18.01,4.38,2024Q3
1233,天仁,2.82,112,35.9,2.05,2024Q3
1234,黑松,4.58,112,17.29,0.89,2024Q3
1235,興泰,0.66,112,32.87,1.96,2024Q3
1256,鮮活果汁-KY,4.75,112,17.71,1.36,2024Q3
1303,南亞,1.74,112,100.5,0.89,2024Q3
1307,三芳,3.48,112,14.3,1.77,2024Q3
1315,達新,7.09,112,70.5,0.68,2024Q3
1319,東陽,3.65,112,16.64,2.47,2024Q3
1321,大洋,1.21,112,45.97,1.18,2024Q3
1323,永裕,3.88,112,9.42,0.9,2024Q3
1324,地球,1.57,112,181.43,0.99,2024Q3
1326,台化,3.55,112,130.37,0.68,2024Q3
1339,昭輝,5.59,112,9.93,0.98,2024Q3
1341,富林-KY,6.5,112,14.53,2.66,2024Q3
1342,八貫,5.85,112,15.84,3.52,2024Q3
1402,遠東新,3.57,112,21.24,0.88,2024Q3
1409,新纖,3.55,112,17.42,0.65,2024Q3
1410,南染,0.82,112,108.09,2.15,2024Q3
1414,東和,1.12,112,74.5,1.55,2024Q3
1416,廣豐,3.85,112,24.53,0.61,2024Q3
1419,新紡,2.62,112,21.28,0.93,2024Q3
1423,利華,1.63,112,75.31,1.12,2024Q3
1434,福懋,2.53,112,27.05,0.75,2024Q3
1436,華友聯,5.31,112,5.07,2.67,2024Q3
1437,勤益控,3.3,112,10.27,0.86,2024Q3
1439,雋揚,1.0,112,17.92,1.02,2024Q3
1440,南紡,2.33,112,9.97,0.85,2024Q3
1442,名軒,4.49,112,7.89,3.54,2024Q3
1445,大宇,14.88,112,2.3,0.93,2024Q3
1446,宏和,1.36,112,5.14,2.66,2024Q3
1449,佳和,0.12,112,33.29,1.26,2024Q3
1451,年興,2.42,112,69.0,0.59,2024Q3
1452,宏益,1.88,112,27.98,0.76,2024Q3
1453,大將,1.89,112,25.24,1.21,2024Q3
1454,台富,1.52,112,75.0,1.26,2024Q3
1457,宜進,7.52,112,6.21,0.86,2024Q3
1463,強盛新,2.04,112,54.56,1.79,2024Q3
1464,得力,1.62,112,22.72,1.18,2024Q3
1465,偉全,3.48,112,75.53,0.9,2024Q3
1470,大統新創,2.89,112,26.1,1.72,2024Q3
1472,三洋實業,3.41,112,23.02,1.58,2024Q3
1473,台南,3.32,112,12.53,1.33,2024Q3
1475,業旺,3.42,112,9.85,2.61,2024Q3
1476,儒鴻,2.5,112,23.44,5.49,2024Q3
1477,聚陽,5.21,112,19.13,5.77,2024Q3
1503,士電,1.51,112,35.9,2.71,2024Q3
1504,東元,4.23,112,19.33,1.39,2024Q3
1513,中興電,2.26,112,22.05,4.26,2024Q3
1514,亞力,1.66,112,32.98,5.19,2024Q3
1515,力山,3.9,112,10.92,1.42,2024Q3
1516,川飛,1.83,112,73.48,1.41,2024Q3
1519,華城,1.26,112,41.54,22.12,2024Q3
1521,大億,1.91,112,215.88,1.54,2024Q3
1522,堤維西,3.14,112,11.73,2.13,2024Q3
1524,耿鼎,3.48,112,12.92,2.16,2024Q3
1525,江申,5.06,112,17.67,0.97,2024Q3
1527,鑽全,4.67,112,13.47,1.23,2024Q3
1529,樂事綠能,2.33,112,60.0,2.31,2024Q3
1530,亞崴,4.77,112,22.46,0.92,2024Q3
