日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20260901,1102,亞泥,35.15,6.54,114,9.71,0.68,2026Q2
20260901,1103,嘉泥,13.25,3.92,114,9.89,0.5,2026Q2
20260901,1104,環泥,27.1,6.83,114,10.04,0.76,2026Q2
20260901,1108,幸福,11.7,8.55,114,17.21,0.87,2026Q2
20260901,1109,信大,13.5,6.67,114,19.57,0.56,2026Q2
20260901,1110,東泥,16.1,1.86,114,25.97,0.97,2026Q2
20260901,1201,味全,12.2,1.72,114,20.0,0.78,2026Q2
20260901,1203,味王,44.3,2.26,114,21.1,1.62,2026Q2
20260901,1210,大成,51.7,5.8,114,12.7,1.69,2026Q2
20260901,1215,卜蜂,108.0,6.48,114,12.44,2.91,2026Q2
20260901,1216,統一,76.2,3.94,114,18.41,3.18,2026Q2
20260901,1217,愛之味,10.0,2.5,114,15.15,0.64,2026Q2
20260901,1220,台榮,10.7,1.87,114,152.86,0.83,2026Q2
20260901,1225,福懋油,25.35,3.94,114,120.71,1.63,2026Q2
20260901,1227,佳格,28.45,4.71,114,17.67,1.41,2026Q2
20260901,1229,聯華,41.6,4.81,114,16.71,1.18,2026Q2
20260901,1231,聯華食,80.3,3.11,114,16.26,3.2,2026Q2
20260901,1232,大統益,157.0,4.59,114,17.39,4.55,2026Q2
20260901,1233,天仁,28.35,0.71,114,30.82,1.83,2026Q2
20260901,1234,黑松,33.3,4.95,114,20.3,0.73,2026Q2
20260901,1256,鮮活果汁-KY,178.0,3.71,114,11.44,1.52,2026Q2
20260901,1301,台塑,67.8,0.74,114,41.34,0.75,2026Q2
20260901,1303,南亞,234.5,0.34,114,37.82,3.89,2026Q2
20260901,1307,三芳,30.6,7.19,114,9.13,1.22,2026Q2
20260901,1315,達新,66.1,6.81,114,27.09,0.47,2026Q2
20260901,1319,東陽,83.2,6.01,114,13.51,1.82,2026Q2
20260901,1323,永裕,21.25,4.24,114,16.73,0.73,2026Q2
20260901,1326,台化,74.3,0.81,114,31.48,0.84,2026Q2
20260901,1339,昭輝,43.45,5.75,114,7.48,0.78,2026Q2
20260901,1341,富林-KY,59.6,6.71,114,12.11,2.54,2026Q2
20260901,1342,八貫,103.0,5.83,114,14.57,3.57,2026Q2
20260901,1402,遠東新,29.4,4.25,114,15.23,0.68,2026Q2
20260901,1409,新纖,25.65,3.51,114,11.66,0.86,2026Q2
20260901,1410,南染,24.9,0.8,114,34.11,1.47,2026Q2
20260901,1414,東和,18.9,1.06,114,33.75,1.25,2026Q2
20260901,1416,廣豐,11.7,4.87,114,9.92,0.49,2026Q2
20260901,1417,嘉裕,8.31,3.01,114,16.29,0.67,2026Q2
20260901,1419,新紡,67.2,2.68,114,4.83,0.88,2026Q2
20260901,1423,利華,35.6,10.11,114,10.44,1.04,2026Q2
20260901,1432,大魯閣,15.05,13.29,114,2.95,1.22,2026Q2
20260901,1434,福懋,18.35,2.72,114,19.95,0.63,2026Q2
20260901,1436,華友聯,38.7,13.05,114,13.72,1.35,2026Q2
20260901,1437,勤益控,31.95,3.0,114,7.38,0.75,2026Q2
20260901,1438,三地開發,22.4,0.89,114,8.65,0.79,2026Q2
20260901,1439,雋揚,29.2,1.71,114,9.51,0.89,2026Q2
20260901,1440,南紡,13.85,2.17,114,461.67,0.8,2026Q2
20260901,1442,名軒,29.55,8.12,114,17.28,1.47,2026Q2
20260901,1446,宏和,13.6,11.03,114,14.47,0.7,2026Q2
20260901,1451,年興,17.3,5.78,114,11.46,0.46,2026Q2
20260901,1453,大將,11.15,2.69,114,15.93,0.84,2026Q2
20260901,1455,集盛,10.25,1.56,114,19.34,0.88,2026Q2
20260901,1457,宜進,14.4,6.94,114,10.67,0.64,2026Q2
20260901,1459,聯發,15.5,1.29,114,6.01,1.19,2026Q2
20260901,1464,得力,10.05,2.49,114,12.11,0.79,2026Q2
20260901,1465,偉全,12.35,2.43,114,21.29,0.82,2026Q2
20260901,1470,大統新創,24.85,2.62,114,19.12,2.11,2026Q2
20260901,1472,三洋實業,88.5,6.78,114,13.83,2.14,2026Q2
20260901,1473,台南,20.0,2.5,114,57.14,0.76,2026Q2
20260901,1474,弘裕,9.97,2.51,114,36.93,0.59,2026Q2
20260901,1475,業旺,26.1,5.75,114,6.71,1.13,2026Q2
20260901,1476,儒鴻,314.5,4.77,114,13.03,2.97,2026Q2
20260901,1477,聚陽,195.5,7.67,114,13.34,3.5,2026Q2
20260901,1503,士電,208.5,2.4,114,28.72,2.81,2026Q2
20260901,1504,東元,73.5,2.72,114,26.63,1.79,2026Q2
20260901,1513,中興電,166.0,3.61,114,18.67,3.94,2026Q2
20260901,1514,亞力,103.5,2.13,114,28.36,4.45,2026Q2
20260901,1515,力山,32.95,1.82,114,22.11,1.53,2026Q2
20260901,1519,華城,761.0,1.58,114,49.8,26.12,2026Q2
20260901,1521,大億,25.9,2.9,114,16.29,1.05,2026Q2
20260901,1522,堤維西,27.6,4.35,114,28.75,0.99,2026Q2
20260901,1524,耿鼎,27.2,5.15,114,13.33,1.52,2026Q2
20260901,1525,江申,67.6,4.14,114,45.99,0.99,2026Q2
20260901,1527,鑽全,32.6,4.6,114,15.45,0.94,2026Q2
20260901,1529,樂事綠能,17.0,5.88,114,26.15,1.45,2026Q2
20260901,1530,亞崴,28.55,3.5,114,15.19,0.83,2026Q2
20260901,1531,高林股,11.95,8.37,114,44.26,0.63,2026Q2
20260901,1532,勤美,23.2,3.45,114,18.86,0.64,2026Q2
20260901,1535,中宇,45.7,6.56,114,12.09,1.51,2026Q2
20260901,1537,廣隆,118.0,6.1,114,14.27,2.29,2026Q2
20260901,1540,喬福,19.55,5.12,114,16.02,1.18,2026Q2
20260901,1558,伸興,103.0,4.85,114,12.83,1.28,2026Q2
20260901,1560,中砂,744.0,0.66,114,63.27,12.28,2026Q2
20260901,1568,倉佑,29.2,3.42,114,15.45,1.59,2026Q2
20260901,1582,信錦,75.9,3.95,114,23.64,1.48,2026Q2
20260901,1583,程泰,48.25,2.07,114,11.02,0.93,2026Q2
20260901,1590,亞德客-KY,1445.0,2.01,114,27.76,5.27,2026Q2
20260901,1597,直得,144.5,0.48,114,70.83,5.1,2026Q2
20260901,1603,華電,30.6,6.54,114,10.97,0.6,2026Q2
20260901,1604,聲寶,23.3,6.44,114,13.31,0.94,2026Q2
20260901,1605,華新,38.75,1.29,114,11.74,0.84,2026Q2
20260901,1608,華榮,37.35,5.35,114,3.24,1.4,2026Q2
20260901,1609,大亞,37.25,1.88,114,13.75,1.57,2026Q2
20260901,1611,中電,11.8,6.78,114,26.22,0.94,2026Q2
20260901,1612,宏泰,34.75,7.19,114,8.91,1.17,2026Q2
20260901,1614,三洋電,30.8,3.15,114,24.44,1.41,2026Q2
20260901,1615,大山,44.1,5.9,114,8.53,1.85,2026Q2
20260901,1616,億泰,19.45,6.99,114,44.2,1.79,2026Q2
20260901,1617,榮星,19.6,3.06,114,14.41,1.43,2026Q2
20260901,1618,合機,39.9,4.26,114,8.23,1.13,2026Q2
20260901,1623,大東電,208.0,3.85,114,16.75,3.35,2026Q2
20260901,1702,南僑,32.8,4.88,114,49.7,0.68,2026Q2
20260901,1707,葡萄王,90.8,6.61,114,11.72,1.31,2026Q2
20260901,1708,東鹼,51.3,3.12,114,12.42,1.68,2026Q2
20260901,1709,和益,36.4,2.75,114,18.11,1.93,2026Q2
20260901,1712,興農,40.15,6.23,114,15.15,2.05,2026Q2
20260901,1713,國化,45.0,6.89,114,9.49,1.85,2026Q2
20260901,1714,和桐,18.55,0.97,114,15.72,1.37,2026Q2
20260901,1717,長興,84.7,1.18,114,44.58,3.19,2026Q2
20260901,1720,生達,56.1,5.35,114,9.76,1.62,2026Q2
20260901,1722,台肥,44.65,4.48,114,53.15,0.83,2026Q2
20260901,1723,中碳,85.6,2.16,114,27.52,2.48,2026Q2
20260901,1725,元禎,31.6,3.39,114,12.9,0.67,2026Q2
20260901,1726,永記,77.0,4.81,114,12.01,1.18,2026Q2
20260901,1727,中華化,95.3,0.16,114,138.12,5.65,2026Q2
20260901,1730,花仙子,51.4,5.84,114,10.75,1.6,2026Q2
20260901,1731,美吾華,21.0,5.81,114,13.91,1.27,2026Q2
20260901,1732,毛寶,26.1,2.3,114,21.22,2.2,2026Q2
20260901,1733,五鼎,32.2,4.04,114,16.95,1.73,2026Q2
20260901,1734,杏輝,30.6,5.23,114,16.54,1.69,2026Q2
