證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,1.57,111,26.15,1.09,2023Q2
1102,亞泥,5.87,111,11.69,0.86,2023Q2
1103,嘉泥,2.76,111,36.94,0.52,2023Q2
1104,環泥,7.06,111,8.92,0.77,2023Q2
1108,幸福,5.76,111,8.18,1.17,2023Q2
1109,信大,4.57,111,8.79,0.77,2023Q2
1110,東泥,0.54,111,37.86,1.2,2023Q2
1201,味全,1.28,111,43.49,1.31,2023Q2
1203,味王,2.56,111,16.67,1.87,2023Q2
1210,大成,2.9,111,14.8,2.04,2023Q2
1215,卜蜂,3.76,111,15.59,3.24,2023Q2
1216,統一,4.59,111,20.24,3.3,2023Q2
1217,愛之味,3.31,111,18.06,0.87,2023Q2
1218,泰山,2.77,111,1.92,0.84,2023Q2
1219,福壽,4.19,111,50.26,1.41,2023Q2
1220,台榮,1.46,111,105.38,1.09,2023Q2
1225,福懋油,3.7,111,96.43,3.64,2023Q2
1227,佳格,3.32,111,30.12,2.11,2023Q2
1229,聯華,3.29,111,25.12,2.28,2023Q2
1231,聯華食,2.97,111,23.69,3.83,2023Q2
1232,大統益,4.27,111,23.0,4.68,2023Q2
1233,天仁,2.4,111,34.71,2.23,2023Q2
1234,黑松,4.68,111,15.82,0.86,2023Q2
1235,興泰,2.73,111,19.68,1.7,2023Q2
1236,宏亞,4.07,111,106.96,1.05,2023Q2
1256,鮮活果汁-KY,2.69,111,15.1,2.28,2023Q2
1301,台塑,5.3,111,264.33,1.47,2023Q2
1303,南亞,4.6,111,114.39,1.47,2023Q2
1304,台聚,3.6,111,34.73,0.89,2023Q2
1307,三芳,3.25,111,17.86,1.14,2023Q2
1308,亞聚,5.08,111,16.39,1.03,2023Q2
1315,達新,8.4,111,8.71,0.62,2023Q2
1316,上曜,6.7,111,174.17,0.88,2023Q2
1319,東陽,3.06,111,21.11,2.05,2023Q2
1323,永裕,3.5,111,18.05,1.2,2023Q2
1324,地球,1.03,111,60.47,1.53,2023Q2
1325,恆大,2.23,111,65.88,0.69,2023Q2
1339,昭輝,4.79,111,13.67,1.27,2023Q2
1341,富林-KY,9.16,111,12.7,2.77,2023Q2
1342,八貫,5.0,111,14.77,3.91,2023Q2
1402,遠東新,4.66,111,25.62,0.73,2023Q2
