日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20250205,1101,台泥,31.1,3.22,112,26.13,0.97,2024Q3
20250205,1102,亞泥,41.0,5.12,112,13.95,0.82,2024Q3
20250205,1103,嘉泥,16.95,2.95,112,24.21,0.52,2024Q3
20250205,1104,環泥,28.15,7.1,112,12.35,0.83,2024Q3
20250205,1108,幸福,14.5,6.9,112,13.94,1.16,2024Q3
20250205,1109,信大,17.3,6.94,112,9.94,0.72,2024Q3
20250205,1110,東泥,19.4,1.03,112,39.59,1.18,2024Q3
20250205,1201,味全,18.05,1.5,112,22.01,1.2,2024Q3
20250205,1203,味王,36.65,3.0,112,18.14,1.46,2024Q3
20250205,1210,大成,53.1,4.18,112,13.11,1.82,2024Q3
20250205,1215,卜蜂,94.5,5.82,112,15.0,2.73,2024Q3
20250205,1216,統一,79.2,3.79,112,23.57,3.47,2024Q3
20250205,1217,愛之味,11.9,1.93,112,17.76,0.78,2024Q3
20250205,1219,福壽,14.45,5.54,112,24.49,1.1,2024Q3
20250205,1220,台榮,16.85,2.37,112,11.78,1.22,2024Q3
20250205,1225,福懋油,48.05,2.91,112,26.99,3.18,2024Q3
20250205,1227,佳格,34.8,3.59,112,20.47,1.78,2024Q3
20250205,1229,聯華,51.5,4.08,112,22.1,1.83,2024Q3
20250205,1231,聯華食,157.0,1.66,112,35.2,6.97,2024Q3
20250205,1232,大統益,148.0,4.46,112,18.32,4.46,2024Q3
20250205,1233,天仁,29.95,3.01,112,33.65,1.92,2024Q3
20250205,1234,黑松,40.8,4.66,112,17.0,0.88,2024Q3
20250205,1235,興泰,81.1,1.23,112,17.48,1.04,2024Q3
20250205,1256,鮮活果汁-KY,129.5,5.1,112,16.5,1.27,2024Q3
20250205,1303,南亞,30.45,2.3,112,76.13,0.68,2024Q3
20250205,1307,三芳,39.1,3.84,112,12.99,1.61,2024Q3
20250205,1315,達新,68.2,7.33,112,68.2,0.66,2024Q3
20250205,1319,東陽,116.0,3.45,112,17.63,2.62,2024Q3
20250205,1321,大洋,36.7,1.09,112,50.97,1.31,2024Q3
20250205,1323,永裕,24.75,4.04,112,9.03,0.86,2024Q3
20250205,1324,地球,12.5,1.6,112,178.57,0.97,2024Q3
20250205,1326,台化,26.4,4.73,112,97.78,0.51,2024Q3
20250205,1339,昭輝,56.7,5.29,112,10.48,1.04,2024Q3
20250205,1341,富林-KY,68.8,6.4,112,14.76,2.7,2024Q3
20250205,1342,八貫,108.0,5.56,112,16.69,3.71,2024Q3
20250205,1402,遠東新,31.25,4.32,112,17.56,0.73,2024Q3
20250205,1409,新纖,14.85,3.7,112,16.69,0.63,2024Q3
20250205,1410,南染,35.6,0.84,112,104.71,2.08,2024Q3
20250205,1414,東和,25.8,0.97,112,86.0,1.79,2024Q3
20250205,1416,廣豐,12.7,3.94,112,23.96,0.59,2024Q3
20250205,1419,新紡,42.05,2.85,112,19.56,0.85,2024Q3
20250205,1423,利華,37.3,1.61,112,76.12,1.14,2024Q3
20250205,1434,福懋,18.5,2.7,112,25.34,0.71,2024Q3
20250205,1436,華友聯,129.5,5.07,112,5.32,2.8,2024Q3
20250205,1437,勤益控,34.45,3.28,112,10.35,0.86,2024Q3
20250205,1439,雋揚,32.0,0.94,112,19.05,1.09,2024Q3
20250205,1440,南紡,13.65,2.56,112,9.04,0.77,2024Q3
20250205,1442,名軒,84.3,4.15,112,8.54,3.83,2024Q3
20250205,1445,大宇,16.75,14.93,112,2.3,0.93,2024Q3
20250205,1446,宏和,40.1,1.75,112,3.99,2.07,2024Q3
20250205,1449,佳和,19.2,0.16,112,26.3,1.0,2024Q3
20250205,1451,年興,19.45,2.57,112,64.83,0.56,2024Q3
20250205,1452,宏益,14.65,2.05,112,25.7,0.7,2024Q3
20250205,1453,大將,14.05,2.14,112,22.3,1.07,2024Q3
20250205,1454,台富,15.3,1.63,112,69.55,1.17,2024Q3
20250205,1457,宜進,19.85,7.56,112,6.18,0.86,2024Q3
20250205,1463,強盛新,24.85,2.01,112,55.22,1.82,2024Q3
20250205,1464,得力,17.5,1.43,112,25.74,1.34,2024Q3
20250205,1465,偉全,14.1,3.55,112,74.21,0.89,2024Q3
20250205,1470,大統新創,22.4,2.59,112,29.09,1.92,2024Q3
20250205,1472,三洋實業,71.2,2.81,112,27.92,1.92,2024Q3
20250205,1473,台南,35.95,3.34,112,12.48,1.32,2024Q3
20250205,1475,業旺,59.5,3.36,112,10.03,2.66,2024Q3
20250205,1476,儒鴻,547.0,2.47,112,23.7,5.55,2024Q3
20250205,1477,聚陽,354.5,4.63,112,21.52,6.5,2024Q3
20250205,1503,士電,174.5,1.72,112,31.56,2.38,2024Q3
20250205,1504,東元,54.5,4.04,112,20.26,1.46,2024Q3
20250205,1513,中興電,151.0,2.38,112,20.94,4.05,2024Q3
20250205,1514,亞力,95.9,1.86,112,29.42,4.63,2024Q3
20250205,1515,力山,31.35,3.83,112,11.12,1.44,2024Q3
20250205,1516,川飛,17.25,1.8,112,75.0,1.44,2024Q3
20250205,1519,華城,531.0,1.32,112,39.75,21.16,2024Q3
20250205,1521,大億,26.5,2.64,112,155.88,1.11,2024Q3
20250205,1522,堤維西,67.2,2.98,112,12.38,2.25,2024Q3
20250205,1524,耿鼎,38.8,3.35,112,13.43,2.24,2024Q3
20250205,1525,江申,58.0,5.69,112,15.72,0.86,2024Q3
20250205,1527,鑽全,41.95,4.77,112,13.19,1.2,2024Q3
20250205,1529,樂事綠能,22.25,2.7,112,51.74,1.99,2024Q3
20250205,1530,亞崴,30.15,4.98,112,21.54,0.88,2024Q3
20250205,1531,高林股,13.65,1.47,112,136.5,0.68,2024Q3
20250205,1532,勤美,30.1,4.75,112,7.17,0.8,2024Q3
20250205,1535,中宇,60.0,5.5,112,13.95,2.06,2024Q3
20250205,1537,廣隆,152.5,4.59,112,14.0,2.84,2024Q3
20250205,1539,巨庭,22.3,2.69,112,20.27,0.9,2024Q3
20250205,1540,喬福,31.9,3.45,112,17.34,1.85,2024Q3
20250205,1541,錩泰,26.85,1.86,112,18.91,1.08,2024Q3
20250205,1558,伸興,105.5,3.6,112,17.32,1.28,2024Q3
20250205,1560,中砂,271.5,1.47,112,41.45,5.79,2024Q3
20250205,1563,巧新,59.3,3.04,112,18.59,1.45,2024Q3
20250205,1568,倉佑,27.35,4.9,112,28.2,1.53,2024Q3
20250205,1582,信錦,99.6,4.05,112,14.69,1.93,2024Q3
20250205,1583,程泰,60.6,6.6,112,11.56,1.18,2024Q3
20250205,1590,亞德客-KY,874.0,2.02,112,23.24,3.75,2024Q3
20250205,1597,直得,98.6,0.81,112,142.9,3.64,2024Q3
20250205,1603,華電,34.85,3.73,112,11.66,0.8,2024Q3
20250205,1604,聲寶,28.15,5.33,112,13.73,1.23,2024Q3
20250205,1605,華新,23.55,4.67,112,25.32,0.68,2024Q3
20250205,1608,華榮,24.85,4.02,112,11.89,1.36,2024Q3
20250205,1609,大亞,40.6,4.19,112,18.29,2.0,2024Q3
20250205,1611,中電,15.05,3.32,112,28.94,1.11,2024Q3
20250205,1612,宏泰,31.2,6.41,112,12.58,1.31,2024Q3
20250205,1614,三洋電,38.5,2.78,112,55.0,1.82,2024Q3
20250205,1615,大山,58.2,4.95,112,15.04,3.18,2024Q3
20250205,1616,億泰,18.1,2.04,112,16.61,1.8,2024Q3
20250205,1618,合機,44.85,2.23,112,12.56,1.4,2024Q3
20250205,1702,南僑,49.9,5.01,112,10.69,1.06,2024Q3
20250205,1707,葡萄王,149.5,4.62,112,15.07,2.21,2024Q3
20250205,1708,東鹼,37.2,4.03,112,10.57,1.35,2024Q3
20250205,1709,和益,20.1,2.99,112,13.67,1.03,2024Q3
20250205,1711,永光,20.95,0.72,112,59.86,1.33,2024Q3
20250205,1712,興農,45.3,6.18,112,18.64,2.33,2024Q3
20250205,1713,國化,53.5,2.62,112,16.11,2.49,2024Q3
20250205,1714,和桐,8.03,3.74,112,17.84,0.64,2024Q3
20250205,1717,長興,28.15,2.84,112,18.89,1.21,2024Q3
20250205,1720,生達,60.8,4.44,112,12.83,1.84,2024Q3
20250205,1722,台肥,51.0,5.1,112,28.98,0.91,2024Q3
20250205,1723,中碳,92.2,4.34,112,17.01,2.64,2024Q3
20250205,1725,元禎,32.2,2.64,112,18.3,1.08,2024Q3
20250205,1726,永記,75.7,4.62,112,14.76,1.23,2024Q3
20250205,1727,中華化,28.4,1.02,112,76.76,1.73,2024Q3
20250205,1730,花仙子,53.5,5.23,112,14.23,1.79,2024Q3
