日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20250627,1101,台泥,26.2,3.82,113,20.63,0.79,2025Q1
20250627,1102,亞泥,43.2,5.09,113,13.54,0.86,2025Q1
20250627,1103,嘉泥,14.7,3.74,113,21.94,0.46,2025Q1
20250627,1104,環泥,28.1,6.05,113,12.71,0.81,2025Q1
20250627,1108,幸福,14.85,5.05,113,11.98,1.2,2025Q1
20250627,1109,信大,16.9,5.33,113,13.31,0.68,2025Q1
20250627,1110,東泥,19.8,1.52,113,30.94,1.19,2025Q1
20250627,1201,味全,16.15,3.1,113,19.46,1.07,2025Q1
20250627,1203,味王,40.45,2.97,113,17.59,1.52,2025Q1
20250627,1210,大成,65.8,4.26,113,15.45,2.26,2025Q1
20250627,1213,大飲,12.6,2.78,113,1.41,1.01,2025Q1
20250627,1215,卜蜂,125.0,3.6,113,16.3,3.59,2025Q1
20250627,1216,統一,80.1,3.75,113,22.44,3.2,2025Q1
20250627,1217,愛之味,10.7,3.46,113,46.52,0.76,2025Q1
20250627,1218,泰山,20.85,6.47,113,13.2,0.82,2025Q1
20250627,1219,福壽,14.95,3.34,113,30.51,1.11,2025Q1
20250627,1220,台榮,14.15,4.95,113,18.14,1.03,2025Q1
20250627,1225,福懋油,32.6,2.12,113,20.9,2.06,2025Q1
20250627,1227,佳格,32.75,4.27,113,18.4,1.57,2025Q1
20250627,1229,聯華,43.55,4.13,113,18.45,1.52,2025Q1
20250627,1231,聯華食,142.5,1.82,113,39.47,5.8,2025Q1
20250627,1232,大統益,153.5,4.56,113,18.27,4.1,2025Q1
20250627,1233,天仁,31.5,3.02,113,35.8,2.1,2025Q1
20250627,1234,黑松,42.1,4.51,113,16.57,0.92,2025Q1
20250627,1256,鮮活果汁-KY,124.0,3.79,113,15.6,1.19,2025Q1
20250627,1303,南亞,28.1,2.49,113,87.81,0.65,2025Q1
20250627,1307,三芳,37.8,7.14,113,10.05,1.54,2025Q1
20250627,1315,達新,66.4,7.53,113,35.13,0.7,2025Q1
20250627,1319,東陽,99.1,5.35,113,12.54,2.01,2025Q1
20250627,1321,大洋,36.6,1.04,113,1830.0,1.36,2025Q1
20250627,1323,永裕,19.75,4.56,113,8.37,0.69,2025Q1
20250627,1324,地球,10.85,1.84,113,1085.0,0.86,2025Q1
20250627,1339,昭輝,49.2,6.1,113,11.77,0.92,2025Q1
20250627,1341,富林-KY,66.8,7.78,113,12.92,2.83,2025Q1
20250627,1342,八貫,87.3,5.49,113,13.53,3.16,2025Q1
20250627,1402,遠東新,33.15,4.83,113,16.49,0.74,2025Q1
20250627,1409,新纖,12.45,4.82,113,11.53,0.53,2025Q1
20250627,1410,南染,37.55,1.33,113,89.4,2.23,2025Q1
20250627,1414,東和,18.45,1.25,113,123.0,1.31,2025Q1
20250627,1416,廣豐,12.0,4.67,113,15.58,0.5,2025Q1
20250627,1419,新紡,66.3,2.26,113,22.63,1.29,2025Q1
20250627,1423,利華,37.55,2.13,113,24.54,1.1,2025Q1
20250627,1434,福懋,15.9,5.03,113,17.87,0.73,2025Q1
20250627,1436,華友聯,119.0,11.13,113,6.43,3.07,2025Q1
20250627,1437,勤益控,32.65,4.13,113,11.74,0.8,2025Q1
20250627,1439,雋揚,30.25,0.99,113,15.67,1.0,2025Q1
20250627,1442,名軒,74.6,6.03,113,10.6,3.03,2025Q1
20250627,1446,宏和,25.15,7.95,113,3.1,1.2,2025Q1
20250627,1451,年興,19.05,5.25,113,7.87,0.53,2025Q1
20250627,1452,宏益,11.6,4.31,113,20.0,0.56,2025Q1
20250627,1457,宜進,17.4,5.75,113,12.89,0.78,2025Q1
20250627,1463,強盛新,20.0,10.5,113,5.67,1.12,2025Q1
20250627,1464,得力,12.7,7.4,113,10.5,0.9,2025Q1
20250627,1465,偉全,13.6,4.41,113,21.59,0.86,2025Q1
20250627,1470,大統新創,22.2,4.55,113,22.2,1.97,2025Q1
20250627,1472,三洋實業,91.8,3.27,113,24.22,2.21,2025Q1
20250627,1473,台南,26.75,7.48,113,9.45,0.9,2025Q1
20250627,1474,弘裕,13.35,3.0,113,35.13,0.79,2025Q1
20250627,1475,業旺,43.85,8.21,113,6.72,1.73,2025Q1
20250627,1476,儒鴻,420.0,4.05,113,16.71,4.43,2025Q1
20250627,1477,聚陽,245.0,6.98,113,14.17,4.48,2025Q1
