資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1150918,1240,茂生農經,10.33,0.5,0.9,1.64
1150918,1259,安心,19.21,1.2,1.76,0.79
1150918,1264,德麥,11.51,15.0,6.15,2.55
1150918,1268,漢來美食,13.2,8.0,4.6,3.06
1150918,1294,漢田生技,10.55,5.0,9.71,1.9
1150918,1295,生合,10.79,3.0,6.75,1.17
1150918,1336,台翰,23.13,0.26,1.5,0.71
1150918,1565,精華,12.2,5.8,5.92,0.77
1150918,1570,力肯,46.81,1.0,3.1,1.6
1150918,1580,新麥,8.58,8.5,8.64,1.56
1150918,1584,精剛,31.38,0.258355,1.42,0.88
1150918,1586,和勤,48.65,0.0,0.0,0.91
1150918,1593,祺驊,8.12,2.0,6.27,0.93
1150918,1777,生泰,10.0,4.0,5.38,1.29
1150918,1780,立弘,15.15,1.25,4.97,1.81
1150918,1784,訊聯,53.7,0.880964,1.52,2.35
1150918,1785,光洋科,14.47,2.000099,2.07,3.56
1150918,1788,杏昌,14.55,7.0,5.47,1.93
1150918,1796,金穎生技,72.2,0.7,2.36,1.57
1150918,1813,寶利徠,49.35,0.0,0.0,0.76
1150918,1815,富喬,34.64,1.0000342,0.84,5.1
1150918,2061,風青,46.37,0.0,0.0,4.43
1150918,2063,世鎧,13.06,1.49999994,6.28,1.2
1150918,2064,晉椿,587.5,0.0,0.0,0.88
1150918,2065,世豐,9.23,1.5,4.27,1.23
1150918,2066,世德,14.44,2.15,4.08,1.08
1150918,2070,精湛,22.4,1.5,2.44,2.18
1150918,2221,大甲,42.08,1.5,1.18,4.98
1150918,2235,謚源,20.81,1.5,5.3,0.85
1150918,2596,綠意,12.86,1.5,4.27,1.63
1150918,2640,大車隊,17.91,8.0,4.69,5.05
1150918,2641,正德,7.6,0.5,2.85,0.69
1150918,2643,捷迅,8.7,4.5,7.2,1.12
1150918,2718,全心投控,3.91,5.57001412,13.69,0.57
1150918,2719,燦星旅,28.26,0.0,0.0,1.81
1150918,2729,瓦城,25.7,6.93003843,4.43,2.94
1150918,2732,六角,18.11,3.5,5.62,1.56
1150918,2743,山富,14.73,3.2,5.9,2.24
1150918,2745,五福,8.59,7.5,8.87,3.11
1150918,2751,王座,10.59,3.99134413,7.46,2.45
1150918,2752,豆府,10.92,13.5,7.58,3.84
1150918,2754,亞洲藏壽司,15.69,1.0,1.45,1.77
1150918,2755,揚秦,13.82,5.91501916,6.01,3.34
1150918,2756,聯發國際,14.8,3.3,5.3,2.75
1150918,2916,滿心,10.45,3.6,8.88,1.7
1150918,2926,誠品生活,47.62,0.46,1.53,2.31
1150918,2937,集雅社,10.91,3.1,6.97,1.77
1150918,2938,床的世界,12.48,0.7,3.87,0.53
1150918,2941,米斯特,13.15,2.28,7.38,1.37
1150918,2947,振宇五金,18.3,1.0,1.66,1.58
1150918,2948,寶陞,17.06,2.25123097,6.11,1.12
1150918,2949,欣新網,18.28,2.03099616,3.14,1.82
1150918,3066,李洲,4.98,0.0,0.0,1.49
1150918,3067,全域,563.33,0.0,0.0,1.36
1150918,3071,協禧,40.34,0.8,3.42,1.67
1150918,3078,僑威,12.36,4.0,8.99,1.48
1150918,3081,聯亞,247.85,4.0,0.14,56.46
1150918,3083,網龍,30.68,0.33,1.47,1.5
1150918,3088,艾訊,15.85,2.93044459,2.32,2.53
1150918,3093,港建*,45.66,1.15,2.57,4.13
1150918,3095,及成,14.24,0.0,0.0,2.78
1150918,3105,穩懋,58.75,2.0,0.4,4.84
1150918,3114,好德,9.64,1.4,4.49,1.22
1150918,3118,進階,13.53,2.2,6.95,1.9
1150918,3128,昇銳,17.78,1.0,4.89,1.24
1150918,3131,弘塑,43.29,46.08446132,1.88,22.24
1150918,3141,晶宏,30.72,0.35778786,0.38,2.53
1150918,3147,大綜,15.07,6.5,2.68,5.48
1150918,3152,璟德,24.81,7.11102372,3.17,2.4
1150918,3158,嘉實,11.99,6.5,7.54,2.77
1150918,3162,精確,122.06,0.86510256,1.12,2.88
1150918,3163,波若威,67.86,3.5,0.53,16.3
1150918,3169,亞信,27.17,3.2,3.09,3.7
1150918,3171,炎洲流通,9.87,4.64034443,7.79,3.19
1150918,3178,公準,215.63,0.0,0.0,2.57
1150918,3188,鑫龍騰,3.39,3.19551547,13.31,1.35
1150918,3191,雲嘉南,21.08,0.0,0.0,2.97
1150918,3206,志豐,20.23,1.5,4.29,1.33
1150918,3211,順達,49.6,11.46554,3.12,6.34
1150918,3213,茂訊,12.98,7.0,5.62,1.87
1150918,3217,優群,10.34,10.0,7.66,2.42
1150918,3218,大學光,9.92,7.75,5.78,2.93
1150918,3219,倚強科,27.05,1.359535,1.51,4.24
1150918,3221,台嘉碩,47.03,0.27699409,0.58,2.31
1150918,3226,龍鋒,316.11,0.0,0.0,1.97
1150918,3227,原相,15.7,10.00700533,5.38,1.87
1150918,3232,昱捷,29.79,0.5,2.36,1.43
1150918,3236,千如,60.21,0.5,1.15,2.54
1150918,3260,威剛,5.13,17.0,4.29,3.26
1150918,3264,欣銓,35.05,4.2,1.56,6.48
1150918,3265,台星科,25.25,4.1,2.28,3.88
1150918,3276,宇環,63.41,0.06,0.43,1.12
1150918,3284,太普高,8.41,0.5,2.46,1.42
1150918,3285,微端,22.15,0.5,1.23,2.78
1150918,3287,廣寰科,5.31,1.5,3.54,2.3
1150918,3289,宜特,29.93,4.45846576,3.27,2.49
1150918,3290,東浦,7.82,1.5,3.24,1.67
1150918,3293,鈊象,16.84,36.0,4.94,13.59
1150918,3297,杭特,36.78,0.0,0.0,1.97
1150918,3303,岱稜,9.8,3.0,6.11,1.94
1150918,3306,鼎天,102.27,1.7,3.78,0.56
1150918,3310,佳穎,26.46,3.5,5.09,2.86
1150918,3317,尼克森,27.96,0.5,0.89,1.54
1150918,3324,雙鴻,34.13,11.90330569,0.8,10.39
1150918,3332,幸康,15.37,2.0,3.29,1.54
1150918,3357,臺慶科,19.47,5.08481026,2.45,2.11
1150918,3360,尚立,1480.0,0.0,0.0,1.37
1150918,3374,精材,69.78,2.5,0.56,12.24
1150918,3379,彬台,26.76,1.2,4.4,1.71
1150918,3388,崇越電,15.03,3.33740548,4.09,1.28
1150918,3402,漢科,17.97,6.0,4.65,4.46
1150918,3430,奇鈦科,22.35,1.6,1.55,2.94
1150918,3434,哲固,88.11,1.2,3.68,2.5
1150918,3438,類比科,42.7,1.5,2.37,1.08
1150918,3441,聯一光,76.34,0.85,0.46,8.96
1150918,3444,利機,41.31,1.8,2.19,3.52
1150918,3455,由田,71.57,3.5,1.37,6.37
1150918,3467,台灣精材,67.3,0.5,0.65,3.99
1150918,3479,安勤,18.04,4.6230529,3.52,2.86
1150918,3483,力致,25.84,3.0,3.99,1.51
1150918,3484,崧騰,13.51,2.5,5.35,1.13
1150918,3485,敘豐,33.47,4.5,2.27,3.18
1150918,3490,單井,7.02,0.5,1.13,1.54
1150918,3491,昇達科,124.4,6.8,0.43,23.71
1150918,3492,長盛,14.73,1.1,5.79,1.05
1150918,3498,陽程,44.42,0.0,0.0,4.72
1150918,3512,皇龍,10.13,1.8,9.4,0.87
1150918,3516,亞帝歐,36.23,0.2,0.8,0.95
1150918,3521,台鋼建設,7.02,0.0,0.0,0.99
1150918,3526,凡甲,15.26,16.84112667,6.21,4.38
1150918,3529,力旺,95.44,20.5,0.72,60.92
1150918,3531,先益,16.1,0.5,2.35,0.7
1150918,3537,堡達,11.61,2.0,3.75,2.32
1150918,3540,曜越,26.53,0.25737554,1.1,0.95
1150918,3541,西柏,69.22,0.0,0.0,1.7
1150918,3546,宇峻,14.74,2.50000015,3.38,2.75
1150918,3548,兆利,217.84,1.0,1.24,0.88
