資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140219,1240,茂生農經,11.91,2.7,5.09,1.18,113Q3
1140219,1259,安心,31.37,1.2,1.87,0.84,113Q4
1140219,1264,德麥,16.53,14.0,4.22,3.76,113Q3
1140219,1268,漢來美食,17.66,7.0,4.64,2.89,113Q3
1140219,1294,漢田生技,14.04,4.0,4.44,3.16,113Q3
1140219,1336,台翰,12.72,0.41,1.73,0.97,113Q3
1140219,1565,精華,15.29,7.0,3.67,1.52,113Q3
1140219,1570,力肯,16.89,1.0,3.34,1.56,113Q3
1140219,1580,新麥,12.39,9.0,5.77,2.6,113Q3
1140219,1584,精剛,8.88,1.5,5.18,1.49,113Q3
1140219,1586,和勤,48.83,0.1303314,0.42,1.65,113Q3
1140219,1593,祺驊,28.9,1.6,4.36,1.12,113Q3
1140219,1599,宏佳騰,145.24,0.0,0.0,1.13,113Q3
1140219,1742,台蠟,56.77,0.0,0.0,1.15,113Q3
1140219,1777,生泰,13.02,3.5,3.66,1.73,113Q3
1140219,1784,訊聯,79.71,1.41847555,1.69,3.4,113Q3
1140219,1785,光洋科,26.92,1.20013385,2.02,2.6,113Q3
1140219,1788,杏昌,17.43,7.0,4.83,2.19,113Q3
1140219,2063,世鎧,16.44,4.5,12.73,1.59,113Q3
1140219,2065,世豐,13.92,4.34545793,8.44,1.59,113Q3
1140219,2066,世德,12.98,3.77751226,3.86,1.97,113Q3
1140219,2070,精湛,19.61,1.5,2.14,2.76,113Q3
1140219,2073,雄順,41.01,0.6,2.12,1.78,113Q3
1140219,2221,大甲,17.26,1.3,4.43,1.25,113Q3
1140219,2230,泰茂,20.25,0.93861079,0.77,5.51,113Q3
1140219,2235,謚源,21.74,2.5,5.25,1.33,113Q3
1140219,2596,綠意,163.85,1.0,2.35,2.22,113Q3
1140219,2640,大車隊,16.59,6.0,4.35,4.25,113Q3
1140219,2641,正德,10.26,0.48155935,2.4,0.88,113Q3
1140219,2643,捷迅,11.02,5.0,6.63,1.41,113Q3
1140219,2718,全心投控,2.23,3.0,3.84,1.33,113Q3
1140219,2719,燦星旅,13.75,0.0,0.0,4.12,113Q3
1140219,2724,藝舍-KY,14.14,0.0,0.0,4.97,113Q3
1140219,2726,雅茗-KY,11.34,0.0,0.0,1.87,113Q3
1140219,2729,瓦城,23.9,11.0,5.31,3.24,113Q3
1140219,2732,六角,19.24,6.49655101,6.62,2.31,113Q3
1140219,2734,易飛網,16.77,0.0,0.0,2.76,113Q3
1140219,2743,山富,11.16,3.0,3.01,3.54,113Q3
1140219,2745,五福,10.18,3.5,3.17,4.49,113Q3
1140219,2751,王座,17.31,5.0,7.26,3.12,113Q3
1140219,2752,豆府,17.22,13.3,5.48,5.21,113Q3
1140219,2754,亞洲藏壽司,40.98,1.5,1.7,2.47,113Q3
1140219,2755,揚秦,23.38,3.6,2.85,4.93,113Q3
1140219,2756,聯發國際,33.51,4.5,5.81,3.54,113Q3
1140219,2916,滿心,14.82,4.0,7.1,2.42,113Q3
1140219,2926,誠品生活,121.67,0.0,0.0,4.25,113Q3
1140219,2937,集雅社,12.73,2.0,4.99,1.68,113Q3
1140219,2941,米斯特,23.7,3.18161143,4.32,3.13,113Q3
1140219,2947,振宇五金,26.52,1.3,1.49,2.23,113Q3
1140219,2948,寶陞,22.38,3.31428571,7.05,1.39,113Q3
1140219,2949,欣新網,20.58,2.5,3.18,1.96,113Q3
1140219,3064,泰偉,223.33,0.0,0.0,8.1,113Q3
1140219,3066,李洲,22.1,0.0,0.0,1.8,113Q3
1140219,3071,協禧,40.16,1.03,4.01,1.89,113Q3
1140219,3073,天方能源,95.0,0.0,0.0,3.79,113Q3
1140219,3078,僑威,17.49,4.8,5.48,3.04,113Q3
1140219,3083,網龍,51.99,0.0,0.0,2.76,113Q3
1140219,3086,華義,153.21,1.50000004,0.9,12.82,113Q3
1140219,3088,艾訊,21.5,4.29279723,2.94,3.41,113Q3
1140219,3093,港建*,26.8,1.8,1.73,3.84,113Q3
1140219,3095,及成,29.45,0.0,0.0,5.17,113Q3
1140219,3105,穩懋,32.11,0.0,0.0,1.31,113Q3
1140219,3114,好德,30.6,1.2,4.67,1.09,113Q3
1140219,3118,進階,16.39,1.7,5.14,1.99,113Q3
1140219,3128,昇銳,30.99,0.8,2.69,1.95,113Q3
1140219,3131,弘塑,49.48,16.0,1.21,8.87,113Q3
1140219,3147,大綜,25.11,5.0,2.87,5.27,113Q3
1140219,3152,璟德,28.8,3.68,2.18,3.18,113Q3
1140219,3163,波若威,36.86,3.6,2.18,4.98,113Q3
1140219,3169,亞信,31.77,3.5,3.14,4.13,113Q3
1140219,3171,炎洲流通,12.1,2.0,5.3,1.81,113Q3
1140219,3178,公準,50.39,2.25,3.52,2.39,113Q3
1140219,3188,鑫龍騰,7.93,1.6,5.2,2.08,113Q3
1140219,3206,志豐,11.43,2.5,5.62,1.69,113Q3
1140219,3207,耀勝,945.83,0.89865405,0.79,4.88,113Q3
1140219,3211,順達,9.77,5.52904,3.08,2.63,113Q3
1140219,3213,茂訊,11.69,5.4,4.82,2.35,113Q3
1140219,3217,優群,15.27,6.4,4.08,3.14,113Q3
1140219,3218,大學光,18.07,7.0,3.04,5.75,113Q3
1140219,3219,倚強科,172.68,0.36466706,0.75,2.61,113Q3
1140219,3221,台嘉碩,49.69,0.7002741,2.94,1.16,113Q3
1140219,3226,至寶電,9.62,0.5,1.03,1.72,113Q3
1140219,3227,原相,28.16,4.51535132,1.56,3.9,113Q3
1140219,3230,錦明,15.64,0.0,0.0,3.86,113Q3
1140219,3232,昱捷,182.0,0.5,1.83,1.82,113Q3
1140219,3260,威剛,8.25,3.0,3.46,1.6,113Q3
1140219,3264,欣銓,16.62,3.3,4.31,2.03,113Q3
1140219,3265,台星科,20.0,4.8,4.17,2.59,113Q3
1140219,3276,宇環,129.58,0.2,1.29,1.35,113Q3
1140219,3284,太普高,13.48,0.6,1.63,2.69,113Q3
1140219,3285,微端,31.63,1.0,3.81,1.89,113Q3
1140219,3287,廣寰科,15.67,0.843929,2.58,2.45,113Q3
1140219,3289,宜特,23.34,3.72716138,2.72,2.97,113Q3
1140219,3290,東浦,21.04,0.99525139,2.88,1.89,113Q3
1140219,3293,鈊象,32.2,45.0,4.89,18.95,113Q3
1140219,3294,英濟,88.8,0.0,0.0,2.35,113Q3
1140219,3303,岱稜,14.69,1.75,3.21,2.43,113Q3
1140219,3306,鼎天,18.16,1.3,2.54,0.81,113Q3
1140219,3310,佳穎,30.07,4.29970743,4.72,3.48,113Q3
1140219,3313,斐成,11.29,0.0,0.0,1.58,113Q3
1140219,3317,尼克森,21.11,1.80013374,3.77,1.3,113Q3
1140219,3324,雙鴻,36.12,6.34797488,0.97,6.93,113Q3
1140219,3332,幸康,19.27,1.6,3.92,1.15,113Q3
1140219,3339,泰谷,154.32,0.0,0.0,2.42,113Q3
1140219,3357,臺慶科,20.02,4.5,3.67,1.74,113Q3
1140219,3362,先進光,85.52,1.0,0.45,8.18,113Q3
1140219,3374,精材,30.33,2.5,1.34,5.57,113Q4
1140219,3379,彬台,58.64,0.2,0.31,4.15,113Q3
