資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140416,1240,茂生農經,13.29,3.4,5.89,1.65,113Q4
1140416,1259,安心,29.85,1.2,1.96,0.8,113Q4
1140416,1264,德麥,14.53,14.5,4.86,3.2,113Q4
1140416,1268,漢來美食,13.62,7.5,5.47,2.55,113Q4
1140416,1294,漢田生技,14.5,4.23,4.85,2.95,113Q4
1140416,1336,台翰,9.57,0.945,4.7,0.81,113Q4
1140416,1565,精華,11.71,9.5,5.48,1.33,113Q4
1140416,1570,力肯,10.04,1.3,5.75,1.14,113Q4
1140416,1580,新麥,10.12,9.0,6.55,2.18,113Q4
1140416,1584,精剛,19.11,0.7,2.33,1.39,113Q4
1140416,1586,和勤,63.6,0.3,1.1,1.45,113Q4
1140416,1593,祺驊,17.88,1.6,5.26,0.91,113Q4
1140416,1599,宏佳騰,23.31,0.5,1.77,1.03,113Q4
1140416,1742,台蠟,18.76,0.0,0.0,1.11,113Q4
1140416,1777,生泰,9.99,5.3,6.02,1.53,113Q4
1140416,1781,合世,25.29,0.0,0.0,1.56,113Q4
1140416,1784,訊聯,43.03,1.40949789,1.99,2.7,113Q4
1140416,1785,光洋科,15.7,1.20013385,2.38,2.11,113Q4
1140416,1788,杏昌,17.51,7.0,4.95,2.1,113Q4
1140416,1815,富喬,215.0,0.0,0.0,1.87,113Q4
1140416,2063,世鎧,16.81,2.0,6.16,1.43,113Q4
1140416,2065,世豐,11.46,3.03200675,7.43,1.28,113Q4
1140416,2066,世德,12.34,3.0,3.95,1.51,113Q4
1140416,2070,精湛,16.65,1.5,3.03,1.91,113Q4
1140416,2073,雄順,44.44,0.7,2.5,1.73,113Q4
1140416,2221,大甲,12.82,1.3,5.02,1.06,113Q4
1140416,2230,泰茂,17.13,3.0,2.87,4.44,113Q4
1140416,2235,謚源,17.12,3.0,6.56,1.25,113Q4
1140416,2596,綠意,47.76,1.0,3.13,1.58,113Q4
1140416,2640,大車隊,14.33,7.0,5.47,3.66,113Q4
1140416,2641,正德,10.16,0.5,2.56,0.81,113Q4
1140416,2643,捷迅,12.06,4.5,6.11,1.31,113Q4
1140416,2718,全心投控,1.4,3.0,6.05,0.83,113Q4
1140416,2719,燦星旅,25.4,0.0,0.0,3.1,113Q4
1140416,2724,藝舍-KY,8.26,0.0,0.0,3.18,113Q4
1140416,2726,雅茗-KY,4.99,0.0,0.0,1.38,113Q4
1140416,2729,瓦城,20.14,9.0,4.96,2.77,113Q4
1140416,2732,六角,18.79,4.9997807,5.56,2.1,113Q4
1140416,2734,易飛網,18.6,0.0,0.0,1.46,113Q4
1140416,2743,山富,11.31,5.0,6.11,2.83,113Q4
1140416,2745,五福,9.77,6.5,7.34,3.52,113Q4
1140416,2751,王座,13.08,4.5,7.56,2.56,113Q4
1140416,2752,豆府,13.98,14.0,6.39,4.3,113Q4
1140416,2754,亞洲藏壽司,32.86,1.5,1.98,2.11,113Q4
1140416,2755,揚秦,20.29,5.0,4.22,4.34,113Q4
1140416,2756,聯發國際,33.9,2.5,3.06,3.74,113Q4
1140416,2916,滿心,11.63,3.6,7.38,1.96,113Q4
1140416,2926,誠品生活,173.7,0.2,0.43,3.65,113Q4
1140416,2937,集雅社,12.05,3.0,6.45,1.79,113Q4
1140416,2941,米斯特,18.73,3.2,5.16,2.56,113Q4
1140416,2947,振宇五金,23.27,3.1,3.85,2.02,113Q4
1140416,2948,寶陞,17.81,2.15333333,5.52,1.1,113Q4
1140416,2949,欣新網,26.05,3.1,3.56,2.15,113Q4
1140416,3064,泰偉,1120.0,0.0,0.0,6.97,113Q4
1140416,3066,李洲,12.58,0.0,0.0,1.14,113Q4
1140416,3071,協禧,23.95,1.03,5.31,1.39,113Q4
1140416,3073,天方能源,44.0,0.65,1.97,2.36,113Q4
1140416,3078,僑威,12.83,4.0,5.55,2.34,113Q4
1140416,3083,網龍,42.04,0.0,0.0,2.22,113Q4
1140416,3086,華義,209.7,0.65000021,0.46,10.76,113Q4
1140416,3088,艾訊,13.81,4.5,4.33,2.3,113Q4
