資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1130626,1240,茂生農經,11.5,2.7,4.95,1.53
1130626,1259,安心,14.01,1.8,2.5,0.93
1130626,1264,德麥,16.83,14.0,4.41,4.13
1130626,1268,漢來美食,18.27,7.0,4.11,3.05
1130626,1336,台翰,12.59,0.41,2.03,0.86
1130626,1565,精華,16.64,7.0,3.7,1.6
1130626,1569,濱川,136.39,1.0,4.07,0.91
1130626,1570,力肯,142.92,1.0,2.92,1.89
1130626,1580,新麥,12.99,9.0,5.57,3.15
1130626,1584,精剛,12.42,1.5,4.52,1.7
1130626,1586,和勤,92.5,0.13,0.41,1.71
1130626,1593,祺驊,38.32,1.6,4.02,1.26
1130626,1595,川寶,33.21,0.9981357,2.68,0.68
1130626,1599,宏佳騰,266.67,0.0,0.0,1.26
1130626,1742,台蠟,13.24,0.0,0.0,1.14
1130626,1777,生泰,14.87,3.5,3.85,1.8
1130626,1784,訊聯,67.31,1.41847555,1.35,4.26
1130626,1785,光洋科,29.74,1.2,1.78,3.0
1130626,1788,杏昌,17.12,7.0,5.07,1.99
1130626,1796,金穎生技,30.63,2.0,3.15,3.28
1130626,1813,寶利徠,36.61,0.5,2.44,1.2
1130626,2063,世鎧,10.51,4.5,8.74,2.44
1130626,2065,世豐,13.9,4.34545793,6.93,1.99
1130626,2066,世德,14.82,4.0,3.09,2.9
1130626,2070,精湛,14.63,1.5,3.62,1.7
1130626,2073,雄順,76.92,0.6,2.0,1.83
1130626,2221,大甲,19.97,1.3,4.17,1.33
1130626,2230,泰茂,42.79,1.0,0.57,8.87
1130626,2235,謚源,17.43,2.5,4.67,1.44
1130626,2596,綠意,47.47,1.0,2.54,1.93
1130626,2640,大車隊,16.76,6.0,5.02,4.27
1130626,2641,正德,12.68,0.48155935,2.26,0.97
1130626,2643,捷迅,12.46,5.0,6.36,1.42
1130626,2718,晶悅,18.27,3.0,2.73,3.87
1130626,2719,燦星旅,31.09,0.0,0.0,6.36
1130626,2726,雅茗-KY,134.13,0.0,0.0,2.45
1130626,2729,瓦城,22.16,11.0,4.69,3.15
1130626,2732,六角,18.33,6.49655101,5.91,2.77
1130626,2734,易飛網,69.09,0.0,0.0,4.92
1130626,2743,山富,11.69,3.0,1.97,5.07
1130626,2745,五福,12.13,3.5,2.87,5.36
1130626,2752,豆府,17.9,13.3,5.06,7.35
1130626,2754,亞洲藏壽司,22.34,1.5,1.43,2.82
1130626,2755,揚秦,21.79,3.6,3.6,3.82
1130626,2756,聯發國際,18.97,4.5,5.31,4.0
1130626,2916,滿心,11.49,4.0,7.29,3.01
1130626,2937,集雅社,13.71,2.0,5.63,1.58
1130626,2941,米斯特,25.5,3.18161143,3.54,4.12
