資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1150708,1240,茂生農經,12.38,3.5,6.06,1.64
1150708,1259,安心,26.03,1.2,2.06,0.74
1150708,1264,德麥,13.02,15.0,5.55,2.99
1150708,1268,漢來美食,14.57,8.0,4.73,2.8
1150708,1294,漢田生技,11.94,5.0,8.56,2.03
1150708,1295,生合,11.26,3.0,6.12,1.35
1150708,1336,台翰,38.92,0.26,1.81,0.59
1150708,1565,精華,13.87,5.8,5.99,0.77
1150708,1570,力肯,103.21,1.0,2.48,1.99
1150708,1580,新麥,9.88,8.5,6.83,2.05
1150708,1584,精剛,74.42,0.258355,1.34,0.93
1150708,1586,和勤,159.58,0.0,0.0,0.98
1150708,1593,祺驊,12.86,2.0,6.64,0.93
1150708,1777,生泰,13.0,4.0,5.33,1.35
1150708,1780,立弘,22.25,1.25,5.06,1.87
1150708,1784,訊聯,76.41,0.87236746,1.24,2.85
1150708,1785,光洋科,28.3,2.000099,1.39,5.14
1150708,1788,杏昌,14.85,7.0,5.41,1.83
1150708,1796,金穎生技,100.53,0.7,1.83,2.03
1150708,1815,富喬,49.54,1.0,1.04,4.29
1150708,2063,世鎧,15.93,1.5,6.24,1.25
1150708,2065,世豐,26.72,1.5,4.6,1.18
1150708,2066,世德,53.44,2.15,3.22,1.34
1150708,2070,精湛,33.75,1.5,2.42,2.28
1150708,2221,大甲,20.85,1.5,3.06,1.89
1150708,2235,謚源,43.14,1.5,4.97,0.87
1150708,2596,綠意,19.72,1.5,4.75,1.48
1150708,2640,大車隊,16.97,8.0,5.11,5.0
1150708,2641,正德,7.52,0.5,2.77,0.72
1150708,2643,捷迅,11.86,4.5,7.28,1.06
1150708,2718,全心投控,2.66,5.5,10.98,0.67
1150708,2719,燦星旅,53.33,0.0,0.0,2.18
1150708,2729,瓦城,26.21,6.8,4.32,2.67
1150708,2732,六角,34.22,3.5,5.33,1.69
1150708,2743,山富,33.59,3.2,4.89,2.44
1150708,2745,五福,11.52,7.5,7.11,3.2
1150708,2751,王座,11.24,3.99134413,7.59,2.56
1150708,2752,豆府,11.65,13.5,7.58,4.2
1150708,2754,亞洲藏壽司,16.7,1.0,1.45,1.77
1150708,2755,揚秦,20.98,5.91501916,4.24,4.54
1150708,2756,聯發國際,15.1,3.3,5.63,2.71
1150708,2916,滿心,10.09,3.6,8.9,1.76
1150708,2926,誠品生活,58.91,0.46,1.42,2.53
1150708,2937,集雅社,12.82,3.1,6.37,2.0
1150708,2941,米斯特,11.93,2.28,7.03,1.48
1150708,2947,振宇五金,23.55,1.0,1.45,1.86
1150708,2948,寶陞,17.75,2.25123096,5.87,1.12
1150708,2949,欣新網,22.17,2.0,2.61,2.2
1150708,3066,李洲,414.29,0.0,0.0,2.1
1150708,3071,協禧,42.93,0.8,2.66,2.11
1150708,3078,僑威,12.07,4.0,6.72,2.01
1150708,3081,聯亞,275.3,4.0,0.19,45.72
1150708,3083,網龍,44.1,0.33,1.23,1.79
1150708,3088,艾訊,26.06,3.0,2.03,3.12
1150708,3093,港建*,66.55,1.15,1.99,8.81
1150708,3105,穩懋,79.21,2.0,0.48,4.28
1150708,3114,好德,15.83,1.40847439,3.37,1.66
1150708,3118,進階,13.32,2.2,6.94,1.72
1150708,3128,昇銳,22.78,1.0,4.07,1.45
1150708,3131,弘塑,59.19,46.22494054,1.49,22.66
1150708,3141,晶宏,73.96,0.35759067,0.48,2.09
1150708,3147,大綜,25.31,6.5,2.88,6.16
1150708,3152,璟德,16.48,4.02,1.48,2.78
1150708,3158,嘉實,12.37,6.5,7.83,2.33
1150708,3162,精確,80.38,0.86510256,1.03,3.14
