資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1130830,1240,茂生農經,11.11,2.7,5.09,1.3
1130830,1259,安心,15.7,1.8,2.54,0.92
1130830,1264,德麥,16.61,14.0,4.38,3.89
1130830,1268,漢來美食,17.62,7.0,4.38,3.13
1130830,1336,台翰,13.33,0.41,1.71,1.0
1130830,1565,精華,15.72,7.0,3.94,1.47
1130830,1570,力肯,32.31,1.0,2.92,1.86
1130830,1580,新麥,11.63,9.0,5.83,2.78
1130830,1584,精剛,11.9,1.5,3.87,2.04
1130830,1586,和勤,62.75,0.13,0.41,1.71
1130830,1593,祺驊,46.33,1.6,3.84,1.3
1130830,1595,川寶,166.04,0.9981357,2.5,0.73
1130830,1599,宏佳騰,421.25,0.0,0.0,1.29
1130830,1742,台蠟,11.78,0.0,0.0,1.1
1130830,1777,生泰,13.84,3.5,3.71,1.79
1130830,1784,訊聯,92.46,1.41847555,1.22,4.65
1130830,1785,光洋科,31.23,1.20013385,1.81,3.0
1130830,1788,杏昌,16.41,7.0,5.05,2.14
1130830,1796,金穎生技,61.19,2.0,4.09,2.55
1130830,1813,寶利徠,217.78,0.5,2.55,1.2
1130830,2061,風青,65.97,0.0,0.0,2.17
1130830,2063,世鎧,12.07,4.5,9.97,2.06
1130830,2065,世豐,13.42,4.34545793,7.29,1.83
1130830,2066,世德,13.25,4.0,3.62,2.29
1130830,2070,精湛,23.41,1.5,1.78,3.33
1130830,2073,雄順,46.02,0.6,2.04,1.84
1130830,2221,大甲,16.15,1.3,4.4,1.31
1130830,2230,泰茂,29.08,0.93861079,0.57,7.87
1130830,2235,謚源,18.26,2.5,4.96,1.43
1130830,2596,綠意,58.23,1.0,2.17,2.39
1130830,2640,大車隊,15.56,6.0,5.13,3.9
1130830,2641,正德,10.13,0.48155935,2.5,0.85
1130830,2643,捷迅,11.13,5.0,6.49,1.46
1130830,2718,晶悅,43.19,3.0,2.49,4.61
1130830,2719,燦星旅,15.3,0.0,0.0,4.85
1130830,2726,雅茗-KY,16.46,0.0,0.0,2.4
1130830,2729,瓦城,21.04,11.0,5.41,3.03
1130830,2732,六角,18.96,6.49655101,6.04,2.59
1130830,2734,易飛網,18.46,0.0,0.0,3.16
1130830,2743,山富,10.51,3.0,2.61,4.17
1130830,2745,五福,9.03,3.5,3.67,4.33
1130830,2752,豆府,17.19,13.3,5.19,6.49
1130830,2754,亞洲藏壽司,32.03,1.5,1.46,2.9
1130830,2755,揚秦,19.57,3.6,3.72,4.02
1130830,2756,聯發國際,20.65,4.5,5.65,3.49
1130830,2916,滿心,11.12,4.0,8.23,2.46
1130830,2937,集雅社,12.2,2.0,5.81,1.48
1130830,2941,米斯特,23.82,3.18161143,3.93,3.56
1130830,2947,振宇五金,27.31,1.3,1.58,2.1
1130830,2948,寶陞,21.69,3.31428571,5.86,1.55
1130830,2949,欣新網,17.77,0.5,0.57,2.09
1130830,3064,泰偉,200.5,0.0,0.0,9.93
1130830,3066,李洲,34.94,0.0,0.0,2.12
1130830,3067,全域,72.83,0.0,0.0,2.56
1130830,3071,協禧,43.63,1.03,3.23,2.39
1130830,3078,僑威,10.48,4.8,7.07,2.43
1130830,3083,網龍,60.33,0.0,0.0,2.83
1130830,3086,華義,96.27,1.50000004,0.78,13.27
1130830,3088,艾訊,13.21,4.29279723,4.76,2.22
1130830,3093,港建*,24.78,1.8,6.37,4.37
1130830,3095,及成,17.06,0.0,0.0,6.91
1130830,3105,穩懋,44.34,0.0,0.0,1.58
1130830,3114,好德,15.94,1.2,4.43,1.13
1130830,3118,進階,17.28,1.7,5.15,2.04
1130830,3128,昇銳,30.16,0.8,2.76,1.94
1130830,3131,弘塑,79.47,16.0,0.81,13.79
1130830,3141,晶宏,71.52,0.50685875,0.63,2.43
1130830,3147,大綜,20.18,5.0,2.99,5.3
1130830,3152,璟德,31.15,3.68,2.06,3.46
1130830,3163,波若威,26.74,3.6,2.08,5.24
1130830,3169,亞信,30.59,3.5,3.04,4.35
1130830,3171,新洲,14.43,2.0,7.53,1.77
1130830,3178,公準,30.38,2.25,2.58,3.24
1130830,3188,鑫龍騰,13.67,1.6,3.62,3.15
1130830,3206,志豐,10.45,2.5,5.09,1.92
1130830,3207,耀勝,252.83,0.89865405,0.67,5.77
1130830,3211,順達,7.91,5.52904,5.34,1.65
1130830,3213,茂訊,9.44,5.4,5.47,2.27
1130830,3217,優群,15.1,6.4,4.25,3.26
1130830,3218,大學光,17.77,7.0,3.03,6.23
1130830,3219,倚強科,73.67,0.36466706,0.63,3.16
1130830,3221,台嘉碩,49.27,0.7002741,2.58,1.32
1130830,3226,至寶電,8.19,0.5,0.95,1.92
1130830,3227,原相,22.85,4.51535132,2.18,2.96
1130830,3230,錦明,13.11,0.0,0.0,3.67
1130830,3232,昱捷,88.59,0.5,1.76,1.89
1130830,3260,威剛,9.55,3.0,3.17,1.79
1130830,3264,欣銓,13.33,3.3,4.76,1.9
1130830,3265,台星科,17.38,4.8,4.36,2.52
1130830,3268,海德威,83.87,0.0,0.0,1.69
1130830,3276,宇環,49.26,0.2,1.19,1.49
1130830,3284,太普高,36.57,0.6,0.95,4.87
1130830,3285,微端,29.21,1.0,3.6,2.01
1130830,3287,廣寰科,16.41,0.843929,2.04,3.03
1130830,3289,宜特,26.88,3.72716138,2.32,3.43
1130830,3290,東浦,20.35,0.99525139,3.1,1.87
1130830,3293,鈊象,14.38,45.0,5.78,9.6
1130830,3294,英濟,76.25,0.0,0.0,1.96
1130830,3297,杭特,406.43,0.0,0.0,1.81
1130830,3303,岱稜,19.01,1.75,2.94,2.85
1130830,3306,鼎天,20.64,1.3,2.39,0.78
1130830,3310,佳穎,24.93,4.29970743,5.03,3.18
1130830,3313,斐成,14.57,0.0,0.0,2.06
1130830,3317,尼克森,16.37,1.80013374,3.59,1.21
1130830,3322,建舜電,104.55,0.22554785,0.98,1.79
1130830,3324,雙鴻,32.08,6.34797488,1.03,7.19
1130830,3332,幸康,17.71,1.6,3.83,1.18
1130830,3339,泰谷,118.51,0.0,0.0,3.15
1130830,3357,臺慶科,24.22,4.5,3.21,2.09
1130830,3362,先進光,80.17,1.0,0.34,12.06
1130830,3374,精材,45.16,2.0,0.75,8.95
