證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,2.96,112,28.4,1.06,2024Q3
1102,亞泥,4.84,112,14.74,0.86,2024Q3
1103,嘉泥,2.75,112,25.93,0.55,2024Q3
1104,環泥,6.75,112,13.0,0.87,2024Q3
1108,幸福,6.87,112,13.99,1.17,2024Q3
1109,信大,6.54,112,10.55,0.76,2024Q3
1110,東泥,0.94,112,43.47,1.3,2024Q3
1201,味全,1.48,112,22.32,1.21,2024Q3
1203,味王,2.49,112,21.83,1.75,2024Q3
1210,大成,4.2,112,13.06,1.81,2024Q3
1215,卜蜂,5.54,112,15.75,2.86,2024Q3
1216,統一,3.48,112,25.63,3.77,2024Q3
1217,愛之味,1.91,112,17.99,0.79,2024Q3
1219,福壽,4.73,112,28.64,1.28,2024Q3
1220,台榮,2.27,112,12.31,1.27,2024Q3
1225,福懋油,1.75,112,45.0,5.3,2024Q3
1227,佳格,3.28,112,22.41,1.95,2024Q3
1229,聯華,3.6,112,25.06,2.08,2024Q3
1231,聯華食,2.19,112,26.57,5.26,2024Q3
1232,大統益,4.52,112,18.07,4.4,2024Q3
1233,天仁,2.81,112,36.01,2.06,2024Q3
1234,黑松,4.54,112,17.44,0.9,2024Q3
1235,興泰,0.67,112,32.11,1.91,2024Q3
1256,鮮活果汁-KY,4.71,112,17.83,1.37,2024Q3
1303,南亞,1.75,112,100.25,0.89,2024Q3
1307,三芳,3.55,112,14.05,1.74,2024Q3
1315,達新,7.06,112,70.8,0.69,2024Q3
1319,東陽,3.48,112,17.48,2.6,2024Q3
1321,大洋,1.19,112,46.67,1.2,2024Q3
1323,永裕,3.88,112,9.4,0.9,2024Q3
1324,地球,1.59,112,179.29,0.98,2024Q3
1326,台化,3.51,112,132.04,0.69,2024Q3
1339,昭輝,5.4,112,10.28,1.02,2024Q3
1341,富林-KY,6.43,112,14.68,2.68,2024Q3
1342,八貫,5.91,112,15.69,3.49,2024Q3
1402,遠東新,3.78,112,20.08,0.83,2024Q3
1409,新纖,3.44,112,17.98,0.67,2024Q3
1410,南染,0.82,112,107.79,2.14,2024Q3
1414,東和,1.1,112,76.0,1.58,2024Q3
1416,廣豐,3.8,112,24.81,0.61,2024Q3
1419,新紡,2.56,112,21.77,0.95,2024Q3
1423,利華,1.63,112,75.2,1.12,2024Q3
1434,福懋,2.44,112,28.01,0.78,2024Q3
1436,華友聯,5.17,112,5.22,2.75,2024Q3
1437,勤益控,3.25,112,10.45,0.87,2024Q3
1439,雋揚,0.97,112,18.48,1.06,2024Q3
1440,南紡,2.28,112,10.17,0.87,2024Q3
1442,名軒,4.32,112,8.21,3.68,2024Q3
1445,大宇,14.08,112,2.43,0.98,2024Q3
1446,宏和,1.27,112,5.5,2.85,2024Q3
1449,佳和,0.12,112,34.38,1.31,2024Q3
1451,年興,2.39,112,69.67,0.6,2024Q3
1452,宏益,1.86,112,28.25,0.77,2024Q3
1453,大將,1.89,112,25.16,1.2,2024Q3
1454,台富,1.53,112,74.32,1.25,2024Q3
1457,宜進,7.59,112,6.15,0.85,2024Q3
1463,強盛新,2.01,112,55.33,1.82,2024Q3
1464,得力,1.58,112,23.31,1.21,2024Q3
1465,偉全,3.39,112,77.63,0.93,2024Q3
1470,大統新創,2.83,112,26.62,1.75,2024Q3
1472,三洋實業,3.01,112,26.08,1.79,2024Q3
1473,台南,3.32,112,12.53,1.33,2024Q3
1475,業旺,3.4,112,9.92,2.63,2024Q3
1476,儒鴻,2.45,112,23.92,5.6,2024Q3
1477,聚陽,4.97,112,20.04,6.05,2024Q3
1503,士電,1.49,112,36.53,2.75,2024Q3
1504,東元,4.4,112,18.57,1.33,2024Q3
1513,中興電,2.2,112,22.75,4.39,2024Q3
1514,亞力,1.56,112,34.97,5.5,2024Q3
1515,力山,3.76,112,11.33,1.47,2024Q3
1516,川飛,1.71,112,78.7,1.51,2024Q3
1519,華城,1.25,112,41.92,22.32,2024Q3
1521,大億,1.92,112,214.71,1.53,2024Q3
1522,堤維西,3.11,112,11.84,2.15,2024Q3
1524,耿鼎,3.28,112,13.72,2.29,2024Q3
1525,江申,4.94,112,18.1,1.0,2024Q3
1527,鑽全,4.6,112,13.68,1.25,2024Q3
1529,樂事綠能,2.29,112,61.05,2.35,2024Q3
1530,亞崴,4.74,112,22.61,0.92,2024Q3
1531,高林股,1.26,112,159.0,0.79,2024Q3
1532,勤美,4.19,112,8.13,0.9,2024Q3
1535,中宇,5.32,112,14.42,2.13,2024Q3
1537,廣隆,4.28,112,15.01,3.04,2024Q3
1539,巨庭,2.36,112,23.14,1.03,2024Q3
1540,喬福,2.86,112,20.87,2.22,2024Q3
1541,錩泰,1.77,112,19.93,1.14,2024Q3
1558,伸興,3.62,112,17.24,1.27,2024Q3
1560,中砂,1.34,112,45.73,6.39,2024Q3
1563,巧新,2.93,112,19.28,1.5,2024Q3
1568,倉佑,4.67,112,29.59,1.61,2024Q3
1582,信錦,4.28,112,13.89,1.83,2024Q3
1583,程泰,6.56,112,11.64,1.19,2024Q3
1590,亞德客-KY,2.18,112,21.59,3.48,2024Q3
1597,直得,0.88,112,132.17,3.37,2024Q3
1603,華電,3.41,112,12.76,0.87,2024Q3
