資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1150908,1240,茂生農經,10.28,0.5,0.9,1.63
1150908,1259,安心,18.36,1.2,1.85,0.75
1150908,1264,德麥,11.82,15.0,5.99,2.61
1150908,1268,漢來美食,13.01,8.0,4.66,3.02
1150908,1294,漢田生技,10.96,5.0,9.35,1.98
1150908,1295,生合,11.07,3.0,6.58,1.2
1150908,1336,台翰,21.93,0.26,1.58,0.67
1150908,1565,精華,12.28,5.8,5.88,0.78
1150908,1570,力肯,47.25,1.0,3.07,1.62
1150908,1580,新麥,8.81,8.5,8.42,1.6
1150908,1584,精剛,30.52,0.258355,1.46,0.86
1150908,1586,和勤,48.65,0.0,0.0,0.91
1150908,1593,祺驊,8.04,2.0,6.33,0.92
1150908,1777,生泰,10.07,4.0,5.35,1.29
1150908,1780,立弘,14.94,1.25,5.04,1.78
1150908,1784,訊聯,55.0,0.87236746,1.47,2.41
1150908,1785,光洋科,14.95,2.000099,2.0,3.68
1150908,1788,杏昌,14.55,7.0,5.47,1.93
1150908,1796,金穎生技,73.54,0.7,2.32,1.59
1150908,1813,寶利徠,49.35,0.0,0.0,0.76
1150908,1815,富喬,39.13,1.0000342,0.74,5.76
1150908,2061,風青,41.77,0.0,0.0,3.99
1150908,2063,世鎧,13.22,1.49999994,6.2,1.21
1150908,2064,晉椿,612.5,0.0,0.0,0.91
1150908,2065,世豐,9.53,1.5,4.13,1.27
1150908,2066,世德,14.6,2.15,4.03,1.09
1150908,2070,精湛,22.44,1.5,2.43,2.18
1150908,2221,大甲,28.32,1.5,1.75,3.35
1150908,2235,謚源,19.74,1.5,5.59,0.81
1150908,2596,綠意,12.64,1.5,4.35,1.6
1150908,2640,大車隊,16.18,8.0,5.19,4.56
1150908,2641,正德,7.77,0.5,2.79,0.7
1150908,2643,捷迅,8.77,4.5,7.14,1.13
1150908,2718,全心投控,3.94,5.57001412,13.57,0.58
1150908,2719,燦星旅,27.97,0.0,0.0,1.79
1150908,2729,瓦城,25.53,6.93003843,4.46,2.92
1150908,2732,六角,18.34,3.5,5.55,1.58
1150908,2743,山富,14.78,3.2,5.88,2.24
1150908,2745,五福,8.89,7.5,8.56,3.23
1150908,2751,王座,10.26,3.99134413,7.71,2.37
1150908,2752,豆府,11.1,13.5,7.46,3.9
1150908,2754,亞洲藏壽司,15.49,1.0,1.47,1.75
1150908,2755,揚秦,14.03,5.91501916,5.92,3.39
1150908,2756,聯發國際,14.77,3.3,5.31,2.74
1150908,2916,滿心,10.32,3.6,8.99,1.68
1150908,2926,誠品生活,47.62,0.46,1.53,2.31
1150908,2937,集雅社,10.67,3.1,7.12,1.73
1150908,2941,米斯特,13.21,2.28,7.34,1.38
1150908,2947,振宇五金,18.54,1.0,1.64,1.6
1150908,2948,寶陞,17.62,2.25123097,5.92,1.16
1150908,2949,欣新網,18.05,2.03099616,3.18,1.8
1150908,3066,李洲,3.99,0.0,0.0,1.2
1150908,3067,全域,553.33,0.0,0.0,1.34
1150908,3071,協禧,42.16,0.8,3.27,1.74
1150908,3078,僑威,12.56,4.0,8.85,1.51
1150908,3081,聯亞,246.56,4.0,0.14,56.17
1150908,3083,網龍,31.1,0.33,1.45,1.52
1150908,3088,艾訊,15.16,2.93044459,2.42,2.42
1150908,3093,港建*,45.92,1.15,2.56,4.15
1150908,3095,及成,15.08,0.0,0.0,2.95
1150908,3105,穩懋,51.88,2.0,0.45,4.27
1150908,3114,好德,9.29,1.4,4.67,1.18
1150908,3118,進階,13.42,2.2,7.01,1.89
1150908,3128,昇銳,17.22,1.0,5.05,1.2
1150908,3131,弘塑,46.65,46.08446132,1.75,23.97
1150908,3141,晶宏,31.28,0.35778786,0.38,2.57
1150908,3147,大綜,13.55,6.5,2.98,4.92
1150908,3152,璟德,25.69,7.11102372,3.07,2.48
1150908,3158,嘉實,11.63,6.5,7.78,2.68
