日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20250704,1101,台泥,25.0,4.0,113,19.69,0.76,2025Q1
20250704,1102,亞泥,43.05,5.11,113,13.5,0.86,2025Q1
20250704,1103,嘉泥,14.55,3.78,113,21.72,0.45,2025Q1
20250704,1104,環泥,27.8,6.12,113,12.58,0.8,2025Q1
20250704,1108,幸福,14.9,5.03,113,12.02,1.2,2025Q1
20250704,1109,信大,16.9,5.33,113,13.31,0.68,2025Q1
20250704,1110,東泥,19.6,1.53,113,30.63,1.18,2025Q1
20250704,1201,味全,16.35,3.06,113,19.7,1.08,2025Q1
20250704,1203,味王,40.45,2.97,113,17.59,1.52,2025Q1
20250704,1210,大成,66.0,4.24,113,15.49,2.27,2025Q1
20250704,1213,大飲,12.8,2.73,113,1.43,1.02,2025Q1
20250704,1215,卜蜂,125.0,3.6,113,16.3,3.59,2025Q1
20250704,1216,統一,82.5,3.64,113,23.11,3.3,2025Q1
20250704,1217,愛之味,10.6,3.49,113,46.09,0.75,2025Q1
20250704,1218,泰山,19.6,6.89,113,12.41,0.77,2025Q1
20250704,1219,福壽,14.55,3.44,113,29.69,1.08,2025Q1
20250704,1220,台榮,14.2,4.93,113,18.21,1.03,2025Q1
20250704,1225,福懋油,31.35,2.2,113,20.1,1.98,2025Q1
20250704,1227,佳格,33.3,4.2,113,18.71,1.6,2025Q1
20250704,1229,聯華,44.1,4.08,113,18.69,1.54,2025Q1
20250704,1231,聯華食,141.5,1.84,113,39.2,5.76,2025Q1
20250704,1232,大統益,152.5,4.59,113,18.15,4.07,2025Q1
20250704,1233,天仁,31.85,2.98,113,36.19,2.12,2025Q1
20250704,1234,黑松,40.45,4.7,113,15.93,0.89,2025Q1
20250704,1256,鮮活果汁-KY,120.5,3.9,113,15.16,1.16,2025Q1
20250704,1303,南亞,29.0,2.41,113,90.63,0.67,2025Q1
20250704,1307,三芳,38.35,7.04,113,10.2,1.56,2025Q1
20250704,1315,達新,67.0,7.46,113,35.45,0.7,2025Q1
20250704,1319,東陽,98.9,5.36,113,12.52,2.01,2025Q1
20250704,1321,大洋,35.95,1.06,113,1797.5,1.34,2025Q1
20250704,1323,永裕,20.0,4.5,113,8.47,0.7,2025Q1
20250704,1324,地球,10.7,1.87,113,1070.0,0.85,2025Q1
20250704,1339,昭輝,49.1,6.11,113,11.75,0.92,2025Q1
20250704,1341,富林-KY,66.9,7.77,113,12.94,2.84,2025Q1
20250704,1342,八貫,84.5,5.67,113,13.1,3.06,2025Q1
20250704,1402,遠東新,33.8,4.73,113,16.82,0.76,2025Q1
20250704,1409,新纖,12.2,4.92,113,11.3,0.52,2025Q1
20250704,1410,南染,36.3,1.38,113,86.43,2.16,2025Q1
20250704,1414,東和,18.55,1.24,113,123.67,1.32,2025Q1
20250704,1416,廣豐,11.85,4.73,113,15.39,0.49,2025Q1
20250704,1419,新紡,59.8,2.51,113,20.41,1.17,2025Q1
20250704,1423,利華,37.65,2.12,113,24.61,1.1,2025Q1
20250704,1434,福懋,16.45,4.86,113,18.48,0.75,2025Q1
20250704,1436,華友聯,121.0,10.94,113,6.53,3.12,2025Q1
20250704,1437,勤益控,32.85,4.11,113,11.82,0.8,2025Q1
20250704,1439,雋揚,30.35,0.99,113,15.73,1.0,2025Q1
20250704,1442,名軒,70.6,6.37,113,10.03,2.87,2025Q1
20250704,1446,宏和,25.0,8.0,113,3.08,1.19,2025Q1
20250704,1451,年興,18.7,5.35,113,7.73,0.52,2025Q1
20250704,1452,宏益,11.2,4.46,113,19.31,0.54,2025Q1
20250704,1457,宜進,17.3,5.78,113,12.81,0.78,2025Q1
20250704,1463,強盛新,19.95,10.53,113,5.65,1.12,2025Q1
20250704,1464,得力,13.15,7.15,113,10.87,0.94,2025Q1
20250704,1465,偉全,13.35,4.49,113,21.19,0.84,2025Q1
20250704,1470,大統新創,21.75,4.64,113,21.75,1.93,2025Q1
20250704,1472,三洋實業,95.0,3.16,113,25.07,2.28,2025Q1
20250704,1473,台南,27.6,7.25,113,9.75,0.92,2025Q1
20250704,1474,弘裕,12.6,3.17,113,33.16,0.74,2025Q1
20250704,1475,業旺,39.6,9.09,113,6.06,1.56,2025Q1
20250704,1476,儒鴻,466.0,3.65,113,18.54,4.92,2025Q1
20250704,1477,聚陽,255.0,6.71,113,14.75,4.66,2025Q1
20250704,1503,士電,180.5,2.49,113,30.65,2.53,2025Q1
20250704,1504,東元,47.95,4.59,113,17.56,1.4,2025Q1
20250704,1513,中興電,161.5,2.85,113,22.49,4.13,2025Q1
20250704,1514,亞力,107.0,1.78,113,38.49,4.7,2025Q1
20250704,1515,力山,27.85,3.59,113,58.02,1.34,2025Q1
20250704,1519,華城,559.0,1.79,113,35.29,23.05,2025Q1
20250704,1521,大億,26.3,3.8,113,19.77,1.09,2025Q1
20250704,1522,堤維西,47.1,6.37,113,11.92,1.51,2025Q1
20250704,1524,耿鼎,28.25,8.14,113,7.91,1.63,2025Q1
20250704,1525,江申,62.3,4.98,113,14.62,0.89,2025Q1
20250704,1527,鑽全,37.5,5.87,113,12.34,1.03,2025Q1
20250704,1529,樂事綠能,26.55,0.75,113,2655.0,2.42,2025Q1
20250704,1530,亞崴,28.45,5.38,113,24.96,0.83,2025Q1
20250704,1531,高林股,11.9,3.36,113,20.88,0.57,2025Q1
20250704,1532,勤美,26.9,6.51,113,19.78,0.77,2025Q1
20250704,1535,中宇,56.1,5.35,113,14.13,1.79,2025Q1
20250704,1536,和大,55.2,1.45,113,5520.0,1.77,2025Q1
20250704,1537,廣隆,140.5,7.47,113,12.05,2.33,2025Q1
20250704,1539,巨庭,19.4,4.38,113,19.02,0.77,2025Q1
20250704,1540,喬福,29.3,5.46,113,15.03,1.6,2025Q1
20250704,1541,錩泰,31.0,1.61,113,37.35,1.22,2025Q1
20250704,1558,伸興,103.5,5.8,113,15.59,1.21,2025Q1
20250704,1560,中砂,320.5,1.25,113,44.02,6.77,2025Q1
20250704,1563,巧新,52.6,4.18,113,13.81,1.32,2025Q1
20250704,1568,倉佑,23.15,5.18,113,17.15,1.32,2025Q1
20250704,1582,信錦,69.8,7.88,113,10.84,1.26,2025Q1
20250704,1583,程泰,56.4,5.37,113,15.58,1.08,2025Q1
20250704,1590,亞德客-KY,861.0,2.46,113,22.28,3.71,2025Q1
20250704,1597,直得,82.5,0.85,113,100.61,3.05,2025Q1
20250704,1603,華電,37.9,3.96,113,12.47,0.86,2025Q1
20250704,1604,聲寶,25.3,5.93,113,12.34,1.12,2025Q1
20250704,1605,華新,20.65,2.42,113,32.27,0.61,2025Q1
20250704,1608,華榮,25.55,3.91,113,20.77,1.36,2025Q1
20250704,1609,大亞,37.2,2.42,113,22.14,1.82,2025Q1
20250704,1611,中電,12.65,6.32,113,28.75,0.9,2025Q1
20250704,1612,宏泰,36.55,5.75,113,15.29,1.61,2025Q1
20250704,1614,三洋電,39.1,1.48,113,43.93,1.85,2025Q1
20250704,1615,大山,51.2,4.88,113,12.34,2.55,2025Q1
20250704,1616,億泰,36.15,4.98,113,14.46,2.94,2025Q1
20250704,1617,榮星,16.05,3.12,113,59.44,1.21,2025Q1
20250704,1618,合機,48.25,3.11,113,11.17,1.6,2025Q1
20250704,1702,南僑,41.0,6.1,113,13.06,0.87,2025Q1
20250704,1707,葡萄王,125.0,5.52,113,13.24,1.92,2025Q1
20250704,1708,東鹼,31.15,6.42,113,7.54,1.1,2025Q1
20250704,1709,和益,17.9,4.47,113,11.55,0.98,2025Q1
20250704,1711,永光,16.0,1.88,113,34.78,1.05,2025Q1
20250704,1712,興農,41.35,6.05,113,16.61,2.24,2025Q1
20250704,1713,國化,54.0,13.89,113,5.07,1.83,2025Q1
20250704,1714,和桐,7.6,2.63,113,36.19,0.6,2025Q1
20250704,1717,長興,24.45,4.91,113,16.52,1.04,2025Q1
20250704,1720,生達,57.2,4.9,113,12.43,1.82,2025Q1
20250704,1722,台肥,53.6,3.73,113,30.11,0.94,2025Q1
20250704,1723,中碳,92.0,4.89,113,18.62,2.5,2025Q1
20250704,1725,元禎,28.8,4.34,113,16.0,0.97,2025Q1
20250704,1726,永記,78.3,4.6,113,14.47,1.2,2025Q1
20250704,1727,中華化,23.2,2.16,113,50.43,1.45,2025Q1
20250704,1730,花仙子,54.0,5.56,113,12.03,1.67,2025Q1
20250704,1731,美吾華,21.9,5.48,113,17.24,1.34,2025Q1
20250704,1732,毛寶,26.2,1.91,113,77.06,2.32,2025Q1
20250704,1733,五鼎,29.25,4.1,113,18.17,1.66,2025Q1
20250704,1734,杏輝,32.7,4.59,113,19.35,1.75,2025Q1
20250704,1735,日勝化,15.9,5.03,113,19.16,0.99,2025Q1
20250704,1736,喬山,181.0,2.21,113,19.3,4.28,2025Q1
20250704,1737,臺鹽,32.9,3.95,113,18.08,0.97,2025Q1
20250704,1752,南光,35.9,4.46,113,13.91,1.55,2025Q1
20250704,1760,寶齡富錦,72.5,2.48,113,57.09,3.46,2025Q1
20250704,1762,中化生,26.4,0.72,113,101.54,0.61,2025Q1
20250704,1773,勝一,124.0,3.63,113,16.51,3.02,2025Q1
20250704,1776,展宇,15.95,5.02,113,23.46,1.03,2025Q1
20250704,1783,和康生,42.85,1.94,113,18.39,2.6,2025Q1
20250704,1786,科妍,91.4,3.54,113,26.57,3.78,2025Q1
