資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1130126,1240,茂生農經,17.14,2.7,2.5,1.48
1130126,1259,安心,13.76,1.8,3.45,1.01
1130126,1264,德麥,16.22,14.0,4.09,3.6
1130126,1268,漢來美食,17.34,7.0,1.95,3.15
1130126,1336,台翰,17.6,0.41,1.92,0.92
1130126,1565,精華,15.92,7.0,6.92,1.63
1130126,1570,力肯,30.68,1.0,4.41,1.31
1130126,1580,新麥,13.82,9.0,4.05,2.68
1130126,1584,精剛,26.08,1.5,2.06,1.92
1130126,1593,祺驊,26.04,1.6,6.36,1.51
1130126,1595,川寶,26.72,1.0,5.54,0.65
1130126,1599,宏佳騰,28.17,0.0,4.33,1.28
1130126,1777,生泰,15.04,3.5,3.58,1.63
1130126,1784,訊聯,34.97,1.41847555,1.18,2.46
1130126,1785,光洋科,20.83,1.2,3.73,1.85
1130126,1788,杏昌,16.92,7.0,5.24,2.05
1130126,1796,金穎生技,22.26,2.0,2.17,3.25
1130126,2063,世鎧,10.71,4.5,5.65,2.38
1130126,2065,世豐,10.7,4.34545793,9.0,1.91
1130126,2066,世德,11.01,4.0,5.12,1.97
1130126,2070,精湛,20.85,1.5,4.39,1.42
1130126,2073,雄順,79.08,0.6,6.05,1.9
1130126,2221,大甲,13.07,1.3,11.17,1.56
1130126,2230,泰茂,127.82,1.0,0.89,9.69
1130126,2235,謚源,28.52,2.5,8.82,1.26
1130126,2596,綠意,140.91,1.0,3.23,1.55
1130126,2640,大車隊,16.34,6.0,4.67,3.55
1130126,2641,正德,7.18,0.5,7.52,0.89
1130126,2643,捷迅,10.22,5.0,9.22,1.48
1130126,2718,晶悅,7.52,3.0,0.0,2.03
1130126,2729,瓦城,20.75,11.0,2.09,3.38
1130126,2732,六角,18.1,6.49655101,4.74,3.29
1130126,2734,易飛網,290.71,0.0,0.0,5.16
1130126,2736,富野,292.5,0.0,0.68,1.25
1130126,2743,山富,17.44,3.0,0.0,5.55
1130126,2745,五福,15.32,3.5,0.0,4.9
1130126,2752,豆府,17.27,13.3,3.68,6.46
1130126,2754,亞洲藏壽司,21.48,1.5,1.26,3.4
1130126,2755,揚秦,27.66,3.6,4.86,4.55
1130126,2756,聯發國際,16.53,4.5,5.31,3.79
1130126,2916,滿心,11.7,4.0,5.83,2.71
1130126,2937,集雅社,11.34,2.0,3.88,1.46
1130126,2947,振宇五金,39.21,1.3,2.78,2.11
1130126,2948,寶陞,16.06,3.31428571,4.69,1.97
1130126,2949,欣新網,15.44,2.5,0.77,3.32
1130126,3066,李洲,27.1,0.0,0.0,2.24
1130126,3067,全域,38.95,0.0,0.0,2.81
1130126,3071,協禧,23.37,1.03,5.16,2.36
1130126,3073,天方能源,194.64,0.0,0.0,2.06
1130126,3078,僑威,11.94,4.8,3.01,2.72
1130126,3086,華義,173.26,1.50000004,0.81,10.93
1130126,3088,艾訊,10.98,4.3,4.18,2.07
1130126,3093,港建*,13.21,1.8,2.44,4.05
1130126,3114,好德,18.45,1.2,6.06,1.13
1130126,3118,進階,16.22,1.7,5.67,1.84
1130126,3128,昇銳,26.23,0.8,3.88,2.07
1130126,3131,弘塑,32.86,16.0,2.77,5.31
1130126,3141,晶宏,65.18,0.50705826,2.9,2.82
1130126,3147,大綜,14.34,5.0,4.7,3.07
1130126,3152,璟德,62.25,3.68,1.66,4.25
1130126,3162,精確,74.58,0.0,0.0,2.19
1130126,3163,波若威,15.33,3.6,4.74,2.74
1130126,3169,亞信,30.86,3.5,4.4,4.66
1130126,3171,新洲,9.77,2.0,4.69,1.36
1130126,3178,公準,21.59,2.25,2.36,3.84
1130126,3188,鑫龍騰,24.93,1.6,1.63,1.48
1130126,3206,志豐,9.38,2.5,4.96,1.81
1130126,3207,耀勝,28.51,0.9,1.57,3.6
1130126,3211,順達,17.98,5.52904,7.06,1.53
1130126,3213,茂訊,12.04,5.4,4.42,1.99
1130126,3217,優群,24.25,6.4,3.14,3.63
1130126,3218,大學光,23.69,7.0,2.28,8.22
1130126,3219,倚強科,47.47,0.3659499,2.28,2.41
1130126,3226,至寶電,16.86,0.5,4.19,2.53
1130126,3227,原相,50.16,4.58887776,3.81,2.43
1130126,3232,昱捷,49.61,0.5,1.98,1.67
1130126,3236,千如,18.9,0.22,6.91,1.35
1130126,3260,威剛,31.4,3.0,2.12,1.97
1130126,3264,欣銓,11.94,3.3,4.75,2.05
1130126,3265,台星科,19.57,4.8,4.24,2.69
1130126,3276,宇環,37.98,0.2,2.12,2.07
1130126,3284,太普高,29.92,0.6,1.04,1.66
1130126,3285,微端,44.22,1.0,0.0,1.82
1130126,3287,廣寰科,79.33,0.843929,0.0,3.4
1130126,3289,宜特,16.29,3.73024747,2.11,2.06
1130126,3290,東浦,17.26,1.0,2.26,1.53
1130126,3293,鈊象,18.2,45.0,4.38,10.64
1130126,3303,岱稜,17.14,1.75,6.94,1.42
1130126,3306,鼎天,49.05,1.3,0.97,0.9
1130126,3310,佳穎,33.93,4.2,2.92,3.91
1130126,3317,尼克森,19.31,1.80013374,3.6,1.4
1130126,3322,建舜電,25.06,0.25,2.72,1.69
1130126,3324,雙鴻,25.95,6.5,1.83,5.09
1130126,3332,幸康,12.21,1.6,5.66,1.26
1130126,3339,泰谷,61.22,0.0,0.0,1.84
1130126,3357,臺慶科,18.76,4.5,5.36,1.72
1130126,3362,先進光,71.71,1.0,0.56,7.9
1130126,3363,上詮,155.33,0.5,0.72,3.83
1130126,3374,精材,24.51,2.0,2.38,4.55
1130126,3388,崇越電,22.66,3.1,6.32,1.16
1130126,3390,旭軟,37.15,0.7,2.54,1.57
1130126,3402,漢科,15.35,4.5,5.3,3.27
1130126,3426,台興,17.18,2.0,5.9,1.51
1130126,3430,奇鈦科,10.73,2.0,6.36,1.57
1130126,3434,哲固,48.28,0.5,5.18,2.73
1130126,3441,聯一光,38.95,0.5,4.05,1.92
1130126,3444,利機,36.69,2.5,3.98,3.87
1130126,3455,由田,12.14,5.0,11.42,1.79
1130126,3479,安勤,12.93,6.0,4.15,2.81
1130126,3483,力致,21.15,5.0,2.55,3.18
1130126,3484,崧騰,38.43,1.2,5.66,1.22
1130126,3489,森寶,37.65,0.4,1.56,1.24
1130126,3490,單井,24.49,1.2,4.5,1.27
1130126,3491,昇達科,48.32,3.36102753,2.5,4.97
1130126,3492,長盛,24.33,0.33,5.01,1.22
1130126,3498,陽程,66.7,0.0,6.38,0.77
1130126,3512,皇龍,20.34,3.6,9.16,1.6
1130126,3516,亞帝歐,23.46,0.2,3.28,0.71
1130126,3520,華盈,185.0,0.1,1.47,1.75
1130126,3526,凡甲,19.14,11.6,4.92,4.49
1130126,3529,力旺,135.03,17.5,0.77,75.87
1130126,3531,先益,13.35,1.7,6.48,0.99
1130126,3537,堡達,11.9,2.5,6.39,1.81
1130126,3540,曜越,23.88,0.9,0.72,1.56
1130126,3541,西柏,89.07,0.0,13.05,2.0
1130126,3546,宇峻,15.46,4.5,7.79,2.75
1130126,3548,兆利,29.84,4.5,1.47,2.59
1130126,3551,世禾,16.1,2.8,3.56,1.46
1130126,3552,同致,25.79,3.0,2.68,2.59
1130126,3556,禾瑞亞,20.24,0.9,7.98,3.22
1130126,3558,神準,11.61,4.0,2.02,2.63
1130126,3564,其陽,56.99,0.35,1.69,2.25
1130126,3567,逸昌,15.26,2.7,5.17,2.28
1130126,3570,大塚,13.05,8.0,4.82,3.07
1130126,3577,泓格,41.96,1.0,3.24,3.93
1130126,3580,友威科,15.37,2.02,8.06,2.46
1130126,3581,博磊,33.26,0.5,2.8,1.73
1130126,3587,閎康,22.02,9.0,3.26,3.7
1130126,3594,磐儀,24.97,0.6,1.9,1.85
1130126,3597,映興,30.2,0.3,7.61,1.54
1130126,3611,鼎翰,10.49,13.0,6.07,2.05
1130126,3615,安可,39.68,0.7,0.0,0.93
1130126,3624,光頡,18.91,1.2,5.0,1.87
1130126,3628,盈正,15.09,2.0,4.6,1.14
1130126,3632,研勤,150.0,0.0,0.0,3.69
1130126,3646,艾恩特,23.05,1.5,6.85,2.18
1130126,3663,鑫科,56.06,0.58697327,2.7,2.27
1130126,3675,德微,31.04,5.0,2.63,7.5
1130126,3680,家登,38.81,7.50736239,2.06,5.28
1130126,3684,榮昌,26.27,0.8,9.68,2.3
1130126,3687,歐買尬,68.04,1.57424091,1.4,2.23
1130126,3689,湧德,11.01,2.47,4.0,1.3
1130126,3693,營邦,16.63,10.0,1.39,6.11
1130126,3707,漢磊,134.17,0.0,1.55,3.87
1130126,3709,鑫聯大投控,21.23,0.8,3.86,1.23
1130126,3713,新晶投控,180.0,0.0,0.0,3.0
1130126,4102,永日,23.68,0.8,2.12,2.56
1130126,4105,東洋,16.62,3.5,4.35,3.33
1130126,4107,邦特,16.99,4.5,3.98,2.53
1130126,4111,濟生,12.76,1.0,4.63,1.22
1130126,4114,健喬,25.86,1.6,3.94,2.21
1130126,4116,明基醫,27.04,2.0,3.44,2.56
1130126,4121,優盛,58.05,0.5,5.04,1.38
1130126,4126,太醫,13.75,4.8,4.91,2.25
1130126,4127,天良,24.65,0.5,0.0,1.32
1130126,4129,聯合,25.38,4.00407196,2.26,2.81
1130126,4130,健亞,90.89,0.45,0.69,1.9
1130126,4138,曜亞,16.93,7.75,4.16,2.14
1130126,4153,鈺緯,29.42,1.25,2.83,2.05
1130126,4160,訊聯基因,37.82,1.01193677,2.3,2.59
1130126,4161,聿新科,25.2,0.7,1.57,2.12
1130126,4162,智擎,54.25,1.5,1.84,4.08
1130126,4163,鐿鈦,15.88,3.5,3.21,2.45
1130126,4173,久裕,23.32,0.91967604,3.03,0.78
1130126,4175,杏一,70.48,1.6,4.21,2.59
1130126,4183,福永生技,27.56,0.8,4.34,1.78
1130126,4205,中華食,24.94,3.0,3.02,4.71
1130126,4207,環泰,16.89,1.0,6.04,1.3
1130126,4303,信立,33.87,1.36,0.0,1.6
1130126,4305,世坤,13.88,2.5,5.15,1.92
1130126,4413,飛寶企業,29.71,0.4,2.44,1.78
1130126,4417,金洲,8.81,2.0,7.45,1.18
1130126,4432,銘旺實,11.3,0.69,1.21,0.93
1130126,4442,竣邦-KY,13.46,0.8,0.0,1.35
1130126,4506,崇友,16.43,4.0,4.13,2.87
1130126,4510,高鋒,18.31,0.7,2.63,0.86
1130126,4513,福裕,13.65,0.8,0.0,1.45
1130126,4523,永彰,65.54,0.0,0.0,2.39
1130126,4527,方土霖,12.42,2.4,5.23,1.92
1130126,4528,江興鍛,14.53,0.6,4.24,1.14
1130126,4533,協易機,19.0,1.16479823,1.35,1.43
1130126,4535,至興,14.59,1.6,5.86,1.06
1130126,4538,大詠城,14.75,0.8,5.05,1.2
1130126,4542,科嶠,19.73,1.5,0.96,2.39
1130126,4543,萬在,22.07,1.5,2.82,1.4
1130126,4549,桓達,18.68,4.2,5.45,2.96
1130126,4550,長佳,12.73,2.1,4.91,1.63
1130126,4554,橙的,262.73,1.0,3.46,1.58
1130126,4556,旭然,63.67,0.35,1.82,1.42
1130126,4558,寶緯,38.86,0.0,3.9,1.43
1130126,4561,健椿,14.26,1.0,2.2,1.53
1130126,4563,百德,28.99,0.534,0.0,1.88
1130126,4568,科際精密,84.46,2.5,6.92,1.59
1130126,4580,捷流閥業,12.14,4.8,5.75,1.78
1130126,4584,君帆,21.59,2.0,3.88,1.58
1130126,4702,中美實,15.34,0.0,0.0,0.81
1130126,4707,磐亞,13.32,0.9,7.11,0.83
1130126,4711,永純,109.0,0.5,3.06,0.95
1130126,4728,雙美,18.87,11.0,4.71,8.68
1130126,4729,熒茂,32.68,0.5,2.73,1.25
1130126,4735,豪展,18.89,1.0,4.99,1.61
1130126,4741,泓瀚,20.74,1.8,3.86,1.3
1130126,4745,合富-KY,24.05,0.4,6.34,0.7
1130126,4747,強生,43.88,1.5,2.27,2.21
1130126,4754,國碳科,20.54,1.8,4.32,2.71
1130126,4760,勤凱,21.8,2.7,3.24,2.56
1130126,4767,誠泰科技,12.3,1.5,4.68,0.99
1130126,4768,晶呈科技,45.32,4.0,2.79,6.39
1130126,4905,台聯電,12.49,1.5,1.61,0.78
1130126,4907,富宇,219.77,1.3,2.48,3.32
1130126,4908,前鼎,35.46,2.4,3.37,4.32
1130126,4911,德英,50.53,1.1706856,0.0,4.3
1130126,4923,力士,91.6,2.0,10.3,2.18
1130126,4931,新盛力,31.56,0.8,7.46,1.88
1130126,4933,友輝,16.55,3.0,5.01,1.4
1130126,4939,亞電,78.89,0.5,2.25,1.34
1130126,4945,陞達科技,84.24,2.0,3.24,3.83
1130126,4951,精拓科,22.8,2.5,5.12,2.9
1130126,4953,緯軟,17.29,5.0,3.62,2.92
1130126,4966,譜瑞-KY,48.73,12.65981221,2.77,4.36
1130126,4971,IET-KY,36.96,0.0,3.42,1.21
1130126,4972,湯石照明,55.19,0.7,5.64,1.04
1130126,4973,廣穎,12.76,2.0,5.7,0.98
1130126,4974,亞泰,10.28,4.2,8.81,1.56
1130126,4979,華星光,48.95,1.43000433,0.04,10.65
1130126,4987,科誠,12.62,3.5,7.54,1.79
1130126,4995,晶達,12.8,3.19969628,8.87,2.21
1130126,5009,榮剛,11.05,2.5,5.07,1.76
1130126,5011,久陽,24.25,1.0,8.22,1.09
1130126,5013,強新,14.98,0.9,4.62,1.28
1130126,5014,建錩,51.11,1.0,5.8,0.8
1130126,5015,華祺,16.44,3.0,12.71,1.9
1130126,5016,松和,21.95,0.7,4.98,0.97
1130126,5201,凱衛,12.51,1.5,1.43,2.32
1130126,5202,力新,1655.0,0.7,0.0,1.5
1130126,5206,坤悅,30.77,1.3,1.68,1.64
