證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,1.56,111,31.17,1.07,2023Q4
1102,亞泥,5.69,111,14.09,0.85,2023Q3
1103,嘉泥,2.82,111,68.08,0.55,2023Q3
1104,環泥,6.06,111,8.87,0.91,2023Q3
1108,幸福,5.08,111,8.56,1.27,2023Q3
1109,信大,4.48,111,10.5,0.76,2023Q3
1110,東泥,0.56,111,38.09,1.15,2023Q3
1201,味全,1.27,111,67.5,1.29,2023Q3
1203,味王,2.02,111,31.63,2.3,2023Q3
1210,大成,2.57,111,13.27,2.16,2023Q3
1215,卜蜂,3.6,111,14.07,3.1,2023Q3
1216,統一,4.11,111,22.56,3.44,2023Q3
1217,愛之味,3.38,111,35.91,0.86,2023Q3
1218,泰山,2.69,111,1.98,0.86,2023Q3
1219,福壽,4.23,111,25.2,1.41,2023Q3
1220,台榮,1.44,111,31.59,1.09,2023Q3
1225,福懋油,3.6,111,48.77,3.77,2023Q3
1227,佳格,3.42,111,29.0,1.97,2023Q3
1229,聯華,3.05,111,25.89,2.41,2023Q3
1231,聯華食,2.99,111,28.21,4.05,2023Q3
1232,大統益,4.57,112,19.19,4.28,2023Q4
1233,天仁,2.44,111,30.26,2.16,2023Q3
1234,黑松,4.51,111,16.65,0.87,2023Q3
1235,興泰,2.61,111,52.3,1.79,2023Q3
1236,宏亞,2.67,112,135.28,0.88,2023Q4
1256,鮮活果汁-KY,2.55,111,17.3,2.23,2023Q3
1301,台塑,5.86,111,159.33,1.3,2023Q3
1303,南亞,5.03,111,86.52,1.3,2023Q3
1304,台聚,3.85,111,29.84,0.82,2023Q3
1305,華夏,1.47,111,36.34,1.22,2023Q3
1307,三芳,3.0,111,15.61,1.16,2023Q3
1308,亞聚,5.44,111,22.97,0.96,2023Q3
1315,達新,8.33,111,16.82,0.65,2023Q3
1319,東陽,2.53,111,22.79,2.35,2023Q3
1323,永裕,3.54,111,33.44,1.17,2023Q4
1324,地球,1.2,111,29.3,1.29,2023Q3
1325,恆大,1.46,111,87.95,1.05,2023Q3
1326,台化,1.66,111,357.5,1.0,2023Q3
1339,昭輝,4.16,111,16.61,1.4,2023Q3
1341,富林-KY,9.92,111,12.8,2.45,2023Q3
1342,八貫,4.63,112,17.11,4.37,2023Q3
1402,遠東新,4.14,111,30.47,0.8,2023Q3
1409,新纖,6.56,111,35.47,0.69,2023Q3
1410,南染,2.17,111,61.42,2.16,2023Q3
1414,東和,1.62,111,282.86,1.41,2023Q3
1416,廣豐,4.1,111,20.68,0.63,2023Q3
1417,嘉裕,3.1,111,37.34,0.85,2023Q3
1419,新紡,3.28,111,21.16,1.1,2023Q3
1423,利華,0.64,111,32.74,1.13,2023Q3
1434,福懋,6.36,111,48.16,0.73,2023Q3
1436,華友聯,5.65,111,133.82,3.2,2023Q3
1437,勤益控,2.56,111,11.1,0.85,2023Q3
1439,雋揚,1.21,111,20.16,0.95,2023Q3
1442,名軒,4.13,111,19.09,2.48,2023Q3
1445,大宇,0.39,111,60.0,1.93,2023Q3
1449,佳和,1.31,111,41.79,1.11,2023Q3
1452,宏益,4.72,111,43.46,0.82,2023Q4
1453,大將,1.99,111,503.33,1.17,2023Q3
1454,台富,1.54,112,101.25,1.24,2023Q4
1457,宜進,5.41,111,84.09,0.84,2023Q3
1463,強盛,2.19,111,23.1,1.32,2023Q3
1464,得力,7.41,111,225.0,1.06,2023Q3
1465,偉全,5.74,111,22.42,0.91,2023Q3
1470,大統新創,2.2,111,35.96,1.78,2023Q3
1473,台南,3.45,111,14.05,1.12,2023Q3
1475,業旺,0.98,111,12.48,2.76,2023Q3
1476,儒鴻,3.15,111,32.43,6.04,2023Q3
1477,聚陽,3.9,111,23.32,5.93,2023Q3
1503,士電,1.07,111,41.93,3.06,2023Q3
1504,東元,3.05,111,18.09,1.31,2023Q3
1513,中興電,1.94,111,54.63,5.72,2023Q3
1514,亞力,1.3,111,42.92,5.89,2023Q3
1515,力山,2.48,112,28.44,2.31,2023Q4
1516,川飛,1.76,112,51.76,1.52,2023Q4
1519,華城,0.46,111,72.41,28.47,2023Q3
1521,大億,1.57,111,39.51,1.85,2023Q3
1522,堤維西,3.56,111,17.69,1.91,2023Q3
1524,耿鼎,2.75,111,19.41,2.26,2023Q3
1525,江申,2.79,111,14.51,1.15,2023Q3
1526,日馳,10.64,111,13.37,1.31,2023Q3
1527,鑽全,5.89,111,14.05,1.2,2023Q3
1528,恩德,0.7,111,43.18,1.12,2023Q3
1529,樂事綠能,1.51,111,56.75,3.15,2023Q3
1530,亞崴,4.89,111,14.03,0.96,2023Q3
1531,高林股,5.95,111,112.08,0.67,2023Q3
1532,勤美,3.1,111,17.12,1.11,2023Q3
1535,中宇,5.26,112,13.93,2.12,2023Q4
1536,和大,2.84,111,31.86,1.79,2023Q3
1537,廣隆,7.55,111,18.85,2.63,2023Q3
1539,巨庭,10.44,111,36.85,0.99,2023Q3
1540,喬福,3.33,111,17.31,1.09,2023Q3
1558,伸興,5.39,111,30.54,1.26,2023Q3
1560,中砂,1.55,112,43.88,6.06,2023Q4
1568,倉佑,3.18,111,10.47,1.94,2023Q3
1582,信錦,3.81,111,19.97,1.69,2023Q3
1583,程泰,4.21,111,12.43,1.47,2023Q3
1587,吉茂,4.26,111,27.59,1.15,2023Q3
1590,亞德客-KY,1.08,111,36.62,5.82,2023Q3
1597,直得,1.2,112,59.38,2.48,2023Q4
1603,華電,1.33,111,14.73,0.96,2023Q3
1604,聲寶,5.17,111,15.43,1.3,2023Q3
1605,華新,2.97,112,29.13,1.06,2023Q4
1608,華榮,1.76,111,11.67,1.31,2023Q3
1609,大亞,1.55,111,9.57,1.96,2023Q3
1611,中電,1.74,111,40.95,1.3,2023Q3
1612,宏泰,5.6,111,14.49,1.17,2023Q3
1614,三洋電,2.61,111,30.85,1.79,2023Q3
1615,大山,5.03,111,15.48,2.92,2023Q3
1617,榮星,1.73,111,52.42,1.28,2023Q3
1618,合機,1.72,111,21.54,1.41,2023Q3
1701,中化,3.3,111,22.66,0.98,2023Q3
1702,南僑,3.66,111,17.7,1.41,2023Q3
1707,葡萄王,4.45,112,15.8,2.3,2023Q4
1709,和益,8.59,111,19.22,1.25,2023Q3
1710,東聯,1.04,111,17.45,1.36,2023Q3
1711,永光,1.63,111,79.63,1.41,2023Q3
1712,興農,6.64,112,16.88,2.09,2023Q4
1713,國化,2.32,111,17.38,2.34,2023Q3
1714,和桐,1.1,111,17.82,0.73,2023Q3
1717,長興,3.73,111,26.14,1.51,2023Q3
1720,生達,4.04,112,14.08,2.37,2023Q3
1722,台肥,3.75,111,15.52,1.19,2023Q3
1723,中碳,3.57,112,18.12,3.17,2023Q4
1725,元禎,3.5,111,26.48,1.2,2023Q3
1726,永記,4.55,111,14.89,1.28,2023Q3
1727,中華化,0.89,112,90.81,2.16,2023Q4
1730,花仙子,4.94,112,15.53,1.95,2023Q4
1731,美吾華,4.75,112,19.06,1.58,2023Q4
1733,五鼎,4.18,111,23.26,1.88,2023Q3
1734,杏輝,2.98,111,20.33,1.86,2023Q3
1735,日勝化,2.75,111,24.27,1.21,2023Q3
1736,喬山,0.9,111,34.0,2.12,2023Q3
1737,臺鹽,4.37,111,17.68,1.05,2023Q3
1752,南光,4.62,111,12.74,2.09,2023Q3
1762,中化生,2.56,111,13.56,1.19,2023Q3
1773,勝一,2.09,112,24.25,4.39,2023Q4
1776,展宇,3.26,111,122.67,1.25,2023Q3
1783,和康生,2.1,111,22.16,3.09,2023Q3
1786,科妍,2.22,111,35.64,3.78,2023Q3
1789,神隆,1.18,112,70.42,1.93,2023Q4
1795,美時,1.2,111,19.76,4.56,2023Q3
1808,潤隆,0.58,111,7.06,3.82,2023Q3
1817,凱撒衛,4.76,112,11.57,1.36,2023Q4
1904,正隆,3.79,111,41.43,1.14,2023Q3
1906,寶隆,3.21,111,82.11,0.54,2023Q3
1907,永豐餘,2.98,111,39.29,0.89,2023Q3
2002,中鋼,4.07,111,223.64,1.22,2023Q4
2006,東和鋼鐵,5.43,112,11.93,1.82,2023Q4
2008,高興昌,2.43,111,9.05,1.29,2023Q3
2009,第一銅,1.26,111,288.64,1.94,2023Q3
2010,春源,3.42,111,15.53,0.99,2023Q3
2012,春雨,6.3,111,28.67,1.56,2023Q3
2013,中鋼構,3.58,112,19.78,1.96,2023Q4
