日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20250227,1101,台泥,35.1,2.85,112,29.5,1.1,2024Q3
20250227,1102,亞泥,41.8,5.02,112,14.22,0.83,2024Q3
20250227,1103,嘉泥,16.35,3.06,112,23.36,0.5,2024Q3
20250227,1104,環泥,30.3,6.6,112,13.29,0.89,2024Q3
20250227,1108,幸福,15.05,6.64,112,14.47,1.21,2024Q3
20250227,1109,信大,17.95,6.69,112,10.32,0.75,2024Q3
20250227,1110,東泥,20.05,1.0,112,40.92,1.22,2024Q3
20250227,1201,味全,18.1,1.49,112,22.07,1.2,2024Q3
20250227,1203,味王,37.8,2.91,112,18.71,1.5,2024Q3
20250227,1210,大成,55.6,3.99,112,13.73,1.91,2024Q3
20250227,1215,卜蜂,102.5,5.37,112,15.65,2.83,2024Q4
20250227,1216,統一,81.5,3.68,112,24.26,3.57,2024Q3
20250227,1217,愛之味,12.2,1.89,112,18.21,0.8,2024Q3
20250227,1219,福壽,14.85,5.39,112,25.17,1.13,2024Q3
20250227,1220,台榮,17.0,2.35,112,11.89,1.23,2024Q3
20250227,1225,福懋油,45.65,3.07,112,25.65,3.02,2024Q3
20250227,1227,佳格,35.35,3.54,112,20.79,1.81,2024Q3
20250227,1229,聯華,52.0,4.04,112,22.32,1.85,2024Q3
20250227,1231,聯華食,141.0,1.84,112,31.61,6.26,2024Q3
20250227,1232,大統益,152.0,4.61,113,18.45,4.28,2024Q4
20250227,1233,天仁,30.2,2.98,112,33.93,1.94,2024Q3
20250227,1234,黑松,41.3,4.6,112,17.21,0.89,2024Q3
20250227,1235,興泰,89.0,1.12,112,19.18,1.14,2024Q3
20250227,1256,鮮活果汁-KY,157.0,4.2,112,20.0,1.54,2024Q3
20250227,1303,南亞,33.75,2.07,112,84.38,0.75,2024Q3
20250227,1307,三芳,51.2,2.93,112,17.01,2.1,2024Q3
20250227,1315,達新,69.5,7.19,112,69.5,0.67,2024Q3
20250227,1319,東陽,116.5,3.43,112,17.71,2.63,2024Q3
20250227,1321,大洋,36.2,1.1,112,50.28,1.29,2024Q3
20250227,1323,永裕,25.1,3.98,112,9.16,0.87,2024Q3
20250227,1324,地球,12.75,1.57,112,182.14,0.99,2024Q3
20250227,1326,台化,29.7,4.21,112,110.0,0.57,2024Q3
20250227,1339,昭輝,57.7,5.2,113,10.67,1.06,2024Q3
20250227,1341,富林-KY,71.0,6.2,112,15.24,2.79,2024Q3
20250227,1342,八貫,109.0,4.4,113,17.47,3.57,2024Q4
20250227,1402,遠東新,32.2,4.19,112,18.09,0.75,2024Q3
20250227,1409,新纖,15.2,3.62,112,17.08,0.64,2024Q3
20250227,1410,南染,35.9,0.84,112,105.59,2.1,2024Q3
20250227,1414,東和,22.85,1.09,112,76.17,1.59,2024Q3
20250227,1416,廣豐,12.85,3.89,112,24.25,0.6,2024Q3
20250227,1419,新紡,43.4,2.76,112,20.19,0.88,2024Q3
20250227,1423,利華,36.7,1.63,112,74.9,1.12,2024Q3
20250227,1434,福懋,19.3,2.59,112,26.44,0.74,2024Q3
20250227,1436,華友聯,141.0,9.39,113,7.77,2.95,2024Q4
20250227,1437,勤益控,34.95,3.23,112,10.5,0.88,2024Q3
20250227,1439,雋揚,33.25,0.9,112,19.79,1.13,2024Q3
20250227,1440,南紡,14.95,2.34,112,9.9,0.85,2024Q3
20250227,1442,名軒,85.5,4.09,112,8.66,3.88,2024Q3
20250227,1445,大宇,17.1,14.62,112,2.35,0.95,2024Q3
20250227,1446,宏和,43.8,1.6,112,4.36,2.26,2024Q3
20250227,1449,佳和,19.0,0.16,112,26.03,0.99,2024Q3
20250227,1451,年興,20.05,2.49,112,66.83,0.58,2024Q3
20250227,1452,宏益,15.0,3.33,113,23.44,0.71,2024Q4
20250227,1453,大將,17.25,1.74,112,27.38,1.31,2024Q3
20250227,1454,台富,15.65,1.6,113,71.14,1.2,2024Q3
20250227,1457,宜進,20.45,7.33,112,6.37,0.88,2024Q3
20250227,1463,強盛新,27.6,1.81,112,61.33,2.02,2024Q3
20250227,1464,得力,18.45,1.36,112,27.13,1.41,2024Q3
20250227,1465,偉全,14.25,3.51,112,75.0,0.9,2024Q3
20250227,1470,大統新創,22.95,2.53,112,29.81,1.96,2024Q3
20250227,1472,三洋實業,75.8,2.64,112,29.73,2.04,2024Q3
20250227,1473,台南,37.9,3.17,112,13.16,1.39,2024Q3
20250227,1475,業旺,58.3,3.43,112,9.83,2.61,2024Q3
20250227,1476,儒鴻,545.0,2.48,112,23.61,5.53,2024Q3
20250227,1477,聚陽,377.0,4.35,112,22.89,6.91,2024Q3
20250227,1503,士電,188.0,1.6,112,34.0,2.56,2024Q3
20250227,1504,東元,54.5,4.04,112,20.26,1.46,2024Q3
20250227,1513,中興電,152.0,2.37,112,21.08,4.07,2024Q3
20250227,1514,亞力,113.0,1.58,112,34.66,5.46,2024Q3
20250227,1515,力山,37.0,2.7,113,21.02,1.7,2024Q4
20250227,1516,川飛,17.35,1.79,112,75.43,1.45,2024Q3
20250227,1519,華城,630.0,1.11,112,47.16,25.11,2024Q3
20250227,1521,大億,29.2,2.4,112,171.76,1.22,2024Q3
20250227,1522,堤維西,63.7,3.14,112,11.73,2.13,2024Q3
20250227,1524,耿鼎,37.25,3.49,112,12.89,2.15,2024Q3
20250227,1525,江申,60.0,5.5,112,16.26,0.89,2024Q3
20250227,1527,鑽全,44.05,4.54,112,13.85,1.26,2024Q3
20250227,1529,樂事綠能,25.5,2.35,112,59.3,2.28,2024Q3
20250227,1530,亞崴,33.05,4.54,113,23.61,0.97,2024Q3
20250227,1531,高林股,14.4,1.39,112,144.0,0.72,2024Q3
20250227,1532,勤美,32.3,4.43,112,7.69,0.86,2024Q3
20250227,1535,中宇,60.8,4.93,113,14.98,2.01,2024Q4
20250227,1537,廣隆,156.0,4.49,112,14.33,2.9,2024Q3
20250227,1539,巨庭,24.7,2.43,112,22.45,1.0,2024Q3
20250227,1540,喬福,40.4,2.72,112,21.96,2.34,2024Q3
20250227,1541,錩泰,28.35,1.76,112,19.96,1.14,2024Q3
20250227,1558,伸興,111.0,3.42,112,18.23,1.35,2024Q3
20250227,1560,中砂,274.5,1.46,113,38.72,5.62,2024Q4
20250227,1563,巧新,65.8,2.74,112,20.63,1.6,2024Q3
20250227,1568,倉佑,28.3,4.24,113,17.8,1.55,2024Q4
20250227,1582,信錦,103.5,3.89,112,15.27,2.01,2024Q3
20250227,1583,程泰,64.8,6.17,112,12.37,1.26,2024Q3
20250227,1590,亞德客-KY,970.0,1.82,112,25.79,4.16,2024Q3
20250227,1597,直得,103.5,0.68,113,95.83,3.78,2024Q4
20250227,1603,華電,36.8,3.53,112,12.31,0.84,2024Q3
20250227,1604,聲寶,28.45,5.27,112,13.88,1.24,2024Q3
20250227,1605,華新,27.85,1.8,113,40.36,0.82,2024Q4
20250227,1608,華榮,29.1,3.44,112,13.92,1.59,2024Q3
20250227,1609,大亞,43.05,3.95,112,19.39,2.12,2024Q3
20250227,1611,中電,15.8,5.06,113,30.38,1.17,2024Q3
20250227,1612,宏泰,34.25,5.84,112,13.81,1.44,2024Q3
20250227,1614,三洋電,39.6,2.7,112,56.57,1.87,2024Q3
20250227,1615,大山,59.7,4.82,112,15.43,3.26,2024Q3
20250227,1616,億泰,20.3,1.82,112,18.62,2.01,2024Q3
20250227,1618,合機,50.8,2.95,113,14.23,1.59,2024Q3
20250227,1702,南僑,51.1,4.89,112,10.94,1.08,2024Q3
20250227,1707,葡萄王,148.5,4.65,113,15.18,2.19,2024Q4
20250227,1708,東鹼,41.15,3.65,112,11.69,1.49,2024Q3
20250227,1709,和益,21.65,2.77,112,14.73,1.1,2024Q3
20250227,1711,永光,21.45,0.7,112,61.29,1.36,2024Q3
20250227,1712,興農,47.95,5.21,113,19.26,2.38,2024Q4
20250227,1713,國化,54.9,2.55,112,16.54,2.56,2024Q3
20250227,1714,和桐,8.32,3.61,112,18.49,0.66,2024Q3
20250227,1717,長興,28.9,2.77,112,19.4,1.25,2024Q3
20250227,1720,生達,62.8,4.46,113,12.74,1.9,2024Q4
20250227,1722,台肥,53.6,4.85,112,30.45,0.96,2024Q3
20250227,1723,中碳,98.8,4.55,113,19.0,2.79,2024Q4
20250227,1725,元禎,38.15,2.23,112,21.68,1.27,2024Q3
20250227,1726,永記,77.4,4.52,112,15.09,1.26,2024Q3
20250227,1727,中華化,29.7,1.68,113,58.24,1.78,2024Q4
20250227,1730,花仙子,55.7,5.39,113,14.1,1.81,2024Q4
20250227,1731,美吾華,23.9,4.81,112,18.38,1.51,2024Q4
20250227,1733,五鼎,30.85,3.89,113,24.1,1.69,2024Q4
20250227,1734,杏輝,31.45,5.72,112,17.09,1.79,2024Q3
20250227,1735,日勝化,19.55,2.56,112,20.36,1.25,2024Q3
20250227,1736,喬山,180.5,0.55,112,42.67,5.29,2024Q3
20250227,1737,臺鹽,32.6,3.68,112,21.88,1.0,2024Q3
