證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,3.04,112,29.59,1.06,2024Q1
1102,亞泥,5.07,112,13.18,0.86,2024Q1
1103,嘉泥,2.75,112,605.0,0.57,2024Q1
1104,環泥,5.96,112,10.86,0.99,2024Q1
1108,幸福,5.92,112,13.1,1.43,2024Q1
1109,信大,6.2,112,9.97,0.8,2024Q1
1110,東泥,0.87,112,91.6,1.44,2024Q1
1201,味全,1.43,112,34.91,1.29,2024Q1
1203,味王,2.22,112,23.51,2.0,2024Q1
1210,大成,3.86,112,11.59,2.1,2024Q1
1215,卜蜂,5.14,112,14.23,3.17,2024Q1
1216,統一,3.8,112,23.8,3.35,2024Q1
1217,愛之味,1.9,112,28.14,0.85,2024Q1
1219,福壽,4.26,112,20.89,1.36,2024Q1
1220,台榮,1.29,111,14.22,1.15,2024Q1
1225,福懋油,1.52,112,56.69,5.91,2024Q1
1227,佳格,3.0,112,26.39,2.09,2024Q1
1229,聯華,3.15,112,25.27,2.19,2024Q1
1231,聯華食,2.56,112,24.4,4.13,2024Q1
1232,大統益,4.52,112,20.48,4.11,2024Q1
1233,天仁,2.64,112,31.57,2.24,2024Q1
1234,黑松,4.37,112,18.73,0.97,2024Q1
1235,興泰,1.12,112,34.03,1.42,2024Q1
1236,宏亞,2.71,112,100.0,0.91,2024Q1
1256,鮮活果汁-KY,3.33,112,15.95,1.72,2024Q1
1301,台塑,1.63,112,75.0,1.16,2024Q1
1303,南亞,1.38,112,60.48,1.11,2024Q1
1305,華夏,2.05,112,131.54,1.04,2024Q1
1307,三芳,4.75,112,12.39,1.39,2024Q1
1315,達新,6.96,112,19.2,0.67,2024Q1
1319,東陽,3.36,112,19.01,2.63,2024Q1
1321,大洋,1.04,112,47.59,1.38,2024Q1
1323,永裕,3.26,112,34.06,1.15,2024Q1
1324,地球,1.51,112,30.11,1.04,2024Q1
1325,恆大,1.91,112,82.5,0.96,2024Q1
1326,台化,2.4,112,28.16,0.94,2024Q1
1339,昭輝,4.37,112,10.09,1.32,2024Q1
1341,富林-KY,6.36,112,15.57,3.12,2024Q1
1342,八貫,5.33,112,14.59,3.98,2024Q1
1402,遠東新,3.87,112,22.37,0.81,2024Q1
1409,新纖,3.31,112,24.41,0.75,2024Q1
1410,南染,0.79,112,104.86,2.23,2024Q1
1414,東和,1.15,112,80.19,1.52,2024Q1
1416,廣豐,3.88,112,19.25,0.64,2024Q1
1419,新紡,2.49,112,22.24,1.05,2024Q1
1423,利華,1.52,112,91.86,1.33,2024Q1
1434,福懋,2.24,112,69.84,0.75,2024Q1
1436,華友聯,4.82,112,15.61,4.55,2024Q1
1437,勤益控,3.03,112,12.41,0.99,2024Q1
1439,雋揚,1.08,112,13.88,0.97,2024Q1
1440,南紡,1.94,112,12.08,1.03,2024Q1
1442,名軒,5.43,112,11.28,3.06,2024Q1
1444,力麗,4.09,111,122.38,0.89,2024Q1
1445,大宇,10.73,112,3.07,1.14,2024Q1
1446,宏和,1.23,112,18.87,4.33,2024Q1
1449,佳和,0.22,112,19.89,0.95,2024Q1
1452,宏益,1.74,112,37.39,0.83,2024Q1
1453,大將,1.09,112,38.13,2.02,2024Q1
1454,台富,1.49,112,49.26,1.29,2024Q1
1456,怡華,0.99,112,92.05,1.29,2024Q1
1457,宜進,6.73,112,9.03,0.95,2024Q1
1463,強盛,2.49,112,37.22,1.43,2024Q1
1464,得力,1.68,112,99.33,1.17,2024Q1
1465,偉全,3.34,112,16.61,0.95,2024Q1
1470,大統新創,2.78,112,39.43,1.85,2024Q1
1472,三洋實業,2.74,112,17.14,2.11,2024Q1
1473,台南,2.21,112,17.77,1.98,2024Q1
1474,弘裕,2.87,111,31.7,0.86,2024Q1
1475,業旺,3.33,112,12.12,2.88,2024Q1
1476,儒鴻,2.5,112,25.61,6.26,2024Q1
1477,聚陽,4.11,112,23.21,7.34,2024Q1
1503,士電,1.22,112,46.76,3.22,2024Q1
1504,東元,3.76,112,23.03,1.66,2024Q1
1513,中興電,2.03,112,48.9,4.73,2024Q1
1514,亞力,1.45,112,37.28,5.81,2024Q1
1515,力山,2.62,112,13.25,2.16,2024Q1
1516,川飛,1.32,112,44.34,1.95,2024Q1
1519,華城,0.88,112,69.66,40.74,2024Q1
1521,大億,1.78,112,54.72,1.66,2024Q1
1522,堤維西,2.99,112,15.05,2.31,2024Q1
1524,耿鼎,3.68,112,12.23,2.18,2024Q1
1525,江申,4.28,112,21.78,1.15,2024Q1
1527,鑽全,4.58,112,13.86,1.24,2024Q1
1529,樂事綠能,1.87,112,65.41,2.77,2024Q1
1530,亞崴,4.67,112,14.59,0.93,2024Q1
1531,高林股,1.37,112,50.52,0.73,2024Q1
1532,勤美,3.0,112,12.73,1.42,2024Q1
1535,中宇,4.77,112,15.28,2.27,2024Q1
1536,和大,1.82,112,46.22,1.73,2024Q1
1537,廣隆,4.73,112,17.45,2.72,2024Q1
1539,巨庭,2.55,112,14.19,0.95,2024Q1
1540,喬福,5.43,112,11.19,1.16,2024Q1
1541,錩泰,1.59,112,17.19,1.27,2024Q1
1558,伸興,3.74,112,20.14,1.23,2024Q1
1560,中砂,1.42,112,43.84,6.97,2024Q1
1563,巧新,2.64,112,26.76,2.12,2024Q1
1568,倉佑,4.77,112,8.92,1.62,2024Q1
1582,信錦,3.59,112,19.28,2.23,2024Q1
1583,程泰,5.76,112,12.44,1.37,2024Q1
1587,吉茂,1.75,112,100.18,2.84,2024Q1
1590,亞德客-KY,1.8,112,27.33,4.71,2024Q1
1597,直得,1.18,112,60.99,2.54,2024Q1
1603,華電,2.76,112,14.55,1.12,2024Q1
1604,聲寶,5.24,112,13.58,1.31,2024Q1
1605,華新,2.96,112,38.3,1.06,2024Q1
1608,華榮,2.67,112,18.0,1.99,2024Q1
1609,大亞,3.31,112,30.96,2.55,2024Q1
1611,中電,2.93,112,32.79,1.25,2024Q1
1612,宏泰,5.26,112,18.38,1.52,2024Q1
1614,三洋電,2.43,112,39.38,2.15,2024Q1
1615,大山,4.17,112,19.22,3.55,2024Q1
1616,億泰,1.59,112,18.64,2.31,2024Q1
1617,榮星,1.12,112,445.0,2.06,2024Q1
1618,合機,1.8,112,23.62,1.97,2024Q1
1701,中化,2.22,112,20.45,0.9,2024Q1
1702,南僑,4.27,112,11.45,1.49,2024Q1
1707,葡萄王,4.34,112,16.46,2.3,2024Q1
1708,東鹼,4.44,112,27.0,1.32,2024Q1
1709,和益,2.9,112,19.35,1.2,2024Q1
1711,永光,0.78,112,137.14,1.26,2024Q1
1712,興農,6.5,112,16.9,2.36,2024Q1
1713,國化,2.75,112,23.94,2.65,2024Q1
1714,和桐,2.96,112,13.72,0.8,2024Q1
1717,長興,2.59,112,20.03,1.42,2024Q1
1720,生達,3.78,112,14.56,2.41,2024Q1
1722,台肥,3.99,112,17.11,1.15,2024Q1
1723,中碳,3.64,112,18.39,3.05,2024Q1
1725,元禎,1.88,112,36.12,1.76,2024Q1
1726,永記,4.26,112,15.48,1.3,2024Q1
1727,中華化,1.02,112,266.36,1.77,2024Q1
1730,花仙子,4.99,112,16.95,1.87,2024Q1
1731,美吾華,4.47,112,19.66,1.62,2024Q1
1733,五鼎,3.26,112,30.96,1.96,2024Q1
1734,杏輝,4.84,112,15.37,1.94,2024Q1
1735,日勝化,2.79,112,21.06,1.15,2024Q1
1736,喬山,1.14,112,21.89,2.83,2024Q1
1737,臺鹽,3.51,112,23.07,1.04,2024Q1
1752,南光,3.8,112,33.35,2.39,2024Q1
1760,寶齡富錦,1.5,112,86.78,4.67,2024Q1
1762,中化生,1.64,112,29.85,1.12,2024Q1
1773,勝一,2.02,112,24.57,4.34,2024Q1
1776,展宇,2.78,112,31.03,1.19,2024Q1
1783,和康生,2.19,112,27.2,3.01,2024Q1
1786,科妍,2.19,112,39.18,5.03,2024Q1
1789,神隆,1.03,112,59.59,2.19,2024Q1
1795,美時,1.62,112,19.26,4.43,2024Q1
1808,潤隆,13.7,112,6.87,3.95,2024Q1
1809,中釉,0.77,112,288.89,1.48,2024Q1
1810,和成,1.07,112,374.0,0.83,2024Q1
1817,凱撒衛,4.54,112,10.6,1.36,2024Q1
1904,正隆,1.74,112,37.4,1.11,2024Q1
1906,寶隆,0.93,112,20.71,0.56,2024Q1
1907,永豐餘,3.03,112,23.43,0.81,2024Q1
2002,中鋼,1.5,112,116.75,1.14,2024Q1
2006,東和鋼鐵,6.11,112,10.68,1.72,2024Q1
2008,高興昌,4.0,112,12.82,1.4,2024Q1
2010,春源,5.0,112,14.93,1.14,2024Q1
2012,春雨,3.68,112,26.9,1.68,2024Q1
2013,中鋼構,3.28,112,20.86,2.13,2024Q1
2015,豐興,4.85,112,17.59,2.05,2024Q1
2020,美亞,10.03,112,6.92,2.17,2024Q1
2022,聚亨,1.76,112,66.76,1.07,2024Q1
2027,大成鋼,3.18,112,18.24,1.21,2024Q1
