日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20250424,1101,台泥,29.25,3.42,113,20.03,0.91,2024Q4
20250424,1102,亞泥,44.45,4.95,113,12.25,0.87,2024Q4
20250424,1103,嘉泥,14.8,3.72,113,30.83,0.47,2024Q4
20250424,1104,環泥,27.5,6.18,113,12.73,0.8,2024Q4
20250424,1108,幸福,13.65,5.13,113,11.19,1.07,2024Q4
20250424,1109,信大,16.3,5.52,113,11.81,0.67,2024Q4
20250424,1110,東泥,17.4,1.72,113,28.52,1.05,2024Q4
20250424,1201,味全,16.05,3.12,113,18.24,1.05,2024Q4
20250424,1203,味王,38.65,3.1,113,16.38,1.49,2024Q4
20250424,1210,大成,60.0,4.67,113,14.39,1.98,2024Q4
20250424,1215,卜蜂,99.1,4.54,113,15.13,2.73,2024Q4
20250424,1216,統一,76.5,3.92,113,21.02,3.22,2024Q4
20250424,1217,愛之味,11.25,3.29,113,19.4,0.74,2024Q4
20250424,1218,泰山,20.6,6.55,113,13.46,0.78,2024Q4
20250424,1219,福壽,13.6,3.68,113,25.66,1.02,2024Q4
20250424,1220,台榮,13.8,5.07,113,11.69,1.0,2024Q4
20250424,1227,佳格,33.6,4.17,113,17.59,1.66,2024Q4
20250424,1229,聯華,43.85,4.1,113,17.83,1.43,2024Q4
20250424,1231,聯華食,129.5,2.01,113,30.69,5.37,2024Q4
20250424,1232,大統益,152.5,4.59,113,18.51,4.29,2024Q4
20250424,1233,天仁,33.7,2.82,113,34.74,2.09,2024Q4
20250424,1234,黑松,39.05,4.87,113,16.55,0.83,2024Q4
20250424,1256,鮮活果汁-KY,118.0,3.98,113,13.79,1.17,2024Q4
20250424,1303,南亞,30.35,2.31,113,72.26,0.69,2024Q4
20250424,1307,三芳,35.45,7.62,113,9.53,1.37,2024Q4
20250424,1315,達新,65.5,7.63,113,30.47,0.67,2024Q4
20250424,1319,東陽,130.0,4.08,113,17.57,2.78,2024Q4
20250424,1321,大洋,34.1,1.11,113,44.87,1.24,2024Q4
20250424,1323,永裕,20.35,4.42,113,7.92,0.7,2024Q4
20250424,1324,地球,11.1,1.8,113,123.33,0.86,2024Q4
20250424,1326,台化,24.85,2.01,113,414.17,0.53,2024Q4
20250424,1339,昭輝,52.0,5.77,113,10.38,0.94,2024Q4
20250424,1341,富林-KY,64.3,8.09,113,12.02,2.35,2024Q4
20250424,1342,八貫,93.1,5.15,113,14.92,3.05,2024Q4
20250424,1402,遠東新,31.8,5.03,113,17.01,0.73,2024Q4
