日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20250226,1101,台泥,35.25,2.84,112,29.62,1.1,2024Q3
20250226,1102,亞泥,42.1,4.99,112,14.32,0.84,2024Q3
20250226,1103,嘉泥,17.25,2.9,112,24.64,0.52,2024Q3
20250226,1104,環泥,30.0,6.67,112,13.16,0.88,2024Q3
20250226,1108,幸福,15.1,6.62,112,14.52,1.21,2024Q3
20250226,1109,信大,17.85,6.72,112,10.26,0.74,2024Q3
20250226,1110,東泥,20.35,0.98,112,41.53,1.24,2024Q3
20250226,1201,味全,18.1,1.49,112,22.07,1.2,2024Q3
20250226,1203,味王,37.85,2.91,112,18.74,1.5,2024Q3
20250226,1210,大成,56.0,3.96,112,13.83,1.92,2024Q3
20250226,1215,卜蜂,99.7,5.52,112,15.22,2.75,2024Q4
20250226,1216,統一,82.8,3.62,112,24.64,3.62,2024Q3
20250226,1217,愛之味,12.1,1.9,112,18.06,0.79,2024Q3
20250226,1219,福壽,15.1,5.3,112,25.59,1.15,2024Q3
20250226,1220,台榮,17.05,2.35,112,11.92,1.23,2024Q3
20250226,1225,福懋油,47.6,2.94,112,26.74,3.15,2024Q3
20250226,1227,佳格,35.55,3.52,112,20.91,1.82,2024Q3
20250226,1229,聯華,52.9,3.97,112,22.7,1.88,2024Q3
20250226,1231,聯華食,151.5,1.72,112,33.97,6.72,2024Q3
20250226,1232,大統益,153.5,4.56,113,18.63,4.32,2024Q4
20250226,1233,天仁,30.05,3.0,112,33.76,1.93,2024Q3
20250226,1234,黑松,41.3,4.6,112,17.21,0.89,2024Q3
20250226,1235,興泰,89.3,1.12,112,19.25,1.15,2024Q3
20250226,1256,鮮活果汁-KY,161.0,4.1,112,20.51,1.58,2024Q3
20250226,1303,南亞,34.1,2.05,112,85.25,0.76,2024Q3
20250226,1307,三芳,53.5,2.8,112,17.77,2.2,2024Q3
20250226,1319,東陽,113.0,3.54,112,17.17,2.55,2024Q3
20250226,1321,大洋,35.95,1.11,112,49.93,1.28,2024Q3
20250226,1323,永裕,25.05,3.99,112,9.14,0.87,2024Q3
20250226,1324,地球,12.85,1.56,112,183.57,1.0,2024Q3
20250226,1326,台化,30.05,4.16,112,111.3,0.58,2024Q3
20250226,1339,昭輝,58.5,5.13,113,10.81,1.07,2024Q3
