資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140226,1240,茂生農經,11.93,2.7,5.08,1.19,113Q3
1140226,1259,安心,31.37,1.2,1.87,0.84,113Q4
1140226,1264,德麥,16.75,14.0,4.16,3.81,113Q3
1140226,1268,漢來美食,17.84,7.0,4.59,2.92,113Q3
1140226,1294,漢田生技,13.95,4.0,4.47,3.14,113Q3
1140226,1336,台翰,12.55,0.41,1.76,0.96,113Q3
1140226,1565,精華,15.49,7.0,3.63,1.54,113Q3
1140226,1570,力肯,17.15,1.0,3.29,1.59,113Q3
1140226,1580,新麥,12.03,9.0,5.94,2.52,113Q3
1140226,1584,精剛,17.61,0.7,2.53,1.29,113Q4
1140226,1586,和勤,49.92,0.1303314,0.41,1.68,113Q3
1140226,1593,祺驊,28.98,1.6,4.35,1.13,113Q3
1140226,1599,宏佳騰,145.95,0.0,0.0,1.14,113Q3
1140226,1742,台蠟,57.26,0.0,0.0,1.16,113Q3
1140226,1777,生泰,11.39,5.3,5.27,1.75,113Q4
1140226,1784,訊聯,81.05,1.41847555,1.67,3.45,113Q3
1140226,1785,光洋科,26.52,1.20013385,2.05,2.56,113Q3
1140226,1788,杏昌,17.49,7.0,4.81,2.19,113Q3
1140226,2063,世鎧,17.42,4.5,12.02,1.69,113Q3
1140226,2065,世豐,14.54,4.34545793,8.08,1.66,113Q3
1140226,2066,世德,13.59,3.77751226,3.69,2.06,113Q3
1140226,2070,精湛,18.96,1.5,2.22,2.67,113Q3
1140226,2073,雄順,39.35,0.6,2.21,1.7,113Q3
1140226,2221,大甲,17.26,1.3,4.43,1.25,113Q3
1140226,2230,泰茂,19.67,0.93861079,0.79,5.36,113Q3
1140226,2235,謚源,21.85,2.5,5.22,1.34,113Q3
1140226,2596,綠意,163.46,1.0,2.35,2.21,113Q3
1140226,2640,大車隊,16.35,6.0,4.41,4.19,113Q3
1140226,2641,正德,11.53,0.48155935,2.13,0.99,113Q3
1140226,2643,捷迅,11.2,5.0,6.53,1.43,113Q3
1140226,2718,全心投控,2.4,3.0,3.58,1.42,113Q3
1140226,2719,燦星旅,13.99,0.0,0.0,4.19,113Q3
1140226,2724,藝舍-KY,13.72,0.0,0.0,4.82,113Q3
1140226,2726,雅茗-KY,11.39,0.0,0.0,1.88,113Q3
1140226,2729,瓦城,24.02,11.0,5.29,3.25,113Q3
1140226,2732,六角,19.33,6.49655101,6.59,2.32,113Q3
1140226,2734,易飛網,16.77,0.0,0.0,2.76,113Q3
1140226,2743,山富,11.91,3.0,2.82,3.78,113Q3
1140226,2745,五福,10.32,3.5,3.13,4.55,113Q3
1140226,2751,王座,17.14,5.0,7.33,3.08,113Q3
1140226,2752,豆府,17.12,13.3,5.52,5.18,113Q3
1140226,2754,亞洲藏壽司,40.93,1.5,1.7,2.47,113Q3
1140226,2755,揚秦,24.68,3.6,2.7,5.2,113Q3
1140226,2756,聯發國際,33.77,4.5,5.77,3.57,113Q3
1140226,2916,滿心,14.82,4.0,7.1,2.42,113Q3
1140226,2926,誠品生活,124.05,0.0,0.0,4.34,113Q3
1140226,2937,集雅社,12.95,2.0,4.9,1.71,113Q3
1140226,2941,米斯特,22.51,3.18161143,4.55,2.98,113Q3
1140226,2947,振宇五金,26.52,1.3,1.49,2.23,113Q3
1140226,2948,寶陞,21.86,3.31428571,7.22,1.36,113Q3
1140226,2949,欣新網,21.18,2.5,3.09,2.02,113Q3
1140226,3064,泰偉,211.33,0.0,0.0,7.67,113Q3
1140226,3066,李洲,20.8,0.0,0.0,1.69,113Q3
1140226,3071,協禧,40.39,1.03,3.98,1.9,113Q3
1140226,3073,天方能源,92.86,0.0,0.0,3.7,113Q3
1140226,3078,僑威,17.98,4.8,5.33,3.12,113Q3
1140226,3083,網龍,52.78,0.0,0.0,2.78,113Q4
1140226,3086,華義,156.42,1.50000004,0.88,13.09,113Q3
1140226,3088,艾訊,21.65,4.29279723,2.92,3.43,113Q3
1140226,3093,港建*,26.75,1.8,1.73,3.83,113Q3
1140226,3095,及成,28.78,0.0,0.0,5.05,113Q3
1140226,3105,穩懋,32.25,0.0,0.0,1.31,113Q3
1140226,3114,好德,30.54,1.2,4.68,1.09,113Q3
1140226,3118,進階,16.39,1.7,5.14,1.99,113Q3
1140226,3128,昇銳,32.14,0.8,2.59,2.02,113Q3
1140226,3131,弘塑,46.49,16.0,1.29,8.34,113Q3
1140226,3141,晶宏,68.88,0.50624798,0.63,2.42,113Q4
1140226,3147,大綜,26.04,5.0,2.76,5.47,113Q3
1140226,3152,璟德,26.97,5.59,3.34,3.07,113Q4
1140226,3163,波若威,37.53,3.6,2.14,5.08,113Q3
1140226,3169,亞信,32.16,3.0,2.73,3.91,113Q4
1140226,3171,炎洲流通,12.07,2.0,5.31,1.8,113Q3
1140226,3178,公準,55.51,2.25,3.19,2.63,113Q3
1140226,3188,鑫龍騰,8.3,1.6,4.97,2.18,113Q3
1140226,3206,志豐,11.44,2.5,5.62,1.69,113Q3
1140226,3207,耀勝,1033.33,0.89865405,0.72,5.33,113Q3
1140226,3211,順達,9.87,5.52904,3.05,2.66,113Q3
1140226,3213,茂訊,14.14,5.4,3.99,2.84,113Q3
1140226,3217,優群,15.86,6.4,3.93,3.26,113Q3
1140226,3218,大學光,18.3,7.0,3.0,5.83,113Q3
1140226,3219,倚強科,164.46,0.36466706,0.79,2.49,113Q3
1140226,3221,台嘉碩,50.21,0.7002741,2.91,1.17,113Q3
1140226,3226,龍鋒,10.06,0.5,0.99,1.8,113Q3
1140226,3227,原相,26.8,10.0,3.63,3.71,113Q3
1140226,3230,錦明,15.22,0.0,0.0,3.76,113Q3
1140226,3232,昱捷,178.67,0.5,1.87,1.79,113Q3
1140226,3260,威剛,8.25,3.0,3.46,1.6,113Q3
1140226,3264,欣銓,15.62,3.3,4.58,1.9,113Q3
1140226,3265,台星科,17.82,4.8,4.32,2.38,113Q4
1140226,3276,宇環,136.67,0.2,1.22,1.43,113Q3
1140226,3284,太普高,13.41,0.6,1.64,2.68,113Q3
