資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140603,1240,茂生農經,13.25,3.4,5.63,1.71,114Q1
1140603,1259,安心,44.05,1.2,2.08,0.79,114Q1
1140603,1264,德麥,15.44,14.5,4.55,3.78,114Q1
1140603,1268,漢來美食,15.74,7.5,4.9,2.65,114Q1
1140603,1294,漢田生技,14.5,4.23,5.29,2.66,114Q1
1140603,1295,生合,15.78,3.5,4.03,2.67,114Q1
1140603,1336,台翰,9.5,0.945,4.74,0.8,114Q1
1140603,1565,精華,11.39,9.5,5.76,1.33,114Q1
1140603,1570,力肯,9.17,1.3,5.6,1.16,114Q1
1140603,1580,新麥,10.62,9.0,6.25,2.49,114Q1
1140603,1584,精剛,19.89,0.7,2.61,1.24,114Q1
1140603,1593,祺驊,14.72,1.6,5.13,0.96,114Q1
1140603,1599,宏佳騰,17.06,0.5,1.72,1.08,114Q1
1140603,1777,生泰,10.28,5.3,6.02,1.64,114Q1
1140603,1781,合世,46.97,0.0,0.0,1.85,114Q1
1140603,1784,訊聯,47.99,1.40949789,2.04,2.78,114Q1
1140603,1785,光洋科,18.6,2.0,3.5,2.32,114Q1
1140603,1788,杏昌,18.35,7.0,4.88,2.07,114Q1
1140603,1815,富喬,62.28,0.0,0.0,2.32,114Q1
1140603,2063,世鎧,18.64,2.0,6.62,1.47,114Q1
1140603,2065,世豐,14.02,3.03200675,7.59,1.32,114Q1
1140603,2066,世德,14.97,3.0,3.83,1.59,114Q1
1140603,2070,精湛,16.08,1.5,3.42,1.71,114Q1
1140603,2073,雄順,63.18,0.7,2.52,1.72,114Q1
1140603,2221,大甲,10.61,1.3,4.68,1.11,114Q1
1140603,2230,泰茂,28.27,3.0,2.52,4.96,114Q1
1140603,2235,謚源,19.57,3.0,6.58,1.23,114Q1
1140603,2596,綠意,30.48,1.0,2.65,1.83,114Q1
1140603,2640,大車隊,14.77,7.0,5.19,4.48,114Q1
1140603,2641,正德,12.32,0.5,2.48,0.84,114Q1
1140603,2643,捷迅,11.77,4.5,5.84,1.43,114Q1
1140603,2718,全心投控,1.47,3.0,5.86,0.9,114Q1
1140603,2719,燦星旅,41.88,0.0,0.0,4.03,114Q1
1140603,2724,藝舍-KY,6.56,0.0,0.0,3.23,114Q1
1140603,2729,瓦城,23.01,9.0,4.26,3.1,114Q1
1140603,2732,六角,23.87,4.9997807,5.59,2.19,114Q1
1140603,2734,易飛網,65.0,0.0,0.0,1.84,114Q1
1140603,2743,山富,18.54,5.0,4.05,3.66,114Q1
1140603,2745,五福,12.34,6.5,5.14,4.29,114Q1
1140603,2751,王座,14.15,4.5,7.46,3.06,114Q1
1140603,2752,豆府,13.92,14.0,6.48,5.3,114Q1
1140603,2755,揚秦,21.5,5.0,3.66,4.63,114Q1
1140603,2756,聯發國際,45.67,2.5,2.52,4.7,114Q1
1140603,2916,滿心,12.99,3.6,7.14,2.24,114Q1
1140603,2926,誠品生活,77.34,0.2,0.42,3.7,114Q1
1140603,2937,集雅社,10.12,3.0,6.85,1.76,114Q1
1140603,2941,米斯特,17.51,3.2,6.24,2.38,114Q1
1140603,2947,振宇五金,23.56,3.1,3.44,2.25,114Q1
1140603,2948,寶陞,19.26,2.15333333,5.73,1.03,114Q1
1140603,2949,欣新網,24.06,3.1,3.71,2.07,114Q1
1140603,3066,李洲,27.02,0.0,0.0,1.16,114Q1
1140603,3071,協禧,24.22,0.81,4.34,1.3,114Q1
1140603,3073,天方能源,27.15,0.65,1.47,2.26,114Q1
1140603,3078,僑威,13.68,4.0,4.89,2.83,114Q1
1140603,3081,聯亞,943.33,0.5,0.18,6.93,114Q1
1140603,3083,網龍,88.49,0.0,0.0,2.57,114Q1
1140603,3086,華義,1026.67,0.65000021,0.42,11.74,114Q1
1140603,3088,艾訊,12.89,4.5,4.97,2.03,114Q1
1140603,3093,港建*,22.74,1.08,3.57,4.47,114Q1
1140603,3105,穩懋,91.57,1.0,1.23,0.95,114Q1
1140603,3114,好德,15.0,1.2,5.41,0.9,114Q1
1140603,3118,進階,16.78,1.8,5.31,1.9,114Q1
1140603,3128,昇銳,15.96,1.2,3.6,1.97,114Q1
1140603,3131,弘塑,38.85,22.0,1.78,8.72,114Q1
1140603,3141,晶宏,55.15,0.50624798,0.91,1.66,114Q1
1140603,3147,大綜,14.8,6.2,3.12,5.18,114Q1
1140603,3152,璟德,18.67,5.59,5.06,1.97,114Q1
1140603,3162,精確,27.59,0.5,1.08,2.09,114Q1
1140603,3163,波若威,35.47,3.0,1.81,5.05,114Q1
1140603,3169,亞信,23.24,3.0,3.42,2.96,114Q1
1140603,3171,炎洲流通,13.11,3.0,7.15,2.14,114Q1
1140603,3178,公準,43.3,0.5,1.03,1.75,114Q1
1140603,3188,鑫龍騰,19.4,1.8,5.83,2.31,114Q1
1140603,3206,志豐,10.85,2.5,6.56,1.37,114Q1
1140603,3211,順達,12.13,12.49778,5.98,3.51,114Q1
1140603,3213,茂訊,12.43,6.0,5.61,1.47,114Q1
1140603,3217,優群,12.89,8.8,5.7,2.85,114Q1
1140603,3218,大學光,15.42,7.5,3.67,5.16,114Q1
1140603,3219,倚強科,77.4,0.2660765,0.45,3.2,114Q1
1140603,3221,台嘉碩,27.32,0.9,4.77,0.9,114Q1
1140603,3226,龍鋒,9.39,0.5,1.08,1.54,114Q1
1140603,3227,原相,15.83,10.0,4.56,3.1,114Q1
1140603,3230,錦明,9.54,0.35,1.06,2.45,114Q1
1140603,3232,昱捷,71.0,0.5,1.76,1.93,114Q1
1140603,3236,千如,85.79,0.35,2.15,1.09,114Q1
1140603,3260,威剛,13.69,5.0,5.48,1.52,114Q1
1140603,3264,欣銓,17.11,4.0,5.31,1.88,114Q1
1140603,3265,台星科,15.83,4.6,4.93,2.13,114Q1
1140603,3284,太普高,10.78,2.0,7.05,1.98,114Q1
1140603,3285,微端,28.13,1.0,4.04,1.81,114Q1
1140603,3287,廣寰科,39.43,1.5,3.96,2.77,114Q1
1140603,3289,宜特,16.07,4.29313142,4.19,2.19,114Q1
1140603,3290,東浦,15.16,0.0,0.0,1.49,114Q1
1140603,3293,鈊象,24.3,29.0,3.49,21.54,114Q1
1140603,3303,岱稜,12.16,2.75,5.42,2.25,114Q1
1140603,3306,鼎天,16.02,2.1,5.16,0.74,114Q1
1140603,3310,佳穎,20.2,3.27,4.06,2.79,114Q1
1140603,3317,尼克森,15.71,1.51111111,3.59,1.1,114Q1
1140603,3324,雙鴻,26.55,9.99865134,1.72,5.49,114Q1
1140603,3332,幸康,18.36,1.1,2.55,1.14,114Q1
1140603,3357,臺慶科,12.44,5.0,4.95,1.44,114Q1
1140603,3362,先進光,62.56,1.0,0.82,4.32,114Q1
1140603,3374,精材,21.34,2.5,1.89,3.81,114Q1
1140603,3379,彬台,42.73,0.8,1.09,4.73,114Q1
1140603,3388,崇越電,15.45,3.5,5.39,1.06,114Q1
1140603,3390,旭軟,22.29,1.0,4.67,1.12,114Q1
1140603,3402,漢科,12.95,5.0,5.45,3.42,114Q1
1140603,3426,台興,12.69,2.5,5.49,1.48,114Q1
1140603,3430,奇鈦科,11.29,2.5,4.84,1.61,114Q1
1140603,3434,哲固,31.55,1.51,2.64,4.19,114Q1
1140603,3438,類比科,34.3,1.5,3.24,1.02,114Q1
1140603,3441,聯一光,25.31,0.75,2.3,1.58,114Q1
1140603,3444,利機,22.57,2.0,3.56,2.48,114Q1
1140603,3455,由田,18.37,4.5,5.26,2.13,114Q1
1140603,3465,進泰電子,34.71,1.0,1.83,2.27,114Q1
1140603,3467,台灣精材,53.17,0.9,1.68,2.75,114Q1
1140603,3479,安勤,12.76,5.2,5.39,2.21,114Q1
1140603,3483,力致,16.94,5.0,4.46,2.05,114Q1
1140603,3484,崧騰,11.97,2.5,5.07,1.17,114Q1
1140603,3491,昇達科,33.75,6.62698284,2.12,8.22,114Q1
1140603,3492,長盛,13.99,1.0,3.91,1.39,114Q1
1140603,3512,皇龍,26.0,1.2,4.62,1.17,114Q1
1140603,3516,亞帝歐,62.34,0.25,1.25,0.76,114Q1
1140603,3520,華盈,62.73,0.1,0.72,1.17,114Q1
1140603,3526,凡甲,13.06,16.46122845,7.3,4.51,114Q1
1140603,3527,聚積,285.71,2.0,3.33,1.14,114Q1
1140603,3529,力旺,86.07,22.0,1.02,39.87,114Q1
1140603,3531,先益,29.43,0.8,3.44,0.75,114Q1
1140603,3537,堡達,13.93,2.3,4.83,2.22,114Q1
1140603,3546,宇峻,20.27,5.1,5.18,3.08,114Q1
1140603,3548,兆利,16.17,2.25,1.97,1.2,114Q1
1140603,3551,世禾,17.66,3.4,2.67,1.82,114Q1
1140603,3552,同致,72.77,1.2,1.99,1.27,114Q1
1140603,3556,禾瑞亞,22.35,2.08,5.2,2.38,114Q1
1140603,3558,神準,28.89,3.0,1.8,1.59,114Q1
1140603,3564,其陽,81.2,0.89,1.32,2.95,114Q1
1140603,3567,逸昌,17.1,1.8,6.23,1.6,114Q1
1140603,3570,大塚,15.48,9.0,4.09,4.06,114Q1
1140603,3577,泓格,24.98,1.5,2.67,2.61,114Q1
1140603,3580,友威科,11.97,3.0,4.54,2.39,114Q1
1140603,3581,博磊,87.35,0.5,1.68,1.77,114Q1
1140603,3587,閎康,16.2,7.0,4.83,2.13,114Q1
1140603,3594,磐儀,43.46,0.8,1.96,1.76,114Q1
1140603,3597,映興,18.6,0.85,3.46,1.57,114Q1
1140603,3611,鼎翰,12.9,10.0,5.31,1.71,114Q1
1140603,3624,光頡,14.77,1.23,3.91,1.07,114Q1
1140603,3628,盈正,18.06,2.0,4.99,1.09,114Q1
1140603,3646,艾恩特,23.66,1.65,5.67,2.02,114Q1
1140603,3663,鑫科,115.33,0.4,0.77,3.0,114Q1
1140603,3675,德微,18.56,5.0,3.52,2.65,114Q1
1140603,3680,家登,28.69,8.89613173,2.55,3.47,114Q1
1140603,3684,榮昌,15.41,2.3,5.11,1.96,114Q1
1140603,3687,歐買尬,31.72,1.56299494,2.07,1.58,114Q1
1140603,3689,湧德,11.5,3.0,3.32,1.83,114Q1
1140603,3693,營邦,10.97,11.0,3.49,2.5,114Q1
1140603,3709,鑫聯大投控,16.72,1.0,2.45,1.68,114Q1
1140603,4102,永日,27.17,1.15,4.7,1.57,114Q1
1140603,4105,東洋,12.11,4.2,5.53,3.08,114Q1
1140603,4107,邦特,15.48,5.0,4.17,2.57,114Q1
1140603,4109,加捷生醫,9.33,0.5,3.01,1.2,114Q1
1140603,4111,濟生,13.47,1.5,5.02,1.3,114Q1
1140603,4113,聯上,7.14,0.85,4.05,1.07,114Q1
1140603,4114,健喬,22.39,1.6,4.67,1.9,114Q1
1140603,4116,明基醫,17.59,1.65,4.01,1.71,114Q1
1140603,4126,太醫,14.06,5.0,5.46,2.16,114Q1
1140603,4127,天良,74.69,0.0,0.0,3.3,114Q1
1140603,4129,聯合,18.64,4.0,3.74,2.53,114Q1
1140603,4130,健亞,125.29,0.3,1.41,1.66,114Q1
1140603,4138,曜亞,14.9,5.15,6.32,2.09,114Q1
1140603,4139,馬光-KY,55.98,0.0,0.0,2.69,114Q1
1140603,4153,鈺緯,26.85,2.0,4.74,2.56,114Q1
1140603,4160,訊聯基因,29.06,1.84733387,3.53,2.46,114Q1
1140603,4161,聿新科,17.87,1.6,5.24,1.79,114Q1
1140603,4162,智擎,7.26,6.0,6.8,2.31,114Q1
1140603,4163,鐿鈦,19.59,3.5,3.48,1.97,114Q1
