證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,1.46,111,28.98,1.13,2023Q3
1102,亞泥,5.52,111,14.53,0.88,2023Q3
1103,嘉泥,2.62,111,73.46,0.59,2023Q3
1104,環泥,6.39,111,8.4,0.86,2023Q3
1108,幸福,5.3,111,8.21,1.22,2023Q3
1109,信大,4.42,111,10.65,0.78,2023Q3
1110,東泥,0.53,111,40.0,1.2,2023Q3
1201,味全,1.24,111,68.93,1.32,2023Q3
1203,味王,2.22,111,28.78,2.09,2023Q3
1210,大成,2.75,111,12.39,2.01,2023Q3
1215,卜蜂,3.75,111,13.52,2.98,2023Q3
1216,統一,4.38,111,21.15,3.22,2023Q3
1217,愛之味,3.38,111,35.91,0.86,2023Q3
1218,泰山,2.66,111,2.0,0.87,2023Q3
1219,福壽,4.12,111,25.87,1.44,2023Q3
1220,台榮,1.41,111,32.16,1.11,2023Q3
1225,福懋油,3.64,111,48.16,3.73,2023Q3
1227,佳格,3.32,111,29.92,2.03,2023Q3
1229,聯華,2.98,111,26.52,2.46,2023Q3
1231,聯華食,2.92,111,28.9,4.15,2023Q3
1232,大統益,4.12,111,20.73,4.6,2023Q3
1233,天仁,2.44,111,30.35,2.17,2023Q3
1234,黑松,4.6,111,16.29,0.85,2023Q3
1235,興泰,2.56,111,53.42,1.83,2023Q3
1236,宏亞,4.04,111,57.56,0.89,2023Q3
1256,鮮活果汁-KY,2.51,111,17.57,2.26,2023Q3
1301,台塑,5.13,111,182.0,1.49,2023Q3
1303,南亞,4.31,111,100.87,1.51,2023Q3
1304,台聚,3.49,111,32.87,0.9,2023Q3
1305,華夏,1.28,111,41.79,1.41,2023Q3
1307,三芳,3.0,111,15.61,1.16,2023Q3
1308,亞聚,5.06,111,24.69,1.03,2023Q3
1315,達新,8.4,111,16.68,0.65,2023Q3
1319,東陽,3.27,111,17.63,1.82,2023Q3
1323,永裕,3.51,111,22.68,1.15,2023Q3
1324,地球,1.1,111,31.93,1.41,2023Q3
1325,恆大,2.21,111,58.08,0.69,2023Q3
1326,台化,1.46,111,406.25,1.14,2023Q3
1339,昭輝,4.55,111,15.18,1.28,2023Q3
1341,富林-KY,9.65,111,13.15,2.51,2023Q3
