日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20260731,1102,亞泥,33.0,6.97,114,11.07,0.66,2026Q1
20260731,1103,嘉泥,13.1,3.97,114,16.38,0.48,2026Q1
20260731,1104,環泥,26.8,6.9,114,10.47,0.74,2026Q1
20260731,1108,幸福,11.95,8.37,114,5.92,0.89,2026Q1
20260731,1109,信大,13.8,6.52,114,17.47,0.56,2026Q1
20260731,1110,東泥,16.15,1.86,114,50.47,0.97,2026Q1
20260731,1201,味全,12.2,1.72,114,32.11,0.79,2026Q1
20260731,1203,味王,48.95,2.04,114,28.46,1.79,2026Q1
20260731,1210,大成,56.0,5.36,114,13.27,1.86,2026Q1
20260731,1215,卜蜂,104.0,6.73,114,11.21,2.89,2026Q1
20260731,1216,統一,73.8,4.07,114,19.95,2.9,2026Q1
20260731,1217,愛之味,9.95,2.51,114,20.73,0.66,2026Q1
20260731,1218,泰山,15.95,8.28,114,10.36,0.62,2026Q1
20260731,1219,福壽,11.4,4.39,114,24.26,0.84,2026Q1
20260731,1220,台榮,11.2,1.79,114,560.0,0.86,2026Q1
20260731,1225,福懋油,25.8,3.88,114,15.09,1.56,2026Q1
20260731,1227,佳格,29.25,4.58,114,20.03,1.39,2026Q1
20260731,1229,聯華,40.35,4.96,114,15.52,1.3,2026Q1
20260731,1231,聯華食,81.5,3.07,114,18.52,3.22,2026Q1
20260731,1232,大統益,154.5,4.66,114,17.11,4.48,2026Q2
20260731,1233,天仁,28.9,0.69,114,35.24,1.88,2026Q1
20260731,1234,黑松,33.75,4.89,114,20.21,0.74,2026Q1
20260731,1256,鮮活果汁-KY,183.0,3.61,114,13.82,1.57,2026Q1
20260731,1303,南亞,159.5,0.5,114,69.05,3.3,2026Q1
20260731,1307,三芳,31.75,6.93,114,11.59,1.29,2026Q1
20260731,1315,達新,64.2,7.01,114,41.69,0.6,2026Q1
20260731,1319,東陽,71.2,7.02,114,12.78,1.44,2026Q1
20260731,1323,永裕,19.9,4.52,114,35.54,0.7,2026Q1
20260731,1326,台化,57.4,1.05,114,382.67,0.9,2026Q1
20260731,1339,昭輝,44.15,5.66,114,10.44,0.8,2026Q1
20260731,1341,富林-KY,59.0,6.78,114,14.46,2.63,2026Q1
20260731,1342,八貫,96.9,6.19,114,16.29,3.61,2026Q1
20260731,1402,遠東新,27.15,4.6,114,16.86,0.62,2026Q1
20260731,1409,新纖,20.75,4.34,114,15.37,0.8,2026Q1
20260731,1410,南染,26.4,0.76,114,48.89,1.57,2026Q1
20260731,1414,東和,19.0,1.05,114,65.52,1.31,2026Q1
20260731,1416,廣豐,10.75,5.3,114,12.5,0.44,2026Q1
20260731,1417,嘉裕,8.22,3.04,114,18.27,0.67,2026Q1
20260731,1419,新紡,67.6,2.66,114,5.14,0.99,2026Q1
20260731,1423,利華,35.85,10.04,114,9.51,0.97,2026Q1
20260731,1432,大魯閣,15.1,13.25,114,2.77,1.02,2026Q1
20260731,1434,福懋,17.25,2.9,114,28.75,0.64,2026Q1
20260731,1436,華友聯,36.3,13.91,114,8.44,1.29,2026Q1
20260731,1437,勤益控,31.7,3.03,114,11.44,0.77,2026Q1
20260731,1438,三地開發,23.3,0.86,114,8.44,0.81,2026Q1
20260731,1439,雋揚,27.8,1.8,114,9.03,0.86,2026Q1
20260731,1442,名軒,28.6,8.39,114,14.59,1.29,2026Q1
20260731,1446,宏和,13.7,10.95,114,8.06,0.66,2026Q1
20260731,1451,年興,17.5,5.71,114,19.66,0.47,2026Q1
20260731,1453,大將,11.15,2.69,114,101.36,0.88,2026Q1
20260731,1457,宜進,14.3,6.99,114,15.71,0.65,2026Q1
20260731,1464,得力,10.35,2.42,114,27.97,0.8,2026Q1
20260731,1470,大統新創,23.6,2.75,114,27.13,2.06,2026Q1
20260731,1472,三洋實業,89.6,6.7,114,13.93,1.98,2026Q1
20260731,1474,弘裕,10.2,2.45,114,42.5,0.6,2026Q1
20260731,1475,業旺,27.2,5.51,114,10.67,1.18,2026Q1
20260731,1476,儒鴻,346.0,4.34,114,16.74,3.45,2026Q1
20260731,1477,聚陽,219.5,6.83,114,15.85,4.17,2026Q1
20260731,1503,士電,195.0,2.56,114,29.06,2.68,2026Q1
20260731,1504,東元,64.8,3.09,114,28.8,1.81,2026Q1
20260731,1513,中興電,153.5,3.91,114,18.65,3.52,2026Q1
20260731,1514,亞力,97.6,2.25,114,28.45,4.04,2026Q1
20260731,1515,力山,28.8,2.08,114,29.39,1.35,2026Q1
20260731,1519,華城,705.0,1.7,114,48.45,27.03,2026Q1
20260731,1521,大億,25.1,2.99,114,35.35,1.04,2026Q1
20260731,1522,堤維西,28.1,4.27,114,90.65,0.95,2026Q1
20260731,1524,耿鼎,26.35,5.31,114,17.57,1.51,2026Q1
20260731,1525,江申,68.4,4.09,114,42.75,0.99,2026Q1
20260731,1527,鑽全,33.75,4.44,114,37.09,0.96,2026Q1
20260731,1529,樂事綠能,17.25,5.8,114,15.13,1.46,2026Q1
20260731,1530,亞崴,27.75,3.6,114,24.13,0.81,2026Q1
20260731,1532,勤美,21.35,3.75,114,18.25,0.59,2026Q1
20260731,1535,中宇,45.8,6.55,114,11.77,1.43,2026Q1
20260731,1537,廣隆,126.5,5.69,114,16.64,2.25,2026Q1
20260731,1540,喬福,19.4,5.15,114,20.86,1.1,2026Q1
20260731,1558,伸興,91.8,5.45,114,16.33,1.12,2026Q1
20260731,1560,中砂,640.0,0.77,114,63.12,11.57,2026Q1
20260731,1563,巧新,54.4,3.68,114,123.64,1.44,2026Q1
20260731,1568,倉佑,26.6,3.76,114,19.85,1.49,2026Q1
20260731,1582,信錦,66.0,4.55,114,24.0,1.27,2026Q1
20260731,1583,程泰,49.65,2.01,114,17.8,0.95,2026Q1
20260731,1590,亞德客-KY,1325.0,2.2,114,29.01,5.21,2026Q1
20260731,1597,直得,114.0,0.61,114,95.8,4.15,2026Q1
20260731,1603,華電,29.0,6.9,114,10.78,0.61,2026Q1
20260731,1604,聲寶,23.35,6.42,114,14.15,1.0,2026Q1
20260731,1605,華新,31.45,1.59,114,22.96,0.85,2026Q1
20260731,1608,華榮,29.35,6.81,114,5.33,1.28,2026Q1
20260731,1609,大亞,33.85,2.07,114,14.16,1.52,2026Q1
20260731,1611,中電,11.7,6.84,114,292.5,0.96,2026Q1
20260731,1612,宏泰,30.4,8.22,114,10.13,1.18,2026Q1
20260731,1614,三洋電,31.35,3.09,114,23.75,1.46,2026Q1
20260731,1615,大山,42.0,6.19,114,8.86,1.69,2026Q1
20260731,1616,億泰,18.55,7.33,114,15.08,1.55,2026Q1
20260731,1617,榮星,16.2,3.7,114,18.41,1.2,2026Q1
20260731,1618,合機,38.1,4.46,114,8.37,1.14,2026Q1
20260731,1623,大東電,213.5,3.75,114,17.25,3.52,2026Q1
20260731,1702,南僑,33.75,4.74,114,46.88,0.7,2026Q1
20260731,1707,葡萄王,89.3,6.72,114,11.16,1.32,2026Q1
20260731,1708,東鹼,48.25,3.32,114,14.32,1.62,2026Q1
20260731,1709,和益,23.1,4.33,114,16.62,1.26,2026Q1
20260731,1712,興農,39.0,6.41,114,15.73,2.09,2026Q1
20260731,1713,國化,46.1,6.72,114,10.29,1.72,2026Q1
20260731,1714,和桐,13.05,1.38,114,20.39,1.0,2026Q1
20260731,1717,長興,59.9,1.67,114,40.47,2.44,2026Q1
20260731,1720,生達,56.7,5.29,114,10.5,1.68,2026Q1
20260731,1722,台肥,45.8,4.37,114,44.04,0.82,2026Q1
20260731,1723,中碳,81.3,2.28,114,26.14,2.36,2026Q2
20260731,1725,元禎,29.9,3.58,114,18.46,0.81,2026Q1
20260731,1726,永記,78.1,4.74,114,13.17,1.16,2026Q1
20260731,1727,中華化,67.8,0.22,114,183.24,4.11,2026Q1
20260731,1730,花仙子,51.2,5.86,114,11.06,1.5,2026Q1
20260731,1731,美吾華,20.55,5.94,114,14.68,1.23,2026Q1
