資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140408,1240,茂生農經,13.06,3.4,6.0,1.62,113Q4
1140408,1259,安心,30.15,1.2,1.94,0.8,113Q4
1140408,1264,德麥,14.14,14.5,4.99,3.12,113Q4
1140408,1268,漢來美食,13.22,7.0,5.26,2.48,113Q4
1140408,1294,漢田生技,13.57,4.23,5.18,2.76,113Q4
1140408,1336,台翰,9.52,0.945,4.73,0.8,113Q4
1140408,1565,精華,11.47,9.5,5.59,1.31,113Q4
1140408,1570,力肯,9.71,1.0,4.58,1.1,113Q4
1140408,1580,新麥,9.31,9.0,7.11,2.0,113Q4
1140408,1584,精剛,17.58,0.7,2.54,1.28,113Q4
1140408,1586,和勤,62.21,0.3,1.12,1.42,113Q4
1140408,1593,祺驊,17.53,1.6,5.37,0.89,113Q4
1140408,1599,宏佳騰,20.37,0.5,2.03,0.9,113Q4
1140408,1742,台蠟,18.2,0.0,0.0,1.08,113Q4
1140408,1777,生泰,10.11,5.3,5.94,1.55,113Q4
1140408,1781,合世,25.78,0.0,0.0,1.59,113Q4
1140408,1784,訊聯,42.0,1.40949789,2.03,2.64,113Q4
1140408,1785,光洋科,16.17,1.20013385,2.31,2.17,113Q4
1140408,1788,杏昌,17.33,7.0,5.0,2.08,113Q4
1140408,1815,富喬,191.54,0.0,0.0,1.66,113Q4
1140408,2063,世鎧,15.91,2.0,6.51,1.35,113Q4
1140408,2065,世豐,11.24,3.03200675,7.58,1.25,113Q4
1140408,2066,世德,11.98,3.0,4.07,1.47,113Q4
1140408,2070,精湛,15.44,1.5,3.27,1.77,113Q4
1140408,2073,雄順,41.27,0.7,2.69,1.61,113Q4
1140408,2221,大甲,12.72,1.3,5.06,1.05,113Q4
1140408,2230,泰茂,15.25,3.0,3.23,3.95,113Q4
1140408,2235,謚源,18.69,3.0,6.01,1.37,113Q4
1140408,2596,綠意,47.16,1.0,3.16,1.56,113Q4
1140408,2640,大車隊,14.05,7.0,5.58,3.59,113Q4
1140408,2641,正德,9.4,0.5,2.77,0.75,113Q4
1140408,2643,捷迅,10.97,4.5,6.72,1.19,113Q4
1140408,2718,全心投控,1.55,3.0,5.46,0.92,113Q4
1140408,2719,燦星旅,23.73,0.0,0.0,2.89,113Q4
1140408,2724,藝舍-KY,8.21,0.0,0.0,3.16,113Q4
1140408,2726,雅茗-KY,4.64,0.0,0.0,1.28,113Q4
1140408,2729,瓦城,20.26,9.0,4.93,2.78,113Q4
1140408,2732,六角,15.55,4.9997807,6.71,1.74,113Q4
1140408,2734,易飛網,17.5,0.0,0.0,1.38,113Q4
1140408,2743,山富,10.32,5.0,6.69,2.58,113Q4
1140408,2745,五福,8.92,6.5,8.03,3.21,113Q4
1140408,2751,王座,12.29,4.5,8.05,2.4,113Q4
1140408,2752,豆府,13.6,14.0,6.57,4.18,113Q4
1140408,2754,亞洲藏壽司,29.0,1.5,2.24,1.86,113Q4
1140408,2755,揚秦,19.52,5.0,4.39,4.17,113Q4
1140408,2756,聯發國際,31.91,2.5,3.25,3.52,113Q4
1140408,2916,滿心,11.37,3.6,7.56,1.91,113Q4
1140408,2926,誠品生活,172.96,0.2,0.43,3.63,113Q4
1140408,2937,集雅社,10.74,3.0,7.24,1.6,113Q4
1140408,2941,米斯特,18.43,3.2,5.25,2.52,113Q4
1140408,2947,振宇五金,22.25,3.1,4.03,1.93,113Q4
1140408,2948,寶陞,19.2,2.15333333,5.12,1.19,113Q4
1140408,2949,欣新網,24.31,3.1,3.82,2.01,113Q4
1140408,3064,泰偉,1046.0,0.0,0.0,6.51,113Q4
1140408,3066,李洲,12.27,0.0,0.0,1.11,113Q4
1140408,3071,協禧,23.02,1.03,5.52,1.34,113Q4
1140408,3073,天方能源,41.67,0.65,2.08,2.24,113Q4
1140408,3078,僑威,12.38,4.0,5.75,2.26,113Q4
1140408,3083,網龍,41.98,0.0,0.0,2.21,113Q4
1140408,3086,華義,191.04,0.65000021,0.51,9.8,113Q4
1140408,3088,艾訊,12.97,4.5,4.61,2.16,113Q4
1140408,3093,港建*,19.1,1.08,5.33,2.75,113Q4
1140408,3095,及成,36.25,0.0,0.0,3.44,113Q4
1140408,3105,穩懋,45.69,1.0,1.21,0.92,113Q4
1140408,3114,好德,11.67,1.2,5.71,0.85,113Q4
1140408,3118,進階,15.5,1.8,5.81,1.8,113Q4
1140408,3128,昇銳,11.72,0.8,4.04,1.22,113Q4
1140408,3131,弘塑,28.45,22.0,2.66,5.32,113Q4
1140408,3141,晶宏,45.95,0.50624798,0.95,1.61,113Q4
1140408,3147,大綜,12.77,6.2,4.07,3.83,113Q4
1140408,3152,璟德,18.76,5.59,4.8,2.14,113Q4
1140408,3162,精確,79.17,0.5,1.17,2.02,113Q4
1140408,3163,波若威,23.74,3.0,2.2,3.87,113Q4
1140408,3169,亞信,23.54,3.0,3.73,2.86,113Q4
1140408,3171,炎洲流通,17.31,3.0,8.17,1.69,113Q4
1140408,3178,公準,45.61,2.25,4.65,1.77,113Q4
1140408,3188,鑫龍騰,10.45,1.8,7.79,1.54,113Q4
1140408,3206,志豐,8.43,2.5,7.24,1.29,113Q4
1140408,3211,順達,8.07,12.5,8.8,2.02,113Q4
1140408,3213,茂訊,11.52,6.0,6.17,1.75,113Q4
1140408,3217,優群,11.16,8.8,7.01,2.43,113Q4
1140408,3218,大學光,13.72,7.5,4.35,4.04,113Q4
1140408,3219,倚強科,95.5,0.2660765,0.93,1.55,113Q4
1140408,3221,台嘉碩,18.62,0.9,4.93,0.88,113Q4
1140408,3226,龍鋒,7.1,0.5,1.27,1.34,113Q4
1140408,3227,原相,15.38,10.0,5.19,2.5,113Q4
1140408,3230,錦明,10.78,0.0,0.0,3.05,113Q4
1140408,3232,昱捷,73.28,0.5,2.13,1.56,113Q4
1140408,3236,千如,365.0,0.35,2.4,0.99,113Q4
1140408,3260,威剛,8.02,3.0,4.04,1.31,113Q4
1140408,3264,欣銓,13.51,4.0,6.67,1.55,113Q4
