資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140513,1240,茂生農經,13.23,3.4,5.92,1.64,113Q4
1140513,1259,安心,44.81,1.2,2.04,0.8,114Q1
1140513,1264,德麥,15.2,14.5,4.62,3.72,114Q1
1140513,1268,漢來美食,15.43,7.5,5.0,2.6,114Q1
1140513,1294,漢田生技,13.59,4.23,5.17,2.76,113Q4
1140513,1336,台翰,10.02,0.945,4.49,0.85,114Q1
1140513,1565,精華,11.9,9.5,5.51,1.39,114Q1
1140513,1570,力肯,10.09,1.3,5.73,1.14,113Q4
1140513,1580,新麥,10.82,9.0,6.12,2.33,113Q4
1140513,1584,精剛,21.37,0.7,2.43,1.33,114Q1
1140513,1593,祺驊,14.79,1.6,5.1,0.96,114Q1
1140513,1599,宏佳騰,17.0,0.5,1.73,1.08,114Q1
1140513,1777,生泰,10.36,5.3,5.98,1.65,114Q1
1140513,1781,合世,42.12,0.0,0.0,1.65,114Q1
1140513,1784,訊聯,44.79,1.40949789,1.91,2.81,113Q4
1140513,1785,光洋科,17.92,2.0,3.64,2.23,114Q1
1140513,1788,杏昌,18.29,7.0,4.9,2.06,114Q1
1140513,1815,富喬,52.89,0.0,0.0,1.97,114Q1
1140513,2063,世鎧,16.22,2.0,6.39,1.38,113Q4
1140513,2065,世豐,14.6,3.03200675,7.29,1.37,114Q1
1140513,2066,世德,13.21,3.0,3.69,1.62,113Q4
1140513,2070,精湛,17.84,1.5,3.08,1.9,114Q1
1140513,2073,雄順,65.45,0.7,2.43,1.78,114Q1
1140513,2221,大甲,10.82,1.3,4.59,1.13,114Q1
1140513,2230,泰茂,25.3,3.0,2.82,4.44,114Q1
1140513,2235,謚源,19.98,3.0,6.44,1.26,114Q1
1140513,2596,綠意,27.7,1.0,2.91,1.66,114Q1
1140513,2640,大車隊,15.17,7.0,5.17,3.87,113Q4
1140513,2641,正德,12.9,0.5,2.36,0.88,114Q1
1140513,2643,捷迅,11.61,4.5,5.93,1.41,114Q1
1140513,2718,全心投控,1.49,3.0,5.7,0.88,113Q4
1140513,2719,燦星旅,42.18,0.0,0.0,4.06,114Q1
1140513,2724,藝舍-KY,8.82,0.0,0.0,3.39,113Q4
1140513,2726,雅茗-KY,5.91,0.0,0.0,1.63,113Q4
1140513,2729,瓦城,22.75,9.0,4.39,3.13,113Q4
1140513,2732,六角,18.66,4.9997807,5.59,2.08,113Q4
1140513,2734,易飛網,25.65,0.0,0.0,2.02,113Q4
1140513,2743,山富,13.81,5.0,5.0,3.46,113Q4
1140513,2745,五福,12.59,6.5,5.04,4.37,114Q1
1140513,2751,王座,14.73,4.5,6.72,2.88,113Q4
1140513,2752,豆府,13.92,14.0,6.42,4.28,113Q4
1140513,2754,亞洲藏壽司,34.85,0.8,0.99,2.24,113Q4
1140513,2755,揚秦,21.75,5.0,3.94,4.65,113Q4
1140513,2756,聯發國際,37.97,2.5,2.73,4.19,113Q4
1140513,2916,滿心,11.86,3.6,7.24,2.0,113Q4
1140513,2926,誠品生活,185.19,0.2,0.4,3.89,113Q4
1140513,2937,集雅社,10.44,3.0,6.64,1.81,114Q1
1140513,2941,米斯特,18.87,3.2,5.79,2.56,114Q1
1140513,2947,振宇五金,23.61,3.1,3.44,2.25,114Q1
1140513,2948,寶陞,17.81,2.15333333,5.52,1.1,113Q4
1140513,2949,欣新網,26.95,3.1,3.44,2.23,113Q4
1140513,3064,泰偉,1236.0,0.0,0.0,7.7,113Q4
1140513,3066,李洲,30.96,0.0,0.0,1.33,114Q1
1140513,3071,協禧,26.04,0.81,4.04,1.4,114Q1
1140513,3073,天方能源,31.6,0.65,1.26,2.63,114Q1
1140513,3078,僑威,13.97,4.0,5.1,2.55,113Q4
1140513,3081,聯亞,990.0,0.5,0.17,7.28,114Q1
1140513,3083,網龍,89.65,0.0,0.0,2.6,114Q1
1140513,3086,華義,1113.33,0.65000021,0.39,12.73,114Q1
1140513,3088,艾訊,14.25,4.5,4.5,2.25,114Q1
1140513,3093,港建*,21.17,1.08,3.84,4.16,114Q1
1140513,3105,穩懋,99.33,1.0,1.13,1.03,114Q1
1140513,3114,好德,12.86,1.2,5.18,0.94,113Q4
1140513,3118,進階,16.51,1.8,5.4,1.87,114Q1
1140513,3128,昇銳,12.92,1.2,4.44,1.6,114Q1
1140513,3131,弘塑,32.51,22.0,2.33,6.08,113Q4
1140513,3141,晶宏,58.42,0.50624798,0.86,1.76,114Q1
1140513,3147,大綜,17.99,6.2,2.56,6.3,114Q1
1140513,3152,璟德,20.1,5.59,4.7,2.12,114Q1
1140513,3162,精確,31.31,0.5,0.95,2.37,114Q1
1140513,3163,波若威,33.65,3.0,1.9,4.79,114Q1
1140513,3169,亞信,24.77,3.0,3.21,3.15,114Q1
1140513,3171,炎洲流通,20.05,3.0,7.06,1.95,113Q4
1140513,3178,公準,45.18,0.5,0.99,1.83,114Q1
1140513,3188,鑫龍騰,18.02,1.8,6.28,2.14,114Q1
1140513,3206,志豐,10.63,2.5,6.7,1.34,114Q1
1140513,3211,順達,11.4,12.5,6.36,3.3,114Q1
1140513,3213,茂訊,12.86,6.0,5.53,1.95,113Q4
1140513,3217,優群,13.01,8.8,5.64,2.88,114Q1
1140513,3218,大學光,14.36,7.5,4.16,4.22,113Q4
1140513,3219,倚強科,53.12,0.2660765,0.65,2.2,114Q1
1140513,3221,台嘉碩,20.41,0.9,4.5,0.97,113Q4
1140513,3226,龍鋒,8.72,0.5,1.03,1.65,113Q4
1140513,3227,原相,15.75,10.0,4.58,3.08,114Q1
1140513,3230,錦明,11.38,0.35,0.89,2.93,114Q1
1140513,3232,昱捷,75.5,0.5,1.66,2.05,114Q1
1140513,3236,千如,417.5,0.35,2.1,1.14,113Q4
1140513,3260,威剛,13.13,5.0,5.71,1.46,114Q1
1140513,3264,欣銓,17.86,4.0,5.09,1.96,114Q1
1140513,3265,台星科,15.59,4.6,5.0,2.09,114Q1
1140513,3284,太普高,11.08,2.0,6.86,2.04,114Q1
1140513,3285,微端,30.11,1.0,3.77,1.94,114Q1
1140513,3287,廣寰科,18.17,1.5,3.51,3.05,113Q4
1140513,3289,宜特,16.69,4.29313142,3.96,2.35,113Q4
1140513,3290,東浦,15.78,0.0,0.0,1.55,114Q1
1140513,3293,鈊象,27.63,29.0,3.27,15.28,113Q4
1140513,3294,英濟,49.14,0.38,1.33,1.62,113Q4
1140513,3303,岱稜,12.01,2.75,5.49,2.22,114Q1
