資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140516,1240,茂生農經,12.85,3.4,5.8,1.66,114Q1
1140516,1259,安心,45.04,1.2,2.03,0.8,114Q1
1140516,1264,德麥,15.22,14.5,4.61,3.72,114Q1
1140516,1268,漢來美食,15.59,7.5,4.95,2.63,114Q1
1140516,1294,漢田生技,15.1,4.23,5.08,2.77,114Q1
1140516,1336,台翰,10.12,0.945,4.45,0.86,114Q1
1140516,1565,精華,11.84,9.5,5.54,1.38,114Q1
1140516,1570,力肯,9.17,1.3,5.6,1.16,114Q1
1140516,1580,新麥,10.88,9.0,6.1,2.55,114Q1
1140516,1584,精剛,21.07,0.7,2.46,1.32,114Q1
1140516,1593,祺驊,15.26,1.6,4.95,1.0,114Q1
1140516,1599,宏佳騰,17.06,0.5,1.72,1.08,114Q1
1140516,1777,生泰,10.35,5.3,5.98,1.65,114Q1
1140516,1781,合世,43.03,0.0,0.0,1.69,114Q1
1140516,1784,訊聯,50.63,1.40949789,1.93,2.93,114Q1
1140516,1785,光洋科,18.5,2.0,3.52,2.31,114Q1
1140516,1788,杏昌,18.16,7.0,4.93,2.05,114Q1
1140516,1815,富喬,53.77,0.0,0.0,2.0,114Q1
1140516,2063,世鎧,19.44,2.0,6.35,1.54,114Q1
1140516,2065,世豐,14.79,3.03200675,7.19,1.39,114Q1
1140516,2066,世德,15.53,3.0,3.69,1.65,114Q1
1140516,2070,精湛,17.33,1.5,3.17,1.84,114Q1
1140516,2073,雄順,65.34,0.7,2.43,1.78,114Q1
1140516,2221,大甲,10.97,1.3,4.52,1.15,114Q1
1140516,2230,泰茂,27.79,3.0,2.56,4.88,114Q1
1140516,2235,謚源,20.84,3.0,6.18,1.31,114Q1
1140516,2596,綠意,29.44,1.0,2.74,1.77,114Q1
1140516,2640,大車隊,14.66,7.0,5.22,4.45,114Q1
1140516,2641,正德,13.66,0.5,2.23,0.93,114Q1
1140516,2643,捷迅,11.88,4.5,5.79,1.44,114Q1
1140516,2718,全心投控,1.52,3.0,5.67,0.92,114Q1
1140516,2719,燦星旅,48.61,0.0,0.0,4.68,114Q1
1140516,2724,藝舍-KY,6.83,0.0,0.0,3.36,114Q1
1140516,2729,瓦城,22.42,9.0,4.37,3.02,114Q1
1140516,2732,六角,24.03,4.9997807,5.55,2.21,114Q1
1140516,2734,易飛網,78.86,0.0,0.0,2.23,114Q1
1140516,2743,山富,17.87,5.0,4.2,3.52,114Q1
1140516,2745,五福,12.49,6.5,5.08,4.34,114Q1
1140516,2751,王座,15.66,4.5,6.75,3.38,114Q1
1140516,2752,豆府,14.18,14.0,6.36,5.4,114Q1
1140516,2755,揚秦,19.37,5.0,4.07,4.18,114Q1
1140516,2756,聯發國際,43.78,2.5,2.63,4.51,114Q1
1140516,2916,滿心,13.02,3.6,7.13,2.24,114Q1
1140516,2926,誠品生活,80.32,0.2,0.4,3.84,114Q1
1140516,2937,集雅社,10.44,3.0,6.64,1.81,114Q1
1140516,2941,米斯特,19.15,3.2,5.7,2.6,114Q1
1140516,2947,振宇五金,24.21,3.1,3.35,2.31,114Q1
1140516,2948,寶陞,19.95,2.15333333,5.54,1.07,114Q1
1140516,2949,欣新網,24.81,3.1,3.6,2.13,114Q1
1140516,3066,李洲,31.75,0.0,0.0,1.36,114Q1
1140516,3071,協禧,26.49,0.81,3.97,1.43,114Q1
1140516,3073,天方能源,31.84,0.65,1.25,2.65,114Q1
1140516,3078,僑威,13.61,4.0,4.91,2.82,114Q1
1140516,3081,聯亞,1020.0,0.5,0.16,7.5,114Q1
1140516,3083,網龍,90.23,0.0,0.0,2.62,114Q1
1140516,3086,華義,1166.67,0.65000021,0.37,13.34,114Q1
1140516,3088,艾訊,14.1,4.5,4.55,2.23,114Q1
1140516,3093,港建*,21.28,1.08,3.82,4.19,114Q1
1140516,3105,穩懋,102.25,1.0,1.1,1.06,114Q1
1140516,3114,好德,15.07,1.2,5.38,0.9,114Q1
1140516,3118,進階,16.71,1.8,5.33,1.89,114Q1
1140516,3128,昇銳,12.37,1.2,4.64,1.53,114Q1
1140516,3131,弘塑,33.66,22.0,2.06,7.55,114Q1
1140516,3141,晶宏,59.41,0.50624798,0.84,1.79,114Q1
1140516,3147,大綜,17.47,6.2,2.64,6.12,114Q1
1140516,3152,璟德,20.78,5.59,4.54,2.2,114Q1
1140516,3162,精確,31.9,0.5,0.93,2.42,114Q1
1140516,3163,波若威,36.54,3.0,1.75,5.2,114Q1
1140516,3169,亞信,24.75,3.0,3.22,3.15,114Q1
1140516,3171,炎洲流通,13.58,3.0,6.9,2.21,114Q1
1140516,3178,公準,45.71,0.5,0.98,1.85,114Q1
1140516,3188,鑫龍騰,18.27,1.8,6.2,2.17,114Q1
1140516,3206,志豐,10.71,2.5,6.65,1.35,114Q1
1140516,3211,順達,11.9,12.5,6.1,3.44,114Q1
1140516,3213,茂訊,13.24,6.0,5.26,1.57,114Q1
1140516,3217,優群,13.14,8.8,5.59,2.9,114Q1
1140516,3218,大學光,15.61,7.5,3.62,5.23,114Q1
1140516,3219,倚強科,57.92,0.2660765,0.6,2.4,114Q1
1140516,3221,台嘉碩,28.99,0.9,4.5,0.96,114Q1
1140516,3226,龍鋒,9.75,0.5,1.04,1.6,114Q1
1140516,3227,原相,15.9,10.0,4.54,3.11,114Q1
1140516,3230,錦明,11.37,0.35,0.89,2.92,114Q1
1140516,3232,昱捷,76.5,0.5,1.63,2.07,114Q1
1140516,3236,千如,86.84,0.35,2.12,1.11,114Q1
1140516,3260,威剛,13.82,5.0,5.42,1.53,114Q1
1140516,3264,欣銓,17.16,4.0,5.3,1.88,114Q1
1140516,3265,台星科,15.86,4.6,4.91,2.13,114Q1
1140516,3284,太普高,11.08,2.0,6.86,2.04,114Q1
1140516,3285,微端,30.17,1.0,3.77,1.95,114Q1
1140516,3287,廣寰科,42.55,1.5,3.67,2.99,114Q1
1140516,3289,宜特,17.16,4.29313142,3.92,2.34,114Q1
1140516,3290,東浦,15.75,0.0,0.0,1.54,114Q1
1140516,3293,鈊象,25.55,29.0,3.31,22.65,114Q1
1140516,3303,岱稜,12.54,2.75,5.26,2.32,114Q1
1140516,3306,鼎天,17.22,2.1,4.8,0.79,114Q1
1140516,3310,佳穎,20.8,3.27,3.94,2.87,114Q1
1140516,3317,尼克森,16.23,1.51111111,3.47,1.13,114Q1
1140516,3324,雙鴻,26.14,10.0,1.75,5.41,114Q1
1140516,3332,幸康,18.72,1.1,2.5,1.16,114Q1
1140516,3357,臺慶科,13.12,5.0,4.69,1.51,114Q1
1140516,3362,先進光,68.72,1.0,0.75,4.74,114Q1
1140516,3374,精材,23.11,2.5,1.74,4.13,114Q1
1140516,3379,彬台,45.29,0.8,1.03,5.02,114Q1
1140516,3388,崇越電,15.48,3.5,5.38,1.06,114Q1
1140516,3390,旭軟,23.23,1.0,4.48,1.17,114Q1
1140516,3402,漢科,13.29,5.0,5.31,3.51,114Q1
1140516,3426,台興,12.95,2.5,5.38,1.51,114Q1
