資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1130903,1240,茂生農經,10.96,2.7,5.16,1.28
1130903,1259,安心,15.63,1.8,2.55,0.91
1130903,1264,德麥,16.61,14.0,4.38,3.89
1130903,1268,漢來美食,17.62,7.0,4.38,3.13
1130903,1336,台翰,13.58,0.41,1.68,1.02
1130903,1565,精華,15.5,7.0,4.0,1.44
1130903,1570,力肯,31.56,1.0,2.99,1.81
1130903,1580,新麥,11.48,9.0,5.9,2.75
1130903,1584,精剛,12.04,1.5,3.82,2.07
1130903,1586,和勤,62.75,0.13,0.41,1.71
1130903,1593,祺驊,45.78,1.6,3.88,1.28
1130903,1595,川寶,165.63,0.9981357,2.51,0.73
1130903,1599,宏佳騰,420.0,0.0,0.0,1.29
1130903,1742,台蠟,11.75,0.0,0.0,1.1
1130903,1777,生泰,13.78,3.5,3.72,1.79
1130903,1784,訊聯,90.08,1.41847555,1.25,4.53
1130903,1785,光洋科,31.18,1.20013385,1.82,3.0
1130903,1788,杏昌,16.59,7.0,5.0,2.16
1130903,1796,金穎生技,60.5,2.0,4.13,2.52
1130903,1813,寶利徠,221.11,0.5,2.51,1.22
1130903,2061,風青,64.44,0.0,0.0,2.12
1130903,2063,世鎧,11.55,4.5,10.42,1.97
1130903,2065,世豐,13.22,4.34545793,7.4,1.81
1130903,2066,世德,13.19,4.0,3.64,2.28
1130903,2070,精湛,22.85,1.5,1.82,3.25
1130903,2073,雄順,45.31,0.6,2.07,1.81
1130903,2221,大甲,15.9,1.3,4.47,1.29
1130903,2230,泰茂,29.34,0.93861079,0.57,7.94
1130903,2235,謚源,17.84,2.5,5.08,1.4
1130903,2596,綠意,56.58,1.0,2.24,2.32
1130903,2640,大車隊,15.49,6.0,5.15,3.89
1130903,2641,正德,10.0,0.48155935,2.53,0.84
1130903,2643,捷迅,11.1,5.0,6.51,1.46
1130903,2718,晶悅,43.01,3.0,2.5,4.59
1130903,2719,燦星旅,15.1,0.0,0.0,4.78
1130903,2726,雅茗-KY,16.09,0.0,0.0,2.34
1130903,2729,瓦城,20.89,11.0,5.45,3.01
1130903,2732,六角,18.78,6.49655101,6.1,2.57
1130903,2734,易飛網,19.5,0.0,0.0,3.34
1130903,2743,山富,10.42,3.0,2.63,4.13
1130903,2745,五福,9.16,3.5,3.62,4.39
1130903,2752,豆府,16.86,13.3,5.29,6.36
1130903,2754,亞洲藏壽司,31.41,1.5,1.49,2.84
1130903,2755,揚秦,19.47,3.6,3.74,4.0
1130903,2756,聯發國際,20.83,4.5,5.6,3.52
1130903,2916,滿心,11.21,4.0,8.16,2.48
1130903,2937,集雅社,12.29,2.0,5.77,1.49
1130903,2941,米斯特,23.82,3.18161143,3.93,3.56
