日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20260817,1102,亞泥,33.45,6.88,114,9.24,0.64,2026Q2
20260817,1103,嘉泥,13.15,3.95,114,9.81,0.49,2026Q2
20260817,1104,環泥,26.75,6.92,114,9.91,0.75,2026Q2
20260817,1108,幸福,11.8,8.47,114,17.35,0.87,2026Q2
20260817,1109,信大,13.65,6.59,114,19.78,0.56,2026Q2
20260817,1110,東泥,16.1,1.86,114,25.97,0.97,2026Q2
20260817,1201,味全,12.25,1.71,114,20.08,0.78,2026Q2
20260817,1203,味王,45.15,2.21,114,21.5,1.65,2026Q2
20260817,1210,大成,52.0,5.77,114,12.78,1.7,2026Q2
20260817,1215,卜蜂,108.5,6.45,114,12.5,2.93,2026Q2
20260817,1216,統一,75.2,3.99,114,18.16,3.13,2026Q2
20260817,1217,愛之味,9.98,2.51,114,15.12,0.64,2026Q2
20260817,1220,台榮,10.9,1.83,114,155.71,0.84,2026Q2
20260817,1225,福懋油,24.75,4.04,114,117.86,1.6,2026Q2
20260817,1227,佳格,28.85,4.64,114,17.92,1.43,2026Q2
20260817,1229,聯華,41.15,4.86,114,16.53,1.17,2026Q2
20260817,1231,聯華食,80.6,3.1,114,16.32,3.21,2026Q2
20260817,1232,大統益,154.0,4.68,114,17.05,4.47,2026Q2
20260817,1233,天仁,27.9,0.72,114,30.33,1.8,2026Q2
20260817,1234,黑松,33.55,4.92,114,20.46,0.73,2026Q2
20260817,1256,鮮活果汁-KY,179.0,3.69,114,13.52,1.53,2026Q1
20260817,1301,台塑,59.1,0.85,114,36.04,0.66,2026Q2
20260817,1303,南亞,200.5,0.4,114,32.34,3.33,2026Q2
20260817,1307,三芳,30.5,7.21,114,9.1,1.22,2026Q2
20260817,1315,達新,65.9,6.83,114,27.01,0.47,2026Q2
20260817,1319,東陽,83.6,5.98,114,13.57,1.83,2026Q2
20260817,1323,永裕,21.5,4.19,114,16.93,0.74,2026Q2
20260817,1326,台化,59.3,1.01,114,25.13,0.67,2026Q2
20260817,1339,昭輝,45.3,5.52,114,7.8,0.81,2026Q2
20260817,1341,富林-KY,60.4,6.62,114,14.8,2.69,2026Q1
20260817,1342,八貫,101.0,5.94,114,14.29,3.5,2026Q2
20260817,1402,遠東新,27.55,4.54,114,14.27,0.63,2026Q2
20260817,1409,新纖,24.4,3.69,114,11.09,0.82,2026Q2
20260817,1410,南染,25.85,0.77,114,35.41,1.53,2026Q2
20260817,1414,東和,20.15,0.99,114,35.98,1.34,2026Q2
20260817,1416,廣豐,11.85,4.81,114,10.04,0.49,2026Q2
20260817,1417,嘉裕,8.28,3.02,114,16.24,0.67,2026Q2
20260817,1419,新紡,64.1,2.81,114,4.61,0.84,2026Q2
20260817,1423,利華,35.5,10.14,114,10.41,1.04,2026Q2
20260817,1432,大魯閣,15.15,13.2,114,2.96,1.23,2026Q2
20260817,1434,福懋,17.6,2.84,114,19.13,0.61,2026Q2
20260817,1436,華友聯,37.3,13.54,114,13.23,1.31,2026Q2
20260817,1437,勤益控,31.5,3.05,114,7.27,0.74,2026Q2
20260817,1438,三地開發,22.4,0.89,114,8.65,0.79,2026Q2
20260817,1439,雋揚,28.8,1.74,114,9.38,0.88,2026Q2
20260817,1440,南紡,13.55,2.21,114,451.67,0.78,2026Q2
20260817,1442,名軒,30.0,8.0,114,17.54,1.49,2026Q2
20260817,1446,宏和,13.75,10.91,114,14.63,0.71,2026Q2
20260817,1451,年興,17.4,5.75,114,11.52,0.47,2026Q2
20260817,1453,大將,11.2,2.68,114,16.0,0.84,2026Q2
20260817,1455,集盛,9.94,1.61,114,18.75,0.85,2026Q2
20260817,1457,宜進,14.45,6.92,114,10.7,0.64,2026Q2
20260817,1459,聯發,14.0,1.43,114,5.43,1.07,2026Q2
20260817,1464,得力,10.15,2.46,114,12.23,0.8,2026Q2
20260817,1465,偉全,12.1,2.48,114,20.86,0.8,2026Q2
