證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,2.89,112,31.17,1.12,2024Q1
1102,亞泥,4.82,112,13.8,0.87,2024Q2
1103,嘉泥,2.79,112,119.67,0.55,2024Q2
1104,環泥,6.54,112,10.07,0.92,2024Q2
1108,幸福,6.29,112,12.82,1.31,2024Q2
1109,信大,6.88,112,9.18,0.74,2024Q2
1110,東泥,0.87,112,95.63,1.44,2024Q2
1201,味全,1.49,112,27.09,1.22,2024Q2
1203,味王,2.11,112,23.41,2.15,2024Q2
1210,大成,4.23,112,11.49,1.9,2024Q2
1215,卜蜂,5.58,112,14.57,3.14,2024Q2
1216,統一,3.63,112,25.29,3.78,2024Q2
1217,愛之味,1.94,112,18.81,0.78,2024Q2
1219,福壽,4.61,112,20.41,1.28,2024Q2
1220,台榮,2.48,112,12.33,1.2,2024Q2
1225,福懋油,0.92,112,93.25,9.72,2024Q1
1227,佳格,3.27,112,24.21,1.92,2024Q1
1229,聯華,3.45,112,23.07,2.0,2024Q1
1231,聯華食,2.36,112,23.71,4.62,2024Q2
1232,大統益,4.52,112,17.87,4.62,2024Q2
1233,天仁,2.78,112,33.4,2.01,2024Q2
1234,黑松,4.45,112,17.48,0.94,2024Q2
1235,興泰,0.81,112,46.96,1.96,2024Q1
1236,宏亞,2.71,112,184.62,0.83,2024Q2
1256,鮮活果汁-KY,4.15,112,12.81,1.38,2024Q1
1301,台塑,1.89,112,62.86,0.99,2024Q2
1303,南亞,1.53,112,48.78,0.98,2024Q2
1305,華夏,2.04,112,57.17,1.05,2024Q2
1307,三芳,4.5,112,11.77,1.4,2024Q2
1315,達新,6.98,112,37.49,0.67,2024Q2
1319,東陽,4.44,112,13.37,2.1,2024Q2
1321,大洋,0.94,112,40.48,1.51,2024Q2
1323,永裕,3.34,112,30.82,1.1,2024Q2
1324,地球,1.54,112,38.24,1.01,2024Q2
1325,恆大,2.23,112,298.89,0.84,2024Q2
1326,台化,2.77,112,23.96,0.81,2024Q2
1339,昭輝,4.98,112,9.42,1.13,2024Q2
1341,富林-KY,6.62,112,14.65,2.94,2024Q1
1342,八貫,6.54,112,11.94,3.02,2024Q2
1402,遠東新,3.8,112,22.76,0.82,2024Q1
1409,新纖,3.44,112,19.51,0.7,2024Q2
1410,南染,0.77,112,107.78,2.29,2024Q1
1414,東和,1.14,112,81.48,1.52,2024Q2
1416,廣豐,4.35,112,12.23,0.55,2024Q2
1419,新紡,2.51,112,20.65,0.97,2024Q2
1423,利華,1.38,112,61.27,1.39,2024Q2
1434,福懋,2.37,112,111.05,0.73,2024Q2
1436,華友聯,3.93,112,10.86,4.38,2024Q2
1437,勤益控,3.25,112,10.1,0.88,2024Q2
1439,雋揚,0.92,112,20.76,1.11,2024Q2
1440,南紡,2.17,112,10.73,0.9,2024Q2
1442,名軒,5.2,112,11.77,3.19,2024Q1
1445,大宇,14.01,112,2.37,0.98,2024Q2
1446,宏和,1.36,112,10.06,3.54,2024Q2
1449,佳和,0.23,112,14.96,0.84,2024Q2
1452,宏益,1.83,112,21.03,0.76,2024Q2
1453,大將,1.37,112,30.35,1.59,2024Q2
1454,台富,1.35,112,71.35,1.42,2024Q2
1457,宜進,7.3,112,7.06,0.87,2024Q2
1463,強盛,1.93,112,47.96,1.85,2024Q1
1464,得力,1.85,112,27.65,1.06,2024Q2
1465,偉全,3.37,112,16.5,0.94,2024Q1
1470,大統新創,2.76,112,30.07,1.82,2024Q2
1472,三洋實業,3.57,112,13.96,1.71,2024Q2
1473,台南,3.31,112,11.2,1.33,2024Q2
1475,業旺,3.12,112,10.88,3.04,2024Q2
1476,儒鴻,2.74,112,22.07,5.31,2024Q2
1477,聚陽,4.43,112,21.23,6.35,2024Q2
1503,士電,1.33,112,42.86,2.96,2024Q1
1504,東元,4.8,112,18.05,1.3,2024Q1
1513,中興電,2.11,112,24.96,4.7,2024Q2
1514,亞力,1.34,112,39.88,6.51,2024Q2
1515,力山,3.27,112,9.31,1.69,2024Q2
1516,川飛,1.5,112,38.87,1.71,2024Q1
1519,華城,1.01,112,54.4,30.21,2024Q2
1521,大億,1.86,112,39.53,1.6,2024Q2
1522,堤維西,2.91,112,12.93,2.4,2024Q2
1524,耿鼎,4.33,112,9.92,1.81,2024Q2
1525,江申,4.9,112,18.14,1.04,2024Q2
1527,鑽全,4.43,112,13.13,1.32,2024Q2
1529,樂事綠能,1.9,112,157.5,2.72,2024Q2
1530,亞崴,5.04,112,12.14,0.89,2024Q2
1531,高林股,1.44,112,27.8,0.69,2024Q2
1532,勤美,3.61,112,10.59,1.19,2024Q1
1535,中宇,5.54,112,13.73,2.12,2024Q2
1536,和大,1.47,112,117.07,2.19,2024Q2
1537,廣隆,4.79,112,15.04,2.85,2024Q2
1539,巨庭,2.57,112,14.07,0.95,2024Q2
1540,喬福,2.89,112,18.18,2.22,2024Q2
1541,錩泰,1.58,112,12.3,1.25,2024Q2
1558,伸興,3.65,112,18.41,1.29,2024Q2
1560,中砂,1.23,112,48.87,7.37,2024Q2
1563,巧新,2.72,112,21.82,1.64,2024Q2
1568,倉佑,4.92,112,9.4,1.55,2024Q2
1582,信錦,3.73,112,15.32,2.15,2024Q2
1583,程泰,5.81,112,12.33,1.36,2024Q1
1590,亞德客-KY,2.18,112,22.59,3.89,2024Q1
1597,直得,0.74,112,132.32,4.03,2024Q2
1603,華電,3.1,112,13.77,0.99,2024Q2
1604,聲寶,5.39,112,13.08,1.24,2024Q2
1605,華新,3.3,112,26.22,0.94,2024Q2
1608,華榮,2.83,112,17.24,1.98,2024Q2
1609,大亞,2.96,112,25.51,2.81,2024Q2
1611,中電,2.92,112,31.09,1.27,2024Q2
1612,宏泰,5.46,112,15.12,1.54,2024Q2
1614,三洋電,2.73,112,50.84,1.87,2024Q2
1615,大山,4.12,112,16.72,3.56,2024Q2
1616,億泰,1.75,112,16.88,2.09,2024Q1
1617,榮星,1.26,112,117.11,1.56,2024Q2
1618,合機,2.04,112,20.89,1.74,2024Q1
1701,中化,2.37,112,17.73,0.85,2024Q2
1702,南僑,4.41,112,10.84,1.39,2024Q2
1707,葡萄王,4.84,112,14.86,2.2,2024Q2
1708,東鹼,4.08,112,13.22,1.36,2024Q2
1709,和益,2.62,112,21.4,1.33,2024Q1
1711,永光,0.76,112,56.71,1.29,2024Q2
1712,興農,6.44,112,17.9,2.31,2024Q2
1713,國化,2.43,112,15.25,2.73,2024Q2
1714,和桐,3.25,112,16.76,0.74,2024Q2
1717,長興,2.75,112,18.04,1.3,2024Q2
1720,生達,4.1,112,13.79,2.02,2024Q2
1722,台肥,4.16,112,38.58,1.14,2024Q2
1723,中碳,4.01,112,18.52,2.98,2024Q2
1725,元禎,2.11,112,32.28,1.57,2024Q1
1726,永記,4.49,112,14.64,1.28,2024Q2
1727,中華化,1.02,112,142.75,1.78,2024Q2
1730,花仙子,5.19,112,15.47,1.91,2024Q2
1731,美吾華,4.94,112,17.79,1.46,2024Q1
1733,五鼎,3.77,112,26.74,1.67,2024Q2
1734,杏輝,4.87,112,15.27,1.92,2024Q1
1735,日勝化,2.82,112,16.75,1.16,2024Q2
1736,喬山,0.98,112,26.35,3.2,2024Q2
1737,臺鹽,3.53,112,18.99,1.05,2024Q2
1752,南光,4.42,112,41.14,2.01,2024Q2
1760,寶齡富錦,1.63,112,77.97,4.26,2024Q2
1762,中化生,1.83,112,28.68,1.01,2024Q2
1773,勝一,2.28,112,21.13,3.98,2024Q2
1776,展宇,2.87,112,21.54,1.18,2024Q2
1783,和康生,2.32,112,26.12,2.88,2024Q2
1786,科妍,2.02,112,38.18,4.81,2024Q2
1789,神隆,1.2,112,49.22,1.91,2024Q2
1795,美時,1.71,112,17.97,3.9,2024Q2
1808,潤隆,12.99,112,6.9,3.61,2024Q2
1809,中釉,0.95,112,192.27,1.21,2024Q2
1810,和成,1.17,112,155.91,0.77,2024Q2
1817,凱撒衛,4.44,112,9.6,1.43,2024Q2
1904,正隆,1.94,112,27.74,0.98,2024Q2
1906,寶隆,0.99,112,107.86,0.56,2024Q2
1907,永豐餘,3.04,112,23.31,0.8,2024Q1
2002,中鋼,1.58,112,100.45,1.09,2024Q2
2006,東和鋼鐵,5.43,112,11.87,1.87,2024Q2
2008,高興昌,3.5,112,71.38,1.59,2024Q2
2010,春源,5.48,112,12.85,1.01,2024Q2
2012,春雨,3.6,112,18.74,1.65,2024Q2
2013,中鋼構,3.62,112,18.29,2.02,2024Q2
2015,豐興,4.32,112,18.49,2.21,2024Q2
2020,美亞,14.44,112,4.69,1.41,2024Q2
2022,聚亨,2.0,112,58.82,0.94,2024Q1
2027,大成鋼,3.48,112,19.91,1.13,2024Q2
2028,威致,3.43,112,22.67,1.63,2024Q2
2029,盛餘,4.98,112,11.31,0.82,2024Q2
2030,彰源,2.9,112,55.65,0.98,2024Q2
2031,新光鋼,5.06,112,6.41,1.44,2024Q2
