資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1150713,1240,茂生農經,12.48,3.5,6.0,1.66
1150713,1259,安心,26.25,1.2,2.04,0.74
1150713,1264,德麥,12.98,15.0,5.57,2.98
1150713,1268,漢來美食,14.27,8.0,4.83,2.74
1150713,1294,漢田生技,11.8,5.0,8.67,2.0
1150713,1295,生合,11.79,3.0,5.85,1.41
1150713,1336,台翰,39.19,0.26,1.79,0.6
1150713,1565,精華,13.77,5.8,6.04,0.77
1150713,1570,力肯,101.03,1.0,2.54,1.95
1150713,1580,新麥,9.8,8.5,6.88,2.03
1150713,1584,精剛,80.58,0.258355,1.23,1.0
1150713,1586,和勤,150.0,0.0,0.0,0.92
1150713,1593,祺驊,12.99,2.0,6.58,0.94
1150713,1777,生泰,13.02,4.0,5.33,1.35
1150713,1780,立弘,21.17,1.25,5.32,1.77
1150713,1784,訊聯,72.28,0.87236746,1.31,2.7
1150713,1785,光洋科,25.44,2.000099,1.55,4.62
1150713,1788,杏昌,14.85,7.0,5.41,1.83
1150713,1796,金穎生技,86.84,0.7,2.12,1.75
1150713,1815,富喬,48.51,1.0,1.06,4.2
1150713,2063,世鎧,15.89,1.5,6.25,1.24
1150713,2065,世豐,26.64,1.5,4.62,1.18
1150713,2066,世德,52.08,2.15,3.3,1.3
1150713,2070,精湛,32.45,1.5,2.51,2.19
1150713,2221,大甲,20.6,1.5,3.1,1.87
1150713,2235,謚源,44.14,1.5,4.85,0.89
1150713,2596,綠意,19.69,1.5,4.76,1.48
1150713,2640,大車隊,17.08,8.0,5.08,5.03
1150713,2641,正德,7.42,0.5,2.81,0.71
1150713,2643,捷迅,11.88,4.5,7.27,1.06
1150713,2718,全心投控,2.57,5.5,11.36,0.65
1150713,2719,燦星旅,51.89,0.0,0.0,2.12
1150713,2729,瓦城,26.12,6.8,4.33,2.66
1150713,2732,六角,33.65,3.5,5.42,1.66
1150713,2743,山富,33.18,3.2,4.95,2.41
1150713,2745,五福,11.3,7.5,7.25,3.14
1150713,2751,王座,11.41,3.99134413,7.47,2.6
1150713,2752,豆府,11.58,13.5,7.63,4.17
1150713,2754,亞洲藏壽司,16.77,1.0,1.45,1.78
1150713,2755,揚秦,20.75,5.91501916,4.29,4.49
1150713,2756,聯發國際,15.34,3.3,5.55,2.75
1150713,2916,滿心,10.06,3.6,8.92,1.76
1150713,2926,誠品生活,59.09,0.46,1.42,2.54
1150713,2937,集雅社,12.53,3.1,6.51,1.96
1150713,2941,米斯特,11.93,2.28,7.03,1.48
1150713,2947,振宇五金,23.82,1.0,1.43,1.89
1150713,2948,寶陞,17.94,2.25123096,5.81,1.13
1150713,2949,欣新網,21.88,2.0,2.64,2.17
1150713,3066,李洲,375.71,0.0,0.0,1.9
1150713,3071,協禧,42.29,0.8,2.7,2.07
1150713,3078,僑威,11.22,4.0,7.23,1.87
1150713,3081,聯亞,261.5,4.0,0.2,43.43
1150713,3083,網龍,43.69,0.33,1.24,1.77
1150713,3088,艾訊,24.65,2.93044459,2.1,2.95
1150713,3093,港建*,62.41,1.15,2.12,8.26
1150713,3105,穩懋,77.2,2.0,0.5,4.18
1150713,3114,好德,14.53,1.40847439,3.67,1.52
1150713,3118,進階,13.45,2.2,6.88,1.74
1150713,3128,昇銳,21.81,1.0,4.25,1.39
1150713,3131,弘塑,61.1,46.22494054,1.44,23.39
1150713,3141,晶宏,71.19,0.35759067,0.5,2.01
1150713,3147,大綜,26.93,6.5,2.7,6.56
1150713,3152,璟德,15.84,4.02,1.53,2.67
1150713,3158,嘉實,12.41,6.5,7.8,2.34
1150713,3162,精確,78.17,0.86510256,1.06,3.05
1150713,3163,波若威,86.81,3.5,0.47,18.92
1150713,3169,亞信,29.49,3.2,3.09,3.42
1150713,3171,炎洲流通,13.14,4.64034443,7.16,3.46
1150713,3188,鑫龍騰,4.0,3.19551547,13.26,1.45
1150713,3191,雲嘉南,83.86,0.0,0.0,3.34
1150713,3206,志豐,22.62,1.5,3.99,1.38
1150713,3211,順達,46.12,11.46554,2.51,8.12
1150713,3213,茂訊,18.23,7.0,5.36,1.92
1150713,3217,優群,12.75,10.0,6.25,2.77
1150713,3218,大學光,12.39,7.75,5.52,3.26
1150713,3219,倚強科,39.26,1.359535,1.71,3.95
1150713,3221,台嘉碩,193.1,0.27699409,0.49,2.81
1150713,3227,原相,18.26,10.00700533,4.98,2.66
1150713,3232,昱捷,93.91,0.5,2.31,1.49
1150713,3236,千如,136.19,0.5,0.87,3.7
1150713,3252,海灣,116.67,0.0,0.0,0.45
1150713,3260,威剛,8.09,17.0,4.2,4.66
1150713,3264,欣銓,34.88,4.2,1.87,5.27
1150713,3265,台星科,29.47,4.1,2.44,3.79
1150713,3276,宇環,81.75,0.06,0.37,1.34
1150713,3284,太普高,11.3,0.5,1.95,1.75
1150713,3285,微端,41.81,0.5,1.27,2.81
1150713,3287,廣寰科,10.78,1.5,4.92,2.03
1150713,3289,宜特,33.64,4.46005246,2.74,2.94
1150713,3290,東浦,14.02,1.5,2.3,2.5
1150713,3293,鈊象,18.06,36.0,4.94,17.06
1150713,3297,杭特,60.6,0.0,0.0,1.89
1150713,3303,岱稜,13.11,3.0,5.36,2.34
1150713,3306,鼎天,21.66,1.7,3.57,0.74
1150713,3310,佳穎,44.94,3.5,5.06,2.57
1150713,3317,尼克森,50.0,0.5,0.54,2.56
1150713,3324,雙鴻,26.12,11.90330569,1.32,6.28
1150713,3332,幸康,17.05,2.0,2.99,1.67
1150713,3357,臺慶科,26.54,5.08481026,1.97,2.99
1150713,3374,精材,69.65,2.5,0.7,9.58
1150713,3379,彬台,21.34,1.2,3.58,2.03
1150713,3388,崇越電,17.94,3.33740548,4.22,1.29
1150713,3402,漢科,20.19,6.0,4.05,5.51
1150713,3430,奇鈦科,35.03,1.6,1.33,3.56
1150713,3438,類比科,75.33,1.5,2.21,1.28
1150713,3441,聯一光,65.18,0.85,1.14,3.57
1150713,3444,利機,48.19,1.8,2.11,3.77
1150713,3455,由田,123.03,3.5,1.6,5.67
1150713,3467,台灣精材,82.79,0.5,0.89,2.9
1150713,3479,安勤,20.99,4.6230529,3.24,3.19
1150713,3483,力致,22.21,3.0,3.51,1.76
1150713,3484,崧騰,13.42,2.5,4.75,1.22
1150713,3485,敘豐,53.77,4.5,1.62,6.87
1150713,3490,單井,11.72,0.5,1.59,1.28
1150713,3491,昇達科,137.86,6.8,0.54,24.88
1150713,3492,長盛,15.3,1.1,4.79,1.22
1150713,3498,陽程,100.0,0.0,0.0,3.49
1150713,3512,皇龍,12.33,1.8,8.39,0.97
1150713,3516,亞帝歐,87.07,0.2,0.79,0.97
1150713,3521,台鋼建設,5.63,0.0,0.0,1.08
1150713,3526,凡甲,17.99,16.84112667,5.35,5.78
1150713,3529,力旺,93.07,20.5,0.8,42.91
1150713,3531,先益,95.42,0.5,2.18,0.75
1150713,3537,堡達,25.88,2.0,3.03,2.74
1150713,3540,曜越,80.52,0.3,1.28,0.92
1150713,3546,宇峻,21.52,2.50000015,3.41,2.63
1150713,3548,兆利,1616.0,1.0,1.24,0.88
1150713,3551,世禾,24.73,4.8,2.36,2.46
1150713,3552,同致,77.92,0.5,1.07,1.02
1150713,3555,博士旺,23.34,0.0,0.0,8.4
1150713,3556,禾瑞亞,24.11,1.95,2.77,3.97
1150713,3558,神準,52.57,3.0,2.1,1.38
1150713,3564,其陽,174.67,0.27,0.52,2.28
1150713,3567,逸昌,31.37,1.0,3.36,1.74
1150713,3570,大塚,11.83,9.7,5.95,2.79
1150713,3577,泓格,43.16,2.0,1.51,5.71
1150713,3580,友威科,66.21,1.2,1.29,3.52
1150713,3581,博磊,100.0,0.6,0.45,7.55
1150713,3587,閎康,36.82,4.5,1.63,3.65
1150713,3594,磐儀,84.92,0.4,0.75,2.29
1150713,3597,映興,111.46,0.4,1.5,1.76
1150713,3609,三一東林,4.52,0.0,0.0,2.26
1150713,3611,鼎翰,9.84,10.0,5.0,1.71
1150713,3615,安可,46.17,0.7,1.47,1.48
1150713,3623,富晶通,60.0,0.0,0.0,1.82
1150713,3624,光頡,62.8,1.1,0.85,4.28
1150713,3628,盈正,17.58,3.25,4.43,2.1
1150713,3630,新鉅科,13.18,0.0,0.0,1.9
1150713,3646,艾恩特,146.88,0.9,3.83,1.79
1150713,3663,鑫科,784.0,0.0,0.0,4.01
1150713,3675,德微,126.42,4.0,1.12,7.39
1150713,3680,家登,53.48,6.89733964,1.32,4.47
1150713,3684,榮昌,14.35,2.77366165,5.35,2.07
1150713,3687,歐買尬,17.34,2.00283945,2.61,1.49
1150713,3689,湧德,16.17,3.66,3.06,2.27
1150713,3693,營邦,56.79,8.0,1.64,3.97
1150713,3709,鑫聯大投控,8.27,2.5,3.07,2.44
1150713,4105,東洋,12.1,4.5,5.74,2.97
1150713,4107,邦特,15.13,5.5,4.58,2.46
1150713,4109,加捷生醫,25.87,0.2,1.68,0.85
1150713,4111,濟生,10.08,1.3,4.3,1.26
1150713,4114,健喬,21.08,1.64686448,4.95,1.89
1150713,4116,明基醫,24.9,2.0,5.22,1.63
1150713,4123,晟德,2.7,2.25,5.91,1.0
1150713,4126,太醫,16.6,4.5,5.56,1.91
1150713,4127,天良,514.29,0.0,0.0,6.55
1150713,4129,聯合,19.22,4.5,4.92,2.1
1150713,4138,曜亞,14.22,4.2,8.2,1.29
1150713,4153,鈺緯,20.68,2.0,6.28,2.0
1150713,4157,太景*-KY,111.63,0.0,0.0,6.07
1150713,4160,訊聯基因,79.13,0.49583493,1.2,2.14
1150713,4161,聿新科,18.55,0.7,3.04,1.45
1150713,4162,智擎,22.76,2.0,3.03,1.87
1150713,4163,鐿鈦,27.57,3.5,2.78,2.45
1150713,4166,友霖,33.27,0.0,0.0,2.52
1150713,4167,松瑞藥,26.47,1.48456341,7.19,1.77
1150713,4173,久裕,17.36,1.04,5.76,0.7
1150713,4175,杏一,16.46,3.0,5.92,1.35
1150713,4205,中華食,17.85,3.5,4.78,2.96
1150713,4207,環泰,10.13,1.2,6.02,1.4
1150713,4303,信立,14.66,5.0,10.96,1.29
1150713,4305,世坤,10.67,3.1,7.51,1.73
1150713,4401,東隆興,20.56,0.6,4.05,0.67
1150713,4413,飛寶企業,15.81,0.3,2.04,1.3
1150713,4416,三圓,13.75,0.0,0.0,0.48
1150713,4417,金洲,7.59,3.5,7.93,1.11
1150713,4420,光明,44.75,3.0,8.28,1.05
1150713,4432,銘旺實,4.9,0.4,2.42,0.53
1150713,4433,興采,22.73,1.0,5.0,0.64
1150713,4442,竣邦-KY,11.05,3.40267927,6.86,1.73
1150713,4503,金雨,18.23,0.0,0.0,1.86
1150713,4506,崇友,17.6,5.3,4.33,3.49
1150713,4523,永彰,1.05,2.64194037,10.63,0.75
1150713,4527,方土霖,11.17,3.0,7.59,1.85
1150713,4530,宏易,131.25,0.0,0.0,2.05
1150713,4533,協易機,1455.0,0.2,0.69,1.78
1150713,4534,慶騰,183.68,0.0,0.0,4.23
1150713,4535,至興,27.77,0.8,2.85,0.84
1150713,4538,大詠城,65.71,1.0,5.43,1.24
1150713,4541,晟田,32.26,1.4,2.09,2.73
1150713,4542,科嶠,297.48,0.9345689,0.26,14.19
1150713,4543,萬在,35.0,0.7,2.02,1.13
1150713,4549,桓達,32.66,3.2,3.21,2.88
1150713,4550,長佳,14.35,1.22,4.77,0.99
1150713,4554,橙的,24.3,2.0,6.38,1.63
1150713,4556,旭然,107.77,0.6,0.54,5.57
1150713,4558,寶緯,1820.0,0.0,0.0,1.04
1150713,4561,健椿,62.97,0.2,0.5,1.71
1150713,4568,科際精密,28.83,1.98027127,4.74,1.17
1150713,4580,捷流閥業,13.4,4.0,4.91,1.33
1150713,4584,君帆,12.97,2.0,5.12,1.06
1150713,4702,中美實,6.52,0.5,5.08,0.53
1150713,4706,大恭,72.5,0.3,0.94,1.63
1150713,4707,磐亞,41.29,0.5,1.3,2.4
1150713,4711,永純,45.14,0.5,2.99,0.99
1150713,4721,美琪瑪,20.61,2.3,2.84,4.62
1150713,4728,雙美,28.67,12.1,3.18,17.49
1150713,4729,熒茂,203.0,0.0,0.0,1.4
1150713,4735,豪展,9.95,2.0,6.48,1.15
1150713,4741,泓瀚,104.0,0.3,0.58,1.99
1150713,4744,皇將,13.92,1.0,3.61,1.25
1150713,4747,強生,23.13,1.05,2.1,1.28
1150713,4749,新應材,67.11,8.0,0.94,8.83
1150713,4754,國碳科,13.76,2.3,6.26,1.97
1150713,4760,勤凱,39.85,4.7,1.56,9.68
1150713,4767,誠泰科技,19.57,1.1,3.99,0.93
1150713,4772,台特化,56.0,3.0,1.11,11.49
1150713,4903,聯光通,24.84,0.3,0.77,3.4
1150713,4905,台聯電,16.35,1.5,2.22,0.69
1150713,4907,富宇,11.1,1.5,3.67,1.73
1150713,4908,前鼎,80.3,1.0,0.63,6.97
1150713,4911,德英,17.66,1.96606813,6.05,2.2
1150713,4924,欣厚-KY,15.83,0.0,0.0,1.06
1150713,4931,新盛力,73.83,2.5,1.05,11.69
