證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,1.46,111,29.11,1.13,2023Q3
1102,亞泥,5.6,111,14.32,0.87,2023Q3
1103,嘉泥,2.67,111,72.12,0.58,2023Q3
1104,環泥,6.12,111,8.78,0.9,2023Q3
1108,幸福,5.06,111,8.59,1.28,2023Q3
1109,信大,4.41,111,10.68,0.78,2023Q3
1110,東泥,0.53,111,40.0,1.2,2023Q3
1201,味全,1.26,111,67.86,1.3,2023Q3
1203,味王,1.9,111,33.6,2.44,2023Q3
1210,大成,2.6,111,13.09,2.13,2023Q3
1215,卜蜂,3.66,111,13.84,3.05,2023Q3
1216,統一,4.33,111,21.41,3.26,2023Q3
1217,愛之味,3.33,111,36.36,0.88,2023Q3
1218,泰山,2.6,111,2.04,0.89,2023Q3
1219,福壽,4.15,111,25.73,1.43,2023Q3
1220,台榮,1.4,111,32.5,1.12,2023Q3
1225,福懋油,3.75,111,46.84,3.63,2023Q3
1227,佳格,3.32,111,29.92,2.03,2023Q3
1229,聯華,3.08,111,25.65,2.38,2023Q3
1231,聯華食,2.98,111,28.31,4.07,2023Q3
1232,大統益,4.2,111,20.37,4.52,2023Q3
1233,天仁,2.43,111,30.43,2.17,2023Q3
1234,黑松,4.46,111,16.81,0.88,2023Q3
1235,興泰,2.91,111,46.89,1.6,2023Q3
1236,宏亞,4.18,111,55.7,0.87,2023Q3
1256,鮮活果汁-KY,2.69,111,16.38,2.11,2023Q3
1301,台塑,5.38,111,173.56,1.42,2023Q3
1303,南亞,4.59,111,94.78,1.42,2023Q3
1304,台聚,3.54,111,32.38,0.89,2023Q3
1305,華夏,1.35,111,39.64,1.34,2023Q3
1307,三芳,3.11,111,15.06,1.12,2023Q3
1308,亞聚,5.05,111,24.74,1.03,2023Q3
1315,達新,8.3,111,16.89,0.66,2023Q3
1319,東陽,3.33,111,17.3,1.79,2023Q3
1323,永裕,3.53,111,22.61,1.15,2023Q3
1324,地球,1.17,111,29.91,1.32,2023Q3
1325,恆大,1.16,111,110.26,1.31,2023Q3
1326,台化,1.56,111,381.25,1.07,2023Q3
1339,昭輝,4.56,111,15.16,1.27,2023Q3
1341,富林-KY,9.71,111,13.07,2.5,2023Q3
1342,八貫,4.51,111,15.72,4.02,2023Q3
1402,遠東新,4.25,111,29.67,0.78,2023Q3
1409,新纖,6.39,111,36.4,0.7,2023Q3
1410,南染,2.07,111,64.33,2.26,2023Q3
1414,東和,1.78,111,256.43,1.28,2023Q3
1416,廣豐,4.24,111,20.0,0.61,2023Q3
1417,嘉裕,3.11,111,37.19,0.85,2023Q3
1419,新紡,3.14,111,22.13,1.15,2023Q3
1423,利華,0.64,111,32.84,1.13,2023Q3
1434,福懋,5.96,111,51.33,0.78,2023Q3
1436,華友聯,6.14,111,123.09,2.94,2023Q3
1437,勤益控,2.52,111,11.32,0.87,2023Q3
1439,雋揚,1.23,111,19.76,0.93,2023Q3
1442,名軒,4.15,111,18.99,2.47,2023Q3
1445,大宇,0.49,111,47.56,1.53,2023Q3
1449,佳和,1.39,111,39.43,1.05,2023Q3
1452,宏益,4.58,111,124.64,0.87,2023Q3
1453,大將,1.99,111,503.33,1.17,2023Q3
1454,台富,1.52,111,205.63,1.25,2023Q3
1457,宜進,5.38,111,84.55,0.84,2023Q3
1463,強盛,2.25,111,22.47,1.29,2023Q3
1464,得力,7.49,111,222.5,1.05,2023Q3
1465,偉全,6.05,111,21.29,0.87,2023Q3
1470,大統新創,2.41,111,32.81,1.63,2023Q3
1473,台南,3.48,111,13.93,1.11,2023Q3
1475,業旺,1.14,111,10.76,2.38,2023Q3
1476,儒鴻,3.09,111,33.03,6.15,2023Q3
1477,聚陽,4.09,111,22.25,5.66,2023Q3
1503,士電,1.72,111,26.01,1.9,2023Q3
1504,東元,3.26,111,16.93,1.23,2023Q3
1513,中興電,2.77,111,38.18,4.0,2023Q3
1514,亞力,1.66,111,33.56,4.61,2023Q3
1516,川飛,6.81,111,24.03,1.58,2023Q3
1519,華城,0.75,111,44.95,17.67,2023Q3
1521,大億,1.61,111,38.36,1.8,2023Q3
1522,堤維西,4.52,111,13.92,1.5,2023Q3
1524,耿鼎,3.1,111,17.27,2.01,2023Q3
1525,江申,2.72,111,14.86,1.18,2023Q3
1526,日馳,10.38,111,13.7,1.34,2023Q3
1527,鑽全,5.88,111,14.09,1.21,2023Q3
1528,恩德,0.87,111,34.7,0.9,2023Q3
1529,樂事綠能,1.67,111,51.43,2.85,2023Q3
1530,亞崴,4.96,111,13.84,0.94,2023Q3
1531,高林股,5.88,111,113.33,0.67,2023Q3
1532,勤美,2.93,111,18.14,1.18,2023Q3
1535,中宇,5.43,111,14.88,1.93,2023Q3
1536,和大,2.77,111,32.6,1.83,2023Q3
1537,廣隆,7.58,111,18.78,2.62,2023Q3
1539,巨庭,10.42,111,36.92,0.99,2023Q3
1540,喬福,3.46,111,16.68,1.05,2023Q3
1558,伸興,5.21,111,31.59,1.3,2023Q3
1560,中砂,2.19,111,29.72,4.46,2023Q3
1568,倉佑,3.5,111,9.53,1.77,2023Q3
1582,信錦,3.8,111,20.05,1.69,2023Q3
1583,程泰,4.52,111,11.57,1.37,2023Q3
1587,吉茂,4.42,111,26.59,1.11,2023Q3
1590,亞德客-KY,1.41,111,28.21,4.48,2023Q3
1597,直得,3.13,111,27.86,2.35,2023Q3
1603,華電,1.29,111,15.2,0.99,2023Q3
1604,聲寶,5.15,111,15.48,1.3,2023Q3
1605,華新,4.83,111,28.05,1.05,2023Q3
1608,華榮,1.84,111,11.15,1.25,2023Q3
1609,大亞,1.69,111,8.75,1.79,2023Q3
1611,中電,1.78,111,40.12,1.27,2023Q3
1612,宏泰,5.08,111,15.95,1.29,2023Q3
1614,三洋電,2.58,111,31.14,1.81,2023Q3
1615,大山,5.48,111,14.21,2.68,2023Q3
1617,榮星,1.78,111,51.06,1.25,2023Q3
1618,合機,1.88,111,19.69,1.29,2023Q3
1701,中化,3.26,111,22.94,0.99,2023Q3
1702,南僑,3.94,111,16.44,1.31,2023Q3
1707,葡萄王,4.48,111,15.67,2.39,2023Q3
1709,和益,8.65,111,19.08,1.24,2023Q3
1710,東聯,1.01,111,18.0,1.4,2023Q3
1711,永光,1.8,111,72.04,1.28,2023Q3
1712,興農,7.31,111,14.9,1.94,2023Q3
1713,國化,2.52,111,16.01,2.16,2023Q3
1714,和桐,1.1,111,17.84,0.73,2023Q3
1717,長興,4.15,111,23.5,1.36,2023Q3
1720,生達,3.76,111,14.0,2.36,2023Q3
1722,台肥,3.69,111,15.8,1.21,2023Q3
1723,中碳,4.24,111,18.29,3.48,2023Q3
1725,元禎,4.62,111,20.05,0.91,2023Q3
1726,永記,4.64,111,14.6,1.26,2023Q3
1727,中華化,2.53,111,31.76,1.85,2023Q3
1730,花仙子,5.24,111,16.28,2.02,2023Q3
1731,美吾華,4.84,111,18.65,1.5,2023Q3
1733,五鼎,3.78,111,25.73,2.08,2023Q3
1734,杏輝,2.95,111,20.55,1.88,2023Q3
1735,日勝化,2.92,111,22.8,1.14,2023Q3
1736,喬山,0.86,111,35.95,2.24,2023Q3
1737,臺鹽,4.38,111,17.65,1.05,2023Q3
1752,南光,4.36,111,13.48,2.21,2023Q3
1762,中化生,2.29,111,15.19,1.33,2023Q3
1773,勝一,2.69,111,21.61,4.03,2023Q3
1776,展宇,3.54,111,113.0,1.15,2023Q3
1783,和康生,2.09,111,22.21,3.1,2023Q3
1786,科妍,2.6,111,30.44,3.23,2023Q3
1789,神隆,1.38,111,90.17,2.02,2023Q3
1795,美時,1.21,111,19.45,4.49,2023Q3
1808,潤隆,0.57,111,7.17,3.88,2023Q3
1817,凱撒衛,6.27,111,12.15,1.34,2023Q3
1904,正隆,3.74,111,42.0,1.15,2023Q3
1906,寶隆,3.22,111,81.84,0.54,2023Q3
1907,永豐餘,2.82,111,41.49,0.94,2023Q3
2006,東和鋼鐵,4.9,111,12.39,1.75,2023Q3
2008,高興昌,2.32,111,9.46,1.35,2023Q3
2009,第一銅,1.24,111,292.27,1.97,2023Q3
2010,春源,3.26,111,16.28,1.04,2023Q3
2012,春雨,6.13,111,29.46,1.61,2023Q3
2013,中鋼構,3.12,111,23.09,2.11,2023Q3
2015,豐興,5.84,111,16.35,1.88,2023Q3
