證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,1.56,111,31.07,1.07,2023Q4
1102,亞泥,5.17,112,14.15,0.86,2023Q3
1103,嘉泥,2.89,111,144.17,0.53,2023Q4
1104,環泥,5.72,111,9.39,0.96,2023Q3
1108,幸福,5.05,111,8.61,1.28,2023Q3
1109,信大,4.55,111,10.35,0.75,2023Q3
1110,東泥,0.56,111,38.3,1.15,2023Q3
1201,味全,1.27,111,67.68,1.3,2023Q3
1203,味王,2.11,111,30.29,2.2,2023Q3
1210,大成,2.5,111,13.66,2.22,2023Q3
1215,卜蜂,3.45,111,14.71,3.24,2023Q3
1216,統一,3.92,112,23.72,3.48,2023Q4
1217,愛之味,1.96,112,35.61,0.86,2023Q3
1218,泰山,2.65,111,2.01,0.87,2023Q3
1219,福壽,4.29,111,24.87,1.39,2023Q3
1220,台榮,1.44,111,31.48,1.08,2023Q3
1225,福懋油,3.57,111,49.21,3.81,2023Q3
1227,佳格,3.32,112,29.0,1.97,2023Q3
1229,聯華,3.06,112,27.11,2.52,2023Q3
1231,聯華食,2.75,112,30.68,4.41,2023Q3
1232,大統益,4.58,112,19.12,4.27,2023Q4
1233,天仁,2.51,111,29.43,2.1,2023Q3
1234,黑松,4.46,111,16.81,0.88,2023Q3
1235,興泰,2.74,111,49.81,1.7,2023Q3
1236,宏亞,2.74,112,131.94,0.85,2023Q4
1256,鮮活果汁-KY,2.76,112,16.21,2.09,2023Q3
1301,台塑,1.44,112,60.26,1.27,2023Q4
1303,南亞,5.29,111,70.88,1.25,2023Q4
1304,台聚,2.01,112,28.52,0.78,2023Q3
1305,華夏,1.81,112,34.55,1.16,2023Q3
1307,三芳,5.56,112,15.79,1.18,2023Q3
1308,亞聚,2.16,112,21.67,0.9,2023Q3
1315,達新,8.33,111,16.82,0.65,2023Q3
1319,東陽,3.7,112,24.88,2.57,2023Q3
1321,大洋,1.12,112,96.22,1.36,2023Q3
1323,永裕,3.23,112,33.33,1.17,2023Q4
1324,地球,1.3,112,27.02,1.19,2023Q3
1325,恆大,1.53,111,83.59,1.0,2023Q3
1326,台化,2.24,112,38.15,0.96,2023Q4
1339,昭輝,4.39,112,15.76,1.33,2023Q3
1341,富林-KY,6.98,112,13.38,2.56,2023Q3
1342,八貫,4.36,112,18.51,4.37,2023Q4
1402,遠東新,4.17,112,30.23,0.8,2023Q3
1409,新纖,3.4,112,37.67,0.73,2023Q3
1410,南染,2.18,111,61.17,2.15,2023Q3
1414,東和,1.35,112,123.33,1.3,2023Q4
1416,廣豐,3.89,111,21.78,0.67,2023Q3
1417,嘉裕,3.12,111,37.03,0.85,2023Q3
1419,新紡,2.67,112,20.83,1.08,2023Q3
1423,利華,0.64,111,43.8,1.08,2023Q4
1434,福懋,2.2,112,87.5,0.7,2023Q4
1436,華友聯,5.21,111,145.0,3.46,2023Q3
1437,勤益控,3.63,112,11.09,0.85,2023Q3
1439,雋揚,1.2,111,20.24,0.95,2023Q3
1440,南紡,2.27,112,12.13,0.87,2023Q4
1442,名軒,4.21,111,18.72,2.43,2023Q3
1445,大宇,0.37,111,62.79,2.02,2023Q3
1449,佳和,1.45,111,37.83,1.01,2023Q3
1452,宏益,1.81,112,42.44,0.8,2023Q4
1453,大將,1.99,111,503.33,1.17,2023Q3
1454,台富,1.52,112,103.13,1.26,2023Q4
1456,怡華,1.0,112,401.0,1.23,2023Q4
1457,宜進,5.18,111,87.73,0.87,2023Q3
1463,強盛,2.19,111,23.16,1.33,2023Q3
1464,得力,7.6,111,219.17,1.03,2023Q3
1465,偉全,3.34,112,26.7,0.94,2023Q4
1470,大統新創,2.76,112,36.84,1.83,2023Q3
1473,台南,3.86,112,14.58,1.23,2023Q4
1475,業旺,0.99,111,12.43,2.75,2023Q3
1476,儒鴻,2.39,112,29.94,6.04,2023Q4
1477,聚陽,3.91,111,23.29,5.92,2023Q3
1503,士電,1.1,111,40.7,2.97,2023Q3
1504,東元,2.94,111,18.79,1.37,2023Q3
1513,中興電,2.12,112,52.96,5.33,2023Q4
1514,亞力,1.24,111,44.85,6.16,2023Q3
1515,力山,2.35,112,30.0,2.44,2023Q4
1516,川飛,1.82,112,50.0,1.47,2023Q4
1519,華城,1.33,112,70.66,27.78,2023Q3
1521,大億,1.67,112,74.73,1.8,2023Q4
1522,堤維西,3.79,111,16.61,1.8,2023Q3
1524,耿鼎,3.6,112,16.95,2.21,2023Q4
1525,江申,4.48,112,14.2,1.13,2023Q3
1526,日馳,10.32,111,43.36,1.42,2023Q4
1527,鑽全,4.84,112,15.49,1.21,2023Q4
1529,樂事綠能,1.59,111,54.05,3.0,2023Q3
1530,亞崴,4.68,112,13.76,0.94,2023Q3
1531,高林股,5.95,111,112.08,0.67,2023Q3
1532,勤美,3.02,111,17.61,1.14,2023Q3
1535,中宇,4.42,112,16.6,2.52,2023Q4
1536,和大,2.99,111,30.28,1.7,2023Q3
1537,廣隆,7.25,111,19.63,2.74,2023Q3
1539,巨庭,9.51,111,40.46,1.09,2023Q3
1540,喬福,3.36,111,17.16,1.08,2023Q3
1558,伸興,3.78,112,30.09,1.24,2023Q3
1560,中砂,1.59,112,42.77,5.91,2023Q4
1568,倉佑,4.23,112,11.85,1.77,2023Q4
1582,信錦,4.4,112,20.48,1.96,2023Q4
1583,程泰,5.3,112,13.18,1.55,2023Q3
1587,吉茂,3.99,111,29.47,1.22,2023Q3
1590,亞德客-KY,1.65,112,31.93,5.07,2023Q3
1597,直得,1.18,112,60.45,2.52,2023Q4
1603,華電,1.37,111,14.26,0.93,2023Q3
1604,聲寶,5.15,111,15.48,1.3,2023Q3
1605,華新,3.09,112,28.03,1.02,2023Q4
1608,華榮,4.11,112,10.92,1.35,2023Q4
1609,大亞,1.56,111,9.49,1.94,2023Q3
1611,中電,3.08,112,35.33,1.21,2023Q4
1612,宏泰,5.46,111,14.84,1.2,2023Q3
1614,三洋電,2.77,112,31.13,1.8,2023Q4
1615,大山,4.69,111,16.6,3.13,2023Q3
1617,榮星,1.79,111,50.76,1.24,2023Q3
1618,合機,1.74,111,21.33,1.4,2023Q3
1701,中化,2.15,112,21.78,0.94,2023Q3
1702,南僑,3.6,111,17.96,1.43,2023Q3
1707,葡萄王,4.44,112,15.85,2.31,2023Q4
1709,和益,8.53,111,19.36,1.26,2023Q3
1710,東聯,1.08,112,61.5,1.37,2023Q4
1711,永光,1.72,111,75.37,1.33,2023Q3
1712,興農,6.65,112,16.84,2.08,2023Q4
1713,國化,2.26,111,17.82,2.4,2023Q3
1714,和桐,1.12,111,17.51,0.72,2023Q3
1717,長興,2.52,112,24.8,1.51,2023Q4
1720,生達,4.1,112,14.09,2.22,2023Q4
1722,台肥,3.98,112,15.24,1.17,2023Q3
1723,中碳,3.49,112,18.53,3.24,2023Q4
1725,元禎,2.55,112,30.83,1.4,2023Q3
1726,永記,4.58,112,14.89,1.26,2023Q4
1727,中華化,1.04,112,77.84,1.85,2023Q4
1730,花仙子,4.98,112,15.4,1.93,2023Q4
1731,美吾華,4.43,112,20.43,1.69,2023Q4
1733,五鼎,4.42,111,21.98,1.78,2023Q3
1734,杏輝,5.01,112,21.79,1.99,2023Q3
1735,日勝化,2.88,111,23.13,1.15,2023Q3
1736,喬山,0.82,111,37.64,2.35,2023Q3
1737,臺鹽,3.56,112,17.4,1.04,2023Q3
1752,南光,4.81,111,12.24,2.0,2023Q3
1762,中化生,1.61,112,13.29,1.16,2023Q3
1773,勝一,1.81,112,28.05,5.08,2023Q4
1776,展宇,2.84,112,117.33,1.2,2023Q3
1783,和康生,2.19,111,21.21,2.96,2023Q3
1786,科妍,2.79,112,34.03,3.73,2023Q4
1789,神隆,1.17,112,71.11,1.95,2023Q4
1795,美時,1.26,111,18.7,4.32,2023Q3
1808,潤隆,0.53,111,7.72,4.17,2023Q3
1817,凱撒衛,4.77,112,11.53,1.35,2023Q4
1904,正隆,3.82,111,41.14,1.13,2023Q3
1906,寶隆,0.96,112,78.0,0.54,2023Q4
1907,永豐餘,2.95,111,39.61,0.9,2023Q3
2002,中鋼,1.45,112,219.55,1.19,2023Q4
2006,東和鋼鐵,5.42,112,11.96,1.82,2023Q4
2008,高興昌,4.52,112,9.17,1.31,2023Q3
2010,春源,3.4,111,15.62,1.0,2023Q3
2012,春雨,3.93,112,25.44,1.51,2023Q4
2013,中鋼構,3.16,112,22.43,2.23,2023Q4
2014,中鴻,0.44,112,204.55,1.99,2023Q4
2015,豐興,4.86,112,17.65,1.91,2023Q4
2020,美亞,2.72,111,11.5,2.25,2023Q3
