日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20241224,1101,台泥,32.25,3.1,112,27.1,1.01,2024Q3
20241224,1102,亞泥,40.7,5.16,112,13.84,0.81,2024Q3
20241224,1103,嘉泥,17.05,2.93,112,24.36,0.52,2024Q3
20241224,1104,環泥,27.95,7.16,112,12.26,0.82,2024Q3
20241224,1108,幸福,14.5,6.9,112,13.94,1.16,2024Q3
20241224,1109,信大,17.95,6.69,112,10.32,0.75,2024Q3
20241224,1110,東泥,20.65,0.97,112,42.14,1.26,2024Q3
20241224,1201,味全,17.9,1.51,112,21.83,1.19,2024Q3
20241224,1203,味王,40.55,2.71,112,20.07,1.61,2024Q3
20241224,1210,大成,52.0,4.27,112,12.84,1.78,2024Q3
20241224,1215,卜蜂,91.1,6.04,112,14.46,2.63,2024Q3
20241224,1216,統一,83.4,3.6,112,24.82,3.65,2024Q3
20241224,1217,愛之味,11.8,1.95,112,17.61,0.77,2024Q3
20241224,1219,福壽,15.55,5.14,112,26.36,1.18,2024Q3
20241224,1220,台榮,17.6,2.27,112,12.31,1.27,2024Q3
20241224,1225,福懋油,44.65,3.14,112,25.08,2.95,2024Q3
20241224,1227,佳格,37.05,3.37,112,21.79,1.89,2024Q3
20241224,1229,聯華,53.1,3.95,112,22.79,1.89,2024Q3
20241224,1231,聯華食,132.0,1.97,112,29.6,5.86,2024Q3
20241224,1232,大統益,145.5,4.54,112,18.01,4.38,2024Q3
20241224,1233,天仁,30.4,2.96,112,34.16,1.95,2024Q3
20241224,1234,黑松,41.4,4.59,112,17.25,0.89,2024Q3
20241224,1235,興泰,82.4,1.21,112,17.76,1.06,2024Q3
20241224,1256,鮮活果汁-KY,138.0,4.78,112,17.58,1.35,2024Q3
20241224,1303,南亞,31.35,2.23,112,78.38,0.7,2024Q3
20241224,1307,三芳,38.25,3.92,112,12.71,1.57,2024Q3
20241224,1315,達新,69.8,7.16,112,69.8,0.68,2024Q3
20241224,1319,東陽,115.0,3.48,112,17.48,2.6,2024Q3
20241224,1321,大洋,32.65,1.23,112,45.35,1.17,2024Q3
20241224,1323,永裕,24.75,4.04,112,9.03,0.86,2024Q3
