日期,證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
20260908,1102,亞泥,35.2,6.53,114,9.72,0.68,2026Q2
20260908,1103,嘉泥,13.15,3.95,114,9.81,0.49,2026Q2
20260908,1104,環泥,27.45,6.74,114,10.17,0.77,2026Q2
20260908,1108,幸福,11.6,8.62,114,17.06,0.86,2026Q2
20260908,1109,信大,13.5,6.67,114,19.57,0.56,2026Q2
20260908,1110,東泥,16.0,1.88,114,25.81,0.96,2026Q2
20260908,1201,味全,12.1,1.74,114,19.84,0.77,2026Q2
20260908,1203,味王,45.85,2.18,114,21.83,1.68,2026Q2
20260908,1210,大成,52.5,5.71,114,12.9,1.72,2026Q2
20260908,1215,卜蜂,110.0,6.36,114,12.67,2.97,2026Q2
20260908,1216,統一,76.7,3.91,114,18.53,3.2,2026Q2
20260908,1217,愛之味,9.96,2.51,114,15.09,0.64,2026Q2
20260908,1220,台榮,11.0,1.82,114,157.14,0.85,2026Q2
20260908,1225,福懋油,25.05,3.99,114,119.29,1.62,2026Q2
20260908,1227,佳格,28.55,4.69,114,17.73,1.42,2026Q2
20260908,1229,聯華,41.7,4.8,114,16.75,1.19,2026Q2
20260908,1231,聯華食,80.4,3.11,114,16.28,3.2,2026Q2
20260908,1232,大統益,157.0,4.59,114,17.39,4.55,2026Q2
20260908,1233,天仁,28.1,0.71,114,30.54,1.81,2026Q2
20260908,1234,黑松,33.4,4.94,114,20.37,0.73,2026Q2
20260908,1256,鮮活果汁-KY,174.0,3.79,114,11.18,1.48,2026Q2
20260908,1301,台塑,65.1,0.77,114,39.7,0.72,2026Q2
20260908,1303,南亞,235.0,0.34,114,37.9,3.9,2026Q2
20260908,1307,三芳,30.65,7.18,114,9.15,1.22,2026Q2
20260908,1315,達新,66.1,6.81,114,27.09,0.47,2026Q2
20260908,1319,東陽,79.0,6.33,114,12.82,1.73,2026Q2
20260908,1323,永裕,21.25,4.24,114,16.73,0.73,2026Q2
20260908,1326,台化,70.6,0.85,114,29.92,0.8,2026Q2
20260908,1339,昭輝,42.95,5.82,114,7.39,0.77,2026Q2
20260908,1341,富林-KY,59.8,6.69,114,12.15,2.55,2026Q2
20260908,1342,八貫,102.5,5.85,114,14.5,3.55,2026Q2
20260908,1402,遠東新,28.65,4.36,114,14.84,0.66,2026Q2
20260908,1409,新纖,24.45,3.68,114,11.11,0.82,2026Q2
20260908,1410,南染,24.55,0.81,114,33.63,1.45,2026Q2
20260908,1414,東和,17.65,1.13,114,31.52,1.17,2026Q2
20260908,1416,廣豐,11.5,4.96,114,9.75,0.48,2026Q2
20260908,1417,嘉裕,8.2,3.05,114,16.08,0.66,2026Q2
20260908,1419,新紡,67.5,2.67,114,4.86,0.89,2026Q2
20260908,1423,利華,35.6,10.11,114,10.44,1.04,2026Q2
20260908,1432,大魯閣,15.05,13.29,114,2.95,1.22,2026Q2
20260908,1434,福懋,17.8,2.81,114,19.35,0.62,2026Q2
20260908,1436,華友聯,37.15,13.59,114,13.17,1.3,2026Q2
20260908,1437,勤益控,31.95,3.0,114,7.38,0.75,2026Q2
20260908,1438,三地開發,23.3,0.86,114,9.0,0.82,2026Q2
20260908,1439,雋揚,29.4,1.7,114,9.58,0.9,2026Q2
20260908,1440,南紡,13.6,2.21,114,453.33,0.79,2026Q2
20260908,1442,名軒,30.05,7.99,114,17.57,1.49,2026Q2
20260908,1446,宏和,13.35,11.24,114,14.2,0.69,2026Q2
20260908,1451,年興,17.3,5.78,114,11.46,0.46,2026Q2
20260908,1453,大將,11.0,2.73,114,15.71,0.83,2026Q2
20260908,1455,集盛,9.9,1.62,114,18.68,0.85,2026Q2
20260908,1457,宜進,14.35,6.97,114,10.63,0.64,2026Q2
20260908,1459,聯發,15.6,1.28,114,6.05,1.19,2026Q2
20260908,1464,得力,10.05,2.49,114,12.11,0.79,2026Q2
20260908,1465,偉全,11.85,2.53,114,20.43,0.79,2026Q2
20260908,1470,大統新創,23.9,2.72,114,18.38,2.03,2026Q2
20260908,1472,三洋實業,90.0,6.67,114,14.06,2.17,2026Q2
20260908,1473,台南,20.1,2.49,114,57.43,0.76,2026Q2
20260908,1474,弘裕,9.97,2.51,114,36.93,0.59,2026Q2
20260908,1475,業旺,26.0,5.77,114,6.68,1.13,2026Q2
