資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比
1130527,1240,茂生農經,11.12,2.7,5.12,1.48
1130527,1259,安心,14.28,1.8,2.45,0.95
1130527,1264,德麥,16.54,14.0,4.49,4.06
1130527,1268,漢來美食,18.11,7.0,4.14,3.02
1130527,1336,台翰,12.44,0.41,2.06,0.85
1130527,1565,精華,16.42,7.0,3.75,1.57
1130527,1569,濱川,133.61,1.0,4.16,0.9
1130527,1570,力肯,127.71,1.0,3.26,1.69
1130527,1580,新麥,12.55,9.0,5.77,3.04
1130527,1584,精剛,12.88,1.5,4.36,1.76
1130527,1586,和勤,92.35,0.13,0.41,1.7
1130527,1593,祺驊,42.36,1.6,3.63,1.39
1130527,1595,川寶,33.04,1.0,2.7,0.68
1130527,1599,宏佳騰,265.42,0.0,0.0,1.25
1130527,1742,台蠟,14.24,0.0,0.0,1.22
1130527,1777,生泰,14.38,3.5,3.98,1.74
1130527,1784,訊聯,43.97,1.41847555,2.07,2.78
1130527,1785,光洋科,20.99,1.2,2.52,2.11
1130527,1788,杏昌,17.62,7.0,4.93,2.05
1130527,1796,金穎生技,30.97,2.0,3.12,3.31
1130527,1813,寶利徠,36.52,0.5,2.44,1.2
1130527,2063,世鎧,11.02,4.5,8.33,2.56
1130527,2065,世豐,13.97,4.34545793,6.9,2.0
1130527,2066,世德,15.1,4.0,3.03,2.96
1130527,2070,精湛,13.46,1.5,3.94,1.57
1130527,2073,雄順,78.33,0.6,1.96,1.86
1130527,2221,大甲,19.87,1.3,4.19,1.32
1130527,2230,泰茂,39.49,1.0,0.62,8.18
1130527,2235,謚源,17.52,2.5,4.65,1.45
1130527,2596,綠意,43.8,1.0,2.75,1.78
1130527,2640,大車隊,16.97,6.0,4.96,4.32
1130527,2641,正德,13.15,0.5,2.26,1.0
1130527,2643,捷迅,13.44,5.0,5.9,1.53
1130527,2718,晶悅,16.1,3.0,3.1,3.41
1130527,2719,燦星旅,30.93,0.0,0.0,6.33
1130527,2726,雅茗-KY,139.13,0.0,0.0,2.55
1130527,2729,瓦城,21.83,11.0,4.76,3.1
1130527,2732,六角,19.17,6.49655101,5.65,2.89
1130527,2734,易飛網,72.36,0.0,0.0,5.16
1130527,2743,山富,12.12,3.0,1.9,5.25
1130527,2745,五福,11.78,3.5,2.95,5.21
1130527,2752,豆府,20.49,13.3,4.42,8.41
1130527,2754,亞洲藏壽司,22.13,1.5,1.44,2.8
1130527,2755,揚秦,20.92,3.6,3.75,3.67
1130527,2756,聯發國際,19.49,4.5,5.17,4.11
1130527,2916,滿心,13.91,4.0,6.02,3.64
1130527,2937,集雅社,13.11,2.0,5.89,1.51
1130527,2941,米斯特,23.65,3.5,4.19,3.83
1130527,2947,振宇五金,32.14,1.3,1.52,2.23
1130527,2948,寶陞,18.12,3.31428571,5.12,1.7
1130527,2949,欣新網,18.58,2.5,2.54,2.29
1130527,3064,泰偉,139.71,0.0,0.0,11.05
1130527,3067,全域,36.47,0.0,0.0,2.78
1130527,3071,協禧,33.87,1.03,2.74,2.7
1130527,3078,僑威,10.9,4.8,6.2,2.94
1130527,3083,網龍,85.52,0.0,0.0,3.16
1130527,3086,華義,57.68,1.50000004,1.14,9.11
1130527,3088,艾訊,12.84,4.3,4.55,2.43
1130527,3093,港建*,17.15,1.8,5.93,4.74
1130527,3095,及成,27.17,0.0,0.0,5.31
1130527,3105,穩懋,82.27,0.0,0.0,1.7
1130527,3114,好德,14.87,1.2,4.14,1.17
1130527,3118,進階,16.53,1.7,5.09,1.91
1130527,3128,昇銳,39.55,0.8,2.63,1.98
1130527,3131,弘塑,51.57,16.0,1.35,9.06
1130527,3141,晶宏,71.43,0.50705826,0.51,3.11
1130527,3147,大綜,14.95,5.0,3.88,4.34
1130527,3152,璟德,42.43,3.68,1.66,4.12
1130527,3162,精確,74.07,0.0,0.0,1.58
1130527,3163,波若威,17.9,3.6,3.17,3.66
1130527,3169,亞信,35.85,3.5,2.63,4.59
1130527,3171,新洲,16.49,2.0,6.7,2.05
1130527,3178,公準,29.0,2.25,2.04,3.86
1130527,3188,鑫龍騰,10.73,1.6,5.32,2.21
1130527,3206,志豐,9.86,2.5,5.0,1.91
1130527,3207,耀勝,153.26,0.9,0.64,5.98
1130527,3211,順達,16.16,5.52904,5.89,1.77
1130527,3213,茂訊,10.84,5.4,5.12,2.2
1130527,3217,優群,17.91,6.4,3.87,3.35
1130527,3218,大學光,20.07,7.0,2.73,7.6
1130527,3219,倚強科,88.84,0.3659499,0.96,2.15
1130527,3221,台嘉碩,104.31,0.7,2.31,1.44
1130527,3226,至寶電,7.69,0.5,0.89,2.19
1130527,3227,原相,22.06,4.58887776,2.82,2.46
1130527,3232,昱捷,62.0,0.5,1.79,1.84
1130527,3252,海灣,191.82,0.0,0.0,0.54
1130527,3260,威剛,13.74,3.0,2.64,2.11
1130527,3264,欣銓,13.37,3.3,4.52,1.9
1130527,3265,台星科,19.55,4.8,3.66,3.13
1130527,3268,海德威,51.37,0.0,0.0,1.66
1130527,3276,宇環,30.59,0.2,1.11,1.57
1130527,3284,太普高,27.94,0.6,1.8,2.71
1130527,3285,微端,23.01,1.0,3.85,1.79
1130527,3287,廣寰科,31.27,0.843929,1.64,3.8
1130527,3289,宜特,22.41,3.73024747,2.93,2.8
1130527,3290,東浦,20.67,1.0,3.61,1.69
1130527,3293,鈊象,20.07,45.0,4.5,15.36
1130527,3297,杭特,708.33,0.0,0.0,1.35
1130527,3303,岱稜,14.6,1.75,4.22,2.06
1130527,3306,鼎天,33.74,1.3,1.9,1.02
1130527,3310,佳穎,27.09,4.2,4.06,3.41
1130527,3313,斐成,13.1,0.0,0.0,1.99
1130527,3317,尼克森,18.06,1.80013374,3.33,1.33
1130527,3322,建舜電,48.13,0.25,1.08,1.75
1130527,3324,雙鴻,59.71,6.5,0.72,10.74
1130527,3325,旭品,308.64,0.0,0.0,2.98
1130527,3332,幸康,16.49,1.6,3.61,1.23
1130527,3339,泰谷,122.82,0.0,0.0,3.53
1130527,3357,臺慶科,23.32,4.5,3.52,1.96
1130527,3362,先進光,56.58,1.0,0.47,8.8
1130527,3374,精材,22.1,2.0,1.67,3.93
1130527,3388,崇越電,21.41,3.1,3.93,1.35
1130527,3390,旭軟,23.28,0.7,2.03,1.95
1130527,3402,漢科,16.64,4.5,4.41,4.05
1130527,3426,台興,16.65,2.0,4.66,1.59
1130527,3430,奇鈦科,13.54,2.0,3.47,1.93
1130527,3434,哲固,27.96,0.5,1.66,2.57
1130527,3438,類比科,70.65,0.5,0.66,2.07
1130527,3441,聯一光,51.08,0.5,1.32,1.95
1130527,3444,利機,48.08,2.5,2.22,4.95
1130527,3455,由田,20.25,5.0,4.39,2.85
