資料日期,股票代號,名稱,本益比,每股股利,殖利率,股價淨值比,財報年/季
1140116,1240,茂生農經,11.55,2.7,5.25,1.15,113Q3
1140116,1259,安心,22.63,1.8,2.83,0.85,113Q3
1140116,1264,德麥,15.78,14.0,4.42,3.59,113Q3
1140116,1268,漢來美食,17.49,7.0,4.68,2.86,113Q3
1140116,1294,漢田生技,15.05,4.0,4.15,3.38,113Q3
1140116,1336,台翰,12.66,0.41,1.74,0.96,113Q3
1140116,1565,精華,15.37,7.0,3.66,1.53,113Q3
1140116,1570,力肯,15.68,1.0,3.6,1.45,113Q3
1140116,1580,新麥,11.83,9.0,6.04,2.48,113Q3
1140116,1584,精剛,8.07,1.5,5.7,1.35,113Q3
1140116,1586,和勤,42.27,0.1303314,0.48,1.43,113Q3
1140116,1593,祺驊,27.87,1.6,4.52,1.08,113Q3
1140116,1599,宏佳騰,138.1,0.0,0.0,1.07,113Q3
1140116,1742,台蠟,55.32,0.0,0.0,1.12,113Q3
1140116,1777,生泰,12.55,3.5,3.8,1.67,113Q3
1140116,1784,訊聯,78.29,1.41847555,1.73,3.34,113Q3
1140116,1785,光洋科,27.33,1.20013385,1.99,2.64,113Q3
1140116,1788,杏昌,16.83,7.0,5.0,2.11,113Q3
1140116,2063,世鎧,15.58,4.5,13.43,1.51,113Q3
1140116,2065,世豐,13.42,4.34545793,8.75,1.53,113Q3
1140116,2066,世德,10.72,3.77751226,4.68,1.62,113Q3
1140116,2070,精湛,18.18,1.5,2.31,2.56,113Q3
1140116,2073,雄順,38.99,0.6,2.23,1.69,113Q3
1140116,2221,大甲,16.68,1.3,4.59,1.21,113Q3
1140116,2230,泰茂,16.69,0.93861079,0.93,4.55,113Q3
1140116,2235,謚源,20.78,2.5,5.49,1.27,113Q3
1140116,2596,綠意,158.27,1.0,2.43,2.14,113Q3
1140116,2640,大車隊,15.26,6.0,4.72,3.91,113Q3
1140116,2641,正德,9.13,0.48155935,2.69,0.79,113Q3
1140116,2643,捷迅,10.82,5.0,6.76,1.38,113Q3
1140116,2718,全心投控,1.93,3.0,4.44,1.15,113Q3
1140116,2719,燦星旅,12.87,0.0,0.0,3.85,113Q3
1140116,2724,藝舍-KY,13.95,0.0,0.0,4.91,113Q3
1140116,2726,雅茗-KY,11.93,0.0,0.0,1.97,113Q3
1140116,2729,瓦城,23.44,11.0,5.42,3.17,113Q3
1140116,2732,六角,19.08,6.49655101,6.68,2.29,113Q3
1140116,2734,易飛網,15.45,0.0,0.0,2.54,113Q3
1140116,2743,山富,10.16,3.0,3.3,3.22,113Q3
1140116,2745,五福,9.22,3.5,3.5,4.06,113Q3
1140116,2751,王座,16.63,0.0,0.0,2.99,113Q3
1140116,2752,豆府,16.83,13.3,5.61,5.09,113Q3
1140116,2754,亞洲藏壽司,38.98,1.5,1.79,2.35,113Q3
1140116,2755,揚秦,18.58,3.6,3.58,3.91,113Q3
1140116,2756,聯發國際,29.78,4.5,6.54,3.15,113Q3
1140116,2916,滿心,13.37,4.0,7.87,2.19,113Q3
1140116,2926,誠品生活,114.64,0.0,0.0,4.01,113Q3
1140116,2937,集雅社,12.41,2.0,5.12,1.64,113Q3
1140116,2941,米斯特,19.77,3.18161143,5.17,2.62,113Q3
1140116,2947,振宇五金,26.83,1.3,1.48,2.26,113Q3
1140116,2948,寶陞,21.9,3.31428571,7.2,1.36,113Q3
1140116,2949,欣新網,22.23,2.5,2.94,2.12,113Q3
1140116,3064,泰偉,218.0,0.0,0.0,7.91,113Q3
1140116,3066,李洲,18.7,0.0,0.0,1.52,113Q3
1140116,3071,協禧,38.36,1.03,4.2,1.81,113Q3
1140116,3073,天方能源,93.39,0.0,0.0,3.73,113Q3
1140116,3078,僑威,15.57,4.8,6.15,2.7,113Q3
1140116,3083,網龍,50.6,0.0,0.0,2.69,113Q3
1140116,3086,華義,152.75,1.50000004,0.9,12.78,113Q3
1140116,3088,艾訊,18.26,4.29279723,3.46,2.9,113Q3
1140116,3093,港建*,27.06,1.8,1.71,3.88,113Q3
1140116,3095,及成,25.0,0.0,0.0,4.39,113Q3
1140116,3105,穩懋,28.31,0.0,0.0,1.15,113Q3
1140116,3114,好德,30.06,1.2,4.75,1.07,113Q3
1140116,3118,進階,16.01,1.7,5.26,1.95,113Q3
1140116,3128,昇銳,29.38,0.8,2.84,1.85,113Q3
1140116,3131,弘塑,52.84,16.0,1.13,9.47,113Q3
1140116,3147,大綜,23.17,5.0,3.11,4.86,113Q3
1140116,3152,璟德,27.61,3.68,2.28,3.05,113Q3
1140116,3163,波若威,37.53,3.6,2.14,5.08,113Q3
1140116,3169,亞信,28.18,3.5,3.54,3.66,113Q3
1140116,3171,炎洲流通,11.11,2.0,5.77,1.66,113Q3
1140116,3178,公準,49.45,2.25,3.58,2.35,113Q3
1140116,3188,鑫龍騰,6.69,1.6,6.17,1.76,113Q3
1140116,3206,志豐,10.9,2.5,5.9,1.61,113Q3
1140116,3207,耀勝,700.0,0.89865405,1.07,3.61,113Q3
1140116,3211,順達,10.15,5.52904,2.96,2.73,113Q3
1140116,3213,茂訊,8.61,5.4,6.55,1.73,113Q3
1140116,3217,優群,13.86,6.4,4.49,2.85,113Q3
1140116,3218,大學光,15.51,7.0,3.54,4.94,113Q3
1140116,3219,倚強科,152.14,0.36466706,0.86,2.3,113Q3
1140116,3221,台嘉碩,47.81,0.7002741,3.05,1.11,113Q3
1140116,3226,至寶電,9.48,0.5,1.05,1.7,113Q3
1140116,3227,原相,23.3,4.51535132,1.89,3.22,113Q3
1140116,3230,錦明,16.6,0.0,0.0,4.1,113Q3
1140116,3232,昱捷,169.0,0.5,1.97,1.69,113Q3
1140116,3260,威剛,7.38,3.0,3.87,1.43,113Q3
1140116,3264,欣銓,14.06,3.3,5.09,1.71,113Q3
1140116,3265,台星科,18.61,4.8,4.49,2.41,113Q3
1140116,3276,宇環,115.0,0.2,1.45,1.2,113Q3
1140116,3284,太普高,12.97,0.6,1.69,2.59,113Q3
1140116,3285,微端,31.93,1.0,3.77,1.91,113Q3
1140116,3287,廣寰科,14.95,0.843929,2.7,2.34,113Q3
1140116,3289,宜特,22.49,3.72716138,2.82,2.86,113Q3
1140116,3290,東浦,19.3,0.99525139,3.14,1.73,113Q3
1140116,3293,鈊象,33.11,45.0,4.75,19.48,113Q3
1140116,3294,英濟,85.65,0.0,0.0,2.26,113Q3
1140116,3303,岱稜,13.25,1.75,3.56,2.19,113Q3
1140116,3306,鼎天,17.46,1.3,2.64,0.78,113Q3
1140116,3310,佳穎,31.12,4.29970743,4.56,3.6,113Q3
1140116,3313,斐成,10.4,0.0,0.0,1.46,113Q3
1140116,3317,尼克森,19.96,1.80013374,3.99,1.23,113Q3
1140116,3324,雙鴻,34.46,6.34797488,1.02,6.61,113Q3
1140116,3332,幸康,18.87,1.6,4.0,1.12,113Q3
1140116,3339,泰谷,143.41,0.0,0.0,2.25,113Q3
1140116,3357,臺慶科,18.22,4.5,4.04,1.59,113Q3
1140116,3362,先進光,75.48,1.0,0.51,7.22,113Q3
1140116,3374,精材,38.3,2.0,0.86,7.32,113Q3
1140116,3379,彬台,48.18,0.2,0.38,3.41,113Q3
1140116,3388,崇越電,17.15,3.1,4.57,1.12,113Q3
1140116,3390,旭軟,27.26,0.7,2.76,1.42,113Q3
1140116,3402,漢科,15.98,4.5,4.33,3.92,113Q3
1140116,3426,台興,15.65,2.0,4.12,1.76,113Q3
1140116,3430,奇鈦科,14.73,2.0,3.38,1.85,113Q3
1140116,3434,哲固,25.3,0.5,1.72,2.44,113Q3
1140116,3438,類比科,45.98,0.5,0.82,1.54,113Q3
1140116,3441,聯一光,54.48,0.5,1.37,1.89,113Q3
1140116,3444,利機,45.12,2.5,3.38,3.18,113Q3
1140116,3455,由田,22.92,5.0,4.55,2.66,113Q3
1140116,3479,安勤,14.01,5.98868238,6.74,2.03,113Q3
1140116,3483,力致,21.29,5.04975935,3.74,2.46,113Q3
1140116,3484,崧騰,13.61,1.1998946,2.33,1.34,113Q3
1140116,3490,單井,11.72,1.2,3.97,1.24,113Q3
1140116,3491,昇達科,60.7,3.35101141,0.82,10.02,113Q3
1140116,3492,長盛,21.45,0.33,1.35,1.41,113Q3
