證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,2.9,112,31.08,1.12,2024Q1
1102,亞泥,4.85,112,13.79,0.9,2024Q1
1103,嘉泥,2.86,112,583.33,0.55,2024Q1
1104,環泥,6.54,112,9.9,0.91,2024Q1
1108,幸福,6.29,112,12.33,1.35,2024Q1
1109,信大,6.86,112,9.02,0.72,2024Q1
1110,東泥,0.88,112,90.4,1.43,2024Q1
1201,味全,1.49,112,27.09,1.22,2024Q2
1203,味王,2.06,112,25.36,2.15,2024Q1
1210,大成,4.19,112,10.77,1.95,2024Q1
1215,卜蜂,5.54,112,14.67,3.16,2024Q2
1216,統一,3.67,112,25.02,3.74,2024Q2
1217,愛之味,1.96,112,27.33,0.83,2024Q1
1219,福壽,4.62,112,20.35,1.28,2024Q2
1220,台榮,2.69,112,13.62,1.1,2024Q1
1225,福懋油,0.92,112,93.87,9.79,2024Q1
1227,佳格,3.26,112,24.3,1.93,2024Q1
1229,聯華,3.39,112,23.45,2.03,2024Q1
1231,聯華食,2.5,112,25.0,4.24,2024Q1
1232,大統益,4.57,112,17.69,4.58,2024Q2
1233,天仁,2.8,112,29.77,2.11,2024Q1
1234,黑松,4.52,112,17.23,0.92,2024Q2
1235,興泰,0.8,112,47.34,1.98,2024Q1
1236,宏亞,2.67,112,101.25,0.92,2024Q1
1256,鮮活果汁-KY,4.01,112,13.26,1.43,2024Q1
1301,台塑,1.82,112,65.24,1.02,2024Q2
1303,南亞,1.49,112,49.95,1.01,2024Q2
1305,華夏,2.09,112,55.83,1.03,2024Q2
1307,三芳,4.41,112,12.03,1.43,2024Q2
1315,達新,6.97,112,19.17,0.67,2024Q1
1319,東陽,4.47,112,14.3,1.98,2024Q1
1321,大洋,1.03,112,37.14,1.39,2024Q2
1323,永裕,3.36,112,30.72,1.1,2024Q2
1324,地球,1.52,112,30.0,1.03,2024Q1
1325,恆大,2.27,112,69.47,0.81,2024Q1
1326,台化,2.68,112,24.84,0.84,2024Q2
1339,昭輝,5.06,112,8.71,1.14,2024Q1
1341,富林-KY,6.71,112,14.45,2.9,2024Q1
1342,八貫,6.51,112,12.01,3.04,2024Q2
1402,遠東新,3.88,112,22.31,0.81,2024Q1
1409,新纖,3.46,112,23.38,0.72,2024Q1
1410,南染,0.81,112,103.33,2.2,2024Q1
1414,東和,1.13,112,81.85,1.53,2024Q2
1416,廣豐,4.39,112,17.01,0.57,2024Q1
1419,新紡,2.54,112,21.77,1.03,2024Q1
1423,利華,1.39,112,60.85,1.38,2024Q2
1434,福懋,2.36,112,111.32,0.74,2024Q2
1436,華友聯,3.84,112,11.12,4.49,2024Q2
1437,勤益控,3.26,112,11.53,0.92,2024Q1
1439,雋揚,0.99,112,15.02,1.05,2024Q1
1440,南紡,2.17,112,10.77,0.9,2024Q2
1442,名軒,5.43,112,11.26,3.06,2024Q1
1445,大宇,16.13,112,2.06,0.85,2024Q2
1446,宏和,1.56,112,14.85,3.41,2024Q1
1449,佳和,0.24,112,18.48,0.88,2024Q1
1452,宏益,1.83,112,21.03,0.76,2024Q2
